,steps,words,feedback,ncands
105,3,"['soare', 'asset', 'essay']","['YXYXY', 'YGGYX', 'GGGGG']","[5, 1, 1]"
106,3,"['soare', 'ivory', 'fjord']","['XYXGX', 'XXGGX', 'GGGGG']","[8, 3, 3]"
107,4,"['soare', 'slept', 'speed', 'spend']","['GXXXY', 'GXGYX', 'GGGYG', 'GGGGG']","[35, 5, 1, 1]"
108,4,"['soare', 'leant', 'media', 'kebab']","['XXYXY', 'XGYXX', 'XGXXY', 'GGGGG']","[68, 4, 1, 1]"
109,4,"['soare', 'unity', 'build', 'guild']","['XXXXX', 'YXGXX', 'XGGGG', 'GGGGG']","[183, 4, 1, 1]"
110,5,"['soare', 'clank', 'quack', 'whack', 'aback']","['XXGXX', 'YXGXG', 'XXGGG', 'XXGGG', 'GGGGG']","[40, 3, 2, 1, 1]"
111,3,"['soare', 'thorn', 'motor']","['XGXYX', 'YXYYX', 'GGGGG']","[26, 4, 4]"
112,3,"['soare', 'above', 'alone']","['XYYXG', 'GXGXG', 'GGGGG']","[8, 4, 4]"
113,4,"['soare', 'laity', 'haunt', 'hatch']","['XXYXX', 'XGXYX', 'GGXXY', 'GGGGG']","[138, 15, 1, 1]"
114,4,"['soare', 'tride', 'puler', 'hyper']","['XXXYY', 'XYXXY', 'YXXGG', 'GGGGG']","[117, 32, 1, 1]"
115,4,"['soare', 'unity', 'dutch', 'thumb']","['XXXXX', 'YXXYX', 'XYYXY', 'GGGGG']","[183, 5, 2, 2]"
116,4,"['soare', 'court', 'worry', 'dowry']","['XGXGX', 'XGXGX', 'YGYGG', 'GGGGG']","[6, 3, 1, 1]"
117,3,"['soare', 'lingo', 'ought']","['XYXXX', 'XXXYY', 'GGGGG']","[56, 1, 1]"
118,4,"['soare', 'enlit', 'welch', 'belch']","['XXXXY', 'YXGXX', 'XGGGG', 'GGGGG']","[120, 4, 1, 1]"
119,3,"['soare', 'unity', 'dutch']","['XXXXX', 'YXXYX', 'GGGGG']","[183, 5, 5]"
120,3,"['soare', 'lingo', 'pilot']","['XYXXX', 'YGXXY', 'GGGGG']","[56, 1, 1]"
121,4,"['soare', 'enlit', 'depth', 'tweed']","['XXXXY', 'YXXXY', 'YYXYX', 'GGGGG']","[120, 8, 1, 1]"
122,3,"['soare', 'melon', 'comet']","['XGXXY', 'YYXYX', 'GGGGG']","[26, 2, 2]"
123,7,"['soare', 'laity', 'haunt', 'gaunt', 'taunt', 'daunt', 'jaunt']","['XXYXX', 'XGXYX', 'XGGGG', 'XGGGG', 'YGGGG', 'XGGGG', 'GGGGG']","[138, 15, 5, 4, 3, 2, 2]"
124,4,"['soare', 'leant', 'haven', 'enema']","['XXYXY', 'XYYYX', 'XYXYY', 'GGGGG']","[68, 6, 2, 2]"
125,4,"['soare', 'slept', 'stein', 'steed']","['GXXXY', 'GXGXY', 'GGGXX', 'GGGGG']","[35, 2, 1, 1]"
126,3,"['soare', 'bayts', 'abyss']","['YXYXX', 'YYGXG', 'GGGGG']","[23, 1, 1]"
127,5,"['soare', 'nitro', 'croup', 'brook', 'growl']","['XYXYX', 'XXXYY', 'XGGXX', 'XGGYX', 'GGGGG']","[59, 25, 7, 2, 2]"
128,4,"['soare', 'unity', 'blind', 'fling']","['XXXXX', 'XYGXX', 'XGGGX', 'GGGGG']","[183, 6, 3, 3]"
129,3,"['soare', 'melon', 'dozen']","['XGXXY', 'XYXYG', 'GGGGG']","[26, 5, 5]"
130,5,"['soare', 'cyton', 'godly', 'bobby', 'boozy']","['XGXXX', 'XYXYX', 'XGXXG', 'GGYYG', 'GGGGG']","[87, 26, 6, 1, 1]"
131,6,"['soare', 'prove', 'wrote', 'broke', 'drone', 'erode']","['XYXYG', 'XGGXG', 'XGGXG', 'XGGXG', 'YGGXG', 'GGGGG']","[14, 6, 5, 4, 1, 1]"
132,3,"['soare', 'thorn', 'world']","['XGXYX', 'XXYYX', 'GGGGG']","[26, 7, 7]"
133,5,"['soare', 'movie', 'noble', 'dodge', 'gouge']","['XGXXG', 'XGXXG', 'XGXXG', 'XGXGG', 'GGGGG']","[10, 7, 3, 1, 1]"
134,6,"['soare', 'unity', 'child', 'cliff', 'climb', 'click']","['XXXXX', 'XXGXX', 'GXGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[183, 11, 3, 2, 1, 1]"
135,5,"['soare', 'dairy', 'trial', 'friar', 'briar']","['XXYYX', 'XYGYX', 'XGGGX', 'XGGGG', 'GGGGG']","[42, 3, 2, 1, 1]"
136,3,"['soare', 'alert', 'great']","['XXYYY', 'YXGYG', 'GGGGG']","[61, 2, 2]"
137,4,"['soare', 'dairy', 'rural', 'altar']","['XXYYX', 'XYXYX', 'YXYGY', 'GGGGG']","[42, 7, 1, 1]"
138,4,"['soare', 'unity', 'lumpy', 'pulpy']","['XXXXX', 'YXXXG', 'YGXGG', 'GGGGG']","[183, 23, 1, 1]"
139,4,"['soare', 'whirl', 'blurb', 'blurt']","['XXXGX', 'XXXGY', 'GGGGY', 'GGGGG']","[13, 2, 1, 1]"
140,2,"['soare', 'coast']","['YGGXX', 'GGGGG']","[3, 3]"
141,4,"['soare', 'unity', 'lumpy', 'duchy']","['XXXXX', 'YXXXG', 'XGXXG', 'GGGGG']","[183, 23, 4, 4]"
142,4,"['soare', 'nitro', 'irony', 'groin']","['XYXYX', 'YYXYY', 'YGGYX', 'GGGGG']","[59, 2, 1, 1]"
143,6,"['soare', 'tride', 'ripen', 'liver', 'fiber', 'fixer']","['XXXYY', 'XYYXY', 'YGXGX', 'XGXGG', 'GGXGG', 'GGGGG']","[117, 18, 5, 2, 1, 1]"
144,4,"['soare', 'nitro', 'croup', 'group']","['XYXYX', 'XXXYY', 'XGGGG', 'GGGGG']","[59, 25, 1, 1]"
145,3,"['soare', 'route', 'rogue']","['XGXYG', 'GGYXG', 'GGGGG']","[9, 1, 1]"
146,3,"['soare', 'laity', 'badly']","['XXYXX', 'YGXXG', 'GGGGG']","[138, 6, 6]"
147,4,"['soare', 'shark', 'start', 'smart']","['GXGGX', 'GXGGX', 'GYGGG', 'GGGGG']","[11, 6, 1, 1]"
148,4,"['soare', 'unity', 'itchy', 'pithy']","['XXXXX', 'XXYYG', 'YYXGG', 'GGGGG']","[183, 2, 1, 1]"
149,6,"['soare', 'laity', 'candy', 'paddy', 'bawdy', 'gaudy']","['XXYXX', 'XGXXG', 'XGXGG', 'XGYGG', 'XGXGG', 'GGGGG']","[138, 20, 4, 2, 1, 1]"
150,5,"['soare', 'unity', 'child', 'chili', 'chill']","['XXXXX', 'XXGXX', 'GGGGX', 'GGGGY', 'GGGGG']","[183, 11, 2, 1, 1]"
151,4,"['soare', 'credo', 'other', 'heron']","['XYXYY', 'XYYXY', 'YXYYY', 'GGGGG']","[13, 7, 1, 1]"
152,3,"['soare', 'modal', 'vodka']","['XGYXX', 'XGGYX', 'GGGGG']","[21, 1, 1]"
153,6,"['soare', 'tride', 'ripen', 'liner', 'miner', 'finer']","['XXXYY', 'XYYXY', 'YGXGY', 'XGGGG', 'XGGGG', 'GGGGG']","[117, 18, 4, 2, 1, 1]"
154,4,"['soare', 'siren', 'screw', 'surer']","['GXXYY', 'GXGGX', 'GXGGX', 'GGGGG']","[13, 3, 1, 1]"
155,4,"['soare', 'norma', 'broad', 'radio']","['XYYYX', 'XYYXY', 'XYYYY', 'GGGGG']","[27, 13, 1, 1]"
156,3,"['soare', 'route', 'rouge']","['XGXYG', 'GGGXG', 'GGGGG']","[9, 1, 1]"
157,4,"['soare', 'tride', 'puler', 'perch']","['XXXYY', 'XYXXY', 'GXXYY', 'GGGGG']","[117, 32, 2, 2]"
158,4,"['soare', 'tride', 'enter', 'retch']","['XXXYY', 'YYXXY', 'YXGYY', 'GGGGG']","[117, 10, 1, 1]"
159,3,"['soare', 'prove', 'wrote']","['XYXYG', 'XGGXG', 'GGGGG']","[14, 6, 6]"
160,4,"['soare', 'lingo', 'cloud', 'clock']","['XYXXX', 'YXXXY', 'GGGXX', 'GGGGG']","[56, 11, 2, 2]"
161,3,"['soare', 'tuile', 'tilde']","['XXXXG', 'GXYYG', 'GGGGG']","[79, 1, 1]"
162,3,"['soare', 'score', 'store']","['GYXGG', 'GXGGG', 'GGGGG']","[6, 5, 5]"
163,2,"['soare', 'prove']","['XYXYG', 'GGGGG']","[14, 14]"
164,3,"['soare', 'rutin', 'bring']","['XXXYX', 'YXXYY', 'GGGGG']","[57, 6, 6]"
165,2,"['soare', 'solve']","['GGXXG', 'GGGGG']","[1, 1]"
166,4,"['soare', 'leant', 'wheat', 'cheat']","['XXYXY', 'XYYXG', 'XGGGG', 'GGGGG']","[68, 5, 1, 1]"
167,4,"['soare', 'tripe', 'crime', 'grime']","['XXXYG', 'XGGXG', 'XGGGG', 'GGGGG']","[39, 7, 1, 1]"
168,4,"['soare', 'enlit', 'elect', 'exult']","['XXXXY', 'GXYXG', 'GYYXG', 'GGGGG']","[120, 2, 1, 1]"
169,4,"['soare', 'risen', 'ester', 'usher']","['YXXYY', 'YXYGX', 'YGXGG', 'GGGGG']","[15, 2, 1, 1]"
170,4,"['soare', 'olden', 'gecko', 'epoch']","['XYXXY', 'YXXYX', 'XYYXY', 'GGGGG']","[25, 4, 1, 1]"
171,3,"['soare', 'dairy', 'triad']","['XXYYX', 'YYGYX', 'GGGGG']","[42, 1, 1]"
172,3,"['soare', 'alert', 'break']","['XXYYY', 'YXGYX', 'GGGGG']","[61, 8, 8]"
173,3,"['soare', 'nitro', 'rhino']","['XYXYX', 'YYXYG', 'GGGGG']","[59, 1, 1]"
174,4,"['soare', 'dairy', 'rival', 'viral']","['XXYYX', 'XYYYX', 'YGYGG', 'GGGGG']","[42, 5, 1, 1]"
175,4,"['soare', 'cyton', 'conch', 'conic']","['XGXXX', 'GXXYY', 'GGGYX', 'GGGGG']","[87, 3, 2, 2]"
176,3,"['soare', 'paste', 'masse']","['YXYXG', 'XGGXG', 'GGGGG']","[15, 1, 1]"
177,4,"['soare', 'south', 'solid', 'sonic']","['GGXXX', 'GGXXX', 'GGXGX', 'GGGGG']","[7, 3, 1, 1]"
178,3,"['soare', 'laity', 'vital']","['XXYXX', 'YYYYX', 'GGGGG']","[138, 2, 2]"
179,3,"['soare', 'grace', 'trace']","['XXGYG', 'XGGGG', 'GGGGG']","[19, 2, 2]"
180,3,"['soare', 'mushy', 'using']","['YXXXX', 'XYYXX', 'GGGGG']","[33, 2, 2]"
181,4,"['soare', 'ethal', 'beach', 'peach']","['XXGXY', 'YXYYX', 'XGGGG', 'GGGGG']","[21, 4, 1, 1]"
182,3,"['soare', 'clank', 'champ']","['XXGXX', 'GXGXX', 'GGGGG']","[40, 2, 2]"
183,3,"['soare', 'talon', 'baton']","['XYYXX', 'YGXGG', 'GGGGG']","[44, 1, 1]"
184,6,"['soare', 'grace', 'trade', 'frame', 'brave', 'brake']","['XXGYG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[19, 7, 3, 2, 1, 1]"
185,4,"['soare', 'unity', 'clump', 'pluck']","['XXXXX', 'YXXXX', 'YGGXY', 'GGGGG']","[183, 12, 1, 1]"
186,4,"['soare', 'grace', 'crane', 'craze']","['XXGYG', 'XGGYG', 'GGGXG', 'GGGGG']","[19, 4, 3, 3]"
187,3,"['soare', 'tripe', 'gripe']","['XXXYG', 'XGGGG', 'GGGGG']","[39, 1, 1]"
188,5,"['soare', 'heart', 'pearl', 'beard', 'weary']","['XXGGY', 'XGGGX', 'XGGGX', 'XGGGX', 'GGGGG']","[9, 6, 4, 3, 3]"
189,5,"['soare', 'unity', 'imply', 'piggy', 'picky']","['XXXXX', 'XXYXG', 'YXYXG', 'GGXXG', 'GGGGG']","[183, 18, 2, 1, 1]"
190,4,"['soare', 'gleba', 'dance', 'acute']","['XXYXG', 'XXYXY', 'XYXYG', 'GGGGG']","[40, 10, 1, 1]"
191,3,"['soare', 'entry', 'ferry']","['XXXGY', 'YXXGG', 'GGGGG']","[14, 7, 7]"
192,4,"['soare', 'paste', 'abuse', 'aside']","['YXYXG', 'XYYXG', 'GXXYG', 'GGGGG']","[15, 3, 1, 1]"
193,4,"['soare', 'dairy', 'rabbi', 'tapir']","['XXYYX', 'XGYYX', 'YGXXY', 'GGGGG']","[42, 2, 1, 1]"
194,5,"['soare', 'nitro', 'throw', 'trout', 'troll']","['XYXYX', 'XXYYY', 'GXYYX', 'GGGXY', 'GGGGG']","[59, 9, 2, 1, 1]"
195,3,"['soare', 'unity', 'unify']","['XXXXX', 'GGGXG', 'GGGGG']","[183, 1, 1]"
196,3,"['soare', 'risen', 'rebus']","['YXXYY', 'GXYYX', 'GGGGG']","[15, 1, 1]"
197,3,"['soare', 'moist', 'boost']","['YGXXX', 'XGXGG', 'GGGGG']","[15, 2, 2]"
198,3,"['soare', 'crust', 'truss']","['YXXYX', 'XGGGY', 'GGGGG']","[16, 1, 1]"
199,3,"['soare', 'elsin', 'siege']","['GXXXG', 'YXYYX', 'GGGGG']","[23, 8, 8]"
200,4,"['soare', 'tride', 'their', 'tiger']","['XXXYY', 'GYYXY', 'GXYYG', 'GGGGG']","[117, 3, 2, 2]"
