,steps,words,feedback,ncands
29,3,"['raise', 'tatty', 'batty']","['XGXXX', 'YGGGG', 'GGGGG']","[91, 4, 4]"
30,3,"['raise', 'tripe', 'pride']","['YXGXG', 'XGGYG', 'GGGGG']","[17, 4, 4]"
31,3,"['raise', 'slush', 'floss']","['XXXGX', 'YGXGX', 'GGGGG']","[17, 2, 2]"
32,3,"['raise', 'linen', 'helix']","['XXYXY', 'YYXYX', 'GGGGG']","[35, 2, 2]"
33,4,"['raise', 'array', 'groan', 'croak']","['YYXXX', 'YGYGX', 'XGGGX', 'GGGGG']","[78, 5, 2, 2]"
34,4,"['raise', 'shalt', 'stank', 'staff']","['XYXYX', 'GXGXY', 'GGGXX', 'GGGGG']","[43, 5, 2, 2]"
35,6,"['raise', 'rarer', 'rarer', 'eater', 'gayer', 'paper']","['YGXXY', 'YGYGG', 'YGYGG', 'YGXGG', 'XGXGG', 'GGGGG']","[28, 24, 24, 15, 8, 8]"
36,4,"['raise', 'melee', 'coven', 'unfed']","['XXXXY', 'XYXGY', 'XXXGY', 'GGGGG']","[121, 21, 3, 3]"
37,5,"['raise', 'melee', 'elect', 'dwell', 'whelp']","['XXXXY', 'XYYYY', 'YYGXX', 'XYGGY', 'GGGGG']","[121, 13, 3, 1, 1]"
38,4,"['raise', 'array', 'drank', 'trawl']","['YYXXX', 'YGYYX', 'XGGXX', 'GGGGG']","[78, 28, 11, 11]"
39,4,"['raise', 'booty', 'outgo', 'outdo']","['XXXXX', 'XYYYX', 'GGGXG', 'GGGGG']","[168, 3, 1, 1]"
40,3,"['raise', 'abate', 'adobe']","['XYXXG', 'GYYXG', 'GGGGG']","[41, 2, 2]"
41,3,"['raise', 'array', 'crazy']","['YYXXX', 'YGYYG', 'GGGGG']","[78, 2, 2]"
42,4,"['raise', 'steer', 'sewer', 'sower']","['YXXYY', 'GXYGG', 'GYGGG', 'GGGGG']","[18, 6, 1, 1]"
43,4,"['raise', 'rebar', 'relay', 'repay']","['GYXXY', 'GGXGY', 'GGXGG', 'GGGGG']","[13, 6, 1, 1]"
44,2,"['raise', 'digit']","['XXYXX', 'GGGGG']","[107, 107]"
45,3,"['raise', 'grace', 'crate']","['YYXXG', 'XGGYG', 'GGGGG']","[26, 4, 4]"
46,3,"['raise', 'booty', 'cluck']","['XXXXX', 'XXXXX', 'GGGGG']","[168, 19, 19]"
47,3,"['raise', 'spine', 'spike']","['XXGYG', 'GGGXG', 'GGGGG']","[15, 3, 3]"
48,4,"['raise', 'digit', 'civic', 'mimic']","['XXYXX', 'XGXGX', 'YGXGG', 'GGGGG']","[107, 4, 1, 1]"
49,5,"['raise', 'booty', 'couch', 'wound', 'pound']","['XXXXX', 'XGYXX', 'XGGXX', 'XGGGG', 'GGGGG']","[168, 16, 5, 3, 3]"
50,3,"['raise', 'mania', 'maxim']","['XGYXX', 'GGXGY', 'GGGGG']","[14, 2, 2]"
51,2,"['raise', 'linen']","['XXYXY', 'GGGGG']","[35, 35]"
52,4,"['raise', 'melee', 'comet', 'unmet']","['XXXXY', 'YYXGY', 'XXGGG', 'GGGGG']","[121, 6, 1, 1]"
53,3,"['raise', 'guess', 'flesh']","['XXXGY', 'XXGGY', 'GGGGG']","[9, 3, 3]"
54,3,"['raise', 'booty', 'booby']","['XXXXX', 'GGGXG', 'GGGGG']","[168, 2, 2]"
55,4,"['raise', 'error', 'worry', 'forth']","['YXXXX', 'XYGYY', 'XGGYX', 'GGGGG']","[103, 16, 7, 7]"
56,2,"['raise', 'first']","['YXYGX', 'GGGGG']","[1, 1]"
57,4,"['raise', 'shalt', 'stank', 'stand']","['XYXYX', 'GXGXY', 'GGGGX', 'GGGGG']","[43, 5, 1, 1]"
58,3,"['raise', 'melee', 'belly']","['XXXXY', 'XGGYY', 'GGGGG']","[121, 8, 8]"
59,3,"['raise', 'droit', 'ivory']","['YXYXX', 'XYGYX', 'GGGGG']","[23, 1, 1]"
60,4,"['raise', 'sleet', 'spend', 'seedy']","['XXXYY', 'GXGYX', 'GXGXY', 'GGGGG']","[41, 3, 1, 1]"
61,3,"['raise', 'prink', 'print']","['YXGXX', 'GGGGX', 'GGGGG']","[28, 1, 1]"
62,3,"['raise', 'treat', 'yearn']","['YYXXY', 'XYYYX', 'GGGGG']","[34, 9, 9]"
63,4,"['raise', 'trail', 'brain', 'drain']","['YYYXX', 'XGGGX', 'XGGGG', 'GGGGG']","[18, 4, 2, 2]"
64,4,"['raise', 'tripe', 'brine', 'bribe']","['YXGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[17, 7, 2, 2]"
65,3,"['raise', 'sooty', 'stout']","['XXXYX', 'GYGYX', 'GGGGG']","[80, 11, 11]"
66,3,"['raise', 'eaten', 'panel']","['XGXXY', 'YGXGY', 'GGGGG']","[20, 2, 2]"
67,2,"['raise', 'crass']","['YYXGX', 'GGGGG']","[8, 8]"
68,3,"['raise', 'melee', 'flume']","['XXXXG', 'YYYYG', 'GGGGG']","[61, 2, 2]"
69,4,"['raise', 'allay', 'local', 'offal']","['XYXXX', 'YYYGX', 'YYXGG', 'GGGGG']","[92, 11, 1, 1]"
70,3,"['raise', 'grace', 'agree']","['YYXXG', 'YYYXG', 'GGGGG']","[26, 1, 1]"
71,3,"['raise', 'freer', 'error']","['YXXXY', 'XGYYG', 'GGGGG']","[102, 1, 1]"
72,3,"['raise', 'shirk', 'swirl']","['YXGYX', 'GXGGX', 'GGGGG']","[5, 1, 1]"
73,3,"['raise', 'grace', 'argue']","['YYXXG', 'YGYXG', 'GGGGG']","[26, 1, 1]"
74,4,"['raise', 'melee', 'bowel', 'bleed']","['XXXXY', 'XYYGY', 'GXXGY', 'GGGGG']","[121, 16, 2, 2]"
75,4,"['raise', 'legal', 'fella', 'delta']","['XYXXY', 'YGXYY', 'XGGYG', 'GGGGG']","[69, 4, 1, 1]"
76,3,"['raise', 'cling', 'flick']","['XXGXX', 'YGGXX', 'GGGGG']","[51, 1, 1]"
77,4,"['raise', 'melee', 'comet', 'totem']","['XXXXY', 'YYXGY', 'XGYGY', 'GGGGG']","[121, 6, 1, 1]"
78,4,"['raise', 'freer', 'rower', 'wooer']","['YXXXY', 'XYYGG', 'YGYGG', 'GGGGG']","[102, 44, 1, 1]"
79,4,"['raise', 'error', 'crown', 'front']","['YXXXX', 'XGYYY', 'XGGXY', 'GGGGG']","[103, 25, 3, 3]"
80,3,"['raise', 'sorry', 'shrub']","['YXXYX', 'GXGYX', 'GGGGG']","[24, 5, 5]"
81,3,"['raise', 'marry', 'parry']","['YGXXX', 'XGGGG', 'GGGGG']","[26, 3, 3]"
82,5,"['raise', 'liege', 'pixie', 'mince', 'biome']","['XXYXG', 'XGYXG', 'XGXYG', 'YGXXG', 'GGGGG']","[25, 8, 6, 1, 1]"
83,5,"['raise', 'eaten', 'camel', 'label', 'lapel']","['XGXXY', 'YGXGX', 'XGXGG', 'GGXGG', 'GGGGG']","[20, 8, 5, 1, 1]"
84,2,"['raise', 'start']","['YYXYX', 'GGGGG']","[21, 21]"
85,5,"['raise', 'freer', 'creed', 'green', 'greet']","['YXXXY', 'XGGGY', 'XGGGX', 'GGGGX', 'GGGGG']","[102, 8, 3, 1, 1]"
86,6,"['raise', 'freer', 'rower', 'cover', 'poker', 'goner']","['YXXXY', 'XYYGG', 'YGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[102, 44, 11, 5, 3, 3]"
87,3,"['raise', 'melee', 'golem']","['XXXXY', 'YYGGY', 'GGGGG']","[121, 1, 1]"
88,3,"['raise', 'sooty', 'lusty']","['XXXYX', 'YXXGG', 'GGGGG']","[80, 4, 4]"
89,4,"['raise', 'booty', 'woody', 'loopy']","['XXXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[168, 7, 2, 2]"
90,4,"['raise', 'rotor', 'roomy', 'round']","['GXXXX', 'GGXYY', 'GGYXX', 'GGGGG']","[10, 5, 2, 2]"
91,3,"['raise', 'avail', 'audit']","['XYYXX', 'GXYGX', 'GGGGG']","[34, 8, 8]"
92,3,"['raise', 'cling', 'lying']","['XXGXX', 'XYGGG', 'GGGGG']","[51, 1, 1]"
93,5,"['raise', 'tatty', 'canal', 'mamma', 'gamma']","['XGXXX', 'XGXXX', 'XGXYX', 'YGGGG', 'GGGGG']","[91, 25, 5, 1, 1]"
94,4,"['raise', 'marry', 'valor', 'labor']","['YGXXX', 'XGYYX', 'XGYGG', 'GGGGG']","[26, 4, 1, 1]"
95,3,"['raise', 'stein', 'islet']","['XXYYY', 'YYYYX', 'GGGGG']","[4, 1, 1]"
96,3,"['raise', 'digit', 'civic']","['XXYXX', 'XGXGX', 'GGGGG']","[107, 4, 4]"
97,3,"['raise', 'erode', 'forge']","['YXXXG', 'YYYXG', 'GGGGG']","[40, 6, 6]"
98,4,"['raise', 'error', 'worry', 'corny']","['YXXXX', 'XYGYY', 'XGGYG', 'GGGGG']","[103, 16, 3, 3]"
99,4,"['raise', 'booty', 'mount', 'moult']","['XXXXX', 'XGYYX', 'GGGXG', 'GGGGG']","[168, 7, 1, 1]"
100,3,"['raise', 'basis', 'basic']","['XGYYX', 'GGGGY', 'GGGGG']","[5, 3, 3]"
101,3,"['raise', 'salty', 'salad']","['XGXYX', 'GGGXX', 'GGGGG']","[20, 3, 3]"
102,3,"['raise', 'abate', 'agate']","['XYXXG', 'GXGGG', 'GGGGG']","[41, 1, 1]"
103,4,"['raise', 'stint', 'skill', 'spicy']","['XXGYX', 'GXGXX', 'GXGXX', 'GGGGG']","[29, 9, 1, 1]"
104,4,"['raise', 'start', 'scrap', 'spray']","['YYXYX', 'GXYYX', 'GXGGY', 'GGGGG']","[21, 6, 1, 1]"
105,3,"['raise', 'steak', 'essay']","['XYXYY', 'YXYGX', 'GGGGG']","[12, 1, 1]"
106,4,"['raise', 'error', 'gourd', 'fjord']","['YXXXX', 'XYYYY', 'XYXGG', 'GGGGG']","[103, 9, 2, 2]"
107,3,"['raise', 'sleet', 'spend']","['XXXYY', 'GXGYX', 'GGGGG']","[41, 3, 3]"
108,4,"['raise', 'legal', 'decay', 'kebab']","['XYXXY', 'XGXGX', 'XGXGX', 'GGGGG']","[69, 3, 1, 1]"
109,3,"['raise', 'cling', 'guild']","['XXGXX', 'XYGXY', 'GGGGG']","[51, 2, 2]"
110,4,"['raise', 'allay', 'about', 'aback']","['XYXXX', 'GXXYX', 'GGXXX', 'GGGGG']","[92, 7, 1, 1]"
111,3,"['raise', 'error', 'motor']","['YXXXX', 'XYYGG', 'GGGGG']","[103, 8, 8]"
112,4,"['raise', 'abate', 'angle', 'alone']","['XYXXG', 'GXYXG', 'GYXYG', 'GGGGG']","[41, 8, 1, 1]"
113,3,"['raise', 'tatty', 'hatch']","['XGXXX', 'YGGYX', 'GGGGG']","[91, 11, 11]"
114,6,"['raise', 'freer', 'rower', 'deter', 'purer', 'hyper']","['YXXXY', 'XYYGG', 'YXXGG', 'XYXGG', 'YXYGG', 'GGGGG']","[102, 44, 20, 8, 1, 1]"
115,3,"['raise', 'booty', 'thumb']","['XXXXX', 'YXXYX', 'GGGGG']","[168, 1, 1]"
116,4,"['raise', 'error', 'gourd', 'dowry']","['YXXXX', 'XYYYY', 'XGXGY', 'GGGGG']","[103, 9, 1, 1]"
117,4,"['raise', 'booty', 'outgo', 'ought']","['XXXXX', 'XYYYX', 'GGYYY', 'GGGGG']","[168, 3, 1, 1]"
118,4,"['raise', 'melee', 'belly', 'belch']","['XXXXY', 'XGGYY', 'GGGYX', 'GGGGG']","[121, 8, 2, 2]"
119,4,"['raise', 'booty', 'hutch', 'dutch']","['XXXXX', 'XXXYX', 'YGGGG', 'GGGGG']","[168, 4, 1, 1]"
120,3,"['raise', 'digit', 'pilot']","['XXYXX', 'XGXYG', 'GGGGG']","[107, 2, 2]"
121,5,"['raise', 'melee', 'coven', 'tweet', 'tweed']","['XXXXY', 'XYXGY', 'XXXGX', 'GGGGY', 'GGGGG']","[121, 21, 2, 1, 1]"
122,3,"['raise', 'melee', 'comet']","['XXXXY', 'YYXGY', 'GGGGG']","[121, 6, 6]"
123,4,"['raise', 'tatty', 'gaunt', 'jaunt']","['XGXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[91, 9, 4, 4]"
124,3,"['raise', 'legal', 'enema']","['XYXXY', 'XYXYX', 'GGGGG']","[69, 10, 10]"
125,3,"['raise', 'sleet', 'steed']","['XXXYY', 'GXGGY', 'GGGGG']","[41, 2, 2]"
126,3,"['raise', 'slash', 'abyss']","['XYXGX', 'YXYGX', 'GGGGG']","[22, 2, 2]"
127,4,"['raise', 'error', 'crown', 'growl']","['YXXXX', 'XGYYY', 'XGGGX', 'GGGGG']","[103, 25, 2, 2]"
128,3,"['raise', 'cling', 'fling']","['XXGXX', 'XGGGG', 'GGGGG']","[51, 1, 1]"
129,5,"['raise', 'melee', 'coven', 'woken', 'dozen']","['XXXXY', 'XYXGY', 'XGXGG', 'XGXGG', 'GGGGG']","[121, 21, 3, 1, 1]"
130,4,"['raise', 'booty', 'booby', 'boozy']","['XXXXX', 'GGGXG', 'GGGYG', 'GGGGG']","[168, 2, 1, 1]"
131,2,"['raise', 'erode']","['YXXXG', 'GGGGG']","[40, 40]"
132,4,"['raise', 'error', 'worry', 'world']","['YXXXX', 'XYGYY', 'GGGYX', 'GGGGG']","[103, 16, 2, 2]"
133,5,"['raise', 'melee', 'queue', 'coupe', 'gouge']","['XXXXG', 'XYXYG', 'XYYYG', 'XGGXG', 'GGGGG']","[61, 22, 4, 1, 1]"
134,3,"['raise', 'cling', 'click']","['XXGXX', 'GGGXX', 'GGGGG']","[51, 3, 3]"
135,2,"['raise', 'briar']","['YYGXX', 'GGGGG']","[4, 4]"
136,3,"['raise', 'treat', 'great']","['YYXXY', 'YGGGG', 'GGGGG']","[34, 1, 1]"
137,3,"['raise', 'array', 'altar']","['YYXXX', 'GYYGX', 'GGGGG']","[78, 1, 1]"
138,5,"['raise', 'booty', 'dumpy', 'puppy', 'pulpy']","['XXXXX', 'XXXXG', 'XGXGG', 'GGYGG', 'GGGGG']","[168, 23, 3, 1, 1]"
139,4,"['raise', 'error', 'blurb', 'blurt']","['YXXXX', 'XYYXY', 'GGGGY', 'GGGGG']","[103, 3, 1, 1]"
140,4,"['raise', 'slash', 'toast', 'coast']","['XYXGX', 'YXGGX', 'YGGGG', 'GGGGG']","[22, 4, 2, 2]"
141,4,"['raise', 'booty', 'dumpy', 'duchy']","['XXXXX', 'XXXXG', 'GGXXG', 'GGGGG']","[168, 23, 2, 2]"
142,3,"['raise', 'droit', 'groin']","['YXYXX', 'XGGGX', 'GGGGG']","[23, 2, 2]"
143,4,"['raise', 'river', 'finer', 'fixer']","['YXYXY', 'YGXGG', 'GGXGG', 'GGGGG']","[26, 13, 3, 3]"
144,5,"['raise', 'error', 'crown', 'trout', 'group']","['YXXXX', 'XGYYY', 'XGGXX', 'XGGGX', 'GGGGG']","[103, 25, 9, 2, 2]"
145,2,"['raise', 'rogue']","['GXXXG', 'GGGGG']","[6, 6]"
146,4,"['raise', 'tatty', 'dandy', 'badly']","['XGXXX', 'XGXXG', 'YGXYG', 'GGGGG']","[91, 27, 2, 2]"
147,3,"['raise', 'start', 'smart']","['YYXYX', 'GYGGG', 'GGGGG']","[21, 1, 1]"
148,4,"['raise', 'digit', 'witty', 'pithy']","['XXYXX', 'XGXYY', 'XGGYG', 'GGGGG']","[107, 13, 1, 1]"
149,5,"['raise', 'tatty', 'dandy', 'caddy', 'gaudy']","['XGXXX', 'XGXXG', 'YGXGG', 'XGYGG', 'GGGGG']","[91, 27, 4, 2, 2]"
150,3,"['raise', 'cling', 'chill']","['XXGXX', 'GYGXX', 'GGGGG']","[51, 3, 3]"
151,5,"['raise', 'freer', 'merry', 'perch', 'heron']","['YXXXY', 'XYYYY', 'XGGYX', 'XGGXY', 'GGGGG']","[102, 13, 3, 1, 1]"
152,5,"['raise', 'allay', 'coach', 'dogma', 'vodka']","['XYXXX', 'YXXYX', 'XGYXX', 'YGXXG', 'GGGGG']","[92, 18, 3, 1, 1]"
153,3,"['raise', 'river', 'finer']","['YXYXY', 'YGXGG', 'GGGGG']","[26, 13, 13]"
154,4,"['raise', 'steer', 'sewer', 'surer']","['YXXYY', 'GXYGG', 'GYXGG', 'GGGGG']","[18, 6, 3, 3]"
155,3,"['raise', 'radii', 'radio']","['GGYXX', 'GGGGY', 'GGGGG']","[6, 1, 1]"
156,3,"['raise', 'rogue', 'rouge']","['GXXXG', 'GGYYG', 'GGGGG']","[6, 1, 1]"
157,4,"['raise', 'freer', 'merry', 'perch']","['YXXXY', 'XYYYY', 'XGGYX', 'GGGGG']","[102, 13, 3, 3]"
158,4,"['raise', 'refer', 'retry', 'retch']","['GXXXY', 'GGXYY', 'GGGYX', 'GGGGG']","[20, 8, 1, 1]"
159,4,"['raise', 'erode', 'prove', 'wrote']","['YXXXG', 'YGGXG', 'XGGXG', 'GGGGG']","[40, 11, 4, 4]"
160,3,"['raise', 'booty', 'clock']","['XXXXX', 'XYGXX', 'GGGGG']","[168, 13, 13]"
161,4,"['raise', 'liege', 'title', 'tilde']","['XXYXG', 'YGYXG', 'GGYYG', 'GGGGG']","[25, 3, 1, 1]"
162,3,"['raise', 'score', 'store']","['YXXYG', 'GXGGG', 'GGGGG']","[10, 5, 5]"
163,3,"['raise', 'erode', 'prove']","['YXXXG', 'YGGXG', 'GGGGG']","[40, 11, 11]"
164,3,"['raise', 'prink', 'bring']","['YXGXX', 'XGGGX', 'GGGGG']","[28, 4, 4]"
165,3,"['raise', 'stone', 'solve']","['XXXYG', 'GXYXG', 'GGGGG']","[17, 1, 1]"
166,4,"['raise', 'legal', 'ahead', 'cheat']","['XYXXY', 'XYXGX', 'YGGGX', 'GGGGG']","[69, 7, 3, 3]"
167,4,"['raise', 'tripe', 'brine', 'grime']","['YXGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[17, 7, 3, 3]"
168,4,"['raise', 'melee', 'elect', 'exult']","['XXXXY', 'XYYYY', 'GYYXG', 'GGGGG']","[121, 13, 1, 1]"
169,4,"['raise', 'steer', 'loser', 'usher']","['YXXYY', 'YXYGG', 'XXYGG', 'GGGGG']","[18, 3, 1, 1]"
170,4,"['raise', 'melee', 'event', 'epoch']","['XXXXY', 'XYXYY', 'GXYXX', 'GGGGG']","[121, 10, 2, 2]"
171,3,"['raise', 'briar', 'triad']","['YYGXX', 'XGGGY', 'GGGGG']","[4, 2, 2]"
172,3,"['raise', 'treat', 'break']","['YYXXY', 'XGGGX', 'GGGGG']","[34, 8, 8]"
173,2,"['raise', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
174,3,"['raise', 'trail', 'viral']","['YYYXX', 'XYYYG', 'GGGGG']","[18, 1, 1]"
175,3,"['raise', 'digit', 'conic']","['XXYXX', 'XYXGX', 'GGGGG']","[107, 10, 10]"
176,2,"['raise', 'masse']","['XGXGG', 'GGGGG']","[5, 5]"
177,4,"['raise', 'sissy', 'spoil', 'sonic']","['XXYYX', 'GYYYX', 'GXYGX', 'GGGGG']","[21, 6, 1, 1]"
178,3,"['raise', 'avail', 'vital']","['XYYXX', 'YYYYG', 'GGGGG']","[34, 1, 1]"
179,3,"['raise', 'grace', 'trace']","['YYXXG', 'XGGGG', 'GGGGG']","[26, 2, 2]"
180,3,"['raise', 'stint', 'using']","['XXGYX', 'YXGGX', 'GGGGG']","[29, 1, 1]"
181,4,"['raise', 'legal', 'heath', 'peach']","['XYXXY', 'XGXYX', 'YGGXG', 'GGGGG']","[69, 11, 2, 2]"
182,4,"['raise', 'allay', 'coach', 'champ']","['XYXXX', 'YXXYX', 'GXGYY', 'GGGGG']","[92, 18, 3, 3]"
183,5,"['raise', 'tatty', 'hatch', 'natal', 'baton']","['XGXXX', 'YGGYX', 'XGGXX', 'YGGYX', 'GGGGG']","[91, 11, 4, 1, 1]"
184,4,"['raise', 'grace', 'drake', 'brake']","['YYXXG', 'XGGXG', 'XGGGG', 'GGGGG']","[26, 6, 1, 1]"
185,4,"['raise', 'booty', 'cluck', 'pluck']","['XXXXX', 'XXXXX', 'YGGGG', 'GGGGG']","[168, 19, 1, 1]"
186,4,"['raise', 'grace', 'crate', 'craze']","['YYXXG', 'XGGYG', 'GGGXG', 'GGGGG']","[26, 4, 3, 3]"
187,3,"['raise', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[17, 1, 1]"
188,4,"['raise', 'treat', 'yearn', 'weary']","['YYXXY', 'XYYYX', 'YGGGX', 'GGGGG']","[34, 9, 1, 1]"
189,5,"['raise', 'digit', 'filly', 'pinky', 'picky']","['XXYXX', 'XGXYX', 'XGXXG', 'GGXGG', 'GGGGG']","[107, 21, 6, 1, 1]"
190,3,"['raise', 'abate', 'acute']","['XYXXG', 'GXYGG', 'GGGGG']","[41, 1, 1]"
191,3,"['raise', 'freer', 'ferry']","['YXXXY', 'GYYYY', 'GGGGG']","[102, 1, 1]"
192,2,"['raise', 'aside']","['XYGYG', 'GGGGG']","[1, 1]"
193,2,"['raise', 'tapir']","['YGYXX', 'GGGGG']","[2, 2]"
194,5,"['raise', 'error', 'crown', 'trout', 'troll']","['YXXXX', 'XGYYY', 'XGGXX', 'GGGXY', 'GGGGG']","[103, 25, 9, 1, 1]"
195,4,"['raise', 'cling', 'union', 'unify']","['XXGXX', 'XXGYX', 'GGGXY', 'GGGGG']","[51, 4, 2, 2]"
196,3,"['raise', 'reset', 'rebus']","['GXXYY', 'GGYYX', 'GGGGG']","[2, 1, 1]"
197,4,"['raise', 'slush', 'bossy', 'boost']","['XXXGX', 'YXXGX', 'GGYGX', 'GGGGG']","[17, 4, 1, 1]"
198,2,"['raise', 'truss']","['YXXGX', 'GGGGG']","[13, 13]"
199,2,"['raise', 'siege']","['XXYYG', 'GGGGG']","[5, 5]"
200,4,"['raise', 'river', 'finer', 'tiger']","['YXYXY', 'YGXGG', 'XGXGG', 'GGGGG']","[26, 13, 5, 5]"
201,4,"['raise', 'tatty', 'canal', 'banal']","['XGXXX', 'XGXXX', 'XGGGG', 'GGGGG']","[91, 25, 1, 1]"
202,4,"['raise', 'sooty', 'skunk', 'slump']","['XXXYX', 'GXXXX', 'GXGXX', 'GGGGG']","[80, 11, 1, 1]"
203,4,"['raise', 'array', 'drank', 'crank']","['YYXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[78, 28, 3, 3]"
204,4,"['raise', 'erode', 'forge', 'gorge']","['YXXXG', 'YYYXG', 'XGGGG', 'GGGGG']","[40, 6, 1, 1]"
205,5,"['raise', 'freer', 'every', 'leery', 'query']","['YXXXY', 'XYGYY', 'YXGGG', 'XYGGG', 'GGGGG']","[102, 6, 2, 1, 1]"
206,3,"['raise', 'prink', 'drink']","['YXGXX', 'XGGGG', 'GGGGG']","[28, 2, 2]"
207,4,"['raise', 'marry', 'valor', 'favor']","['YGXXX', 'XGYYX', 'YGXGG', 'GGGGG']","[26, 4, 1, 1]"
208,4,"['raise', 'legal', 'enema', 'abbey']","['XYXXY', 'XYXYX', 'YXYXY', 'GGGGG']","[69, 10, 1, 1]"
209,3,"['raise', 'tatty', 'tangy']","['XGXXX', 'GGYYG', 'GGGGG']","[91, 6, 6]"
210,3,"['raise', 'mania', 'panic']","['XGYXX', 'XGGGY', 'GGGGG']","[14, 1, 1]"
211,4,"['raise', 'start', 'scrap', 'solar']","['YYXYX', 'GXYYX', 'GXYGX', 'GGGGG']","[21, 6, 3, 3]"
212,2,"['raise', 'shire']","['YXGYG', 'GGGGG']","[2, 2]"
213,5,"['raise', 'error', 'crown', 'trout', 'proxy']","['YXXXX', 'XGYYY', 'XGGXX', 'XGGXX', 'GGGGG']","[103, 25, 9, 2, 2]"
214,3,"['raise', 'cling', 'point']","['XXGXX', 'XXGGX', 'GGGGG']","[51, 4, 4]"
215,3,"['raise', 'rotor', 'robot']","['GXXXX', 'GGYGY', 'GGGGG']","[10, 1, 1]"
216,3,"['raise', 'prink', 'prick']","['YXGXX', 'GGGXG', 'GGGGG']","[28, 1, 1]"
217,5,"['raise', 'liege', 'pixie', 'mince', 'wince']","['XXYXG', 'XGYXG', 'XGXYG', 'XGGGG', 'GGGGG']","[25, 8, 6, 1, 1]"
