,steps,words,feedback,ncands
85,4,"['dares', 'freer', 'green', 'greet']","['XXYGX', 'XGGGY', 'GGGGX', 'GGGGG']","[87, 5, 1, 1]"
86,5,"['dares', 'freer', 'rover', 'power', 'goner']","['XXYGX', 'XYYGG', 'YGXGG', 'XGXGG', 'GGGGG']","[87, 54, 11, 4, 4]"
87,4,"['dares', 'level', 'fleet', 'golem']","['XXXGX', 'YYXGY', 'XYYGX', 'GGGGG']","[59, 5, 1, 1]"
88,4,"['dares', 'sissy', 'mushy', 'lusty']","['XXXXY', 'YXGYG', 'XGGXG', 'GGGGG']","[141, 8, 2, 2]"
89,3,"['dares', 'noily', 'loopy']","['XXXXX', 'XGXYG', 'GGGGG']","[257, 3, 3]"
90,3,"['dares', 'brood', 'round']","['YXYXX', 'XYYYG', 'GGGGG']","[14, 2, 2]"
91,3,"['dares', 'adapt', 'audit']","['YYXXX', 'GYYXG', 'GGGGG']","[19, 1, 1]"
92,3,"['dares', 'noily', 'lying']","['XXXXX', 'YXGYY', 'GGGGG']","[257, 1, 1]"
93,4,"['dares', 'tatty', 'mania', 'gamma']","['XGXXX', 'XGXXX', 'YGXXG', 'GGGGG']","[94, 32, 1, 1]"
94,5,"['dares', 'razor', 'major', 'valor', 'labor']","['XGYXX', 'YGXGG', 'XGXGG', 'XGYGG', 'GGGGG']","[22, 7, 4, 1, 1]"
95,3,"['dares', 'sleet', 'islet']","['XXXGY', 'YYYGG', 'GGGGG']","[20, 1, 1]"
96,4,"['dares', 'noily', 'tight', 'civic']","['XXXXX', 'XXYXX', 'XGXXX', 'GGGGG']","[257, 12, 2, 2]"
97,3,"['dares', 'eerie', 'forge']","['XXGYX', 'YYGXG', 'GGGGG']","[25, 7, 7]"
98,3,"['dares', 'hurry', 'corny']","['XXGXX', 'XXGYG', 'GGGGG']","[37, 3, 3]"
99,3,"['dares', 'noily', 'moult']","['XXXXX', 'XGXGX', 'GGGGG']","[257, 1, 1]"
100,4,"['dares', 'sassy', 'basal', 'basic']","['XGXXY', 'YGGYX', 'GGGYX', 'GGGGG']","[30, 7, 2, 2]"
101,3,"['dares', 'sadly', 'salad']","['YGXXY', 'GGYYX', 'GGGGG']","[3, 1, 1]"
102,4,"['dares', 'elate', 'abate', 'agate']","['XYXYX', 'YXGGG', 'GXGGG', 'GGGGG']","[89, 3, 1, 1]"
103,4,"['dares', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[141, 5, 2, 2]"
104,3,"['dares', 'strap', 'spray']","['XYGXY', 'GXGGY', 'GGGGG']","[6, 1, 1]"
105,4,"['dares', 'tease', 'sneak', 'essay']","['XYXYY', 'XYYYY', 'YXYGX', 'GGGGG']","[40, 3, 1, 1]"
106,3,"['dares', 'brood', 'fjord']","['YXYXX', 'XYGYG', 'GGGGG']","[14, 2, 2]"
107,3,"['dares', 'snide', 'spend']","['YXXYY', 'GYXYY', 'GGGGG']","[4, 1, 1]"
108,4,"['dares', 'elate', 'pecan', 'kebab']","['XYXYX', 'YXYXY', 'XGXGX', 'GGGGG']","[89, 9, 1, 1]"
109,5,"['dares', 'toddy', 'livid', 'build', 'guild']","['YXXXX', 'XXYYX', 'YYXYG', 'XGGGG', 'GGGGG']","[46, 10, 4, 1, 1]"
110,4,"['dares', 'allay', 'again', 'aback']","['XYXXX', 'GXXYX', 'GXGXX', 'GGGGG']","[118, 14, 1, 1]"
111,4,"['dares', 'prior', 'rotor', 'motor']","['XXYXX', 'XYXGG', 'YGGGG', 'GGGGG']","[101, 9, 1, 1]"
112,5,"['dares', 'elate', 'alike', 'algae', 'alone']","['XYXYX', 'YGYXG', 'GGXXG', 'GGXYG', 'GGGGG']","[89, 4, 2, 1, 1]"
113,3,"['dares', 'tatty', 'hatch']","['XGXXX', 'YGGYX', 'GGGGG']","[94, 11, 11]"
114,8,"['dares', 'freer', 'rover', 'enter', 'leper', 'upper', 'piper', 'hyper']","['XXYGX', 'XYYGG', 'YXXGG', 'YXXGG', 'XYGGG', 'XYGGG', 'YXGGG', 'GGGGG']","[87, 54, 23, 9, 3, 2, 1, 1]"
115,4,"['dares', 'noily', 'hutch', 'thumb']","['XXXXX', 'XXXXX', 'YYYXY', 'GGGGG']","[257, 7, 2, 2]"
116,3,"['dares', 'drool', 'dowry']","['GXYXX', 'GYYYX', 'GGGGG']","[13, 1, 1]"
117,4,"['dares', 'noily', 'outgo', 'ought']","['XXXXX', 'XYXXX', 'GGYYY', 'GGGGG']","[257, 9, 1, 1]"
118,4,"['dares', 'eerie', 'leech', 'belch']","['XXXYX', 'YGXXY', 'YGYGG', 'GGGGG']","[151, 30, 2, 2]"
119,3,"['dares', 'dodgy', 'dutch']","['GXXXX', 'GXYXX', 'GGGGG']","[23, 2, 2]"
120,4,"['dares', 'noily', 'igloo', 'pilot']","['XXXXX', 'XYYYX', 'YXGGY', 'GGGGG']","[257, 3, 1, 1]"
121,3,"['dares', 'bleed', 'tweed']","['YXXGX', 'XXGGG', 'GGGGG']","[14, 2, 2]"
122,4,"['dares', 'level', 'toney', 'comet']","['XXXGX', 'XYXGX', 'YGXGX', 'GGGGG']","[59, 22, 1, 1]"
123,4,"['dares', 'tatty', 'gaunt', 'jaunt']","['XGXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[94, 11, 3, 3]"
124,3,"['dares', 'elate', 'enema']","['XYXYX', 'GXYXY', 'GGGGG']","[89, 1, 1]"
125,3,"['dares', 'speed', 'steed']","['YXXGY', 'GXGGG', 'GGGGG']","[5, 1, 1]"
126,3,"['dares', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[6, 1, 1]"
127,4,"['dares', 'prior', 'frown', 'growl']","['XXYXX', 'XGXYY', 'XGGGX', 'GGGGG']","[101, 15, 1, 1]"
128,3,"['dares', 'noily', 'fling']","['XXXXX', 'YXGYX', 'GGGGG']","[257, 6, 6]"
129,3,"['dares', 'dopey', 'dozen']","['GXXGX', 'GGXGX', 'GGGGG']","[5, 2, 2]"
130,4,"['dares', 'noily', 'booby', 'boozy']","['XXXXX', 'XGXXG', 'GGGYG', 'GGGGG']","[257, 11, 2, 2]"
131,3,"['dares', 'pride', 'erode']","['YXYYX', 'XGXGG', 'GGGGG']","[10, 2, 2]"
132,2,"['dares', 'world']","['YXGXX', 'GGGGG']","[3, 3]"
133,4,"['dares', 'eerie', 'elope', 'gouge']","['XXXYX', 'YYXXG', 'YXYXG', 'GGGGG']","[151, 34, 3, 3]"
134,3,"['dares', 'noily', 'click']","['XXXXX', 'XXGYX', 'GGGGG']","[257, 6, 6]"
135,3,"['dares', 'array', 'briar']","['XYYXX', 'YGYGX', 'GGGGG']","[71, 7, 7]"
136,5,"['dares', 'rearm', 'creak', 'treat', 'great']","['XYYYX', 'YYYYX', 'XGGGX', 'YGGGG', 'GGGGG']","[54, 9, 2, 1, 1]"
137,3,"['dares', 'array', 'altar']","['XYYXX', 'GYYGX', 'GGGGG']","[71, 1, 1]"
138,3,"['dares', 'noily', 'pulpy']","['XXXXX', 'XXXYG', 'GGGGG']","[257, 4, 4]"
139,4,"['dares', 'prior', 'blurb', 'blurt']","['XXYXX', 'XYXXY', 'GGGGY', 'GGGGG']","[101, 4, 1, 1]"
140,4,"['dares', 'slash', 'toast', 'coast']","['XYXXY', 'YXGGX', 'YGGGG', 'GGGGG']","[63, 4, 2, 2]"
141,4,"['dares', 'dodgy', 'dimly', 'duchy']","['GXXXX', 'GXYXG', 'GXXXG', 'GGGGG']","[23, 8, 1, 1]"
142,3,"['dares', 'prior', 'groin']","['XXYXX', 'XGYYY', 'GGGGG']","[101, 4, 4]"
143,4,"['dares', 'freer', 'filer', 'fixer']","['XXYGX', 'GYYGG', 'GGXGG', 'GGGGG']","[87, 9, 3, 3]"
144,3,"['dares', 'prior', 'group']","['XXYXX', 'YGXYY', 'GGGGG']","[101, 2, 2]"
145,4,"['dares', 'crepe', 'revue', 'rogue']","['XXYYX', 'XYYXG', 'GYXGG', 'GGGGG']","[71, 9, 1, 1]"
146,3,"['dares', 'caddy', 'badly']","['YGXXX', 'XGGYG', 'GGGGG']","[11, 2, 2]"
147,3,"['dares', 'start', 'smart']","['XYYXY', 'GYGGG', 'GGGGG']","[21, 1, 1]"
148,4,"['dares', 'noily', 'witty', 'pithy']","['XXXXX', 'XXYXG', 'XGGYG', 'GGGGG']","[257, 12, 1, 1]"
149,3,"['dares', 'caddy', 'gaudy']","['YGXXX', 'XGYGG', 'GGGGG']","[11, 3, 3]"
150,4,"['dares', 'noily', 'quill', 'chill']","['XXXXX', 'XXGGX', 'XXGGG', 'GGGGG']","[257, 6, 1, 1]"
151,5,"['dares', 'eerie', 'merry', 'rerun', 'heron']","['XXGYX', 'YGGXY', 'XGGYX', 'YGGXG', 'GGGGG']","[25, 10, 4, 1, 1]"
152,4,"['dares', 'adapt', 'nomad', 'vodka']","['YYXXX', 'YYYXX', 'XGXYY', 'GGGGG']","[19, 4, 1, 1]"
153,5,"['dares', 'freer', 'filer', 'fixer', 'finer']","['XXYGX', 'GYYGG', 'GGXGG', 'GGXGG', 'GGGGG']","[87, 9, 3, 2, 2]"
154,3,"['dares', 'scree', 'surer']","['XXGGY', 'GXGGY', 'GGGGG']","[6, 3, 3]"
155,3,"['dares', 'radii', 'radio']","['YGYXX', 'GGGGY', 'GGGGG']","[7, 1, 1]"
156,4,"['dares', 'crepe', 'revue', 'rouge']","['XXYYX', 'XYYXG', 'GYXYG', 'GGGGG']","[71, 9, 2, 2]"
157,5,"['dares', 'eerie', 'merry', 'rerun', 'perch']","['XXGYX', 'YGGXY', 'XGGYX', 'YGGXX', 'GGGGG']","[25, 10, 4, 2, 2]"
158,4,"['dares', 'crepe', 'recur', 'retch']","['XXYYX', 'YYYXY', 'GGYXY', 'GGGGG']","[71, 4, 2, 2]"
159,4,"['dares', 'crepe', 'trite', 'wrote']","['XXYYX', 'XGYXG', 'YGXGG', 'GGGGG']","[71, 13, 2, 2]"
160,3,"['dares', 'noily', 'clock']","['XXXXX', 'XYXYX', 'GGGGG']","[257, 9, 9]"
161,4,"['dares', 'ledge', 'elide', 'tilde']","['YXXYX', 'YYYXG', 'YYYGG', 'GGGGG']","[32, 3, 1, 1]"
162,3,"['dares', 'spore', 'store']","['XXYYY', 'GXGGG', 'GGGGG']","[18, 5, 5]"
163,4,"['dares', 'crepe', 'prone', 'prove']","['XXYYX', 'XGYYG', 'GGGXG', 'GGGGG']","[71, 6, 2, 2]"
164,4,"['dares', 'prior', 'brink', 'bring']","['XXYXX', 'XGGXY', 'GGGGX', 'GGGGG']","[101, 12, 2, 2]"
165,4,"['dares', 'sense', 'stole', 'solve']","['XXXYY', 'GYXYG', 'GXYYG', 'GGGGG']","[84, 21, 1, 1]"
166,4,"['dares', 'elate', 'wheat', 'cheat']","['XYXYX', 'YXYYY', 'XGGGG', 'GGGGG']","[89, 5, 1, 1]"
167,5,"['dares', 'crepe', 'trite', 'brine', 'grime']","['XXYYX', 'XGYXG', 'XGGXG', 'XGGXG', 'GGGGG']","[71, 13, 4, 1, 1]"
168,5,"['dares', 'eerie', 'enemy', 'extol', 'exult']","['XXXYX', 'GYXXY', 'GXYXX', 'GGYXY', 'GGGGG']","[151, 14, 4, 1, 1]"
169,5,"['dares', 'riser', 'sewer', 'ester', 'usher']","['XXYGY', 'YXYGG', 'YYXGG', 'YGXGG', 'GGGGG']","[18, 10, 2, 1, 1]"
170,5,"['dares', 'eerie', 'enemy', 'extol', 'epoch']","['XXXYX', 'GYXXY', 'GXYXX', 'GXXYX', 'GGGGG']","[151, 14, 4, 1, 1]"
171,3,"['dares', 'award', 'triad']","['YYYXX', 'YXYYG', 'GGGGG']","[13, 2, 2]"
172,4,"['dares', 'rearm', 'creak', 'break']","['XYYYX', 'YYYYX', 'XGGGG', 'GGGGG']","[54, 9, 3, 3]"
173,3,"['dares', 'prior', 'rhino']","['XXYXX', 'XYGYY', 'GGGGG']","[101, 1, 1]"
174,5,"['dares', 'array', 'moral', 'rural', 'viral']","['XYGXX', 'YYGGX', 'XXGGG', 'YXGGG', 'GGGGG']","[12, 6, 2, 1, 1]"
175,4,"['dares', 'noily', 'ionic', 'conic']","['XXXXX', 'YGYXX', 'YGGGG', 'GGGGG']","[257, 4, 2, 2]"
176,3,"['dares', 'taste', 'masse']","['XGXYY', 'XGGXG', 'GGGGG']","[14, 1, 1]"
177,4,"['dares', 'sissy', 'stint', 'sonic']","['XXXXY', 'GYYYX', 'GXYYX', 'GGGGG']","[141, 28, 1, 1]"
178,4,"['dares', 'allay', 'local', 'vital']","['XYXXX', 'YYYGX', 'YXXGG', 'GGGGG']","[118, 12, 4, 4]"
179,4,"['dares', 'rearm', 'grace', 'trace']","['XYYYX', 'YYGYX', 'XGGGG', 'GGGGG']","[54, 14, 2, 2]"
180,3,"['dares', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[141, 1, 1]"
181,3,"['dares', 'elate', 'peach']","['XYXYX', 'YXGXY', 'GGGGG']","[89, 3, 3]"
182,4,"['dares', 'allay', 'chank', 'champ']","['XYXXX', 'YXXYX', 'GGGXX', 'GGGGG']","[118, 24, 2, 2]"
183,5,"['dares', 'tatty', 'hatch', 'natal', 'baton']","['XGXXX', 'YGGYX', 'XGGXX', 'YGGYX', 'GGGGG']","[94, 11, 4, 1, 1]"
184,4,"['dares', 'rearm', 'grace', 'brake']","['XYYYX', 'YYGYX', 'XGGXG', 'GGGGG']","[54, 14, 3, 3]"
185,3,"['dares', 'noily', 'pluck']","['XXXXX', 'XXXYX', 'GGGGG']","[257, 9, 9]"
186,5,"['dares', 'rearm', 'grace', 'crate', 'craze']","['XYYYX', 'YYGYX', 'XGGYG', 'GGGXG', 'GGGGG']","[54, 14, 4, 3, 3]"
187,3,"['dares', 'crepe', 'gripe']","['XXYYX', 'XGYGG', 'GGGGG']","[71, 4, 4]"
188,4,"['dares', 'rearm', 'yearn', 'weary']","['XYYYX', 'YGGGX', 'YGGGX', 'GGGGG']","[54, 6, 2, 2]"
189,4,"['dares', 'noily', 'witty', 'picky']","['XXXXX', 'XXYXG', 'XGXXG', 'GGGGG']","[257, 12, 5, 5]"
190,3,"['dares', 'elate', 'acute']","['XYXYX', 'YXYGG', 'GGGGG']","[89, 1, 1]"
191,4,"['dares', 'eerie', 'merry', 'ferry']","['XXGYX', 'YGGXY', 'XGGGG', 'GGGGG']","[25, 10, 2, 2]"
192,3,"['dares', 'spade', 'aside']","['YYXYY', 'YXYGG', 'GGGGG']","[5, 1, 1]"
193,3,"['dares', 'razor', 'tapir']","['XGYXX', 'YGXXG', 'GGGGG']","[22, 1, 1]"
194,5,"['dares', 'prior', 'frown', 'trout', 'troll']","['XXYXX', 'XGXYY', 'XGGXX', 'GGGXY', 'GGGGG']","[101, 15, 5, 1, 1]"
195,3,"['dares', 'noily', 'unify']","['XXXXX', 'YXGXG', 'GGGGG']","[257, 3, 3]"
196,3,"['dares', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[3, 1, 1]"
197,4,"['dares', 'sissy', 'blush', 'boost']","['XXXXY', 'YXYGX', 'GXXGX', 'GGGGG']","[141, 6, 1, 1]"
198,3,"['dares', 'cross', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[3, 1, 1]"
199,4,"['dares', 'sense', 'stole', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[84, 21, 4, 4]"
200,5,"['dares', 'freer', 'rover', 'enter', 'tiger']","['XXYGX', 'XYYGG', 'YXXGG', 'YXYGG', 'GGGGG']","[87, 54, 23, 3, 3]"
201,4,"['dares', 'tatty', 'mania', 'banal']","['XGXXX', 'XGXXX', 'XGGXY', 'GGGGG']","[94, 32, 4, 4]"
202,4,"['dares', 'sissy', 'stoop', 'slump']","['XXXXY', 'GXYYX', 'GXXXG', 'GGGGG']","[141, 46, 1, 1]"
203,4,"['dares', 'array', 'trait', 'crank']","['XYYXX', 'YGYYX', 'XGGXX', 'GGGGG']","[71, 27, 12, 12]"
204,4,"['dares', 'eerie', 'forge', 'gorge']","['XXGYX', 'YYGXG', 'XGGGG', 'GGGGG']","[25, 7, 1, 1]"
205,5,"['dares', 'crepe', 'every', 'leery', 'query']","['XXYYX', 'XYGXY', 'YXGGG', 'XYGGG', 'GGGGG']","[71, 8, 3, 2, 2]"
206,3,"['dares', 'drool', 'drink']","['GXYXX', 'GGXXX', 'GGGGG']","[13, 4, 4]"
207,5,"['dares', 'razor', 'major', 'valor', 'favor']","['XGYXX', 'YGXGG', 'XGXGG', 'YGXGG', 'GGGGG']","[22, 7, 4, 1, 1]"
