,steps,words,feedback,ncands
39,3,"['roate', 'stout', 'outdo']","['XYXYX', 'XYYYY', 'GGGGG']","[26, 2, 2]"
40,3,"['roate', 'abode', 'adobe']","['XYYXG', 'GYGYG', 'GGGGG']","[7, 1, 1]"
41,5,"['roate', 'drama', 'crass', 'crack', 'crazy']","['YXGXX', 'XGGXY', 'GGGXX', 'GGGYX', 'GGGGG']","[51, 22, 4, 2, 2]"
42,4,"['roate', 'corer', 'wooer', 'sower']","['YGXXY', 'XGYGG', 'YGYGG', 'GGGGG']","[20, 17, 4, 4]"
43,4,"['roate', 'rebar', 'relay', 'repay']","['GXYXY', 'GGXGY', 'GGXGG', 'GGGGG']","[12, 6, 1, 1]"
44,4,"['roate', 'stint', 'tight', 'digit']","['XXXYX', 'XYYXG', 'YGGXG', 'GGGGG']","[63, 7, 1, 1]"
45,2,"['roate', 'crate']","['YXGGG', 'GGGGG']","[3, 3]"
46,4,"['roate', 'sully', 'plunk', 'cluck']","['XXXXX', 'XYYYX', 'XGGXG', 'GGGGG']","[195, 12, 1, 1]"
47,4,"['roate', 'siege', 'spine', 'spike']","['XXXXG', 'GYYXG', 'GGGXG', 'GGGGG']","[83, 12, 2, 2]"
48,4,"['roate', 'sully', 'cinch', 'mimic']","['XXXXX', 'XXXXX', 'YGXYX', 'GGGGG']","[195, 12, 1, 1]"
49,4,"['roate', 'wooly', 'bound', 'pound']","['XGXXX', 'XGYXX', 'XGGGG', 'GGGGG']","[71, 24, 5, 5]"
50,4,"['roate', 'canal', 'mammy', 'maxim']","['XXYXX', 'XGXYX', 'GGYYX', 'GGGGG']","[112, 22, 2, 2]"
51,3,"['roate', 'sheen', 'linen']","['XXXXY', 'XXYGG', 'GGGGG']","[106, 6, 6]"
52,4,"['roate', 'tweet', 'unset', 'unmet']","['XXXYY', 'YXYGG', 'GGXGG', 'GGGGG']","[56, 10, 1, 1]"
53,3,"['roate', 'sheen', 'flesh']","['XXXXY', 'YYGYX', 'GGGGG']","[106, 1, 1]"
54,4,"['roate', 'wooly', 'goody', 'booby']","['XGXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[71, 5, 2, 2]"
55,2,"['roate', 'forth']","['YGXGX', 'GGGGG']","[4, 4]"
56,3,"['roate', 'trust', 'first']","['YXXYX', 'YYXGG', 'GGGGG']","[29, 1, 1]"
57,4,"['roate', 'start', 'stank', 'stand']","['XXGYX', 'GGGXY', 'GGGGX', 'GGGGG']","[23, 10, 1, 1]"
58,3,"['roate', 'sheen', 'belly']","['XXXXY', 'XXYYX', 'GGGGG']","[106, 8, 8]"
59,4,"['roate', 'crook', 'sworn', 'ivory']","['YYXXX', 'XYGYX', 'XXGGX', 'GGGGG']","[57, 7, 3, 3]"
60,4,"['roate', 'sheen', 'spell', 'seedy']","['XXXXY', 'GXGYX', 'GXGXX', 'GGGGG']","[106, 5, 1, 1]"
61,3,"['roate', 'trust', 'print']","['YXXYX', 'YGXXG', 'GGGGG']","[29, 3, 3]"
62,2,"['roate', 'yearn']","['YXGXY', 'GGGGG']","[6, 6]"
63,4,"['roate', 'drama', 'drawn', 'drain']","['YXGXX', 'GGGXY', 'GGGXG', 'GGGGG']","[51, 4, 1, 1]"
64,5,"['roate', 'eerie', 'prime', 'brine', 'bribe']","['YXXXG', 'YYYYG', 'XGGXG', 'GGGXG', 'GGGGG']","[39, 15, 5, 2, 2]"
65,2,"['roate', 'stout']","['XYXYX', 'GGGGG']","[26, 26]"
66,4,"['roate', 'easel', 'lapel', 'panel']","['XXYXY', 'YGXGG', 'YGYGG', 'GGGGG']","[55, 8, 1, 1]"
67,3,"['roate', 'drama', 'crass']","['YXGXX', 'XGGXY', 'GGGGG']","[51, 22, 22]"
68,4,"['roate', 'siege', 'fence', 'flume']","['XXXXG', 'XXYXG', 'GYXXG', 'GGGGG']","[83, 19, 2, 2]"
69,3,"['roate', 'aloof', 'offal']","['XYYXX', 'YYYYY', 'GGGGG']","[33, 1, 1]"
70,2,"['roate', 'agree']","['YXYXG', 'GGGGG']","[10, 10]"
71,3,"['roate', 'order', 'error']","['YYXXY', 'YGXYG', 'GGGGG']","[10, 1, 1]"
72,4,"['roate', 'curry', 'shirk', 'swirl']","['YXXXX', 'XXYGX', 'GXGGX', 'GGGGG']","[63, 4, 1, 1]"
73,3,"['roate', 'agree', 'argue']","['YXYXG', 'GYYYG', 'GGGGG']","[10, 1, 1]"
74,3,"['roate', 'sheen', 'bleed']","['XXXXY', 'XXGGX', 'GGGGG']","[106, 2, 2]"
75,3,"['roate', 'theta', 'delta']","['XXYGY', 'YXYGG', 'GGGGG']","[2, 1, 1]"
76,4,"['roate', 'sully', 'clink', 'flick']","['XXXXX', 'XXYYX', 'YGGXG', 'GGGGG']","[195, 14, 1, 1]"
77,2,"['roate', 'totem']","['XGXYY', 'GGGGG']","[7, 7]"
78,3,"['roate', 'corer', 'wooer']","['YGXXY', 'XGYGG', 'GGGGG']","[20, 17, 17]"
79,3,"['roate', 'trout', 'front']","['YYXYX', 'YGGXG', 'GGGGG']","[21, 3, 3]"
80,3,"['roate', 'curry', 'shrub']","['YXXXX', 'XYGYX', 'GGGGG']","[63, 3, 3]"
81,5,"['roate', 'array', 'harry', 'marry', 'parry']","['YXYXX', 'YYGYG', 'XGGGG', 'XGGGG', 'GGGGG']","[35, 6, 3, 2, 2]"
82,4,"['roate', 'elope', 'shone', 'biome']","['XYXXG', 'YXGXG', 'XXGXG', 'GGGGG']","[30, 11, 2, 2]"
83,3,"['roate', 'easel', 'lapel']","['XXYXY', 'YGXGG', 'GGGGG']","[55, 8, 8]"
84,3,"['roate', 'trait', 'start']","['YXGYX', 'YYGXG', 'GGGGG']","[20, 5, 5]"
85,3,"['roate', 'enter', 'greet']","['YXXYY', 'YXYGY', 'GGGGG']","[29, 4, 4]"
86,7,"['roate', 'corer', 'wooer', 'lover', 'poker', 'boxer', 'goner']","['YGXXY', 'XGYGG', 'XGYGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[20, 17, 12, 8, 5, 3, 3]"
87,3,"['roate', 'gooey', 'golem']","['XGXXY', 'GGYGX', 'GGGGG']","[21, 1, 1]"
88,3,"['roate', 'ditty', 'lusty']","['XXXGX', 'XXYGG', 'GGGGG']","[21, 3, 3]"
89,3,"['roate', 'wooly', 'loopy']","['XGXXX', 'XGGYG', 'GGGGG']","[71, 1, 1]"
90,3,"['roate', 'roomy', 'round']","['GGXXX', 'GGYXX', 'GGGGG']","[6, 3, 3]"
91,3,"['roate', 'taunt', 'audit']","['XXYYX', 'YYYXG', 'GGGGG']","[50, 1, 1]"
92,4,"['roate', 'sully', 'lynch', 'lying']","['XXXXX', 'XXYYY', 'GGYXX', 'GGGGG']","[195, 5, 1, 1]"
93,4,"['roate', 'canal', 'mammy', 'gamma']","['XXYXX', 'XGXYX', 'YGGGX', 'GGGGG']","[112, 22, 1, 1]"
94,3,"['roate', 'arbor', 'labor']","['YYYXX', 'YYGGG', 'GGGGG']","[28, 1, 1]"
95,4,"['roate', 'tweet', 'unset', 'islet']","['XXXYY', 'YXYGG', 'XXYGG', 'GGGGG']","[56, 10, 1, 1]"
96,4,"['roate', 'sully', 'cinch', 'civic']","['XXXXX', 'XXXXX', 'GGXYX', 'GGGGG']","[195, 12, 1, 1]"
97,2,"['roate', 'forge']","['YGXXG', 'GGGGG']","[7, 7]"
98,3,"['roate', 'worry', 'corny']","['YGXXX', 'XGGYG', 'GGGGG']","[18, 2, 2]"
99,4,"['roate', 'toast', 'mount', 'moult']","['XGXYX', 'YGXXG', 'GGGXG', 'GGGGG']","[26, 8, 1, 1]"
100,3,"['roate', 'canal', 'basic']","['XXYXX', 'YGXYX', 'GGGGG']","[112, 4, 4]"
101,3,"['roate', 'canal', 'salad']","['XXYXX', 'XGXGY', 'GGGGG']","[112, 1, 1]"
102,4,"['roate', 'slate', 'abate', 'agate']","['XXGGG', 'XXGGG', 'GXGGG', 'GGGGG']","[7, 2, 1, 1]"
103,4,"['roate', 'sully', 'spiny', 'spicy']","['XXXXX', 'GXXXG', 'GGGXG', 'GGGGG']","[195, 5, 2, 2]"
104,3,"['roate', 'array', 'spray']","['YXYXX', 'YYGGG', 'GGGGG']","[35, 1, 1]"
105,3,"['roate', 'easel', 'essay']","['XXYXY', 'GYGYX', 'GGGGG']","[55, 1, 1]"
106,5,"['roate', 'crook', 'sworn', 'ivory', 'fjord']","['YYXXX', 'XYGYX', 'XXGGX', 'XXGGX', 'GGGGG']","[57, 7, 3, 1, 1]"
107,3,"['roate', 'sheen', 'spend']","['XXXXY', 'GXGYY', 'GGGGG']","[106, 1, 1]"
108,5,"['roate', 'easel', 'ahead', 'began', 'kebab']","['XXYXY', 'YYXYX', 'YXYGX', 'YGXGX', 'GGGGG']","[55, 12, 4, 1, 1]"
109,3,"['roate', 'sully', 'guild']","['XXXXX', 'XGYGX', 'GGGGG']","[195, 3, 3]"
110,3,"['roate', 'slack', 'aback']","['XXGXX', 'XXGGG', 'GGGGG']","[71, 4, 4]"
111,3,"['roate', 'torso', 'motor']","['YGXYX', 'YGYXY', 'GGGGG']","[6, 2, 2]"
112,3,"['roate', 'abode', 'alone']","['XYYXG', 'GXGXG', 'GGGGG']","[7, 2, 2]"
113,3,"['roate', 'taunt', 'hatch']","['XXYYX', 'YGXXY', 'GGGGG']","[50, 9, 9]"
114,6,"['roate', 'freer', 'riper', 'upper', 'leper', 'hyper']","['YXXXY', 'XYYGG', 'YXGGG', 'XYGGG', 'XYGGG', 'GGGGG']","[102, 37, 4, 2, 1, 1]"
115,4,"['roate', 'stint', 'hutch', 'thumb']","['XXXYX', 'XYXXY', 'YYYXY', 'GGGGG']","[63, 5, 2, 2]"
116,3,"['roate', 'worry', 'dowry']","['YGXXX', 'YGYGG', 'GGGGG']","[18, 1, 1]"
117,3,"['roate', 'stout', 'ought']","['XYXYX', 'XYYYG', 'GGGGG']","[26, 1, 1]"
118,4,"['roate', 'sheen', 'welch', 'belch']","['XXXXY', 'XYYYX', 'XGGGG', 'GGGGG']","[106, 4, 1, 1]"
119,4,"['roate', 'stint', 'hutch', 'dutch']","['XXXYX', 'XYXXY', 'YGGGG', 'GGGGG']","[63, 5, 2, 2]"
120,3,"['roate', 'stout', 'pilot']","['XYXYX', 'XYYXG', 'GGGGG']","[26, 5, 5]"
121,3,"['roate', 'tweet', 'tweed']","['XXXYY', 'GGGGY', 'GGGGG']","[56, 1, 1]"
122,3,"['roate', 'totem', 'comet']","['XGXYY', 'YGYGY', 'GGGGG']","[7, 1, 1]"
123,3,"['roate', 'taunt', 'jaunt']","['XXYYX', 'YGGGG', 'GGGGG']","[50, 5, 5]"
124,3,"['roate', 'easel', 'enema']","['XXYXY', 'GYXYX', 'GGGGG']","[55, 1, 1]"
125,3,"['roate', 'tweet', 'steed']","['XXXYY', 'YXGGY', 'GGGGG']","[56, 3, 3]"
126,4,"['roate', 'canal', 'amiss', 'abyss']","['XXYXX', 'XYXYX', 'GXXGG', 'GGGGG']","[112, 6, 1, 1]"
127,4,"['roate', 'crook', 'grown', 'growl']","['YYXXX', 'XGGYX', 'GGGGX', 'GGGGG']","[57, 18, 1, 1]"
128,4,"['roate', 'sully', 'clink', 'fling']","['XXXXX', 'XXYYX', 'XGGGX', 'GGGGG']","[195, 14, 2, 2]"
129,4,"['roate', 'gooey', 'woven', 'dozen']","['XGXXY', 'XGYGX', 'XGXGG', 'GGGGG']","[21, 12, 1, 1]"
130,5,"['roate', 'wooly', 'goody', 'booby', 'boozy']","['XGXXX', 'XGGXG', 'XGGXG', 'GGGYG', 'GGGGG']","[71, 5, 2, 1, 1]"
131,2,"['roate', 'erode']","['YYXXG', 'GGGGG']","[19, 19]"
132,3,"['roate', 'worry', 'world']","['YGXXX', 'GGGYX', 'GGGGG']","[18, 1, 1]"
133,3,"['roate', 'loose', 'gouge']","['XGXXG', 'XGYXG', 'GGGGG']","[22, 6, 6]"
134,4,"['roate', 'sully', 'clink', 'click']","['XXXXX', 'XXYYX', 'GGGXG', 'GGGGG']","[195, 14, 1, 1]"
135,3,"['roate', 'array', 'briar']","['YXYXX', 'YGYGX', 'GGGGG']","[35, 3, 3]"
136,4,"['roate', 'eater', 'treat', 'great']","['YXYYY', 'YYYYY', 'YGGGG', 'GGGGG']","[17, 6, 1, 1]"
137,4,"['roate', 'stray', 'trial', 'altar']","['YXYYX', 'XYYGX', 'YYXGY', 'GGGGG']","[12, 3, 1, 1]"
138,3,"['roate', 'sully', 'pulpy']","['XXXXX', 'XGGYG', 'GGGGG']","[195, 2, 2]"
139,3,"['roate', 'trust', 'blurt']","['YXXYX', 'YYGXG', 'GGGGG']","[29, 1, 1]"
140,3,"['roate', 'toast', 'coast']","['XGGYX', 'YGGGG', 'GGGGG']","[3, 2, 2]"
141,6,"['roate', 'sully', 'mummy', 'funny', 'pudgy', 'duchy']","['XXXXX', 'XGXXG', 'XGXXG', 'XGXXG', 'XGYXG', 'GGGGG']","[195, 20, 13, 7, 1, 1]"
142,4,"['roate', 'crook', 'grown', 'groin']","['YYXXX', 'XGGYX', 'GGGXG', 'GGGGG']","[57, 18, 1, 1]"
143,4,"['roate', 'freer', 'filer', 'fixer']","['YXXXY', 'GYYGG', 'GGXGG', 'GGGGG']","[102, 8, 3, 3]"
144,4,"['roate', 'crook', 'grown', 'group']","['YYXXX', 'XGGYX', 'GGGXX', 'GGGGG']","[57, 18, 2, 2]"
145,3,"['roate', 'rouge', 'rogue']","['GGXXG', 'GGYYG', 'GGGGG']","[3, 1, 1]"
146,4,"['roate', 'canal', 'dally', 'badly']","['XXYXX', 'XGXYY', 'YGYGG', 'GGGGG']","[112, 13, 3, 3]"
147,4,"['roate', 'trait', 'start', 'smart']","['YXGYX', 'YYGXG', 'GYGGG', 'GGGGG']","[20, 5, 1, 1]"
148,4,"['roate', 'stint', 'pitch', 'pithy']","['XXXYX', 'XYYXY', 'GGGXY', 'GGGGG']","[63, 7, 1, 1]"
149,5,"['roate', 'canal', 'mammy', 'daddy', 'gaudy']","['XXYXX', 'XGXYX', 'XGXXG', 'YGYGG', 'GGGGG']","[112, 22, 13, 2, 2]"
150,3,"['roate', 'sully', 'chill']","['XXXXX', 'XXYGX', 'GGGGG']","[195, 3, 3]"
151,3,"['roate', 'order', 'heron']","['YYXXY', 'YYXYY', 'GGGGG']","[10, 2, 2]"
152,3,"['roate', 'local', 'vodka']","['XGYXX', 'XGXYX', 'GGGGG']","[16, 2, 2]"
153,5,"['roate', 'freer', 'filer', 'fixer', 'finer']","['YXXXY', 'GYYGG', 'GGXGG', 'GGXGG', 'GGGGG']","[102, 8, 3, 2, 2]"
154,5,"['roate', 'freer', 'riper', 'sever', 'surer']","['YXXXY', 'XYYGG', 'YXXGG', 'GYXGG', 'GGGGG']","[102, 37, 15, 1, 1]"
155,3,"['roate', 'razor', 'radio']","['GYYXX', 'GGXYY', 'GGGGG']","[3, 1, 1]"
156,2,"['roate', 'rouge']","['GGXXG', 'GGGGG']","[3, 3]"
157,4,"['roate', 'freer', 'merry', 'perch']","['YXXXY', 'XYYYY', 'XGGYX', 'GGGGG']","[102, 12, 2, 2]"
158,4,"['roate', 'reset', 'retry', 'retch']","['GXXYY', 'GGXYY', 'GGGYX', 'GGGGG']","[8, 2, 1, 1]"
159,2,"['roate', 'wrote']","['YYXGG', 'GGGGG']","[1, 1]"
160,3,"['roate', 'sloop', 'clock']","['XYXXX', 'XGGYX', 'GGGGG']","[66, 8, 8]"
161,3,"['roate', 'title', 'tilde']","['XXXYG', 'GGYYG', 'GGGGG']","[17, 1, 1]"
162,3,"['roate', 'trove', 'store']","['YYXYG', 'YYGXG', 'GGGGG']","[3, 1, 1]"
163,3,"['roate', 'erode', 'prove']","['YYXXG', 'YGGXG', 'GGGGG']","[19, 9, 9]"
164,4,"['roate', 'curry', 'brink', 'bring']","['YXXXX', 'XXYYX', 'GGGGX', 'GGGGG']","[63, 12, 1, 1]"
165,3,"['roate', 'loose', 'solve']","['XGXXG', 'YGYYG', 'GGGGG']","[22, 1, 1]"
166,4,"['roate', 'treat', 'cleat', 'cheat']","['XXYYY', 'YXGGG', 'GXGGG', 'GGGGG']","[25, 6, 1, 1]"
167,4,"['roate', 'eerie', 'prime', 'grime']","['YXXXG', 'YYYYG', 'XGGGG', 'GGGGG']","[39, 15, 2, 2]"
168,4,"['roate', 'tweet', 'exist', 'exult']","['XXXYY', 'YXYYG', 'GGXXG', 'GGGGG']","[56, 9, 1, 1]"
169,5,"['roate', 'freer', 'riper', 'sever', 'usher']","['YXXXY', 'XYYGG', 'YXXGG', 'YYXGG', 'GGGGG']","[102, 37, 15, 1, 1]"
170,3,"['roate', 'melon', 'epoch']","['XYXXY', 'XYXYX', 'GGGGG']","[19, 3, 3]"
171,4,"['roate', 'stray', 'trial', 'triad']","['YXYYX', 'XYYGX', 'GGGGX', 'GGGGG']","[12, 3, 1, 1]"
172,3,"['roate', 'rarer', 'break']","['YXYXY', 'YYYYY', 'GGGGG']","[42, 10, 10]"
173,3,"['roate', 'rigor', 'rhino']","['GYXXX', 'GYXYY', 'GGGGG']","[3, 1, 1]"
174,4,"['roate', 'array', 'scram', 'viral']","['YXYXX', 'YYGGX', 'XXGGX', 'GGGGG']","[35, 4, 1, 1]"
175,4,"['roate', 'wooly', 'bound', 'conic']","['XGXXX', 'XGYXX', 'XGXYX', 'GGGGG']","[71, 24, 4, 4]"
176,4,"['roate', 'eagle', 'mauve', 'masse']","['XXYXG', 'YGXXG', 'GGXXG', 'GGGGG']","[45, 12, 3, 3]"
177,6,"['roate', 'wooly', 'bound', 'conic', 'ionic', 'sonic']","['XGXXX', 'XGYXX', 'XGXYX', 'YGGGG', 'YGGGG', 'GGGGG']","[71, 24, 4, 2, 1, 1]"
178,4,"['roate', 'taunt', 'attic', 'vital']","['XXYYX', 'YYXXY', 'YYGYX', 'GGGGG']","[50, 3, 1, 1]"
179,2,"['roate', 'trace']","['YXGYG', 'GGGGG']","[3, 3]"
180,4,"['roate', 'sully', 'minus', 'using']","['XXXXX', 'YYXXX', 'XYYYY', 'GGGGG']","[195, 3, 1, 1]"
181,3,"['roate', 'leach', 'peach']","['XXGXY', 'XGGGG', 'GGGGG']","[11, 2, 2]"
182,3,"['roate', 'slack', 'champ']","['XXGXX', 'XXGYX', 'GGGGG']","[71, 3, 3]"
183,4,"['roate', 'afoot', 'talon', 'baton']","['XYYYX', 'YXYGY', 'YGXGG', 'GGGGG']","[17, 3, 1, 1]"
184,4,"['roate', 'erase', 'grave', 'brake']","['YXGXG', 'YGGXG', 'XGGXG', 'GGGGG']","[23, 14, 7, 7]"
185,4,"['roate', 'sully', 'plunk', 'pluck']","['XXXXX', 'XYYYX', 'GGGXG', 'GGGGG']","[195, 12, 1, 1]"
186,5,"['roate', 'erase', 'grave', 'brake', 'craze']","['YXGXG', 'YGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[23, 14, 7, 4, 4]"
187,4,"['roate', 'eerie', 'prime', 'gripe']","['YXXXG', 'YYYYG', 'YGGXG', 'GGGGG']","[39, 15, 1, 1]"
188,3,"['roate', 'yearn', 'weary']","['YXGXY', 'YGGGX', 'GGGGG']","[6, 1, 1]"
189,4,"['roate', 'sully', 'pinky', 'picky']","['XXXXX', 'XXXXG', 'GGXGG', 'GGGGG']","[195, 16, 1, 1]"
190,3,"['roate', 'taste', 'acute']","['XXYGG', 'YYXGG', 'GGGGG']","[10, 1, 1]"
191,3,"['roate', 'freer', 'ferry']","['YXXXY', 'GYYYY', 'GGGGG']","[102, 1, 1]"
192,4,"['roate', 'eagle', 'abide', 'aside']","['XXYXG', 'YYXXG', 'GXGGG', 'GGGGG']","[45, 5, 1, 1]"
193,3,"['roate', 'stray', 'tapir']","['YXYYX', 'XYYYX', 'GGGGG']","[12, 2, 2]"
194,4,"['roate', 'trout', 'troop', 'troll']","['YYXYX', 'GGGXY', 'GGGYX', 'GGGGG']","[21, 2, 1, 1]"
195,3,"['roate', 'sully', 'unify']","['XXXXX', 'XYXXG', 'GGGGG']","[195, 1, 1]"
196,4,"['roate', 'refer', 'rerun', 'rebus']","['GXXXY', 'GGXYY', 'GGYGX', 'GGGGG']","[21, 7, 1, 1]"
197,4,"['roate', 'toast', 'joist', 'boost']","['XGXYX', 'YGXGG', 'XGXGG', 'GGGGG']","[26, 6, 1, 1]"
198,3,"['roate', 'trust', 'truss']","['YXXYX', 'GGGGY', 'GGGGG']","[29, 1, 1]"
199,2,"['roate', 'siege']","['XXXXG', 'GGGGG']","[83, 83]"
200,4,"['roate', 'enter', 'truer', 'tiger']","['YXXYY', 'YXYGG', 'GYXGG', 'GGGGG']","[29, 5, 2, 2]"
201,3,"['roate', 'canal', 'banal']","['XXYXX', 'XGGGG', 'GGGGG']","[112, 1, 1]"
202,5,"['roate', 'sully', 'slung', 'slush', 'slump']","['XXXXX', 'GYYYX', 'GGGXX', 'GGGYX', 'GGGGG']","[195, 4, 2, 1, 1]"
203,5,"['roate', 'drama', 'crass', 'crack', 'crank']","['YXGXX', 'XGGXY', 'GGGXX', 'GGGYG', 'GGGGG']","[51, 22, 4, 1, 1]"
204,3,"['roate', 'forge', 'gorge']","['YGXXG', 'XGGGG', 'GGGGG']","[7, 1, 1]"
205,5,"['roate', 'freer', 'leery', 'every', 'query']","['YXXXY', 'XYGYY', 'XYGGG', 'YXGGG', 'GGGGG']","[102, 5, 2, 1, 1]"
206,4,"['roate', 'curry', 'brink', 'drink']","['YXXXX', 'XXYYX', 'XGGGG', 'GGGGG']","[63, 12, 1, 1]"
207,4,"['roate', 'arbor', 'major', 'favor']","['YYYXX', 'YYXGG', 'XGXGG', 'GGGGG']","[28, 7, 4, 4]"
208,4,"['roate', 'easel', 'apnea', 'abbey']","['XXYXY', 'YYXGX', 'GXXGY', 'GGGGG']","[55, 3, 1, 1]"
209,3,"['roate', 'taunt', 'tangy']","['XXYYX', 'GGXYY', 'GGGGG']","[50, 1, 1]"
210,3,"['roate', 'canal', 'panic']","['XXYXX', 'YGGYX', 'GGGGG']","[112, 3, 3]"
211,2,"['roate', 'solar']","['YGYXX', 'GGGGG']","[9, 9]"
212,4,"['roate', 'eerie', 'prime', 'shire']","['YXXXG', 'YYYYG', 'XYGXG', 'GGGGG']","[39, 15, 1, 1]"
213,5,"['roate', 'crook', 'grown', 'droll', 'proxy']","['YYXXX', 'XGGYX', 'XGGXX', 'XGGXX', 'GGGGG']","[57, 18, 5, 1, 1]"
214,4,"['roate', 'toast', 'mount', 'point']","['XGXYX', 'YGXXG', 'XGXGG', 'GGGGG']","[26, 8, 2, 2]"
215,2,"['roate', 'robot']","['GGXYX', 'GGGGG']","[3, 3]"
216,3,"['roate', 'curry', 'prick']","['YXXXX', 'YXYYX', 'GGGGG']","[63, 2, 2]"
