,steps,words,feedback,ncands
35,4,"['tales', 'rarer', 'eager', 'paper']","['XGXGX', 'YGYGG', 'YGXGG', 'GGGGG']","[24, 12, 7, 7]"
36,3,"['tales', 'freer', 'unfed']","['XXXGX', 'YXYGX', 'GGGGG']","[107, 2, 2]"
37,4,"['tales', 'belle', 'wield', 'whelp']","['XXYYX', 'XYYGY', 'GXGGX', 'GGGGG']","[49, 6, 1, 1]"
38,3,"['tales', 'total', 'trawl']","['GYYXX', 'GXYYG', 'GGGGG']","[7, 2, 2]"
39,3,"['tales', 'ditto', 'outdo']","['YXXXX', 'YXGYG', 'GGGGG']","[87, 1, 1]"
40,4,"['tales', 'aware', 'abode', 'adobe']","['XYXYX', 'GXYXG', 'GYGYG', 'GGGGG']","[83, 6, 1, 1]"
41,3,"['tales', 'array', 'crazy']","['XYXXX', 'YGYYG', 'GGGGG']","[102, 2, 2]"
42,4,"['tales', 'sheer', 'sewer', 'sower']","['XXXGY', 'GXYGG', 'GYGGG', 'GGGGG']","[31, 7, 1, 1]"
43,4,"['tales', 'aware', 'rebar', 'repay']","['XYXYX', 'YXYYY', 'GGXGY', 'GGGGG']","[83, 13, 2, 2]"
44,3,"['tales', 'ditto', 'digit']","['YXXXX', 'GGYYX', 'GGGGG']","[87, 1, 1]"
45,3,"['tales', 'agate', 'crate']","['YYXYX', 'YXGGG', 'GGGGG']","[24, 3, 3]"
46,3,"['tales', 'chill', 'cluck']","['XXYXX', 'GXXYY', 'GGGGG']","[99, 6, 6]"
47,4,"['tales', 'sense', 'spore', 'spike']","['XXXYY', 'GYXYG', 'GGXXG', 'GGGGG']","[69, 15, 2, 2]"
48,3,"['tales', 'crony', 'mimic']","['XXXXX', 'YXXXX', 'GGGGG']","[221, 4, 4]"
49,4,"['tales', 'crony', 'wound', 'pound']","['XXXXX', 'XXYGX', 'XGGGG', 'GGGGG']","[221, 9, 5, 5]"
50,3,"['tales', 'mania', 'maxim']","['XGXXX', 'GGXGY', 'GGGGG']","[82, 2, 2]"
51,3,"['tales', 'level', 'linen']","['XXYGX', 'GYXGY', 'GGGGG']","[43, 5, 5]"
52,4,"['tales', 'otter', 'quiet', 'unmet']","['YXXGX', 'XYYGX', 'XYXGG', 'GGGGG']","[22, 4, 1, 1]"
53,3,"['tales', 'shell', 'flesh']","['XXYYY', 'YYGYY', 'GGGGG']","[14, 1, 1]"
54,5,"['tales', 'crony', 'goody', 'boozy', 'booby']","['XXXXX', 'XXGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[221, 7, 3, 1, 1]"
55,5,"['tales', 'ditto', 'booth', 'north', 'forth']","['YXXXX', 'XXYGY', 'XGYGG', 'XGGGG', 'GGGGG']","[87, 13, 6, 2, 2]"
56,3,"['tales', 'stout', 'first']","['YXXXY', 'YYXXG', 'GGGGG']","[67, 4, 4]"
57,3,"['tales', 'start', 'stand']","['YYXXY', 'GGGXY', 'GGGGG']","[26, 8, 8]"
58,3,"['tales', 'belle', 'belly']","['XXGYX', 'GGGGY', 'GGGGG']","[16, 1, 1]"
59,4,"['tales', 'crony', 'roomy', 'ivory']","['XXXXX', 'XYGXG', 'YYGXG', 'GGGGG']","[221, 2, 1, 1]"
60,4,"['tales', 'sense', 'serum', 'seedy']","['XXXYY', 'GGXYY', 'GGXXX', 'GGGGG']","[69, 3, 1, 1]"
61,4,"['tales', 'ditto', 'input', 'print']","['YXXXX', 'XYYYX', 'YYYXG', 'GGGGG']","[87, 5, 1, 1]"
62,5,"['tales', 'aware', 'rearm', 'beard', 'yearn']","['XYXYX', 'YXGGY', 'YGGGX', 'XGGGX', 'GGGGG']","[83, 4, 3, 1, 1]"
63,4,"['tales', 'array', 'drank', 'drain']","['XYXXX', 'YGYYX', 'GGGYX', 'GGGGG']","[102, 20, 2, 2]"
64,5,"['tales', 'eerie', 'prime', 'brine', 'bribe']","['XXXYX', 'YYYYG', 'XGGXG', 'GGGXG', 'GGGGG']","[165, 14, 5, 2, 2]"
65,2,"['tales', 'stout']","['YXXXY', 'GGGGG']","[67, 67]"
66,3,"['tales', 'lapel', 'panel']","['XGYGX', 'YGYGG', 'GGGGG']","[11, 1, 1]"
67,3,"['tales', 'amass', 'crass']","['XYXXG', 'YXGGG', 'GGGGG']","[7, 3, 3]"
68,4,"['tales', 'belle', 'elude', 'flume']","['XXYYX', 'XYYYG', 'YGGXG', 'GGGGG']","[49, 14, 3, 3]"
69,4,"['tales', 'flail', 'afoul', 'offal']","['XYYXX', 'YYYXG', 'YGYXG', 'GGGGG']","[67, 3, 1, 1]"
70,3,"['tales', 'anger', 'agree']","['XYXGX', 'GXYGY', 'GGGGG']","[7, 1, 1]"
71,3,"['tales', 'eerie', 'error']","['XXXYX', 'GYGXY', 'GGGGG']","[165, 1, 1]"
72,4,"['tales', 'slush', 'spill', 'swirl']","['XXYXY', 'GYXYX', 'GXGYG', 'GGGGG']","[28, 8, 1, 1]"
73,3,"['tales', 'aware', 'argue']","['XYXYX', 'GXYYG', 'GGGGG']","[83, 1, 1]"
74,4,"['tales', 'level', 'elder', 'bleed']","['XXYGX', 'YYXGY', 'YGYGX', 'GGGGG']","[43, 12, 3, 3]"
75,2,"['tales', 'delta']","['YYGYX', 'GGGGG']","[2, 2]"
76,3,"['tales', 'chill', 'flick']","['XXYXX', 'YXGYY', 'GGGGG']","[99, 1, 1]"
77,5,"['tales', 'tweet', 'tepee', 'truer', 'totem']","['GXXGX', 'GXYGY', 'GYXGY', 'GXXGX', 'GGGGG']","[15, 10, 8, 3, 3]"
78,4,"['tales', 'freer', 'rover', 'wooer']","['XXXGX', 'XYYGG', 'YGXGG', 'GGGGG']","[107, 42, 10, 10]"
79,4,"['tales', 'ditto', 'count', 'front']","['YXXXX', 'XXYYY', 'XYXGG', 'GGGGG']","[87, 7, 1, 1]"
80,4,"['tales', 'sissy', 'spoon', 'shrub']","['XXXXY', 'GXYYX', 'GXXXX', 'GGGGG']","[88, 29, 5, 5]"
81,5,"['tales', 'mania', 'cardy', 'harry', 'parry']","['XGXXX', 'XGXXY', 'XGGXG', 'XGGGG', 'GGGGG']","[82, 26, 3, 1, 1]"
82,5,"['tales', 'eerie', 'niece', 'diode', 'biome']","['XXXYX', 'YYXYG', 'XGYXG', 'XGGXG', 'GGGGG']","[165, 22, 4, 1, 1]"
83,2,"['tales', 'lapel']","['XGYGX', 'GGGGG']","[11, 11]"
84,2,"['tales', 'start']","['YYXXY', 'GGGGG']","[26, 26]"
85,4,"['tales', 'otter', 'egret', 'greet']","['YXXGX', 'XYYGY', 'YYYGG', 'GGGGG']","[22, 4, 1, 1]"
86,7,"['tales', 'freer', 'rover', 'wooer', 'corer', 'poker', 'goner']","['XXXGX', 'XYYGG', 'YGXGG', 'XGYGG', 'XGYGG', 'XGXGG', 'GGGGG']","[107, 42, 10, 6, 5, 3, 3]"
87,3,"['tales', 'melee', 'golem']","['XXGGX', 'YYGGY', 'GGGGG']","[5, 1, 1]"
88,3,"['tales', 'still', 'lusty']","['YXYXY', 'YYXYY', 'GGGGG']","[6, 1, 1]"
89,4,"['tales', 'chill', 'floor', 'loopy']","['XXYXX', 'XXXYY', 'XYGYX', 'GGGGG']","[99, 22, 1, 1]"
90,3,"['tales', 'crony', 'round']","['XXXXX', 'XYYGX', 'GGGGG']","[221, 2, 2]"
91,4,"['tales', 'apart', 'about', 'audit']","['YYXXX', 'GXYXG', 'GXXYG', 'GGGGG']","[27, 5, 1, 1]"
92,4,"['tales', 'chill', 'blink', 'lying']","['XXYXX', 'XXGYY', 'XYGGX', 'GGGGG']","[99, 5, 1, 1]"
93,3,"['tales', 'mania', 'gamma']","['XGXXX', 'YGXXG', 'GGGGG']","[82, 2, 2]"
94,5,"['tales', 'canal', 'gayly', 'larva', 'labor']","['XGYXX', 'XGXYY', 'XGXYX', 'GGYXY', 'GGGGG']","[18, 8, 2, 1, 1]"
95,2,"['tales', 'islet']","['YXGGY', 'GGGGG']","[1, 1]"
96,4,"['tales', 'crony', 'chuck', 'civic']","['XXXXX', 'GXXXX', 'GXXYX', 'GGGGG']","[221, 5, 1, 1]"
97,3,"['tales', 'eerie', 'forge']","['XXXYX', 'YYGXG', 'GGGGG']","[165, 7, 7]"
98,3,"['tales', 'crony', 'corny']","['XXXXX', 'GYYGG', 'GGGGG']","[221, 1, 1]"
99,3,"['tales', 'flint', 'moult']","['YXYXX', 'XYXXG', 'GGGGG']","[18, 1, 1]"
100,4,"['tales', 'sassy', 'basin', 'basic']","['XGXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[17, 3, 1, 1]"
101,3,"['tales', 'salsa', 'salad']","['XGGXY', 'GGGYY', 'GGGGG']","[6, 4, 4]"
102,2,"['tales', 'agate']","['YYXYX', 'GGGGG']","[24, 24]"
103,4,"['tales', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[88, 4, 2, 2]"
104,4,"['tales', 'swash', 'scram', 'spray']","['XYXXY', 'GXYYX', 'GXGGX', 'GGGGG']","[42, 9, 1, 1]"
105,3,"['tales', 'share', 'essay']","['XYXYY', 'YXYXY', 'GGGGG']","[33, 1, 1]"
106,3,"['tales', 'crony', 'fjord']","['XXXXX', 'XYGXX', 'GGGGG']","[221, 1, 1]"
107,3,"['tales', 'sense', 'spend']","['XXXYY', 'GYYYY', 'GGGGG']","[69, 1, 1]"
108,4,"['tales', 'aware', 'pecan', 'kebab']","['XYXYX', 'YXYXY', 'XGXGX', 'GGGGG']","[83, 13, 1, 1]"
109,3,"['tales', 'chill', 'guild']","['XXYXX', 'XXGGY', 'GGGGG']","[99, 2, 2]"
110,4,"['tales', 'array', 'again', 'aback']","['XYXXX', 'GXXYX', 'GXGXX', 'GGGGG']","[102, 12, 1, 1]"
111,4,"['tales', 'ditto', 'rotor', 'motor']","['YXXXX', 'XXGYY', 'YGGGG', 'GGGGG']","[87, 4, 1, 1]"
112,4,"['tales', 'algae', 'alike', 'alone']","['XYYYX', 'GGXYG', 'GGXXG', 'GGGGG']","[49, 3, 1, 1]"
113,3,"['tales', 'tatty', 'hatch']","['YGXXX', 'YGGYX', 'GGGGG']","[31, 10, 10]"
114,6,"['tales', 'freer', 'rover', 'cider', 'purer', 'hyper']","['XXXGX', 'XYYGG', 'YXXGG', 'XXXGG', 'YXYGG', 'GGGGG']","[107, 42, 16, 6, 1, 1]"
115,4,"['tales', 'tooth', 'think', 'thumb']","['GXXXX', 'GXXYY', 'GGXXX', 'GGGGG']","[36, 8, 3, 3]"
116,4,"['tales', 'crony', 'worry', 'dowry']","['XXXXX', 'XYYXG', 'YGYGG', 'GGGGG']","[221, 4, 1, 1]"
117,4,"['tales', 'ditto', 'count', 'ought']","['YXXXX', 'XXYYY', 'XYYXG', 'GGGGG']","[87, 7, 2, 2]"
118,3,"['tales', 'belle', 'belch']","['XXGYX', 'GGGYY', 'GGGGG']","[16, 2, 2]"
119,3,"['tales', 'ditto', 'dutch']","['YXXXX', 'GXGYX', 'GGGGG']","[87, 1, 1]"
120,2,"['tales', 'pilot']","['YXGXX', 'GGGGG']","[3, 3]"
121,3,"['tales', 'tweet', 'tweed']","['GXXGX', 'GGGGY', 'GGGGG']","[15, 1, 1]"
122,3,"['tales', 'otter', 'comet']","['YXXGX', 'YYYGX', 'GGGGG']","[22, 2, 2]"
123,4,"['tales', 'tatty', 'gaunt', 'jaunt']","['YGXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[31, 11, 4, 4]"
124,4,"['tales', 'aware', 'pecan', 'enema']","['XYXYX', 'YXYXY', 'XYXYY', 'GGGGG']","[83, 13, 2, 2]"
125,3,"['tales', 'sweet', 'steed']","['YXXGY', 'GXGGY', 'GGGGG']","[11, 3, 3]"
126,3,"['tales', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[7, 1, 1]"
127,3,"['tales', 'chill', 'growl']","['XXYXX', 'XXXYG', 'GGGGG']","[99, 4, 4]"
128,4,"['tales', 'chill', 'blink', 'fling']","['XXYXX', 'XXGYY', 'XGGGX', 'GGGGG']","[99, 5, 1, 1]"
129,4,"['tales', 'freer', 'doven', 'dozen']","['XXXGX', 'XXYGX', 'GGXGG', 'GGGGG']","[107, 24, 1, 1]"
130,4,"['tales', 'crony', 'goody', 'boozy']","['XXXXX', 'XXGXG', 'XGGXG', 'GGGGG']","[221, 7, 3, 3]"
131,3,"['tales', 'eerie', 'erode']","['XXXYX', 'GYYXG', 'GGGGG']","[165, 1, 1]"
132,4,"['tales', 'chill', 'wooly', 'world']","['XXYXX', 'XXXGY', 'GGYGX', 'GGGGG']","[99, 10, 2, 2]"
133,4,"['tales', 'eerie', 'nudge', 'gouge']","['XXXYX', 'YYXXG', 'XYXGG', 'GGGGG']","[165, 18, 1, 1]"
134,3,"['tales', 'chill', 'click']","['XXYXX', 'GXGYY', 'GGGGG']","[99, 5, 5]"
135,3,"['tales', 'array', 'briar']","['XYXXX', 'YGYGX', 'GGGGG']","[102, 7, 7]"
136,3,"['tales', 'agate', 'great']","['YYXYX', 'YYYYY', 'GGGGG']","[24, 2, 2]"
137,2,"['tales', 'altar']","['YYYXX', 'GGGGG']","[14, 14]"
138,4,"['tales', 'folly', 'bulky', 'pulpy']","['XXGXX', 'XXGYG', 'XGGXG', 'GGGGG']","[27, 3, 1, 1]"
139,3,"['tales', 'flint', 'blurt']","['YXYXX', 'XGXXG', 'GGGGG']","[18, 2, 2]"
140,3,"['tales', 'start', 'coast']","['YYXXY', 'YYGXG', 'GGGGG']","[26, 2, 2]"
141,4,"['tales', 'crony', 'mucky', 'duchy']","['XXXXX', 'YXXXG', 'XGGXG', 'GGGGG']","[221, 4, 1, 1]"
142,4,"['tales', 'crony', 'grown', 'groin']","['XXXXX', 'XGGYX', 'GGGXG', 'GGGGG']","[221, 5, 1, 1]"
143,4,"['tales', 'freer', 'fewer', 'fixer']","['XXXGX', 'GYYGG', 'GYXGG', 'GGGGG']","[107, 6, 4, 4]"
144,4,"['tales', 'crony', 'brood', 'group']","['XXXXX', 'XGGXX', 'XGGYX', 'GGGGG']","[221, 8, 1, 1]"
145,4,"['tales', 'eerie', 'prone', 'rogue']","['XXXYX', 'YYYXG', 'XYYXG', 'GGGGG']","[165, 21, 3, 3]"
146,4,"['tales', 'canal', 'gayly', 'badly']","['XGYXX', 'XGXYY', 'XGYGG', 'GGGGG']","[18, 8, 3, 3]"
147,3,"['tales', 'start', 'smart']","['YYXXY', 'GYGGG', 'GGGGG']","[26, 1, 1]"
148,4,"['tales', 'ditto', 'pitch', 'pithy']","['YXXXX', 'XGGYX', 'GGGXY', 'GGGGG']","[87, 4, 1, 1]"
149,5,"['tales', 'mania', 'cardy', 'daddy', 'gaudy']","['XGXXX', 'XGXXY', 'XGXGG', 'YGYGG', 'GGGGG']","[82, 26, 4, 2, 2]"
150,2,"['tales', 'chill']","['XXYXX', 'GGGGG']","[99, 99]"
151,5,"['tales', 'eerie', 'merry', 'rerun', 'heron']","['XXXYX', 'YGGXY', 'XGGYX', 'YGGXG', 'GGGGG']","[165, 11, 3, 1, 1]"
152,4,"['tales', 'array', 'coach', 'vodka']","['XYXXX', 'YXXYX', 'XGYXX', 'GGGGG']","[102, 18, 2, 2]"
153,5,"['tales', 'freer', 'fewer', 'fixer', 'finer']","['XXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGGGG']","[107, 6, 4, 2, 2]"
154,4,"['tales', 'sheer', 'sewer', 'surer']","['XXXGY', 'GXYGG', 'GYXGG', 'GGGGG']","[31, 7, 4, 4]"
155,5,"['tales', 'mania', 'rapid', 'radii', 'radio']","['XGXXX', 'XGXGY', 'GGXGY', 'GGGGY', 'GGGGG']","[82, 5, 2, 1, 1]"
156,5,"['tales', 'eerie', 'prone', 'rogue', 'rouge']","['XXXYX', 'YYYXG', 'XYYXG', 'GGYYG', 'GGGGG']","[165, 21, 3, 1, 1]"
157,5,"['tales', 'eerie', 'merry', 'rerun', 'perch']","['XXXYX', 'YGGXY', 'XGGYX', 'YGGXX', 'GGGGG']","[165, 11, 3, 1, 1]"
158,3,"['tales', 'teeth', 'retch']","['YXXYX', 'YGYYG', 'GGGGG']","[52, 2, 2]"
159,4,"['tales', 'teeth', 'butte', 'wrote']","['YXXYX', 'YYYGX', 'XXYGG', 'GGGGG']","[52, 10, 3, 3]"
160,4,"['tales', 'chill', 'cluck', 'clock']","['XXYXX', 'GXXYY', 'GGXGG', 'GGGGG']","[99, 6, 1, 1]"
161,3,"['tales', 'tulle', 'tilde']","['GXGYX', 'GXGYG', 'GGGGG']","[2, 1, 1]"
162,4,"['tales', 'sweet', 'smote', 'store']","['YXXYY', 'GXYYY', 'GXGYG', 'GGGGG']","[23, 9, 4, 4]"
163,4,"['tales', 'eerie', 'prone', 'prove']","['XXXYX', 'YYYXG', 'GGGXG', 'GGGGG']","[165, 21, 2, 2]"
164,3,"['tales', 'crony', 'bring']","['XXXXX', 'XGXGX', 'GGGGG']","[221, 7, 7]"
165,3,"['tales', 'pulse', 'solve']","['XXGYY', 'XXGYG', 'GGGGG']","[3, 1, 1]"
166,3,"['tales', 'agate', 'cheat']","['YYXYX', 'YXYYY', 'GGGGG']","[24, 3, 3]"
167,4,"['tales', 'eerie', 'prime', 'grime']","['XXXYX', 'YYYYG', 'XGGGG', 'GGGGG']","[165, 14, 2, 2]"
168,3,"['tales', 'elect', 'exult']","['YXYYX', 'GYYXG', 'GGGGG']","[11, 1, 1]"
169,3,"['tales', 'sheer', 'usher']","['XXXGY', 'YYYGG', 'GGGGG']","[31, 1, 1]"
170,4,"['tales', 'eerie', 'enjoy', 'epoch']","['XXXYX', 'GYXXY', 'GXXYX', 'GGGGG']","[165, 7, 1, 1]"
171,3,"['tales', 'trait', 'triad']","['GYXXX', 'GGYYY', 'GGGGG']","[14, 1, 1]"
172,4,"['tales', 'aware', 'rebar', 'break']","['XYXYX', 'YXYYY', 'YYYGY', 'GGGGG']","[83, 13, 2, 2]"
173,4,"['tales', 'crony', 'round', 'rhino']","['XXXXX', 'XYYGX', 'GYXGX', 'GGGGG']","[221, 2, 1, 1]"
174,3,"['tales', 'flail', 'viral']","['XYYXX', 'XYYYG', 'GGGGG']","[67, 3, 3]"
175,3,"['tales', 'crony', 'conic']","['XXXXX', 'GXYYX', 'GGGGG']","[221, 3, 3]"
176,3,"['tales', 'pause', 'masse']","['XGXYY', 'XGXGG', 'GGGGG']","[6, 2, 2]"
177,4,"['tales', 'sissy', 'suing', 'sonic']","['XXXXY', 'GYYYX', 'GXYYX', 'GGGGG']","[88, 11, 1, 1]"
178,3,"['tales', 'altar', 'vital']","['YYYXX', 'YYGGX', 'GGGGG']","[14, 2, 2]"
179,3,"['tales', 'treat', 'trace']","['GYXYX', 'GGYYY', 'GGGGG']","[9, 2, 2]"
180,3,"['tales', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[88, 1, 1]"
181,4,"['tales', 'aware', 'heady', 'peach']","['XYXYX', 'YXGXY', 'YGGXX', 'GGGGG']","[83, 5, 2, 2]"
182,4,"['tales', 'array', 'coach', 'champ']","['XYXXX', 'YXXYX', 'GXGYY', 'GGGGG']","[102, 18, 3, 3]"
183,5,"['tales', 'tatty', 'hatch', 'patio', 'baton']","['YGXXX', 'YGGYX', 'XGGXX', 'XGGXY', 'GGGGG']","[31, 10, 4, 1, 1]"
184,4,"['tales', 'aware', 'grave', 'brake']","['XYXYX', 'YXGYG', 'XGGXG', 'GGGGG']","[83, 14, 7, 7]"
185,4,"['tales', 'chill', 'flock', 'pluck']","['XXYXX', 'YXXYY', 'XGXGG', 'GGGGG']","[99, 4, 1, 1]"
186,5,"['tales', 'aware', 'grave', 'brake', 'craze']","['XYXYX', 'YXGYG', 'XGGXG', 'XGGXG', 'GGGGG']","[83, 14, 7, 4, 4]"
187,4,"['tales', 'eerie', 'prime', 'gripe']","['XXXYX', 'YYYYG', 'YGGXG', 'GGGGG']","[165, 14, 1, 1]"
188,3,"['tales', 'aware', 'weary']","['XYXYX', 'YYGGY', 'GGGGG']","[83, 1, 1]"
189,4,"['tales', 'crony', 'mucky', 'picky']","['XXXXX', 'YXXXG', 'XXGGG', 'GGGGG']","[221, 4, 1, 1]"
190,3,"['tales', 'agate', 'acute']","['YYXYX', 'GXYGG', 'GGGGG']","[24, 1, 1]"
191,4,"['tales', 'eerie', 'merry', 'ferry']","['XXXYX', 'YGGXY', 'XGGGG', 'GGGGG']","[165, 11, 2, 2]"
192,4,"['tales', 'share', 'amuse', 'aside']","['XYXYY', 'YXYXG', 'GXXYG', 'GGGGG']","[33, 3, 1, 1]"
193,4,"['tales', 'tatty', 'taint', 'tapir']","['GGXXX', 'GGYYX', 'GGYXY', 'GGGGG']","[14, 7, 1, 1]"
194,2,"['tales', 'troll']","['GXYXX', 'GGGGG']","[3, 3]"
195,4,"['tales', 'crony', 'kinky', 'unify']","['XXXXX', 'XXXYG', 'XYYXG', 'GGGGG']","[221, 7, 1, 1]"
196,3,"['tales', 'cress', 'rebus']","['XXXYG', 'XYYYG', 'GGGGG']","[6, 1, 1]"
197,4,"['tales', 'stout', 'roost', 'boost']","['YXXXY', 'YYGXG', 'XGGGG', 'GGGGG']","[67, 4, 1, 1]"
198,2,"['tales', 'truss']","['GXXXG', 'GGGGG']","[2, 2]"
199,4,"['tales', 'sense', 'spore', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[69, 15, 2, 2]"
200,5,"['tales', 'tweet', 'tepee', 'truer', 'tiger']","['GXXGX', 'GXYGY', 'GYXGY', 'GYXGG', 'GGGGG']","[15, 10, 8, 2, 2]"
201,3,"['tales', 'canal', 'banal']","['XGYXX', 'XGGGG', 'GGGGG']","[18, 1, 1]"
202,3,"['tales', 'slush', 'slump']","['XXYXY', 'GGGYX', 'GGGGG']","[28, 4, 4]"
203,4,"['tales', 'array', 'drank', 'crank']","['XYXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[102, 20, 3, 3]"
204,4,"['tales', 'eerie', 'forge', 'gorge']","['XXXYX', 'YYGXG', 'XGGGG', 'GGGGG']","[165, 7, 1, 1]"
205,4,"['tales', 'eerie', 'wreck', 'query']","['XXXYX', 'YYYXY', 'XYGXX', 'GGGGG']","[165, 3, 1, 1]"
206,4,"['tales', 'crony', 'bring', 'drink']","['XXXXX', 'XGXGX', 'XGGGX', 'GGGGG']","[221, 7, 1, 1]"
207,5,"['tales', 'mania', 'cardy', 'razor', 'favor']","['XGXXX', 'XGXXY', 'XGYXX', 'YGXGG', 'GGGGG']","[82, 26, 4, 2, 2]"
208,3,"['tales', 'anger', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[7, 1, 1]"
209,3,"['tales', 'tatty', 'tangy']","['GGXXX', 'GGYYG', 'GGGGG']","[14, 6, 6]"
210,3,"['tales', 'mania', 'panic']","['XGXXX', 'XGGGY', 'GGGGG']","[82, 1, 1]"
211,2,"['tales', 'solar']","['XYGXY', 'GGGGG']","[1, 1]"
212,4,"['tales', 'sense', 'spore', 'shire']","['XXXYY', 'GYXYG', 'GXXGG', 'GGGGG']","[69, 15, 1, 1]"
213,3,"['tales', 'crony', 'proxy']","['XXXXX', 'XGGXG', 'GGGGG']","[221, 1, 1]"
