,steps,words,feedback,ncands
33,5,"['rales', 'array', 'briar', 'groan', 'croak']","['YYXXX', 'YGYGX', 'XGXGY', 'XGGGX', 'GGGGG']","[80, 8, 3, 1, 1]"
34,4,"['rales', 'stash', 'stand', 'staff']","['XYXXY', 'GGGYX', 'GGGXX', 'GGGGG']","[44, 7, 3, 3]"
35,5,"['rales', 'rarer', 'eater', 'gayer', 'paper']","['YGXGX', 'YGYGG', 'YGXGG', 'XGXGG', 'GGGGG']","[21, 19, 11, 6, 6]"
36,5,"['rales', 'tenet', 'woven', 'kneed', 'unfed']","['XXXGX', 'XYYGX', 'XXXGY', 'XGYGG', 'GGGGG']","[44, 14, 3, 1, 1]"
37,4,"['rales', 'belle', 'dwell', 'whelp']","['XXYYX', 'XYYGY', 'XYGGY', 'GGGGG']","[55, 9, 1, 1]"
38,3,"['rales', 'trail', 'trawl']","['YYYXX', 'GGGXG', 'GGGGG']","[18, 1, 1]"
39,4,"['rales', 'ponty', 'outgo', 'outdo']","['XXXXX', 'XYXYX', 'GGGXG', 'GGGGG']","[205, 5, 1, 1]"
40,3,"['rales', 'abate', 'adobe']","['XYXYX', 'GYYXG', 'GGGGG']","[59, 1, 1]"
41,3,"['rales', 'array', 'crazy']","['YYXXX', 'YGYYG', 'GGGGG']","[80, 2, 2]"
42,4,"['rales', 'surer', 'sewer', 'sower']","['YXXGY', 'GXYGG', 'GYGGG', 'GGGGG']","[20, 8, 1, 1]"
43,3,"['rales', 'rebar', 'repay']","['GYXYX', 'GGXGY', 'GGGGG']","[8, 2, 2]"
44,4,"['rales', 'ponty', 'hitch', 'digit']","['XXXXX', 'XXXYX', 'XGYXX', 'GGGGG']","[205, 16, 2, 2]"
45,4,"['rales', 'erase', 'grace', 'crate']","['YYXYX', 'YGGXG', 'XGGYG', 'GGGGG']","[49, 19, 4, 4]"
46,4,"['rales', 'chill', 'clock', 'cluck']","['XXYXX', 'GXXYY', 'GGXGG', 'GGGGG']","[91, 7, 1, 1]"
47,4,"['rales', 'sense', 'spoke', 'spike']","['XXXYY', 'GYXYG', 'GGXGG', 'GGGGG']","[67, 14, 1, 1]"
48,4,"['rales', 'ponty', 'chick', 'mimic']","['XXXXX', 'XXXXX', 'YXYYX', 'GGGGG']","[205, 10, 1, 1]"
49,3,"['rales', 'ponty', 'pound']","['XXXXX', 'GGYXX', 'GGGGG']","[205, 1, 1]"
50,5,"['rales', 'canny', 'mamma', 'madam', 'maxim']","['XGXXX', 'XGXXX', 'GGYYY', 'GGXYG', 'GGGGG']","[85, 15, 2, 1, 1]"
51,3,"['rales', 'level', 'linen']","['XXYGX', 'GYXGY', 'GGGGG']","[30, 3, 3]"
52,3,"['rales', 'tenet', 'unmet']","['XXXGX', 'YYYGG', 'GGGGG']","[44, 1, 1]"
53,3,"['rales', 'smell', 'flesh']","['XXYYY', 'YXGYY', 'GGGGG']","[19, 1, 1]"
54,5,"['rales', 'ponty', 'goody', 'boozy', 'booby']","['XXXXX', 'XGXXG', 'XGGXG', 'GGGXG', 'GGGGG']","[205, 14, 3, 1, 1]"
55,3,"['rales', 'error', 'forth']","['YXXXX', 'XYGYY', 'GGGGG']","[124, 15, 15]"
56,4,"['rales', 'short', 'trust', 'first']","['YXXXY', 'YXXYG', 'YYXGG', 'GGGGG']","[43, 6, 1, 1]"
57,3,"['rales', 'stash', 'stand']","['XYXXY', 'GGGYX', 'GGGGG']","[44, 7, 7]"
58,3,"['rales', 'belle', 'belly']","['XXGYX', 'GGGGY', 'GGGGG']","[17, 1, 1]"
59,4,"['rales', 'error', 'chord', 'ivory']","['YXXXX', 'XYYYY', 'XXGGX', 'GGGGG']","[124, 11, 1, 1]"
60,3,"['rales', 'sense', 'seedy']","['XXXYY', 'GGXYY', 'GGGGG']","[67, 2, 2]"
61,5,"['rales', 'error', 'brink', 'grind', 'print']","['YXXXX', 'XGYXY', 'XGGGX', 'XGGGX', 'GGGGG']","[124, 30, 3, 1, 1]"
62,5,"['rales', 'erase', 'heard', 'weary', 'yearn']","['YYXYX', 'YYGXY', 'XGGGX', 'XGGGY', 'GGGGG']","[49, 6, 3, 1, 1]"
63,4,"['rales', 'array', 'drant', 'drain']","['YYXXX', 'YGYYX', 'GGGYX', 'GGGGG']","[80, 30, 2, 2]"
64,5,"['rales', 'eerie', 'tripe', 'brine', 'bribe']","['YXXYX', 'YYYYG', 'XGGXG', 'GGGXG', 'GGGGG']","[92, 18, 7, 2, 2]"
65,4,"['rales', 'sissy', 'stoop', 'stout']","['XXXXY', 'GXYYX', 'GGGYX', 'GGGGG']","[114, 38, 2, 2]"
66,3,"['rales', 'lapel', 'panel']","['XGYGX', 'YGYGG', 'GGGGG']","[9, 1, 1]"
67,2,"['rales', 'crass']","['YYXXG', 'GGGGG']","[3, 3]"
68,4,"['rales', 'belle', 'elude', 'flume']","['XXYYX', 'XYYYG', 'YGGXG', 'GGGGG']","[55, 17, 4, 4]"
69,4,"['rales', 'allay', 'total', 'offal']","['XYYXX', 'YYYGX', 'XYXGG', 'GGGGG']","[67, 14, 1, 1]"
70,3,"['rales', 'anger', 'agree']","['YYXGX', 'GXYGY', 'GGGGG']","[5, 1, 1]"
71,3,"['rales', 'eerie', 'error']","['YXXYX', 'GYGXY', 'GGGGG']","[92, 1, 1]"
72,3,"['rales', 'slurp', 'swirl']","['YXYXY', 'GYXGX', 'GGGGG']","[3, 1, 1]"
73,3,"['rales', 'erase', 'argue']","['YYXYX', 'YGYXG', 'GGGGG']","[49, 1, 1]"
74,3,"['rales', 'level', 'bleed']","['XXYGX', 'YYXGY', 'GGGGG']","[30, 6, 6]"
75,2,"['rales', 'delta']","['XYGYX', 'GGGGG']","[4, 4]"
76,3,"['rales', 'chill', 'flick']","['XXYXX', 'YXGYY', 'GGGGG']","[91, 1, 1]"
77,3,"['rales', 'tenet', 'totem']","['XXXGX', 'GYXGY', 'GGGGG']","[44, 3, 3]"
78,4,"['rales', 'freer', 'rover', 'wooer']","['YXXGX', 'XYYGG', 'YGXGG', 'GGGGG']","[87, 49, 11, 11]"
79,4,"['rales', 'error', 'crown', 'front']","['YXXXX', 'XGYYY', 'XGGXY', 'GGGGG']","[124, 26, 4, 4]"
80,3,"['rales', 'short', 'shrub']","['YXXXY', 'GGXYX', 'GGGGG']","[43, 2, 2]"
81,3,"['rales', 'marry', 'parry']","['YGXXX', 'XGGGG', 'GGGGG']","[28, 3, 3]"
82,5,"['rales', 'eerie', 'niece', 'diode', 'biome']","['XXXYX', 'YYXYG', 'XGYXG', 'XGGXG', 'GGGGG']","[130, 28, 5, 1, 1]"
83,2,"['rales', 'lapel']","['XGYGX', 'GGGGG']","[9, 9]"
84,2,"['rales', 'start']","['YYXXY', 'GGGGG']","[25, 25]"
85,5,"['rales', 'freer', 'creed', 'green', 'greet']","['YXXGX', 'XGGGY', 'XGGGX', 'GGGGX', 'GGGGG']","[87, 8, 3, 1, 1]"
86,7,"['rales', 'freer', 'rover', 'wooer', 'corer', 'poker', 'goner']","['YXXGX', 'XYYGG', 'YGXGG', 'XGYGG', 'XGYGG', 'XGXGG', 'GGGGG']","[87, 49, 11, 6, 5, 3, 3]"
87,3,"['rales', 'melee', 'golem']","['XXGGX', 'YYGGY', 'GGGGG']","[4, 1, 1]"
88,3,"['rales', 'slush', 'lusty']","['XXYXY', 'YYYYX', 'GGGGG']","[31, 1, 1]"
89,4,"['rales', 'chill', 'flood', 'loopy']","['XXYXX', 'XXXYY', 'XYGYX', 'GGGGG']","[91, 20, 1, 1]"
90,4,"['rales', 'rotor', 'roomy', 'round']","['GXXXX', 'GGXYY', 'GGYXX', 'GGGGG']","[15, 6, 3, 3]"
91,3,"['rales', 'again', 'audit']","['XYXXX', 'GXYGX', 'GGGGG']","[61, 7, 7]"
92,4,"['rales', 'chill', 'blink', 'lying']","['XXYXX', 'XXGYY', 'XYGGX', 'GGGGG']","[91, 8, 1, 1]"
93,4,"['rales', 'canny', 'mamma', 'gamma']","['XGXXX', 'XGXXX', 'YGGGG', 'GGGGG']","[85, 15, 1, 1]"
94,3,"['rales', 'larva', 'labor']","['YGYXX', 'GGYXY', 'GGGGG']","[3, 1, 1]"
95,2,"['rales', 'islet']","['XXGGY', 'GGGGG']","[1, 1]"
96,4,"['rales', 'ponty', 'chick', 'civic']","['XXXXX', 'XXXXX', 'GXYYX', 'GGGGG']","[205, 10, 2, 2]"
97,3,"['rales', 'eerie', 'forge']","['YXXYX', 'YYGXG', 'GGGGG']","[92, 8, 8]"
98,5,"['rales', 'error', 'forth', 'worry', 'corny']","['YXXXX', 'XYGYY', 'XGGXX', 'XGGYG', 'GGGGG']","[124, 15, 3, 1, 1]"
99,4,"['rales', 'chill', 'wooly', 'moult']","['XXYXX', 'XXXGY', 'XGYGX', 'GGGGG']","[91, 7, 1, 1]"
100,4,"['rales', 'sassy', 'basin', 'basic']","['XGXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[22, 4, 1, 1]"
101,4,"['rales', 'salsa', 'sally', 'salad']","['XGGXY', 'GGGYY', 'GGGYX', 'GGGGG']","[7, 5, 3, 3]"
102,3,"['rales', 'abate', 'agate']","['XYXYX', 'GXGGG', 'GGGGG']","[59, 1, 1]"
103,4,"['rales', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[114, 4, 2, 2]"
104,4,"['rales', 'start', 'scrap', 'spray']","['YYXXY', 'GXYYX', 'GXGGY', 'GGGGG']","[25, 5, 1, 1]"
105,3,"['rales', 'state', 'essay']","['XYXYY', 'YXYXY', 'GGGGG']","[35, 1, 1]"
106,4,"['rales', 'error', 'chord', 'fjord']","['YXXXX', 'XYYYY', 'XXGGG', 'GGGGG']","[124, 11, 1, 1]"
107,4,"['rales', 'sense', 'spent', 'spend']","['XXXYY', 'GYYYY', 'GGGGX', 'GGGGG']","[67, 4, 1, 1]"
108,3,"['rales', 'abate', 'kebab']","['XYXYX', 'YYYXY', 'GGGGG']","[59, 2, 2]"
109,4,"['rales', 'chill', 'built', 'guild']","['XXYXX', 'XXGGY', 'XGGGX', 'GGGGG']","[91, 5, 1, 1]"
110,3,"['rales', 'again', 'aback']","['XYXXX', 'GXGXX', 'GGGGG']","[61, 2, 2]"
111,3,"['rales', 'error', 'motor']","['YXXXX', 'XYYGG', 'GGGGG']","[124, 8, 8]"
112,4,"['rales', 'algae', 'alike', 'alone']","['XYYYX', 'GGXYG', 'GGXXG', 'GGGGG']","[51, 3, 1, 1]"
113,4,"['rales', 'canny', 'match', 'hatch']","['XGXXX', 'YGXXX', 'XGGGG', 'GGGGG']","[85, 10, 4, 4]"
114,7,"['rales', 'freer', 'rover', 'enter', 'piper', 'upper', 'hyper']","['YXXGX', 'XYYGG', 'YXXGG', 'YXXGG', 'YXGGG', 'XYGGG', 'GGGGG']","[87, 49, 25, 9, 2, 1, 1]"
115,4,"['rales', 'ponty', 'hitch', 'thumb']","['XXXXX', 'XXXYX', 'YXYXY', 'GGGGG']","[205, 16, 1, 1]"
116,4,"['rales', 'error', 'chord', 'dowry']","['YXXXX', 'XYYYY', 'XXYGY', 'GGGGG']","[124, 11, 1, 1]"
117,4,"['rales', 'ponty', 'outgo', 'ought']","['XXXXX', 'XYXYX', 'GGYYY', 'GGGGG']","[205, 5, 1, 1]"
118,3,"['rales', 'belle', 'belch']","['XXGYX', 'GGGYY', 'GGGGG']","[17, 2, 2]"
119,4,"['rales', 'ponty', 'hitch', 'dutch']","['XXXXX', 'XXXYX', 'YXGGG', 'GGGGG']","[205, 16, 2, 2]"
120,3,"['rales', 'filly', 'pilot']","['XXGXX', 'XGGYX', 'GGGGG']","[30, 1, 1]"
121,4,"['rales', 'tenet', 'totem', 'tweed']","['XXXGX', 'GYXGY', 'GXYGX', 'GGGGG']","[44, 3, 2, 2]"
122,4,"['rales', 'tenet', 'covet', 'comet']","['XXXGX', 'YYXGG', 'GGXGG', 'GGGGG']","[44, 5, 1, 1]"
123,4,"['rales', 'canny', 'taunt', 'jaunt']","['XGXXX', 'XGYGX', 'YGGGG', 'GGGGG']","[85, 10, 5, 5]"
124,3,"['rales', 'abate', 'enema']","['XYXYX', 'YXYXY', 'GGGGG']","[59, 11, 11]"
125,3,"['rales', 'sheet', 'steed']","['XXXGY', 'GXGGY', 'GGGGG']","[19, 2, 2]"
126,3,"['rales', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[4, 1, 1]"
127,3,"['rales', 'droll', 'growl']","['YXYXX', 'XGGYG', 'GGGGG']","[29, 3, 3]"
128,5,"['rales', 'chill', 'blink', 'flint', 'fling']","['XXYXX', 'XXGYY', 'XGGGX', 'GGGGX', 'GGGGG']","[91, 8, 3, 1, 1]"
129,4,"['rales', 'tenet', 'woven', 'dozen']","['XXXGX', 'XYYGX', 'XGXGG', 'GGGGG']","[44, 14, 1, 1]"
130,4,"['rales', 'ponty', 'goody', 'boozy']","['XXXXX', 'XGXXG', 'XGGXG', 'GGGGG']","[205, 14, 3, 3]"
131,3,"['rales', 'eerie', 'erode']","['YXXYX', 'GYYXG', 'GGGGG']","[92, 1, 1]"
132,3,"['rales', 'droll', 'world']","['YXYXX', 'YYYGY', 'GGGGG']","[29, 1, 1]"
133,5,"['rales', 'eerie', 'queue', 'coupe', 'gouge']","['XXXYX', 'YYXXG', 'XYYYG', 'XGGXG', 'GGGGG']","[130, 23, 3, 1, 1]"
134,3,"['rales', 'chill', 'click']","['XXYXX', 'GXGYY', 'GGGGG']","[91, 5, 5]"
135,3,"['rales', 'array', 'briar']","['YYXXX', 'YGYGX', 'GGGGG']","[80, 8, 8]"
136,5,"['rales', 'erase', 'break', 'treat', 'great']","['YYXYX', 'YGYXY', 'XGGGX', 'YGGGG', 'GGGGG']","[49, 12, 6, 1, 1]"
137,3,"['rales', 'trail', 'altar']","['YYYXX', 'YYYXY', 'GGGGG']","[18, 2, 2]"
138,3,"['rales', 'filly', 'pulpy']","['XXGXX', 'XXGYG', 'GGGGG']","[30, 3, 3]"
139,3,"['rales', 'droll', 'blurt']","['YXYXX', 'XYXYY', 'GGGGG']","[29, 5, 5]"
140,4,"['rales', 'stash', 'toast', 'coast']","['XYXXY', 'YYGGX', 'YGGGG', 'GGGGG']","[44, 3, 2, 2]"
141,4,"['rales', 'ponty', 'muddy', 'duchy']","['XXXXX', 'XXXXG', 'XGYYG', 'GGGGG']","[205, 15, 1, 1]"
142,4,"['rales', 'error', 'crown', 'groin']","['YXXXX', 'XGYYY', 'XGGXG', 'GGGGG']","[124, 26, 1, 1]"
143,4,"['rales', 'freer', 'fewer', 'fixer']","['YXXGX', 'GYYGG', 'GYXGG', 'GGGGG']","[87, 6, 4, 4]"
144,5,"['rales', 'error', 'crown', 'trout', 'group']","['YXXXX', 'XGYYY', 'XGGXX', 'XGGGX', 'GGGGG']","[124, 26, 8, 2, 2]"
145,3,"['rales', 'revue', 'rogue']","['GXXYX', 'GYXGG', 'GGGGG']","[17, 1, 1]"
146,4,"['rales', 'canal', 'gayly', 'badly']","['XGYXX', 'XGXYY', 'XGYGG', 'GGGGG']","[20, 8, 3, 3]"
147,3,"['rales', 'start', 'smart']","['YYXXY', 'GYGGG', 'GGGGG']","[25, 1, 1]"
148,3,"['rales', 'ponty', 'pithy']","['XXXXX', 'GXXYG', 'GGGGG']","[205, 1, 1]"
149,5,"['rales', 'canny', 'tatty', 'daddy', 'gaudy']","['XGXXX', 'XGXXG', 'XGXXG', 'YGYGG', 'GGGGG']","[85, 15, 9, 2, 2]"
150,2,"['rales', 'chill']","['XXYXX', 'GGGGG']","[91, 91]"
151,4,"['rales', 'eerie', 'berry', 'heron']","['YXXYX', 'YGGXY', 'XGGYX', 'GGGGG']","[92, 11, 2, 2]"
152,4,"['rales', 'again', 'cocoa', 'vodka']","['XYXXX', 'YXYXX', 'XGXYG', 'GGGGG']","[61, 7, 1, 1]"
153,5,"['rales', 'freer', 'fewer', 'fixer', 'finer']","['YXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGGGG']","[87, 6, 4, 2, 2]"
154,2,"['rales', 'surer']","['YXXGY', 'GGGGG']","[20, 20]"
155,4,"['rales', 'radar', 'radii', 'radio']","['GGXXX', 'GGGYY', 'GGGGY', 'GGGGG']","[14, 2, 1, 1]"
156,3,"['rales', 'revue', 'rouge']","['GXXYX', 'GYXYG', 'GGGGG']","[17, 2, 2]"
157,5,"['rales', 'eerie', 'berry', 'heron', 'perch']","['YXXYX', 'YGGXY', 'XGGYX', 'YGGXX', 'GGGGG']","[92, 11, 2, 1, 1]"
158,4,"['rales', 'revue', 'retry', 'retch']","['GXXYX', 'GGXXY', 'GGGYX', 'GGGGG']","[17, 7, 1, 1]"
159,5,"['rales', 'eerie', 'erode', 'prove', 'wrote']","['YXXYX', 'YYYXG', 'YGGXG', 'XGGXG', 'GGGGG']","[92, 24, 11, 4, 4]"
160,3,"['rales', 'chill', 'clock']","['XXYXX', 'GXXYY', 'GGGGG']","[91, 7, 7]"
161,3,"['rales', 'belle', 'tilde']","['XXGYX', 'XYGYG', 'GGGGG']","[17, 1, 1]"
162,4,"['rales', 'serve', 'spore', 'store']","['YXXYY', 'GYYXG', 'GXGGG', 'GGGGG']","[26, 8, 5, 5]"
163,4,"['rales', 'eerie', 'erode', 'prove']","['YXXYX', 'YYYXG', 'YGGXG', 'GGGGG']","[92, 24, 11, 11]"
164,4,"['rales', 'error', 'brink', 'bring']","['YXXXX', 'XGYXY', 'GGGGX', 'GGGGG']","[124, 30, 2, 2]"
165,3,"['rales', 'pulse', 'solve']","['XXGYY', 'XXGYG', 'GGGGG']","[3, 1, 1]"
166,4,"['rales', 'abate', 'wheat', 'cheat']","['XYXYX', 'YXYYY', 'XGGGG', 'GGGGG']","[59, 3, 1, 1]"
167,5,"['rales', 'eerie', 'tripe', 'brine', 'grime']","['YXXYX', 'YYYYG', 'XGGXG', 'XGGXG', 'GGGGG']","[92, 18, 7, 3, 3]"
168,4,"['rales', 'belle', 'dwell', 'exult']","['XXYYX', 'XYYGY', 'XXYGY', 'GGGGG']","[55, 9, 1, 1]"
169,3,"['rales', 'surer', 'usher']","['YXXGY', 'YYYGG', 'GGGGG']","[20, 1, 1]"
170,4,"['rales', 'eerie', 'enemy', 'epoch']","['XXXYX', 'GYXXY', 'GXYXX', 'GGGGG']","[130, 10, 1, 1]"
171,4,"['rales', 'array', 'briar', 'triad']","['YYXXX', 'YGYGX', 'XGGGY', 'GGGGG']","[80, 8, 1, 1]"
172,3,"['rales', 'erase', 'break']","['YYXYX', 'YGYXY', 'GGGGG']","[49, 12, 12]"
173,3,"['rales', 'rotor', 'rhino']","['GXXXX', 'GYXYY', 'GGGGG']","[15, 1, 1]"
174,3,"['rales', 'trail', 'viral']","['YYYXX', 'XYYYG', 'GGGGG']","[18, 1, 1]"
175,3,"['rales', 'ponty', 'conic']","['XXXXX', 'XGGXX', 'GGGGG']","[205, 5, 5]"
176,3,"['rales', 'taste', 'masse']","['XGXYY', 'XGGXG', 'GGGGG']","[11, 1, 1]"
177,4,"['rales', 'sissy', 'stint', 'sonic']","['XXXXY', 'GYYYX', 'GXYYX', 'GGGGG']","[114, 17, 1, 1]"
178,4,"['rales', 'allay', 'total', 'vital']","['XYYXX', 'YYYGX', 'YXGGG', 'GGGGG']","[67, 14, 1, 1]"
179,4,"['rales', 'erase', 'grace', 'trace']","['YYXYX', 'YGGXG', 'XGGGG', 'GGGGG']","[49, 19, 2, 2]"
180,3,"['rales', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[114, 1, 1]"
181,4,"['rales', 'abate', 'heady', 'peach']","['XYXYX', 'YXGXY', 'YGGXX', 'GGGGG']","[59, 3, 1, 1]"
182,4,"['rales', 'again', 'coach', 'champ']","['XYXXX', 'YXGXX', 'GXGYY', 'GGGGG']","[61, 6, 2, 2]"
183,4,"['rales', 'canny', 'wagon', 'baton']","['XGXXX', 'XGYYX', 'XGXGG', 'GGGGG']","[85, 3, 1, 1]"
184,5,"['rales', 'erase', 'grace', 'drake', 'brake']","['YYXYX', 'YGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[49, 19, 7, 1, 1]"
185,4,"['rales', 'chill', 'flock', 'pluck']","['XXYXX', 'YXXYY', 'XGXGG', 'GGGGG']","[91, 4, 1, 1]"
186,5,"['rales', 'erase', 'grace', 'crate', 'craze']","['YYXYX', 'YGGXG', 'XGGYG', 'GGGXG', 'GGGGG']","[49, 19, 4, 3, 3]"
187,4,"['rales', 'eerie', 'tripe', 'gripe']","['YXXYX', 'YYYYG', 'XGGGG', 'GGGGG']","[92, 18, 1, 1]"
188,4,"['rales', 'erase', 'heard', 'weary']","['YYXYX', 'YYGXY', 'XGGGX', 'GGGGG']","[49, 6, 3, 3]"
189,5,"['rales', 'ponty', 'puppy', 'piggy', 'picky']","['XXXXX', 'GXXXG', 'GXYYG', 'GGXXG', 'GGGGG']","[205, 6, 3, 1, 1]"
190,3,"['rales', 'abate', 'acute']","['XYXYX', 'GXYGG', 'GGGGG']","[59, 1, 1]"
191,4,"['rales', 'eerie', 'berry', 'ferry']","['YXXYX', 'YGGXY', 'XGGGG', 'GGGGG']","[92, 11, 2, 2]"
192,4,"['rales', 'state', 'amuse', 'aside']","['XYXYY', 'YXYXG', 'GXXYG', 'GGGGG']","[35, 3, 1, 1]"
193,4,"['rales', 'marry', 'vapor', 'tapir']","['YGXXX', 'XGYYX', 'XGGXG', 'GGGGG']","[28, 4, 1, 1]"
194,3,"['rales', 'droll', 'troll']","['YXYXX', 'XGGGG', 'GGGGG']","[29, 1, 1]"
195,3,"['rales', 'ponty', 'unify']","['XXXXX', 'XXYXG', 'GGGGG']","[205, 2, 2]"
196,2,"['rales', 'rebus']","['GXXYG', 'GGGGG']","[1, 1]"
197,3,"['rales', 'sissy', 'boost']","['XXXXY', 'YXYGX', 'GGGGG']","[114, 3, 3]"
198,3,"['rales', 'dross', 'truss']","['YXXXG', 'XGXGG', 'GGGGG']","[6, 1, 1]"
199,4,"['rales', 'sense', 'spoke', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[67, 14, 4, 4]"
200,5,"['rales', 'freer', 'rover', 'enter', 'tiger']","['YXXGX', 'XYYGG', 'YXXGG', 'YXYGG', 'GGGGG']","[87, 49, 25, 3, 3]"
201,3,"['rales', 'canal', 'banal']","['XGYXX', 'XGGGG', 'GGGGG']","[20, 1, 1]"
202,4,"['rales', 'slush', 'slung', 'slump']","['XXYXY', 'GGGYX', 'GGGXX', 'GGGGG']","[31, 3, 1, 1]"
203,4,"['rales', 'array', 'drant', 'crank']","['YYXXX', 'YGYYX', 'XGGGX', 'GGGGG']","[80, 30, 3, 3]"
204,4,"['rales', 'eerie', 'forge', 'gorge']","['YXXYX', 'YYGXG', 'XGGGG', 'GGGGG']","[92, 8, 1, 1]"
205,4,"['rales', 'eerie', 'crept', 'query']","['YXXYX', 'YYYXY', 'XYGXX', 'GGGGG']","[92, 6, 1, 1]"
206,4,"['rales', 'error', 'brink', 'drink']","['YXXXX', 'XGYXY', 'XGGGG', 'GGGGG']","[124, 30, 1, 1]"
207,4,"['rales', 'marry', 'vapor', 'favor']","['YGXXX', 'XGYYX', 'YGXGG', 'GGGGG']","[28, 4, 1, 1]"
208,3,"['rales', 'apnea', 'abbey']","['XYXGX', 'GXXGY', 'GGGGG']","[3, 1, 1]"
209,4,"['rales', 'canny', 'dandy', 'tangy']","['XGXXX', 'XGGYG', 'XGGXG', 'GGGGG']","[85, 4, 2, 2]"
