steps,words,feedback,ncands
3,"['raise', 'clomp', 'marry']","['YGXXX', 'XXXYX', 'GGGGG']","[26, 1, 1]"
4,"['raise', 'relay', 'reach', 'react']","['GYXXY', 'GGXYX', 'GGGGX', 'GGGGG']","[13, 3, 1, 1]"
3,"['raise', 'bunty', 'batty']","['XGXXX', 'GXXGG', 'GGGGG']","[91, 1, 1]"
4,"['raise', 'tripe', 'price', 'pride']","['YXGXG', 'XGGYG', 'GGGXG', 'GGGGG']","[17, 4, 3, 3]"
3,"['raise', 'blush', 'floss']","['XXXGX', 'XGXGX', 'GGGGG']","[17, 2, 2]"
4,"['raise', 'pined', 'befit', 'helix']","['XXYXY', 'XYXYX', 'XGXGX', 'GGGGG']","[35, 3, 1, 1]"
3,"['raise', 'tronc', 'croak']","['YYXXX', 'XGGXY', 'GGGGG']","[78, 1, 1]"
4,"['raise', 'clapt', 'stand', 'staff']","['XYXYX', 'XXGXY', 'GGGXX', 'GGGGG']","[43, 4, 1, 1]"
4,"['raise', 'empty', 'caper', 'paper']","['YGXXY', 'YXGXX', 'XGGGG', 'GGGGG']","[28, 2, 1, 1]"
3,"['raise', 'toled', 'unfed']","['XXXXY', 'XXXGG', 'GGGGG']","[121, 4, 4]"
4,"['raise', 'toled', 'newly', 'whelp']","['XXXXY', 'XXYYX', 'XYYGX', 'GGGGG']","[121, 7, 1, 1]"
4,"['raise', 'tronc', 'tramp', 'trawl']","['YYXXX', 'GGXXX', 'GGGXX', 'GGGGG']","[78, 2, 1, 1]"
3,"['raise', 'bludy', 'outdo']","['XXXXX', 'XXYGX', 'GGGGG']","[168, 1, 1]"
4,"['raise', 'album', 'abode', 'adobe']","['XYXXG', 'GXYXX', 'GYGYG', 'GGGGG']","[41, 4, 1, 1]"
5,"['raise', 'tronc', 'wrack', 'cramp', 'crazy']","['YYXXX', 'XGXXY', 'XGGYX', 'GGGXX', 'GGGGG']","[78, 5, 2, 1, 1]"
4,"['raise', 'shrew', 'sewer', 'sower']","['YXXYY', 'GXYGY', 'GYGGG', 'GGGGG']","[18, 2, 1, 1]"
3,"['raise', 'relay', 'repay']","['GYXXY', 'GGXGG', 'GGGGG']","[13, 1, 1]"
4,"['raise', 'until', 'topic', 'digit']","['XXYXX', 'XXYGX', 'YXXGX', 'GGGGG']","[107, 5, 1, 1]"
4,"['raise', 'gryce', 'crane', 'crate']","['YYXXG', 'XGXYG', 'GGGXG', 'GGGGG']","[26, 4, 3, 3]"
4,"['raise', 'bludy', 'clung', 'cluck']","['XXXXX', 'XGGXX', 'GGGXX', 'GGGGG']","[168, 9, 2, 2]"
4,"['raise', 'snipe', 'spice', 'spike']","['XXGYG', 'GXGYG', 'GGGXG', 'GGGGG']","[15, 3, 2, 2]"
4,"['raise', 'until', 'civic', 'mimic']","['XXYXX', 'XXXGX', 'YGXGG', 'GGGGG']","[107, 5, 1, 1]"
6,"['raise', 'bludy', 'dough', 'found', 'mound', 'pound']","['XXXXX', 'XXGYX', 'YGGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[168, 6, 4, 3, 2, 2]"
4,"['raise', 'magic', 'mafia', 'maxim']","['XGYXX', 'GGXGX', 'GGXGY', 'GGGGG']","[14, 3, 1, 1]"
3,"['raise', 'pined', 'linen']","['XXYXY', 'XGGGX', 'GGGGG']","[35, 1, 1]"
4,"['raise', 'toled', 'beget', 'unmet']","['XXXXY', 'YXXGX', 'XYXGG', 'GGGGG']","[121, 2, 1, 1]"
3,"['raise', 'chess', 'flesh']","['XXXGY', 'XYGGY', 'GGGGG']","[9, 1, 1]"
4,"['raise', 'bludy', 'bobby', 'booby']","['XXXXX', 'GXXXG', 'GGYGG', 'GGGGG']","[168, 4, 1, 1]"
4,"['raise', 'uncoy', 'growl', 'forth']","['YXXXX', 'XXXYX', 'XYYXX', 'GGGGG']","[103, 12, 2, 2]"
2,"['raise', 'first']","['YXYGX', 'GGGGG']","[1, 1]"
3,"['raise', 'clapt', 'stand']","['XYXYX', 'XXGXY', 'GGGGG']","[43, 4, 4]"
4,"['raise', 'toled', 'belch', 'belly']","['XXXXY', 'XXGYX', 'GGGXX', 'GGGGG']","[121, 4, 1, 1]"
4,"['raise', 'culty', 'irony', 'ivory']","['YXYXX', 'XXXXG', 'GYGXG', 'GGGGG']","[23, 2, 1, 1]"
3,"['raise', 'steel', 'seedy']","['XXXYY', 'GXGYX', 'GGGGG']","[41, 3, 3]"
3,"['raise', 'plink', 'print']","['YXGXX', 'GXGGX', 'GGGGG']","[28, 1, 1]"
4,"['raise', 'drent', 'learn', 'yearn']","['YYXXY', 'XYYYX', 'XGGGG', 'GGGGG']","[34, 3, 1, 1]"
3,"['raise', 'brain', 'drain']","['YYYXX', 'XGGGG', 'GGGGG']","[18, 3, 3]"
4,"['raise', 'tripe', 'bride', 'bribe']","['YXGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[17, 7, 2, 2]"
4,"['raise', 'punty', 'stuck', 'stout']","['XXXYX', 'XYXYX', 'GGYXX', 'GGGGG']","[80, 5, 1, 1]"
2,"['raise', 'panel']","['XGXXY', 'GGGGG']","[20, 20]"
3,"['raise', 'brash', 'crass']","['YYXGX', 'XGGGX', 'GGGGG']","[8, 3, 3]"
4,"['raise', 'cloud', 'fluke', 'flume']","['XXXXG', 'XGXYX', 'GGGXG', 'GGGGG']","[61, 4, 2, 2]"
4,"['raise', 'cloak', 'tonal', 'offal']","['XYXXX', 'XYYGX', 'XYXGG', 'GGGGG']","[92, 6, 1, 1]"
3,"['raise', 'gryce', 'agree']","['YYXXG', 'YYXXG', 'GGGGG']","[26, 1, 1]"
3,"['raise', 'outed', 'error']","['YXXXY', 'YXXYX', 'GGGGG']","[102, 2, 2]"
3,"['raise', 'shirk', 'swirl']","['YXGYX', 'GXGGX', 'GGGGG']","[5, 1, 1]"
3,"['raise', 'gryce', 'argue']","['YYXXG', 'YGXXG', 'GGGGG']","[26, 1, 1]"
3,"['raise', 'toled', 'bleed']","['XXXXY', 'XXYGG', 'GGGGG']","[121, 2, 2]"
4,"['raise', 'metal', 'leant', 'delta']","['XYXXY', 'XGYYY', 'YGYXY', 'GGGGG']","[69, 4, 1, 1]"
3,"['raise', 'clout', 'flick']","['XXGXX', 'YGXXX', 'GGGGG']","[51, 1, 1]"
4,"['raise', 'toled', 'token', 'totem']","['XXXXY', 'GGXGX', 'GGXGX', 'GGGGG']","[121, 2, 1, 1]"
4,"['raise', 'outed', 'cower', 'wooer']","['YXXXY', 'YXXGX', 'XGYGG', 'GGGGG']","[102, 16, 1, 1]"
4,"['raise', 'uncoy', 'frond', 'front']","['YXXXX', 'XYXYX', 'GGGGX', 'GGGGG']","[103, 10, 1, 1]"
3,"['raise', 'curst', 'shrub']","['YXXYX', 'XYGYX', 'GGGGG']","[24, 3, 3]"
3,"['raise', 'clomp', 'parry']","['YGXXX', 'XXXXY', 'GGGGG']","[26, 4, 4]"
4,"['raise', 'bundt', 'belie', 'biome']","['XXYXG', 'GXXXX', 'GYXYG', 'GGGGG']","[25, 4, 1, 1]"
3,"['raise', 'panel', 'lapel']","['XGXXY', 'YGXGG', 'GGGGG']","[20, 1, 1]"
4,"['raise', 'clapt', 'smart', 'start']","['YYXYX', 'XXGXG', 'GXGGG', 'GGGGG']","[21, 2, 1, 1]"
4,"['raise', 'outed', 'beret', 'greet']","['YXXXY', 'XXYGX', 'XYYGG', 'GGGGG']","[102, 5, 1, 1]"
8,"['raise', 'outed', 'cower', 'hover', 'joker', 'boxer', 'foyer', 'goner']","['YXXXY', 'YXXGX', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[102, 16, 9, 5, 3, 2, 1, 1]"
3,"['raise', 'toled', 'golem']","['XXXXY', 'XGGGX', 'GGGGG']","[121, 1, 1]"
5,"['raise', 'punty', 'dusty', 'gusty', 'lusty']","['XXXYX', 'XGXGG', 'XGGGG', 'XGGGG', 'GGGGG']","[80, 4, 3, 2, 2]"
5,"['raise', 'bludy', 'holly', 'lofty', 'loopy']","['XXXXX', 'XYXXG', 'XGYYG', 'GGXXG', 'GGGGG']","[168, 10, 2, 1, 1]"
3,"['raise', 'ruddy', 'round']","['GXXXX', 'GYYYX', 'GGGGG']","[10, 1, 1]"
4,"['raise', 'plant', 'admit', 'audit']","['XYYXX', 'XXYXG', 'GYXGG', 'GGGGG']","[34, 2, 1, 1]"
3,"['raise', 'clout', 'lying']","['XXGXX', 'XYXXX', 'GGGGG']","[51, 1, 1]"
4,"['raise', 'bunty', 'macaw', 'gamma']","['XGXXX', 'XXXXX', 'YGXYX', 'GGGGG']","[91, 10, 1, 1]"
3,"['raise', 'clomp', 'labor']","['YGXXX', 'XYYXX', 'GGGGG']","[26, 2, 2]"
2,"['raise', 'islet']","['XXYYY', 'GGGGG']","[4, 4]"
3,"['raise', 'until', 'civic']","['XXYXX', 'XXXGX', 'GGGGG']","[107, 5, 5]"
3,"['raise', 'compt', 'forge']","['YXXXG', 'XGXXX', 'GGGGG']","[40, 4, 4]"
3,"['raise', 'uncoy', 'corny']","['YXXXX', 'XYYYG', 'GGGGG']","[103, 2, 2]"
3,"['raise', 'bludy', 'moult']","['XXXXX', 'XYGXX', 'GGGGG']","[168, 1, 1]"
2,"['raise', 'basic']","['XGYYX', 'GGGGG']","[5, 5]"
3,"['raise', 'nasal', 'salad']","['XGXYX', 'XGYGY', 'GGGGG']","[20, 1, 1]"
5,"['raise', 'album', 'adage', 'agape', 'agate']","['XYXXG', 'GXXXX', 'GXGYG', 'GGGXG', 'GGGGG']","[41, 7, 2, 1, 1]"
3,"['raise', 'plunk', 'spicy']","['XXGYX', 'YXXXX', 'GGGGG']","[29, 1, 1]"
3,"['raise', 'clapt', 'spray']","['YYXYX', 'XXYYX', 'GGGGG']","[21, 1, 1]"
3,"['raise', 'stead', 'essay']","['XYXYY', 'YXYGX', 'GGGGG']","[12, 1, 1]"
4,"['raise', 'uncoy', 'growl', 'fjord']","['YXXXX', 'XXXYX', 'XYGXX', 'GGGGG']","[103, 12, 1, 1]"
4,"['raise', 'steel', 'seedy', 'spend']","['XXXYY', 'GXGYX', 'GYGYX', 'GGGGG']","[41, 3, 1, 1]"
4,"['raise', 'metal', 'began', 'kebab']","['XYXXY', 'XGXGX', 'YGXGX', 'GGGGG']","[69, 5, 1, 1]"
4,"['raise', 'clout', 'build', 'guild']","['XXGXX', 'XYXYX', 'XGGGG', 'GGGGG']","[51, 3, 1, 1]"
3,"['raise', 'cloak', 'aback']","['XYXXX', 'YXXYG', 'GGGGG']","[92, 4, 4]"
4,"['raise', 'uncoy', 'brood', 'motor']","['YXXXX', 'XXXGX', 'XYYGX', 'GGGGG']","[103, 12, 2, 2]"
4,"['raise', 'album', 'algae', 'alone']","['XYXXG', 'GGXXX', 'GGXYG', 'GGGGG']","[41, 2, 1, 1]"
4,"['raise', 'bunty', 'catch', 'hatch']","['XGXXX', 'XXXYX', 'YGGGG', 'GGGGG']","[91, 7, 5, 5]"
5,"['raise', 'outed', 'fever', 'cheer', 'hyper']","['YXXXY', 'XXXGX', 'XYXGG', 'XYYGG', 'GGGGG']","[102, 16, 4, 1, 1]"
3,"['raise', 'bludy', 'thumb']","['XXXXX', 'YXGXX', 'GGGGG']","[168, 1, 1]"
3,"['raise', 'uncoy', 'dowry']","['YXXXX', 'XXXYG', 'GGGGG']","[103, 7, 7]"
4,"['raise', 'bludy', 'humph', 'ought']","['XXXXX', 'XXYXX', 'YGXXY', 'GGGGG']","[168, 10, 1, 1]"
3,"['raise', 'toled', 'belch']","['XXXXY', 'XXGYX', 'GGGGG']","[121, 4, 4]"
4,"['raise', 'bludy', 'donut', 'dutch']","['XXXXX', 'XXYYX', 'GXXYY', 'GGGGG']","[168, 2, 1, 1]"
4,"['raise', 'until', 'filth', 'pilot']","['XXYXX', 'XXYYY', 'XGGYX', 'GGGGG']","[107, 3, 1, 1]"
3,"['raise', 'toled', 'tweed']","['XXXXY', 'GXXGG', 'GGGGG']","[121, 1, 1]"
3,"['raise', 'toled', 'comet']","['XXXXY', 'YGXGX', 'GGGGG']","[121, 2, 2]"
6,"['raise', 'bunty', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'XYYYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[91, 6, 5, 4, 3, 3]"
4,"['raise', 'metal', 'amend', 'enema']","['XYXXY', 'YYXYX', 'YYGYX', 'GGGGG']","[69, 3, 1, 1]"
3,"['raise', 'steel', 'steed']","['XXXYY', 'GGGGX', 'GGGGG']","[41, 2, 2]"
4,"['raise', 'mulct', 'awash', 'abyss']","['XYXGX', 'XXXXX', 'GXYGX', 'GGGGG']","[22, 4, 1, 1]"
3,"['raise', 'uncoy', 'growl']","['YXXXX', 'XXXYX', 'GGGGG']","[103, 12, 12]"
4,"['raise', 'clout', 'blind', 'fling']","['XXGXX', 'XGXXX', 'XGGGX', 'GGGGG']","[51, 4, 1, 1]"
4,"['raise', 'toled', 'dopey', 'dozen']","['XXXXY', 'XGXGY', 'GGXGX', 'GGGGG']","[121, 3, 1, 1]"
5,"['raise', 'bludy', 'bobby', 'booty', 'boozy']","['XXXXX', 'GXXXG', 'GGYYG', 'GGGXG', 'GGGGG']","[168, 4, 2, 1, 1]"
4,"['raise', 'compt', 'drove', 'erode']","['YXXXG', 'XYXXX', 'YGGXG', 'GGGGG']","[40, 6, 1, 1]"
4,"['raise', 'uncoy', 'growl', 'world']","['YXXXX', 'XXXYX', 'XYYYY', 'GGGGG']","[103, 12, 1, 1]"
3,"['raise', 'cloud', 'gouge']","['XXXXG', 'XXYYX', 'GGGGG']","[61, 1, 1]"
4,"['raise', 'clout', 'clink', 'click']","['XXGXX', 'GGXXX', 'GGGXG', 'GGGGG']","[51, 5, 1, 1]"
2,"['raise', 'briar']","['YYGXX', 'GGGGG']","[4, 4]"
3,"['raise', 'drent', 'great']","['YYXXY', 'XGGXG', 'GGGGG']","[34, 2, 2]"
3,"['raise', 'tronc', 'altar']","['YYXXX', 'YYXXX', 'GGGGG']","[78, 4, 4]"
4,"['raise', 'bludy', 'fully', 'pulpy']","['XXXXX', 'XYYXG', 'XGGYG', 'GGGGG']","[168, 5, 1, 1]"
4,"['raise', 'uncoy', 'trump', 'blurt']","['YXXXX', 'YXXXX', 'YYGXX', 'GGGGG']","[103, 6, 1, 1]"
3,"['raise', 'mulct', 'coast']","['XYXGX', 'XXXYG', 'GGGGG']","[22, 1, 1]"
4,"['raise', 'bludy', 'dummy', 'duchy']","['XXXXX', 'XXYYG', 'GGXXG', 'GGGGG']","[168, 4, 1, 1]"
3,"['raise', 'culty', 'groin']","['YXYXX', 'XXXXX', 'GGGGG']","[23, 3, 3]"
4,"['raise', 'flint', 'fiber', 'fixer']","['YXYXY', 'GXYXX', 'GGXGG', 'GGGGG']","[26, 3, 1, 1]"
3,"['raise', 'uncoy', 'group']","['YXXXX', 'YXXYX', 'GGGGG']","[103, 8, 8]"
2,"['raise', 'rogue']","['GXXXG', 'GGGGG']","[6, 6]"
3,"['raise', 'bunty', 'badly']","['XGXXX', 'GXXXG', 'GGGGG']","[91, 4, 4]"
3,"['raise', 'clapt', 'smart']","['YYXYX', 'XXGXG', 'GGGGG']","[21, 2, 2]"
4,"['raise', 'until', 'ditch', 'pithy']","['XXYXX', 'XXGYX', 'XGGXY', 'GGGGG']","[107, 10, 1, 1]"
3,"['raise', 'bunty', 'gaudy']","['XGXXX', 'XYXXG', 'GGGGG']","[91, 1, 1]"
5,"['raise', 'clout', 'child', 'chili', 'chill']","['XXGXX', 'GYXXX', 'GGGGX', 'GGGGY', 'GGGGG']","[51, 3, 2, 1, 1]"
4,"['raise', 'outed', 'error', 'heron']","['YXXXY', 'YXXYX', 'YYGGY', 'GGGGG']","[102, 2, 1, 1]"
3,"['raise', 'cloak', 'vodka']","['XYXXX', 'XXYYY', 'GGGGG']","[92, 1, 1]"
3,"['raise', 'flint', 'finer']","['YXYXY', 'GXYYX', 'GGGGG']","[26, 1, 1]"
3,"['raise', 'shrew', 'surer']","['YXXYY', 'GXGGX', 'GGGGG']","[18, 1, 1]"
4,"['raise', 'rabid', 'radii', 'radio']","['GGYXX', 'GGXGY', 'GGGGY', 'GGGGG']","[6, 2, 1, 1]"
3,"['raise', 'rogue', 'rouge']","['GXXXG', 'GGYYG', 'GGGGG']","[6, 1, 1]"
4,"['raise', 'outed', 'merry', 'perch']","['YXXXY', 'XXXYX', 'XGGYX', 'GGGGG']","[102, 11, 1, 1]"
4,"['raise', 'ruler', 'retro', 'retch']","['GXXXY', 'GXXYY', 'GGGYX', 'GGGGG']","[20, 4, 1, 1]"
4,"['raise', 'compt', 'trove', 'wrote']","['YXXXG', 'XYXXY', 'YGGXG', 'GGGGG']","[40, 2, 1, 1]"
3,"['raise', 'bludy', 'clock']","['XXXXX', 'XGXXX', 'GGGGG']","[168, 6, 6]"
3,"['raise', 'bundt', 'tilde']","['XXYXG', 'XXXGY', 'GGGGG']","[25, 1, 1]"
6,"['raise', 'score', 'shore', 'snore', 'spore', 'store']","['YXXYG', 'GXGGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[10, 5, 4, 3, 2, 2]"
5,"['raise', 'compt', 'probe', 'prone', 'prove']","['YXXXG', 'XYXYX', 'GGGXG', 'GGGXG', 'GGGGG']","[40, 3, 2, 1, 1]"
3,"['raise', 'plink', 'bring']","['YXGXX', 'XXGGX', 'GGGGG']","[28, 4, 4]"
3,"['raise', 'stone', 'solve']","['XXXYG', 'GXYXG', 'GGGGG']","[17, 1, 1]"
3,"['raise', 'metal', 'cheat']","['XYXXY', 'XYYGX', 'GGGGG']","[69, 3, 3]"
5,"['raise', 'tripe', 'bride', 'crime', 'grime']","['YXGXG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[17, 7, 3, 1, 1]"
4,"['raise', 'toled', 'cleft', 'exult']","['XXXXY', 'YXYYX', 'XYYXG', 'GGGGG']","[121, 5, 1, 1]"
3,"['raise', 'shrew', 'usher']","['YXXYY', 'YYYGX', 'GGGGG']","[18, 1, 1]"
4,"['raise', 'toled', 'enjoy', 'epoch']","['XXXXY', 'XYXYX', 'GXXYX', 'GGGGG']","[121, 7, 1, 1]"
3,"['raise', 'briar', 'triad']","['YYGXX', 'XGGGY', 'GGGGG']","[4, 2, 2]"
3,"['raise', 'drent', 'break']","['YYXXY', 'XGGXX', 'GGGGG']","[34, 5, 5]"
2,"['raise', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
4,"['raise', 'brain', 'cigar', 'viral']","['YYYXX', 'XYYYX', 'XGXGY', 'GGGGG']","[18, 4, 1, 1]"
3,"['raise', 'until', 'conic']","['XXYXX', 'XYXGX', 'GGGGG']","[107, 4, 4]"
4,"['raise', 'lapse', 'cause', 'masse']","['XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[5, 2, 1, 1]"
3,"['raise', 'souct', 'sonic']","['XXYYX', 'GGXYX', 'GGGGG']","[21, 1, 1]"
4,"['raise', 'plant', 'tidal', 'vital']","['XYYXX', 'XYYXY', 'YGXGG', 'GGGGG']","[34, 2, 1, 1]"
4,"['raise', 'gryce', 'brace', 'trace']","['YYXXG', 'XGXGG', 'XGGGG', 'GGGGG']","[26, 2, 1, 1]"
4,"['raise', 'plunk', 'suing', 'using']","['XXGYX', 'XXYGX', 'YYGGG', 'GGGGG']","[29, 2, 1, 1]"
4,"['raise', 'metal', 'beady', 'peach']","['XYXXY', 'XGXYX', 'XGGXX', 'GGGGG']","[69, 5, 1, 1]"
4,"['raise', 'cloak', 'chaff', 'champ']","['XYXXX', 'GXXYX', 'GGGXX', 'GGGGG']","[92, 3, 2, 2]"
3,"['raise', 'bunty', 'baton']","['XGXXX', 'GXYYX', 'GGGGG']","[91, 1, 1]"
4,"['raise', 'gryce', 'drake', 'brake']","['YYXXG', 'XGXXG', 'XGGGG', 'GGGGG']","[26, 6, 1, 1]"
4,"['raise', 'bludy', 'clung', 'pluck']","['XXXXX', 'XGGXX', 'YGGXX', 'GGGGG']","[168, 9, 1, 1]"
6,"['raise', 'gryce', 'crane', 'crate', 'crave', 'craze']","['YYXXG', 'XGXYG', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[26, 4, 3, 2, 1, 1]"
3,"['raise', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[17, 1, 1]"
4,"['raise', 'drent', 'pearl', 'weary']","['YYXXY', 'XYYXX', 'XGGGX', 'GGGGG']","[34, 5, 1, 1]"
4,"['raise', 'until', 'piggy', 'picky']","['XXYXX', 'XXXYX', 'GGXXG', 'GGGGG']","[107, 11, 1, 1]"
3,"['raise', 'album', 'acute']","['XYXXG', 'GXXYX', 'GGGGG']","[41, 1, 1]"
5,"['raise', 'outed', 'merry', 'berry', 'ferry']","['YXXXY', 'XXXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[102, 11, 2, 1, 1]"
2,"['raise', 'aside']","['XYGYG', 'GGGGG']","[1, 1]"
3,"['raise', 'nadir', 'tapir']","['YGYXX', 'XGXGG', 'GGGGG']","[2, 1, 1]"
5,"['raise', 'uncoy', 'growl', 'droll', 'troll']","['YXXXX', 'XXXYX', 'XGGXG', 'XGGGG', 'GGGGG']","[103, 12, 2, 1, 1]"
3,"['raise', 'clout', 'unify']","['XXGXX', 'XXXYX', 'GGGGG']","[51, 1, 1]"
2,"['raise', 'rebus']","['GXXYY', 'GGGGG']","[2, 2]"
3,"['raise', 'blush', 'boost']","['XXXGX', 'GXXGX', 'GGGGG']","[17, 2, 2]"
3,"['raise', 'crust', 'truss']","['YXXGX', 'XGGGY', 'GGGGG']","[13, 1, 1]"
2,"['raise', 'siege']","['XXYYG', 'GGGGG']","[5, 5]"
3,"['raise', 'flint', 'tiger']","['YXYXY', 'XXYXY', 'GGGGG']","[26, 3, 3]"
3,"['raise', 'bunty', 'banal']","['XGXXX', 'GXGXX', 'GGGGG']","[91, 2, 2]"
3,"['raise', 'punty', 'slump']","['XXXYX', 'YYXXX', 'GGGGG']","[80, 1, 1]"
3,"['raise', 'tronc', 'crank']","['YYXXX', 'XGXGY', 'GGGGG']","[78, 1, 1]"
4,"['raise', 'compt', 'forge', 'gorge']","['YXXXG', 'XGXXX', 'XGGGG', 'GGGGG']","[40, 4, 1, 1]"
3,"['raise', 'outed', 'query']","['YXXXY', 'XGXYX', 'GGGGG']","[102, 1, 1]"
4,"['raise', 'plink', 'brink', 'drink']","['YXGXX', 'XXGGG', 'XGGGG', 'GGGGG']","[28, 2, 1, 1]"
4,"['raise', 'clomp', 'baron', 'favor']","['YGXXX', 'XXYXX', 'XGYGX', 'GGGGG']","[26, 3, 1, 1]"
4,"['raise', 'metal', 'annex', 'abbey']","['XYXXY', 'XYXYX', 'GXXGX', 'GGGGG']","[69, 4, 1, 1]"
3,"['raise', 'bunty', 'tangy']","['XGXXX', 'XXGYG', 'GGGGG']","[91, 1, 1]"
3,"['raise', 'magic', 'panic']","['XGYXX', 'XGXGG', 'GGGGG']","[14, 1, 1]"
3,"['raise', 'clapt', 'solar']","['YYXYX', 'XYYXX', 'GGGGG']","[21, 1, 1]"
2,"['raise', 'shire']","['YXGYG', 'GGGGG']","[2, 2]"
4,"['raise', 'uncoy', 'dowry', 'proxy']","['YXXXX', 'XXXYG', 'XYXYG', 'GGGGG']","[103, 7, 1, 1]"
4,"['raise', 'clout', 'joint', 'point']","['XXGXX', 'XXYXG', 'XGGGG', 'GGGGG']","[51, 3, 1, 1]"
3,"['raise', 'ruddy', 'robot']","['GXXXX', 'GXXXX', 'GGGGG']","[10, 2, 2]"
3,"['raise', 'plink', 'prick']","['YXGXX', 'GXGXG', 'GGGGG']","[28, 1, 1]"
4,"['raise', 'bundt', 'mince', 'wince']","['XXYXG', 'XXGXX', 'XGGGG', 'GGGGG']","[25, 4, 1, 1]"
4,"['raise', 'plink', 'chirp', 'crimp']","['YXGXX', 'YXGXX', 'GXGYG', 'GGGGG']","[28, 2, 1, 1]"
4,"['raise', 'bludy', 'colon', 'knoll']","['XXXXX', 'XYXXX', 'XYYYY', 'GGGGG']","[168, 2, 1, 1]"
4,"['raise', 'clapt', 'arson', 'sugar']","['YYXYX', 'XXYXX', 'YYYXX', 'GGGGG']","[21, 3, 1, 1]"
6,"['raise', 'cloak', 'aback', 'knack', 'quack', 'whack']","['XYXXX', 'YXXYG', 'YXGGG', 'YXGGG', 'XXGGG', 'GGGGG']","[92, 4, 3, 2, 1, 1]"
