steps,words,feedback,ncands
3,"['stare', 'clink', 'aback']","['XXGXX', 'YXXXG', 'GGGGG']","[37, 3, 3]"
3,"['stare', 'throb', 'motor']","['XYXYX', 'YXYGX', 'GGGGG']","[42, 2, 2]"
3,"['stare', 'anglo', 'alone']","['XXYXG', 'GYXYY', 'GGGGG']","[41, 1, 1]"
4,"['stare', 'colin', 'batch', 'hatch']","['XYYXX', 'YXXXX', 'XGGGG', 'GGGGG']","[74, 7, 4, 4]"
4,"['stare', 'lined', 'whomp', 'hyper']","['XXXYY', 'XXXGX', 'XYXXY', 'GGGGG']","[118, 31, 1, 1]"
4,"['stare', 'hoing', 'butch', 'thumb']","['XYXXX', 'YXXXX', 'YYYXY', 'GGGGG']","[98, 4, 1, 1]"
3,"['stare', 'chord', 'dowry']","['XXXGX', 'XXYGY', 'GGGGG']","[20, 1, 1]"
3,"['stare', 'hoing', 'ought']","['XYXXX', 'YYXXY', 'GGGGG']","[98, 1, 1]"
3,"['stare', 'lined', 'belch']","['XXXXY', 'YXXYX', 'GGGGG']","[116, 12, 12]"
4,"['stare', 'hoing', 'butch', 'dutch']","['XYXXX', 'YXXXX', 'XGGGG', 'GGGGG']","[98, 4, 1, 1]"
3,"['stare', 'hoing', 'pilot']","['XYXXX', 'XYYXX', 'GGGGG']","[98, 4, 4]"
4,"['stare', 'doilt', 'teddy', 'tweed']","['XYXXY', 'YXXXY', 'GYYYX', 'GGGGG']","[54, 2, 1, 1]"
3,"['stare', 'doilt', 'comet']","['XYXXY', 'XGXXG', 'GGGGG']","[54, 2, 2]"
6,"['stare', 'colin', 'tangy', 'daunt', 'haunt', 'jaunt']","['XYYXX', 'XXXXY', 'YGYXX', 'XGGGG', 'XGGGG', 'GGGGG']","[74, 10, 4, 3, 2, 2]"
4,"['stare', 'genal', 'hyena', 'enema']","['XXYXY', 'XYYYX', 'XXGYG', 'GGGGG']","[51, 6, 1, 1]"
2,"['stare', 'steed']","['GGXXY', 'GGGGG']","[4, 4]"
3,"['stare', 'basil', 'abyss']","['YXYXX', 'YYYXX', 'GGGGG']","[16, 1, 1]"
5,"['stare', 'coign', 'groom', 'group', 'growl']","['XXXYX', 'XYXYX', 'GGGYX', 'GGGXX', 'GGGGG']","[100, 3, 2, 1, 1]"
4,"['stare', 'colin', 'blind', 'fling']","['XXXXX', 'XXYYY', 'XGGGX', 'GGGGG']","[227, 5, 1, 1]"
3,"['stare', 'lined', 'dozen']","['XXXXY', 'XXYGY', 'GGGGG']","[116, 1, 1]"
5,"['stare', 'colin', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGYG', 'GGGGG']","[227, 16, 3, 1, 1]"
4,"['stare', 'poind', 'drove', 'erode']","['XXXYG', 'XYXXY', 'YGGXG', 'GGGGG']","[49, 2, 1, 1]"
5,"['stare', 'coign', 'forum', 'wordy', 'world']","['XXXYX', 'XGXXX', 'XGGXX', 'GGGYX', 'GGGGG']","[100, 6, 2, 1, 1]"
4,"['stare', 'lingo', 'dodge', 'gouge']","['XXXXG', 'XXXGY', 'XGXGG', 'GGGGG']","[87, 2, 1, 1]"
4,"['stare', 'colin', 'child', 'click']","['XXXXX', 'GXYYX', 'GXGYX', 'GGGGG']","[227, 6, 3, 3]"
3,"['stare', 'carol', 'briar']","['XXYYX', 'XYYXX', 'GGGGG']","[64, 5, 5]"
3,"['stare', 'later', 'great']","['XYYYY', 'XYYYY', 'GGGGG']","[14, 3, 3]"
4,"['stare', 'tardy', 'actor', 'altar']","['XYYYX', 'YYYXX', 'GXGXG', 'GGGGG']","[13, 2, 1, 1]"
4,"['stare', 'colin', 'bully', 'pulpy']","['XXXXX', 'XXGXX', 'XGGYG', 'GGGGG']","[227, 6, 1, 1]"
3,"['stare', 'flirt', 'blurt']","['XYXGX', 'XGXGG', 'GGGGG']","[7, 1, 1]"
3,"['stare', 'blast', 'coast']","['YYGXX', 'XXGGG', 'GGGGG']","[4, 2, 2]"
3,"['stare', 'colin', 'duchy']","['XXXXX', 'YXXXX', 'GGGGG']","[227, 2, 2]"
3,"['stare', 'coign', 'groin']","['XXXYX', 'XYYYG', 'GGGGG']","[100, 1, 1]"
5,"['stare', 'lined', 'river', 'fiber', 'fixer']","['XXXYY', 'XGXGX', 'YGXGG', 'GGXGG', 'GGGGG']","[118, 7, 3, 1, 1]"
4,"['stare', 'coign', 'groom', 'group']","['XXXYX', 'XYXYX', 'GGGYX', 'GGGGG']","[100, 3, 2, 2]"
4,"['stare', 'poind', 'forge', 'rogue']","['XXXYG', 'XGXXX', 'XGYYG', 'GGGGG']","[49, 5, 1, 1]"
4,"['stare', 'colin', 'album', 'badly']","['XXYXX', 'XXYXX', 'YYYXX', 'GGGGG']","[127, 11, 1, 1]"
2,"['stare', 'smart']","['GYGGX', 'GGGGG']","[1, 1]"
4,"['stare', 'hoing', 'width', 'pithy']","['XYXXX', 'YXYXX', 'XGXYY', 'GGGGG']","[98, 7, 1, 1]"
3,"['stare', 'colin', 'gaudy']","['XXYXX', 'XXXXX', 'GGGGG']","[127, 15, 15]"
5,"['stare', 'colin', 'child', 'chili', 'chill']","['XXXXX', 'GXYYX', 'GGGGX', 'GGGGY', 'GGGGG']","[227, 6, 2, 1, 1]"
3,"['stare', 'lined', 'heron']","['XXXYY', 'XXYYX', 'GGGGG']","[118, 2, 2]"
4,"['stare', 'colin', 'dogma', 'vodka']","['XXYXX', 'XGXXX', 'YGXXG', 'GGGGG']","[127, 2, 1, 1]"
3,"['stare', 'lined', 'finer']","['XXXYY', 'XGGGX', 'GGGGG']","[118, 2, 2]"
4,"['stare', 'shrew', 'siren', 'surer']","['GXXYY', 'GXGGX', 'GXGGX', 'GGGGG']","[14, 2, 1, 1]"
3,"['stare', 'carol', 'radio']","['XXYYX', 'XGYYX', 'GGGGG']","[64, 1, 1]"
4,"['stare', 'poind', 'forge', 'rouge']","['XXXYG', 'XGXXX', 'XGYGG', 'GGGGG']","[49, 5, 1, 1]"
3,"['stare', 'lined', 'perch']","['XXXYY', 'XXXYX', 'GGGGG']","[118, 8, 8]"
3,"['stare', 'cunit', 'retch']","['XYXYY', 'YXXXY', 'GGGGG']","[30, 1, 1]"
4,"['stare', 'trice', 'brute', 'wrote']","['XYXYG', 'YGXXG', 'XGXGG', 'GGGGG']","[13, 2, 1, 1]"
3,"['stare', 'colin', 'clock']","['XXXXX', 'GYYXX', 'GGGGG']","[227, 2, 2]"
3,"['stare', 'tithe', 'tilde']","['XYXXG', 'GGYXG', 'GGGGG']","[20, 1, 1]"
2,"['stare', 'store']","['GGXGG', 'GGGGG']","[1, 1]"
4,"['stare', 'poind', 'probe', 'prove']","['XXXYG', 'GYXXX', 'GGGXG', 'GGGGG']","[49, 2, 1, 1]"
3,"['stare', 'coign', 'bring']","['XXXYX', 'XXGYY', 'GGGGG']","[100, 3, 3]"
3,"['stare', 'clink', 'solve']","['GXXXG', 'XYXXX', 'GGGGG']","[27, 1, 1]"
3,"['stare', 'pleat', 'cheat']","['XYYXY', 'XXGGG', 'GGGGG']","[21, 2, 2]"
4,"['stare', 'poind', 'crime', 'grime']","['XXXYG', 'XXGXX', 'XGGGG', 'GGGGG']","[49, 3, 1, 1]"
3,"['stare', 'doilt', 'exult']","['XYXXY', 'XXXGG', 'GGGGG']","[54, 2, 2]"
3,"['stare', 'poser', 'usher']","['YXXYY', 'XXYGG', 'GGGGG']","[14, 1, 1]"
4,"['stare', 'lined', 'beech', 'epoch']","['XXXXY', 'XXXYX', 'XYYGG', 'GGGGG']","[116, 7, 1, 1]"
3,"['stare', 'tardy', 'triad']","['XYYYX', 'GYYYX', 'GGGGG']","[13, 1, 1]"
4,"['stare', 'calmy', 'debar', 'break']","['XXYYY', 'XYXXX', 'XYYGY', 'GGGGG']","[47, 11, 1, 1]"
3,"['stare', 'coign', 'rhino']","['XXXYX', 'XYGXY', 'GGGGG']","[100, 1, 1]"
4,"['stare', 'carol', 'mural', 'viral']","['XXYYX', 'XYGXG', 'XXGGG', 'GGGGG']","[64, 3, 1, 1]"
3,"['stare', 'colin', 'conic']","['XXXXX', 'GGXGY', 'GGGGG']","[227, 1, 1]"
4,"['stare', 'lapse', 'cause', 'masse']","['YXYXG', 'XGXGG', 'XGXGG', 'GGGGG']","[9, 2, 1, 1]"
3,"['stare', 'plink', 'sonic']","['GXXXX', 'XXYYX', 'GGGGG']","[67, 1, 1]"
4,"['stare', 'colin', 'tidal', 'vital']","['XYYXX', 'XXYYX', 'YGXGG', 'GGGGG']","[74, 2, 1, 1]"
3,"['stare', 'crate', 'trace']","['XYGYG', 'YGGYG', 'GGGGG']","[5, 1, 1]"
3,"['stare', 'hilum', 'using']","['YXXXX', 'XYXYX', 'GGGGG']","[38, 1, 1]"
4,"['stare', 'leach', 'beach', 'peach']","['XXGXY', 'XGGGG', 'XGGGG', 'GGGGG']","[10, 2, 1, 1]"
4,"['stare', 'clink', 'chaff', 'champ']","['XXGXX', 'GXXXX', 'GGGXX', 'GGGGG']","[37, 3, 1, 1]"
3,"['stare', 'colin', 'baton']","['XYYXX', 'XYXXG', 'GGGGG']","[74, 1, 1]"
3,"['stare', 'grace', 'brake']","['XXGYG', 'XGGXG', 'GGGGG']","[14, 5, 5]"
4,"['stare', 'colin', 'lucky', 'pluck']","['XXXXX', 'YXYXX', 'YYYYX', 'GGGGG']","[227, 2, 1, 1]"
5,"['stare', 'grace', 'crane', 'crave', 'craze']","['XXGYG', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[14, 3, 2, 1, 1]"
3,"['stare', 'poind', 'gripe']","['XXXYG', 'YXGXX', 'GGGGG']","[49, 1, 1]"
5,"['stare', 'learn', 'beard', 'rearm', 'weary']","['XXGGY', 'XGGGX', 'XGGGX', 'YGGGX', 'GGGGG']","[7, 4, 2, 1, 1]"
4,"['stare', 'colin', 'juicy', 'picky']","['XXXXX', 'YXXYX', 'XXYYG', 'GGGGG']","[227, 4, 1, 1]"
3,"['stare', 'bathe', 'acute']","['XYYXG', 'XYYXG', 'GGGGG']","[6, 1, 1]"
2,"['stare', 'ferry']","['XXXGY', 'GGGGG']","[10, 10]"
3,"['stare', 'lapse', 'aside']","['YXYXG', 'XYXYG', 'GGGGG']","[9, 1, 1]"
3,"['stare', 'tardy', 'tapir']","['XYYYX', 'GGYXX', 'GGGGG']","[13, 1, 1]"
3,"['stare', 'throb', 'troll']","['XYXYX', 'GXYYX', 'GGGGG']","[42, 2, 2]"
4,"['stare', 'colin', 'dying', 'unify']","['XXXXX', 'XXXYY', 'XYGYX', 'GGGGG']","[227, 10, 1, 1]"
4,"['stare', 'poser', 'cress', 'rebus']","['YXXYY', 'XXYYY', 'XYYYG', 'GGGGG']","[14, 4, 1, 1]"
3,"['stare', 'moist', 'boost']","['YYXXX', 'XGXGG', 'GGGGG']","[17, 2, 2]"
3,"['stare', 'torus', 'truss']","['YYXYX', 'GXYYG', 'GGGGG']","[13, 1, 1]"
3,"['stare', 'clink', 'siege']","['GXXXG', 'XXYXX', 'GGGGG']","[27, 2, 2]"
3,"['stare', 'cunit', 'tiger']","['XYXYY', 'XXXYY', 'GGGGG']","[30, 3, 3]"
4,"['stare', 'colin', 'lanky', 'banal']","['XXYXX', 'XXYXY', 'YGGXX', 'GGGGG']","[127, 5, 1, 1]"
4,"['stare', 'plink', 'sloop', 'slump']","['GXXXX', 'YGXXX', 'GGXXG', 'GGGGG']","[67, 2, 1, 1]"
3,"['stare', 'blind', 'crank']","['XXGYX', 'XXXGX', 'GGGGG']","[30, 3, 3]"
4,"['stare', 'poind', 'forge', 'gorge']","['XXXYG', 'XGXXX', 'XGGGG', 'GGGGG']","[49, 5, 1, 1]"
4,"['stare', 'ferry', 'every', 'query']","['XXXGY', 'XYYGG', 'YXGGG', 'GGGGG']","[10, 2, 1, 1]"
4,"['stare', 'coign', 'brink', 'drink']","['XXXYX', 'XXGXY', 'XGGGG', 'GGGGG']","[100, 3, 1, 1]"
4,"['stare', 'carol', 'rayon', 'favor']","['XXYYX', 'XGYGX', 'YGXGX', 'GGGGG']","[64, 7, 3, 3]"
3,"['stare', 'genal', 'abbey']","['XXYXY', 'XYXYX', 'GGGGG']","[51, 2, 2]"
3,"['stare', 'colin', 'tangy']","['XYYXX', 'XXXXY', 'GGGGG']","[74, 10, 10]"
4,"['stare', 'colin', 'manic', 'panic']","['XXYXX', 'YXXGY', 'XGGGG', 'GGGGG']","[127, 2, 1, 1]"
3,"['stare', 'scram', 'solar']","['GXYYX', 'GXYGX', 'GGGGG']","[7, 3, 3]"
2,"['stare', 'shire']","['GXXGG', 'GGGGG']","[7, 7]"
5,"['stare', 'coign', 'droop', 'prowl', 'proxy']","['XXXYX', 'XYXXX', 'XGGYY', 'GGGXX', 'GGGGG']","[100, 16, 2, 1, 1]"
4,"['stare', 'hoing', 'joint', 'point']","['XYXXX', 'XGGGX', 'XGGGG', 'GGGGG']","[98, 2, 1, 1]"
3,"['stare', 'throb', 'robot']","['XYXYX', 'YXYGY', 'GGGGG']","[42, 1, 1]"
4,"['stare', 'coign', 'brick', 'prick']","['XXXYX', 'YXGXX', 'XGGGG', 'GGGGG']","[100, 2, 1, 1]"
4,"['stare', 'lingo', 'mince', 'wince']","['XXXXG', 'XGGXX', 'XGGGG', 'GGGGG']","[87, 2, 1, 1]"
4,"['stare', 'coign', 'crick', 'crimp']","['XXXYX', 'GXGXX', 'GGGYX', 'GGGGG']","[100, 2, 1, 1]"
4,"['stare', 'colin', 'blond', 'knoll']","['XXXXX', 'XYYXY', 'XYGYX', 'GGGGG']","[227, 2, 1, 1]"
4,"['stare', 'scram', 'solar', 'sugar']","['GXYYX', 'GXYGX', 'GXXGG', 'GGGGG']","[7, 3, 1, 1]"
5,"['stare', 'clink', 'aback', 'quack', 'whack']","['XXGXX', 'YXXXG', 'YXGGG', 'XXGGG', 'GGGGG']","[37, 3, 2, 1, 1]"
4,"['stare', 'hoing', 'count', 'mount']","['XYXXX', 'XGXGX', 'XGGGG', 'GGGGG']","[98, 2, 1, 1]"
4,"['stare', 'lined', 'perch', 'perky']","['XXXYY', 'XXXYX', 'GGGXX', 'GGGGG']","[118, 8, 1, 1]"
3,"['stare', 'colin', 'could']","['XXXXX', 'GGYXX', 'GGGGG']","[227, 2, 2]"
