steps,words,feedback,ncands
4,"['rales', 'point', 'skimp', 'spicy']","['XXXXY', 'YXGXX', 'GXGXY', 'GGGGG']","[114, 3, 1, 1]"
3,"['rales', 'tramp', 'spray']","['YYXXY', 'XYYXY', 'GGGGG']","[25, 1, 1]"
4,"['rales', 'shakt', 'abuse', 'essay']","['XYXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[35, 4, 1, 1]"
4,"['rales', 'count', 'brood', 'fjord']","['YXXXX', 'XYXXX', 'XYGYG', 'GGGGG']","[124, 13, 1, 1]"
3,"['rales', 'point', 'spend']","['XXXYY', 'YXXGX', 'GGGGG']","[67, 1, 1]"
4,"['rales', 'death', 'began', 'kebab']","['XYXYX', 'XGYXX', 'YGXGX', 'GGGGG']","[59, 5, 1, 1]"
4,"['rales', 'count', 'build', 'guild']","['XXYXX', 'XXYXX', 'XGGGG', 'GGGGG']","[91, 5, 1, 1]"
3,"['rales', 'timon', 'aback']","['XYXXX', 'XXXXX', 'GGGGG']","[61, 5, 5]"
4,"['rales', 'count', 'forth', 'motor']","['YXXXX', 'XGXXY', 'XGYYX', 'GGGGG']","[124, 4, 1, 1]"
3,"['rales', 'plant', 'alone']","['XYYYX', 'XGYGX', 'GGGGG']","[51, 1, 1]"
4,"['rales', 'cyton', 'batch', 'hatch']","['XGXXX', 'YXGXX', 'XGGGG', 'GGGGG']","[85, 5, 4, 4]"
4,"['rales', 'dicot', 'preen', 'hyper']","['YXXGX', 'XXXXX', 'YYYGX', 'GGGGG']","[87, 14, 2, 2]"
3,"['rales', 'count', 'thumb']","['XXXXX', 'XXGXY', 'GGGGG']","[205, 2, 2]"
3,"['rales', 'count', 'dowry']","['YXXXX', 'XGXXX', 'GGGGG']","[124, 5, 5]"
3,"['rales', 'count', 'ought']","['XXXXX', 'XYYXG', 'GGGGG']","[205, 1, 1]"
3,"['rales', 'belle', 'belch']","['XXGYX', 'GGGYY', 'GGGGG']","[17, 2, 2]"
4,"['rales', 'count', 'butch', 'dutch']","['XXXXX', 'YXYXY', 'XGGGG', 'GGGGG']","[205, 3, 2, 2]"
4,"['rales', 'doily', 'igloo', 'pilot']","['XXGXX', 'XYYYX', 'YXGGY', 'GGGGG']","[30, 2, 1, 1]"
3,"['rales', 'tondi', 'tweed']","['XXXGX', 'GXXYX', 'GGGGG']","[44, 1, 1]"
3,"['rales', 'tondi', 'comet']","['XXXGX', 'YGXXX', 'GGGGG']","[44, 2, 2]"
7,"['rales', 'cyton', 'taint', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'XXYXY', 'YGXGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 9, 5, 4, 3, 2, 2]"
4,"['rales', 'death', 'above', 'enema']","['XYXYX', 'XYYXX', 'YXXXY', 'GGGGG']","[59, 6, 1, 1]"
3,"['rales', 'steep', 'steed']","['XXXGY', 'GGGGX', 'GGGGG']","[19, 1, 1]"
3,"['rales', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[4, 1, 1]"
3,"['rales', 'would', 'growl']","['YXYXX', 'YYXYX', 'GGGGG']","[29, 2, 2]"
4,"['rales', 'count', 'blind', 'fling']","['XXYXX', 'XXXGX', 'XGGGX', 'GGGGG']","[91, 4, 1, 1]"
3,"['rales', 'tondi', 'dozen']","['XXXGX', 'XGYYX', 'GGGGG']","[44, 1, 1]"
5,"['rales', 'count', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGYG', 'GGGGG']","[205, 14, 3, 1, 1]"
3,"['rales', 'dropt', 'erode']","['YXXYX', 'YGGXX', 'GGGGG']","[92, 1, 1]"
3,"['rales', 'would', 'world']","['YXYXX', 'GGXGG', 'GGGGG']","[29, 1, 1]"
4,"['rales', 'cunit', 'debug', 'gouge']","['XXXYX', 'XYXXX', 'XYXYY', 'GGGGG']","[130, 3, 1, 1]"
4,"['rales', 'count', 'child', 'click']","['XXYXX', 'GXXXX', 'GXGYX', 'GGGGG']","[91, 7, 3, 3]"
3,"['rales', 'droit', 'briar']","['YYXXX', 'XGXYX', 'GGGGG']","[80, 2, 2]"
3,"['rales', 'bract', 'great']","['YYXYX', 'XGYXG', 'GGGGG']","[49, 2, 2]"
3,"['rales', 'trial', 'altar']","['YYYXX', 'YYXGY', 'GGGGG']","[18, 1, 1]"
4,"['rales', 'doily', 'bulky', 'pulpy']","['XXGXX', 'XXXYG', 'XGGXG', 'GGGGG']","[30, 2, 1, 1]"
4,"['rales', 'would', 'blurb', 'blurt']","['YXYXX', 'XXGYX', 'GGGGY', 'GGGGG']","[29, 2, 1, 1]"
3,"['rales', 'chant', 'coast']","['XYXXY', 'GXGXG', 'GGGGG']","[44, 1, 1]"
4,"['rales', 'count', 'mucky', 'duchy']","['XXXXX', 'YXYXX', 'XGGXG', 'GGGGG']","[205, 5, 1, 1]"
4,"['rales', 'count', 'brown', 'groin']","['YXXXX', 'XYXYX', 'XGGXG', 'GGGGG']","[124, 6, 1, 1]"
5,"['rales', 'dicot', 'finer', 'fiber', 'fixer']","['YXXGX', 'XGXXX', 'GGXGG', 'GGXGG', 'GGGGG']","[87, 7, 2, 1, 1]"
4,"['rales', 'count', 'furor', 'group']","['YXXXX', 'XYYXX', 'XYYYY', 'GGGGG']","[124, 5, 2, 2]"
3,"['rales', 'recut', 'rogue']","['GXXYX', 'GYXGX', 'GGGGG']","[17, 1, 1]"
3,"['rales', 'natal', 'badly']","['XGYXX', 'XGXYY', 'GGGGG']","[20, 7, 7]"
3,"['rales', 'tramp', 'smart']","['YYXXY', 'YYGYX', 'GGGGG']","[25, 1, 1]"
4,"['rales', 'count', 'ditty', 'pithy']","['XXXXX', 'XXXXY', 'XGGYG', 'GGGGG']","[205, 10, 1, 1]"
5,"['rales', 'cyton', 'bawdy', 'daddy', 'gaudy']","['XGXXX', 'XYXXX', 'XGXGG', 'YGYGG', 'GGGGG']","[85, 10, 3, 1, 1]"
5,"['rales', 'count', 'child', 'chili', 'chill']","['XXYXX', 'GXXXX', 'GGGGX', 'GGGGY', 'GGGGG']","[91, 7, 2, 1, 1]"
4,"['rales', 'dropt', 'forge', 'heron']","['YXXYX', 'XYYXX', 'XYGXY', 'GGGGG']","[92, 6, 1, 1]"
4,"['rales', 'timon', 'coach', 'vodka']","['XYXXX', 'XXXYX', 'XGYXX', 'GGGGG']","[61, 2, 1, 1]"
3,"['rales', 'dicot', 'finer']","['YXXGX', 'XGXXX', 'GGGGG']","[87, 7, 7]"
5,"['rales', 'shrew', 'scree', 'siren', 'surer']","['YXXGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[20, 4, 2, 1, 1]"
2,"['rales', 'radio']","['GGXXX', 'GGGGG']","[14, 14]"
3,"['rales', 'recut', 'rouge']","['GXXYX', 'GYXYX', 'GGGGG']","[17, 1, 1]"
3,"['rales', 'dropt', 'perch']","['YXXYX', 'XYXYX', 'GGGGG']","[92, 3, 3]"
3,"['rales', 'recut', 'retch']","['GXXYX', 'GGYXY', 'GGGGG']","[17, 1, 1]"
4,"['rales', 'dropt', 'trove', 'wrote']","['YXXYX', 'XGGXY', 'YGGXG', 'GGGGG']","[92, 2, 1, 1]"
3,"['rales', 'count', 'clock']","['XXYXX', 'GYXXX', 'GGGGG']","[91, 1, 1]"
3,"['rales', 'belle', 'tilde']","['XXGYX', 'XYGYG', 'GGGGG']","[17, 1, 1]"
3,"['rales', 'stope', 'store']","['YXXYY', 'GGGXG', 'GGGGG']","[26, 1, 1]"
5,"['rales', 'dropt', 'probe', 'prone', 'prove']","['YXXYX', 'XGGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[92, 3, 2, 1, 1]"
3,"['rales', 'count', 'bring']","['YXXXX', 'XXXGX', 'GGGGG']","[124, 6, 6]"
3,"['rales', 'pulse', 'solve']","['XXGYY', 'XXGYG', 'GGGGG']","[3, 1, 1]"
3,"['rales', 'death', 'cheat']","['XYXYX', 'XYYYY', 'GGGGG']","[59, 2, 2]"
5,"['rales', 'dropt', 'brine', 'crime', 'grime']","['YXXYX', 'XGXXX', 'XGGXG', 'XGGGG', 'GGGGG']","[92, 7, 2, 1, 1]"
4,"['rales', 'toile', 'dwelt', 'exult']","['XXYYX', 'YXXGY', 'XXYGG', 'GGGGG']","[55, 3, 1, 1]"
3,"['rales', 'shrew', 'usher']","['YXXGY', 'YYYGX', 'GGGGG']","[20, 1, 1]"
4,"['rales', 'cunit', 'decoy', 'epoch']","['XXXYX', 'YXXXX', 'XYYYX', 'GGGGG']","[130, 4, 1, 1]"
3,"['rales', 'droit', 'triad']","['YYXXX', 'YGXYY', 'GGGGG']","[80, 1, 1]"
4,"['rales', 'bract', 'bread', 'break']","['YYXYX', 'GGYXX', 'GGGGX', 'GGGGG']","[49, 2, 1, 1]"
3,"['rales', 'round', 'rhino']","['GXXXX', 'GYXGX', 'GGGGG']","[15, 1, 1]"
3,"['rales', 'trial', 'viral']","['YYYXX', 'XYYGG', 'GGGGG']","[18, 1, 1]"
5,"['rales', 'count', 'conch', 'condo', 'conic']","['XXXXX', 'GGXYX', 'GGGYX', 'GGGXY', 'GGGGG']","[205, 3, 2, 1, 1]"
3,"['rales', 'caste', 'masse']","['XGXYY', 'XGGXG', 'GGGGG']","[11, 1, 1]"
3,"['rales', 'point', 'sonic']","['XXXXY', 'XGYYX', 'GGGGG']","[114, 1, 1]"
3,"['rales', 'tonic', 'vital']","['XYYXX', 'YXXYX', 'GGGGG']","[67, 1, 1]"
3,"['rales', 'bract', 'trace']","['YYXYX', 'XGGGY', 'GGGGG']","[49, 1, 1]"
4,"['rales', 'point', 'suing', 'using']","['XXXXY', 'XXGGX', 'YYGGG', 'GGGGG']","[114, 4, 1, 1]"
4,"['rales', 'death', 'beach', 'peach']","['XYXYX', 'XGGXG', 'XGGGG', 'GGGGG']","[59, 2, 1, 1]"
3,"['rales', 'timon', 'champ']","['XYXXX', 'XXYXX', 'GGGGG']","[61, 1, 1]"
3,"['rales', 'cyton', 'baton']","['XGXXX', 'XXGGG', 'GGGGG']","[85, 1, 1]"
3,"['rales', 'bract', 'brake']","['YYXYX', 'GGGXX', 'GGGGG']","[49, 2, 2]"
3,"['rales', 'count', 'pluck']","['XXYXX', 'YXGXX', 'GGGGG']","[91, 1, 1]"
5,"['rales', 'bract', 'crane', 'crave', 'craze']","['YYXYX', 'XGGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[49, 3, 2, 1, 1]"
4,"['rales', 'dropt', 'crepe', 'gripe']","['YXXYX', 'XGXGX', 'XGYGG', 'GGGGG']","[92, 2, 1, 1]"
3,"['rales', 'bract', 'weary']","['YYXYX', 'XYGXX', 'GGGGG']","[49, 4, 4]"
4,"['rales', 'count', 'mimic', 'picky']","['XXXXX', 'YXXXX', 'XGXYY', 'GGGGG']","[205, 3, 1, 1]"
3,"['rales', 'death', 'acute']","['XYXYX', 'XYYGX', 'GGGGG']","[59, 1, 1]"
6,"['rales', 'dropt', 'verge', 'merry', 'berry', 'ferry']","['YXXYX', 'XYXXX', 'XGGXY', 'XGGGG', 'XGGGG', 'GGGGG']","[92, 18, 5, 2, 1, 1]"
4,"['rales', 'shakt', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[35, 4, 1, 1]"
3,"['rales', 'porty', 'tapir']","['YGXXX', 'YXYYX', 'GGGGG']","[28, 1, 1]"
3,"['rales', 'would', 'troll']","['YXYXX', 'XYXGX', 'GGGGG']","[29, 1, 1]"
4,"['rales', 'count', 'fungi', 'unify']","['XXXXX', 'XXYYX', 'YYYXY', 'GGGGG']","[205, 6, 1, 1]"
2,"['rales', 'rebus']","['GXXYG', 'GGGGG']","[1, 1]"
3,"['rales', 'point', 'boost']","['XXXXY', 'XGXXG', 'GGGGG']","[114, 2, 2]"
3,"['rales', 'cross', 'truss']","['YXXXG', 'XGXGG', 'GGGGG']","[6, 1, 1]"
3,"['rales', 'point', 'siege']","['XXXYY', 'XXYXX', 'GGGGG']","[67, 4, 4]"
3,"['rales', 'dicot', 'tiger']","['YXXGX', 'XGXXY', 'GGGGG']","[87, 2, 2]"
3,"['rales', 'natal', 'banal']","['XGYXX', 'YGXGG', 'GGGGG']","[20, 2, 2]"
3,"['rales', 'pluot', 'slump']","['XXYXY', 'YGGXX', 'GGGGG']","[31, 1, 1]"
3,"['rales', 'droit', 'crank']","['YYXXX', 'XGXXX', 'GGGGG']","[80, 13, 13]"
4,"['rales', 'dropt', 'forge', 'gorge']","['YXXYX', 'XYYXX', 'XGGGG', 'GGGGG']","[92, 6, 1, 1]"
5,"['rales', 'dropt', 'verge', 'fiery', 'query']","['YXXYX', 'XYXXX', 'XYYXY', 'XXGGG', 'GGGGG']","[92, 18, 2, 1, 1]"
4,"['rales', 'count', 'bring', 'drink']","['YXXXX', 'XXXGX', 'XGGGX', 'GGGGG']","[124, 6, 1, 1]"
4,"['rales', 'porty', 'major', 'favor']","['YGXXX', 'XYYXX', 'XGXGG', 'GGGGG']","[28, 4, 1, 1]"
3,"['rales', 'annex', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[3, 1, 1]"
3,"['rales', 'cyton', 'tangy']","['XGXXX', 'XYYXY', 'GGGGG']","[85, 2, 2]"
4,"['rales', 'cyton', 'manic', 'panic']","['XGXXX', 'YXXXY', 'XGGGG', 'GGGGG']","[85, 2, 1, 1]"
2,"['rales', 'solar']","['YYGXY', 'GGGGG']","[1, 1]"
4,"['rales', 'stope', 'serve', 'shire']","['YXXYY', 'GXXXG', 'GYYXG', 'GGGGG']","[26, 3, 1, 1]"
4,"['rales', 'count', 'brood', 'proxy']","['YXXXX', 'XYXXX', 'XGGYX', 'GGGGG']","[124, 13, 1, 1]"
4,"['rales', 'count', 'joint', 'point']","['XXXXX', 'XGXGG', 'XGGGG', 'GGGGG']","[205, 2, 1, 1]"
3,"['rales', 'round', 'robot']","['GXXXX', 'GGXXX', 'GGGGG']","[15, 4, 4]"
4,"['rales', 'count', 'birch', 'prick']","['YXXXX', 'YXXXX', 'XYYGX', 'GGGGG']","[124, 3, 1, 1]"
4,"['rales', 'cunit', 'mince', 'wince']","['XXXYX', 'YXGYX', 'XGGGG', 'GGGGG']","[130, 2, 1, 1]"
4,"['rales', 'count', 'chirp', 'crimp']","['YXXXX', 'GXXXX', 'GXGYG', 'GGGGG']","[124, 3, 1, 1]"
4,"['rales', 'count', 'blown', 'knoll']","['XXYXX', 'XYXYX', 'XYGXY', 'GGGGG']","[91, 4, 1, 1]"
4,"['rales', 'tramp', 'sonar', 'sugar']","['YYXXY', 'XYYXX', 'GXXGG', 'GGGGG']","[25, 2, 1, 1]"
5,"['rales', 'timon', 'aback', 'quack', 'whack']","['XYXXX', 'XXXXX', 'YXGGG', 'XXGGG', 'GGGGG']","[61, 5, 2, 1, 1]"
3,"['rales', 'count', 'mount']","['XXXXX', 'XGGGG', 'GGGGG']","[205, 1, 1]"
4,"['rales', 'dropt', 'perch', 'perky']","['YXXYX', 'XYXYX', 'GGGXX', 'GGGGG']","[92, 3, 1, 1]"
3,"['rales', 'count', 'could']","['XXYXX', 'GGGXX', 'GGGGG']","[91, 1, 1]"
4,"['rales', 'count', 'drunk', 'wrung']","['YXXXX', 'XXGGX', 'XGGGX', 'GGGGG']","[124, 2, 1, 1]"
3,"['rales', 'count', 'light']","['XXYXX', 'XXXXG', 'GGGGG']","[91, 2, 2]"
