steps,words,feedback,ncands
4,"['roate', 'clint', 'admit', 'audit']","['XXYYX', 'XXYXG', 'GYXGG', 'GGGGG']","[50, 3, 1, 1]"
3,"['roate', 'slimy', 'lying']","['XXXXX', 'XYGXY', 'GGGGG']","[195, 1, 1]"
3,"['roate', 'lysin', 'gamma']","['XXYXX', 'XXXXX', 'GGGGG']","[112, 6, 6]"
4,"['roate', 'bronc', 'abhor', 'labor']","['YYYXX', 'YYYXX', 'YYXGG', 'GGGGG']","[28, 2, 1, 1]"
3,"['roate', 'sleet', 'islet']","['XXXYY', 'YYYGG', 'GGGGG']","[56, 1, 1]"
4,"['roate', 'slimy', 'pinch', 'civic']","['XXXXX', 'XXYXX', 'XGXYX', 'GGGGG']","[195, 11, 1, 1]"
2,"['roate', 'forge']","['YGXXG', 'GGGGG']","[7, 7]"
3,"['roate', 'horny', 'corny']","['YGXXX', 'XGGGG', 'GGGGG']","[18, 1, 1]"
3,"['roate', 'cumin', 'moult']","['XGXYX', 'XYYXX', 'GGGGG']","[26, 1, 1]"
3,"['roate', 'lysin', 'basic']","['XXYXX', 'XXGGX', 'GGGGG']","[112, 2, 2]"
3,"['roate', 'lysin', 'salad']","['XXYXX', 'YXYXX', 'GGGGG']","[112, 3, 3]"
4,"['roate', 'slate', 'abate', 'agate']","['XXGGG', 'XXGGG', 'GXGGG', 'GGGGG']","[7, 2, 1, 1]"
4,"['roate', 'slimy', 'shiny', 'spicy']","['XXXXX', 'GXGXG', 'GXGXG', 'GGGGG']","[195, 4, 2, 2]"
4,"['roate', 'mincy', 'parry', 'spray']","['YXYXX', 'XXXXG', 'YYGYG', 'GGGGG']","[35, 6, 1, 1]"
4,"['roate', 'genal', 'ahead', 'essay']","['XXYXY', 'XYXGX', 'YXYGX', 'GGGGG']","[55, 4, 1, 1]"
4,"['roate', 'cuing', 'drool', 'fjord']","['YYXXX', 'XXXXX', 'YYGYX', 'GGGGG']","[57, 14, 2, 2]"
3,"['roate', 'silen', 'spend']","['XXXXY', 'GXXYY', 'GGGGG']","[106, 1, 1]"
4,"['roate', 'genal', 'decay', 'kebab']","['XXYXY', 'XGXGX', 'XGXGX', 'GGGGG']","[55, 2, 1, 1]"
4,"['roate', 'slimy', 'build', 'guild']","['XXXXX', 'XYGXX', 'XGGGG', 'GGGGG']","[195, 6, 1, 1]"
3,"['roate', 'slick', 'aback']","['XXGXX', 'XXXGG', 'GGGGG']","[71, 4, 4]"
3,"['roate', 'torus', 'motor']","['YGXYX', 'YGYXX', 'GGGGG']","[6, 1, 1]"
3,"['roate', 'abode', 'alone']","['XYYXG', 'GXGXG', 'GGGGG']","[7, 2, 2]"
4,"['roate', 'clint', 'batch', 'hatch']","['XXYYX', 'YXXXY', 'XGGGG', 'GGGGG']","[50, 6, 4, 4]"
4,"['roate', 'dices', 'leper', 'hyper']","['YXXXY', 'XXXGX', 'XYGGG', 'GGGGG']","[102, 18, 2, 2]"
3,"['roate', 'knish', 'thumb']","['XXXYX', 'XXXXY', 'GGGGG']","[63, 2, 2]"
3,"['roate', 'horny', 'dowry']","['YGXXX', 'XGYXG', 'GGGGG']","[18, 1, 1]"
3,"['roate', 'punch', 'ought']","['XYXYX', 'XGXXY', 'GGGGG']","[26, 1, 1]"
3,"['roate', 'silen', 'belch']","['XXXXY', 'XXGYX', 'GGGGG']","[106, 4, 4]"
4,"['roate', 'knish', 'butch', 'dutch']","['XXXYX', 'XXXXG', 'XGGGG', 'GGGGG']","[63, 3, 2, 2]"
3,"['roate', 'punch', 'pilot']","['XYXYX', 'GXXXX', 'GGGGG']","[26, 2, 2]"
3,"['roate', 'sleet', 'tweed']","['XXXYY', 'XXGGY', 'GGGGG']","[56, 1, 1]"
3,"['roate', 'motel', 'comet']","['XGXYY', 'YGYGX', 'GGGGG']","[7, 1, 1]"
6,"['roate', 'clint', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XXYYX', 'XXXGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[50, 6, 5, 4, 3, 3]"
4,"['roate', 'genal', 'ashen', 'enema']","['XXYXY', 'XYYYX', 'YXXYY', 'GGGGG']","[55, 6, 1, 1]"
3,"['roate', 'sleet', 'steed']","['XXXYY', 'GXGGY', 'GGGGG']","[56, 2, 2]"
4,"['roate', 'lysin', 'sappy', 'abyss']","['XXYXX', 'XYYXX', 'YYXXY', 'GGGGG']","[112, 4, 1, 1]"
4,"['roate', 'cuing', 'glory', 'growl']","['YYXXX', 'XXXXY', 'GYGYX', 'GGGGG']","[57, 4, 1, 1]"
4,"['roate', 'slimy', 'flick', 'fling']","['XXXXX', 'XGGXX', 'GGGXX', 'GGGGG']","[195, 8, 1, 1]"
3,"['roate', 'wynds', 'dozen']","['XGXXY', 'XXYYX', 'GGGGG']","[21, 1, 1]"
3,"['roate', 'lungs', 'boozy']","['XGXXX', 'XXXXX', 'GGGGG']","[71, 13, 13]"
4,"['roate', 'prone', 'drove', 'erode']","['YYXXG', 'XGGXG', 'YGGXG', 'GGGGG']","[19, 5, 1, 1]"
4,"['roate', 'horny', 'forgo', 'world']","['YGXXX', 'XGGXX', 'XGGXY', 'GGGGG']","[18, 3, 1, 1]"
3,"['roate', 'pilus', 'gouge']","['XGXXG', 'XXXYX', 'GGGGG']","[22, 1, 1]"
4,"['roate', 'slimy', 'flick', 'click']","['XXXXX', 'XGGXX', 'XGGGG', 'GGGGG']","[195, 8, 1, 1]"
3,"['roate', 'mincy', 'briar']","['YXYXX', 'XYXXX', 'GGGGG']","[35, 2, 2]"
3,"['roate', 'alter', 'great']","['YXYYY', 'YXYYY', 'GGGGG']","[17, 4, 4]"
3,"['roate', 'satyr', 'altar']","['YXYYX', 'XYGXG', 'GGGGG']","[12, 1, 1]"
4,"['roate', 'slimy', 'bully', 'pulpy']","['XXXXX', 'XYXXG', 'XGGYG', 'GGGGG']","[195, 7, 1, 1]"
3,"['roate', 'scuft', 'blurt']","['YXXYX', 'XXGXG', 'GGGGG']","[29, 3, 3]"
3,"['roate', 'boast', 'coast']","['XGGYX', 'XGGGG', 'GGGGG']","[3, 2, 2]"
4,"['roate', 'slimy', 'pudgy', 'duchy']","['XXXXX', 'XXXXG', 'XGYXG', 'GGGGG']","[195, 12, 1, 1]"
3,"['roate', 'cuing', 'groin']","['YYXXX', 'XXYYY', 'GGGGG']","[57, 1, 1]"
6,"['roate', 'dices', 'liver', 'finer', 'fiber', 'fixer']","['YXXXY', 'XGXGX', 'XGXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[102, 10, 5, 2, 1, 1]"
3,"['roate', 'cuing', 'group']","['YYXXX', 'XYXXY', 'GGGGG']","[57, 1, 1]"
2,"['roate', 'rogue']","['GGXXG', 'GGGGG']","[3, 3]"
4,"['roate', 'lysin', 'balmy', 'badly']","['XXYXX', 'YYXXX', 'GGYXG', 'GGGGG']","[112, 8, 1, 1]"
3,"['roate', 'tract', 'smart']","['YXGYX', 'YYGXG', 'GGGGG']","[20, 4, 4]"
4,"['roate', 'knish', 'fight', 'pithy']","['XXXYX', 'XXYXY', 'XGXGY', 'GGGGG']","[63, 7, 1, 1]"
5,"['roate', 'lysin', 'bawdy', 'caddy', 'gaudy']","['XXYXX', 'XYXXX', 'XGXGG', 'XGYGG', 'GGGGG']","[112, 13, 4, 1, 1]"
5,"['roate', 'slimy', 'build', 'chili', 'chill']","['XXXXX', 'XYGXX', 'XXGGX', 'GGGGY', 'GGGGG']","[195, 6, 2, 1, 1]"
3,"['roate', 'odder', 'heron']","['YYXXY', 'YXXYY', 'GGGGG']","[10, 2, 2]"
3,"['roate', 'nomad', 'vodka']","['XGYXX', 'XGXYY', 'GGGGG']","[16, 1, 1]"
4,"['roate', 'dices', 'liver', 'finer']","['YXXXY', 'XGXGX', 'XGXGG', 'GGGGG']","[102, 10, 5, 5]"
4,"['roate', 'dices', 'shrew', 'surer']","['YXXXY', 'XXXGY', 'GXGGX', 'GGGGG']","[102, 8, 1, 1]"
3,"['roate', 'rayon', 'radio']","['GYYXX', 'GGXYX', 'GGGGG']","[3, 1, 1]"
3,"['roate', 'rogue', 'rouge']","['GGXXG', 'GGYYG', 'GGGGG']","[3, 1, 1]"
4,"['roate', 'dices', 'mercy', 'perch']","['YXXXY', 'XXYYX', 'XGGGX', 'GGGGG']","[102, 4, 1, 1]"
3,"['roate', 'recut', 'retch']","['GXXYY', 'GGYXY', 'GGGGG']","[8, 1, 1]"
2,"['roate', 'wrote']","['YYXGG', 'GGGGG']","[1, 1]"
4,"['roate', 'slink', 'block', 'clock']","['XYXXX', 'XGXXG', 'XGGGG', 'GGGGG']","[66, 3, 2, 2]"
3,"['roate', 'lithe', 'tilde']","['XXXYG', 'YGYXG', 'GGGGG']","[17, 1, 1]"
3,"['roate', 'trope', 'store']","['YYXYG', 'YYGXG', 'GGGGG']","[3, 1, 1]"
5,"['roate', 'prone', 'probe', 'prose', 'prove']","['YYXXG', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[19, 3, 2, 1, 1]"
3,"['roate', 'sculk', 'bring']","['YXXXX', 'XXXXX', 'GGGGG']","[63, 7, 7]"
3,"['roate', 'pilus', 'solve']","['XGXXG', 'XXGXY', 'GGGGG']","[22, 1, 1]"
3,"['roate', 'clept', 'cheat']","['XXYYY', 'GXGXG', 'GGGGG']","[25, 1, 1]"
3,"['roate', 'pings', 'grime']","['YXXXG', 'XYXYX', 'GGGGG']","[39, 1, 1]"
3,"['roate', 'sleet', 'exult']","['XXXYY', 'XYYYG', 'GGGGG']","[56, 1, 1]"
4,"['roate', 'dices', 'shrew', 'usher']","['YXXXY', 'XXXGY', 'YYYGX', 'GGGGG']","[102, 8, 1, 1]"
3,"['roate', 'demon', 'epoch']","['XYXXY', 'XYXYX', 'GGGGG']","[19, 2, 2]"
3,"['roate', 'satyr', 'triad']","['YXYYX', 'XYYXY', 'GGGGG']","[12, 2, 2]"
4,"['roate', 'balms', 'bread', 'break']","['YXYXY', 'GYXXX', 'GGGGX', 'GGGGG']","[42, 2, 1, 1]"
2,"['roate', 'rhino']","['GYXXX', 'GGGGG']","[3, 3]"
3,"['roate', 'mincy', 'viral']","['YXYXX', 'XGXXX', 'GGGGG']","[35, 1, 1]"
5,"['roate', 'lungs', 'conch', 'condo', 'conic']","['XGXXX', 'XXGXX', 'GGGYX', 'GGGXY', 'GGGGG']","[71, 4, 2, 1, 1]"
3,"['roate', 'mauls', 'masse']","['XXYXG', 'GGXXY', 'GGGGG']","[45, 1, 1]"
3,"['roate', 'lungs', 'sonic']","['XGXXX', 'XXGXY', 'GGGGG']","[71, 1, 1]"
4,"['roate', 'clint', 'tidal', 'vital']","['XXYYX', 'XYYXY', 'YGXGG', 'GGGGG']","[50, 2, 1, 1]"
2,"['roate', 'trace']","['YXGYG', 'GGGGG']","[3, 3]"
3,"['roate', 'slimy', 'using']","['XXXXX', 'YXGXX', 'GGGGG']","[195, 2, 2]"
4,"['roate', 'leach', 'beach', 'peach']","['XXGXY', 'XGGGG', 'XGGGG', 'GGGGG']","[11, 2, 1, 1]"
4,"['roate', 'slick', 'chaff', 'champ']","['XXGXX', 'XXXYX', 'GGGXX', 'GGGGG']","[71, 2, 1, 1]"
3,"['roate', 'bloat', 'baton']","['XYYYX', 'GXYYY', 'GGGGG']","[17, 1, 1]"
3,"['roate', 'crags', 'brake']","['YXGXG', 'XGGXX', 'GGGGG']","[23, 5, 5]"
5,"['roate', 'slimy', 'flung', 'cluck', 'pluck']","['XXXXX', 'XGXXX', 'XGGXX', 'YGGGG', 'GGGGG']","[195, 8, 2, 1, 1]"
5,"['roate', 'crags', 'crane', 'crave', 'craze']","['YXGXG', 'GGGXX', 'GGGXG', 'GGGXG', 'GGGGG']","[23, 3, 2, 1, 1]"
3,"['roate', 'pings', 'gripe']","['YXXXG', 'YYXYX', 'GGGGG']","[39, 1, 1]"
4,"['roate', 'learn', 'beard', 'weary']","['YXGXY', 'XGGGX', 'XGGGX', 'GGGGG']","[6, 3, 1, 1]"
6,"['roate', 'slimy', 'dingy', 'fizzy', 'hippy', 'picky']","['XXXXX', 'XXYXG', 'XGXXG', 'XGXXG', 'XGYYG', 'GGGGG']","[195, 13, 4, 2, 1, 1]"
3,"['roate', 'haste', 'acute']","['XXYGG', 'XYXGG', 'GGGGG']","[10, 1, 1]"
3,"['roate', 'dices', 'ferry']","['YXXXY', 'XXXYX', 'GGGGG']","[102, 10, 10]"
3,"['roate', 'mauls', 'aside']","['XXYXG', 'XYXXY', 'GGGGG']","[45, 1, 1]"
3,"['roate', 'satyr', 'tapir']","['YXYYX', 'XGYXG', 'GGGGG']","[12, 1, 1]"
3,"['roate', 'shunt', 'troll']","['YYXYX', 'XXXXY', 'GGGGG']","[21, 2, 2]"
4,"['roate', 'slimy', 'juicy', 'unify']","['XXXXX', 'XXGXG', 'XYGXG', 'GGGGG']","[195, 3, 1, 1]"
3,"['roate', 'slier', 'rebus']","['GXXXY', 'YXXYY', 'GGGGG']","[21, 1, 1]"
4,"['roate', 'cumin', 'hotly', 'boost']","['XGXYX', 'XXXXX', 'XGYXX', 'GGGGG']","[26, 3, 1, 1]"
3,"['roate', 'scuft', 'truss']","['YXXYX', 'YXGXY', 'GGGGG']","[29, 1, 1]"
3,"['roate', 'sling', 'siege']","['XXXXG', 'GXYXY', 'GGGGG']","[83, 1, 1]"
3,"['roate', 'suint', 'tiger']","['YXXYY', 'XXYXY', 'GGGGG']","[29, 3, 3]"
3,"['roate', 'lysin', 'banal']","['XXYXX', 'YXXXY', 'GGGGG']","[112, 4, 4]"
3,"['roate', 'slimy', 'slump']","['XXXXX', 'GGXGX', 'GGGGG']","[195, 1, 1]"
3,"['roate', 'chynd', 'crank']","['YXGXX', 'GXXGX', 'GGGGG']","[51, 1, 1]"
3,"['roate', 'forge', 'gorge']","['YGXXG', 'XGGGG', 'GGGGG']","[7, 1, 1]"
5,"['roate', 'dices', 'ferry', 'every', 'query']","['YXXXY', 'XXXYX', 'XYYGG', 'YXGGG', 'GGGGG']","[102, 10, 2, 1, 1]"
4,"['roate', 'sculk', 'brink', 'drink']","['YXXXX', 'XXXXG', 'XGGGG', 'GGGGG']","[63, 2, 1, 1]"
3,"['roate', 'bronc', 'favor']","['YYYXX', 'XYYXX', 'GGGGG']","[28, 6, 6]"
3,"['roate', 'genal', 'abbey']","['XXYXY', 'XYXYX', 'GGGGG']","[55, 2, 2]"
3,"['roate', 'clint', 'tangy']","['XXYYX', 'XXXYY', 'GGGGG']","[50, 1, 1]"
4,"['roate', 'lysin', 'mania', 'panic']","['XXYXX', 'XXXGY', 'XGGGY', 'GGGGG']","[112, 3, 1, 1]"
4,"['roate', 'molar', 'polar', 'solar']","['YGYXX', 'XGGGG', 'XGGGG', 'GGGGG']","[9, 2, 1, 1]"
3,"['roate', 'pings', 'shire']","['YXXXG', 'XYXXY', 'GGGGG']","[39, 1, 1]"
4,"['roate', 'cuing', 'drool', 'proxy']","['YYXXX', 'XXXXX', 'XGGYX', 'GGGGG']","[57, 14, 1, 1]"
4,"['roate', 'cumin', 'joint', 'point']","['XGXYX', 'XXXYY', 'XGGGG', 'GGGGG']","[26, 2, 1, 1]"
2,"['roate', 'robot']","['GGXYX', 'GGGGG']","[3, 3]"
5,"['roate', 'sculk', 'brick', 'crick', 'prick']","['YXXXX', 'XYXXG', 'XGGGG', 'YGGGG', 'GGGGG']","[63, 3, 2, 1, 1]"
4,"['roate', 'sling', 'mince', 'wince']","['XXXXG', 'XXYYX', 'XGGGG', 'GGGGG']","[83, 4, 1, 1]"
4,"['roate', 'sculk', 'birch', 'crimp']","['YXXXX', 'XYXXX', 'XYYYX', 'GGGGG']","[63, 3, 1, 1]"
3,"['roate', 'slink', 'knoll']","['XYXXX', 'XYXYY', 'GGGGG']","[66, 1, 1]"
4,"['roate', 'mincy', 'harsh', 'sugar']","['YXYXX', 'XXXXX', 'XYYYX', 'GGGGG']","[35, 5, 1, 1]"
6,"['roate', 'slick', 'aback', 'knack', 'quack', 'whack']","['XXGXX', 'XXXGG', 'YXGGG', 'YXGGG', 'XXGGG', 'GGGGG']","[71, 4, 3, 2, 1, 1]"
3,"['roate', 'cumin', 'mount']","['XGXYX', 'XYYXY', 'GGGGG']","[26, 1, 1]"
5,"['roate', 'dices', 'ferry', 'jerky', 'perky']","['YXXXY', 'XXXYX', 'XGGYG', 'XGGGG', 'GGGGG']","[102, 10, 2, 1, 1]"
3,"['roate', 'lungs', 'could']","['XGXXX', 'YYXXX', 'GGGGG']","[71, 2, 2]"
4,"['roate', 'sculk', 'gruff', 'wrung']","['YXXXX', 'XXGXX', 'YGGXX', 'GGGGG']","[63, 3, 1, 1]"
4,"['roate', 'knish', 'fight', 'light']","['XXXYX', 'XXYXY', 'XGGGG', 'GGGGG']","[63, 7, 4, 4]"
