steps,words,feedback,ncands
3,"['rales', 'stope', 'fresh']","['YXXYY', 'YXXXY', 'GGGGG']","[26, 1, 1]"
3,"['rales', 'scout', 'crust']","['YXXXY', 'YYXYG', 'GGGGG']","[43, 1, 1]"
4,"['rales', 'plouk', 'scold', 'stool']","['XXYXY', 'XYGXX', 'GXGYX', 'GGGGG']","[31, 3, 1, 1]"
3,"['rales', 'viold', 'colon']","['XXGXX', 'XXYYX', 'GGGGG']","[30, 3, 3]"
3,"['rales', 'shakt', 'abase']","['XYXYY', 'YXGXX', 'GGGGG']","[35, 3, 3]"
3,"['rales', 'mothy', 'marry']","['YGXXX', 'GXXXG', 'GGGGG']","[28, 1, 1]"
3,"['rales', 'reach', 'react']","['GYXYX', 'GGGGX', 'GGGGG']","[8, 1, 1]"
3,"['rales', 'twiny', 'batty']","['XGXXX', 'YXXXG', 'GGGGG']","[85, 4, 4]"
4,"['rales', 'pioye', 'price', 'pride']","['YXXYX', 'GYXXG', 'GGGXG', 'GGGGG']","[92, 4, 3, 3]"
2,"['rales', 'floss']","['XXYXG', 'GGGGG']","[5, 5]"
3,"['rales', 'hello', 'helix']","['XXGYX', 'GGGYX', 'GGGGG']","[17, 1, 1]"
3,"['rales', 'tronc', 'croak']","['YYXXX', 'XGGXY', 'GGGGG']","[80, 1, 1]"
4,"['rales', 'chapt', 'stand', 'staff']","['XYXXY', 'XXGXY', 'GGGXX', 'GGGGG']","[44, 5, 1, 1]"
4,"['rales', 'empty', 'caper', 'paper']","['YGXGX', 'YXGXX', 'XGGGG', 'GGGGG']","[21, 2, 1, 1]"
3,"['rales', 'tondi', 'unfed']","['XXXGX', 'XXYYX', 'GGGGG']","[44, 3, 3]"
4,"['rales', 'toile', 'dwell', 'whelp']","['XXYYX', 'XXXGY', 'XYGGY', 'GGGGG']","[55, 4, 1, 1]"
3,"['rales', 'trial', 'trawl']","['YYYXX', 'GGXYG', 'GGGGG']","[18, 1, 1]"
3,"['rales', 'notum', 'outdo']","['XXXXX', 'XYGYX', 'GGGGG']","[205, 2, 2]"
4,"['rales', 'neath', 'abide', 'adobe']","['XYXYX', 'XYYXX', 'GYXYG', 'GGGGG']","[59, 6, 1, 1]"
5,"['rales', 'tronc', 'crack', 'cramp', 'crazy']","['YYXXX', 'XGXXY', 'GGGYX', 'GGGXX', 'GGGGG']","[80, 4, 2, 1, 1]"
4,"['rales', 'shrew', 'sewer', 'sower']","['YXXGY', 'GXYGY', 'GYGGG', 'GGGGG']","[20, 2, 1, 1]"
4,"['rales', 'reach', 'rebar', 'repay']","['GYXYX', 'GGYXX', 'GGXGY', 'GGGGG']","[8, 2, 1, 1]"
4,"['rales', 'notum', 'fifth', 'digit']","['XXXXX', 'XXYXX', 'XGXYX', 'GGGGG']","[205, 11, 1, 1]"
3,"['rales', 'track', 'crate']","['YYXYX', 'YGGYX', 'GGGGG']","[49, 1, 1]"
3,"['rales', 'tonic', 'cluck']","['XXYXX', 'XXXXY', 'GGGGG']","[91, 4, 4]"
4,"['rales', 'point', 'spice', 'spike']","['XXXYY', 'YXGXX', 'GGGXG', 'GGGGG']","[67, 2, 1, 1]"
3,"['rales', 'notum', 'mimic']","['XXXXX', 'XXXXY', 'GGGGG']","[205, 3, 3]"
6,"['rales', 'notum', 'bound', 'found', 'hound', 'pound']","['XXXXX', 'YGXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[205, 6, 4, 3, 2, 2]"
5,"['rales', 'twiny', 'mafia', 'magic', 'maxim']","['XGXXX', 'XXYXX', 'GGXGY', 'GGXGX', 'GGGGG']","[85, 4, 2, 1, 1]"
4,"['rales', 'netop', 'liken', 'linen']","['XXYGX', 'YYXXX', 'GGXGG', 'GGGGG']","[30, 4, 1, 1]"
3,"['rales', 'tondi', 'unmet']","['XXXGX', 'YXYXX', 'GGGGG']","[44, 1, 1]"
3,"['rales', 'spell', 'flesh']","['XXYYY', 'YXGYY', 'GGGGG']","[19, 1, 1]"
4,"['rales', 'notum', 'goody', 'booby']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGGG']","[205, 14, 3, 3]"
4,"['rales', 'cyton', 'grout', 'forth']","['YXXXX', 'XXYYX', 'XYYXY', 'GGGGG']","[124, 9, 2, 2]"
3,"['rales', 'scout', 'first']","['YXXXY', 'YXXXG', 'GGGGG']","[43, 3, 3]"
3,"['rales', 'chapt', 'stand']","['XYXXY', 'XXGXY', 'GGGGG']","[44, 5, 5]"
4,"['rales', 'hello', 'belle', 'belly']","['XXGYX', 'XGGGX', 'GGGGY', 'GGGGG']","[17, 3, 1, 1]"
4,"['rales', 'cyton', 'dowry', 'ivory']","['YXXXX', 'XYXYX', 'XYXGG', 'GGGGG']","[124, 5, 1, 1]"
4,"['rales', 'point', 'geese', 'seedy']","['XXXYY', 'XXXXX', 'XGGYY', 'GGGGG']","[67, 3, 1, 1]"
4,"['rales', 'cyton', 'brunt', 'print']","['YXXXX', 'XXYXY', 'XGXGG', 'GGGGG']","[124, 5, 1, 1]"
5,"['rales', 'track', 'beard', 'weary', 'yearn']","['YYXYX', 'XYGXX', 'XGGGX', 'XGGGY', 'GGGGG']","[49, 5, 2, 1, 1]"
4,"['rales', 'tronc', 'brain', 'drain']","['YYXXX', 'XGXYX', 'XGGGG', 'GGGGG']","[80, 7, 2, 2]"
4,"['rales', 'pioye', 'tribe', 'bribe']","['YXXYX', 'XYXXG', 'XGGGG', 'GGGGG']","[92, 12, 1, 1]"
6,"['rales', 'skint', 'scout', 'shout', 'spout', 'stout']","['XXXXY', 'GXXXG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[114, 5, 3, 2, 1, 1]"
4,"['rales', 'laden', 'navel', 'panel']","['XGYGX', 'YGXGY', 'YGXGG', 'GGGGG']","[9, 2, 1, 1]"
3,"['rales', 'brass', 'crass']","['YYXXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
3,"['rales', 'toile', 'flume']","['XXYYX', 'XXXYG', 'GGGGG']","[55, 6, 6]"
4,"['rales', 'acton', 'koala', 'offal']","['XYYXX', 'YXXYX', 'XYYYY', 'GGGGG']","[67, 7, 1, 1]"
3,"['rales', 'after', 'agree']","['YYXGX', 'GXXGY', 'GGGGG']","[5, 1, 1]"
4,"['rales', 'pioye', 'decor', 'error']","['YXXYX', 'XXYXY', 'XYXGG', 'GGGGG']","[92, 7, 1, 1]"
3,"['rales', 'slurp', 'swirl']","['YXYXY', 'GYXGX', 'GGGGG']","[3, 1, 1]"
4,"['rales', 'track', 'bread', 'argue']","['YYXYX', 'XGYXX', 'XGYYX', 'GGGGG']","[49, 5, 1, 1]"
3,"['rales', 'netop', 'bleed']","['XXYGX', 'XYXXX', 'GGGGG']","[30, 5, 5]"
3,"['rales', 'delay', 'delta']","['XYGYX', 'GGGYX', 'GGGGG']","[4, 1, 1]"
4,"['rales', 'tonic', 'child', 'flick']","['XXYXX', 'XXXYY', 'YXGYX', 'GGGGG']","[91, 8, 1, 1]"
3,"['rales', 'tondi', 'totem']","['XXXGX', 'GGXXX', 'GGGGG']","[44, 1, 1]"
4,"['rales', 'orbit', 'cower', 'wooer']","['YXXGX', 'YYXXX', 'XGYGG', 'GGGGG']","[87, 13, 1, 1]"
3,"['rales', 'cyton', 'front']","['YXXXX', 'XXYYY', 'GGGGG']","[124, 2, 2]"
3,"['rales', 'scout', 'shrub']","['YXXXY', 'GXXGX', 'GGGGG']","[43, 3, 3]"
4,"['rales', 'mothy', 'carry', 'parry']","['YGXXX', 'XXXXG', 'XGGGG', 'GGGGG']","[28, 4, 1, 1]"
4,"['rales', 'unite', 'movie', 'biome']","['XXXYX', 'XXYXG', 'YYXYG', 'GGGGG']","[130, 6, 1, 1]"
4,"['rales', 'laden', 'label', 'lapel']","['XGYGX', 'GGXGX', 'GGXGG', 'GGGGG']","[9, 2, 1, 1]"
4,"['rales', 'track', 'smart', 'start']","['YYXXY', 'YYGXX', 'GXGGG', 'GGGGG']","[25, 3, 1, 1]"
3,"['rales', 'orbit', 'greet']","['YXXGX', 'XGXXG', 'GGGGG']","[87, 1, 1]"
7,"['rales', 'orbit', 'cower', 'homer', 'joker', 'foyer', 'goner']","['YXXGX', 'YYXXX', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[87, 13, 7, 4, 2, 1, 1]"
3,"['rales', 'filet', 'golem']","['XXGGX', 'XXGGX', 'GGGGG']","[4, 2, 2]"
3,"['rales', 'plouk', 'lusty']","['XXYXY', 'XYXYX', 'GGGGG']","[31, 1, 1]"
4,"['rales', 'tonic', 'wooly', 'loopy']","['XXYXX', 'XGXXX', 'XGGYG', 'GGGGG']","[91, 7, 1, 1]"
3,"['rales', 'rugby', 'round']","['GXXXX', 'GYXXX', 'GGGGG']","[15, 1, 1]"
4,"['rales', 'hiant', 'admit', 'audit']","['XYXXX', 'XYYXG', 'GYXGG', 'GGGGG']","[61, 2, 1, 1]"
4,"['rales', 'tonic', 'blind', 'lying']","['XXYXX', 'XXYYX', 'XYGGX', 'GGGGG']","[91, 4, 1, 1]"
3,"['rales', 'twiny', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[85, 9, 9]"
3,"['rales', 'carol', 'labor']","['YGYXX', 'XGYGY', 'GGGGG']","[3, 1, 1]"
2,"['rales', 'islet']","['XXGGY', 'GGGGG']","[1, 1]"
4,"['rales', 'notum', 'dizzy', 'civic']","['XXXXX', 'XXXXX', 'XGXXX', 'GGGGG']","[205, 13, 1, 1]"
3,"['rales', 'pioye', 'forge']","['YXXYX', 'XXYXG', 'GGGGG']","[92, 7, 7]"
3,"['rales', 'cyton', 'corny']","['YXXXX', 'GYXYY', 'GGGGG']","[124, 2, 2]"
4,"['rales', 'tonic', 'hotly', 'moult']","['XXYXX', 'YGXXX', 'XGYGX', 'GGGGG']","[91, 3, 1, 1]"
3,"['rales', 'potsy', 'basic']","['XGXXY', 'XXXYX', 'GGGGG']","[22, 3, 3]"
4,"['rales', 'palsy', 'salon', 'salad']","['XGGXY', 'XGGYX', 'GGGXX', 'GGGGG']","[7, 3, 1, 1]"
4,"['rales', 'neath', 'abate', 'agate']","['XYXYX', 'XYGGX', 'GXGGG', 'GGGGG']","[59, 3, 1, 1]"
3,"['rales', 'skint', 'spicy']","['XXXXY', 'GXGXX', 'GGGGG']","[114, 2, 2]"
4,"['rales', 'track', 'sonar', 'spray']","['YYXXY', 'XYYXX', 'GXXGY', 'GGGGG']","[25, 3, 1, 1]"
4,"['rales', 'shakt', 'abuse', 'essay']","['XYXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[35, 4, 1, 1]"
4,"['rales', 'cyton', 'forgo', 'fjord']","['YXXXX', 'XXXYX', 'GYYXY', 'GGGGG']","[124, 8, 1, 1]"
3,"['rales', 'point', 'spend']","['XXXYY', 'YXXGX', 'GGGGG']","[67, 1, 1]"
4,"['rales', 'neath', 'decay', 'kebab']","['XYXYX', 'XGYXX', 'XGXGX', 'GGGGG']","[59, 4, 1, 1]"
4,"['rales', 'tonic', 'blimp', 'guild']","['XXYXX', 'XXXYX', 'XYGXX', 'GGGGG']","[91, 7, 2, 2]"
4,"['rales', 'hiant', 'quack', 'aback']","['XYXXX', 'XXGXX', 'XXGGG', 'GGGGG']","[61, 4, 1, 1]"
3,"['rales', 'cyton', 'motor']","['YXXXX', 'XXGGX', 'GGGGG']","[124, 2, 2]"
5,"['rales', 'clamp', 'alike', 'algae', 'alone']","['XYYYX', 'XGYXX', 'GGXXG', 'GGXYG', 'GGGGG']","[51, 7, 2, 1, 1]"
5,"['rales', 'twiny', 'caput', 'batch', 'hatch']","['XGXXX', 'YXXXX', 'YGXXY', 'XGGGG', 'GGGGG']","[85, 8, 3, 2, 2]"
5,"['rales', 'orbit', 'under', 'cheer', 'hyper']","['YXXGX', 'XYXXX', 'XXXGG', 'XYYGG', 'GGGGG']","[87, 13, 4, 1, 1]"
3,"['rales', 'notum', 'thumb']","['XXXXX', 'XXYYY', 'GGGGG']","[205, 2, 2]"
3,"['rales', 'cyton', 'dowry']","['YXXXX', 'XYXYX', 'GGGGG']","[124, 5, 5]"
3,"['rales', 'notum', 'ought']","['XXXXX', 'XYYYX', 'GGGGG']","[205, 2, 2]"
3,"['rales', 'hello', 'belch']","['XXGYX', 'YGGYX', 'GGGGG']","[17, 2, 2]"
4,"['rales', 'notum', 'butch', 'dutch']","['XXXXX', 'XXGYX', 'XGGGG', 'GGGGG']","[205, 4, 2, 2]"
3,"['rales', 'viold', 'pilot']","['XXGXX', 'XGYYX', 'GGGGG']","[30, 1, 1]"
3,"['rales', 'tondi', 'tweed']","['XXXGX', 'GXXYX', 'GGGGG']","[44, 1, 1]"
3,"['rales', 'tondi', 'comet']","['XXXGX', 'YGXXX', 'GGGGG']","[44, 2, 2]"
6,"['rales', 'twiny', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'YXXGX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 5, 4, 3, 2, 2]"
4,"['rales', 'neath', 'amend', 'enema']","['XYXYX', 'YYYXX', 'YYGYX', 'GGGGG']","[59, 6, 1, 1]"
3,"['rales', 'sweet', 'steed']","['XXXGY', 'GXGGY', 'GGGGG']","[19, 2, 2]"
3,"['rales', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[4, 1, 1]"
4,"['rales', 'guild', 'glory', 'growl']","['YXYXX', 'GXXYX', 'GYGYX', 'GGGGG']","[29, 2, 1, 1]"
4,"['rales', 'tonic', 'blind', 'fling']","['XXYXX', 'XXYYX', 'XGGGX', 'GGGGG']","[91, 4, 1, 1]"
3,"['rales', 'tondi', 'dozen']","['XXXGX', 'XGYYX', 'GGGGG']","[44, 1, 1]"
5,"['rales', 'notum', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGYG', 'GGGGG']","[205, 14, 3, 1, 1]"
4,"['rales', 'pioye', 'drove', 'erode']","['YXXYX', 'XXGXG', 'YGGXG', 'GGGGG']","[92, 10, 1, 1]"
3,"['rales', 'guild', 'world']","['YXYXX', 'XXXGG', 'GGGGG']","[29, 1, 1]"
4,"['rales', 'unite', 'budge', 'gouge']","['XXXYX', 'YXXXG', 'XYXGG', 'GGGGG']","[130, 9, 1, 1]"
4,"['rales', 'tonic', 'child', 'click']","['XXYXX', 'XXXYY', 'GXGYX', 'GGGGG']","[91, 8, 3, 3]"
4,"['rales', 'tronc', 'braid', 'briar']","['YYXXX', 'XGXXX', 'GGYYX', 'GGGGG']","[80, 8, 1, 1]"
3,"['rales', 'track', 'great']","['YYXYX', 'YGYXX', 'GGGGG']","[49, 1, 1]"
3,"['rales', 'trial', 'altar']","['YYYXX', 'YYXGY', 'GGGGG']","[18, 1, 1]"
4,"['rales', 'viold', 'bulky', 'pulpy']","['XXGXX', 'XXXYX', 'XGGXG', 'GGGGG']","[30, 4, 1, 1]"
4,"['rales', 'guild', 'blurb', 'blurt']","['YXYXX', 'XYXYX', 'GGGGY', 'GGGGG']","[29, 3, 1, 1]"
3,"['rales', 'chapt', 'coast']","['XYXXY', 'GXGXG', 'GGGGG']","[44, 1, 1]"
4,"['rales', 'notum', 'pudgy', 'duchy']","['XXXXX', 'XXXYX', 'XGYXG', 'GGGGG']","[205, 13, 1, 1]"
4,"['rales', 'cyton', 'brown', 'groin']","['YXXXX', 'XXXYG', 'XGGXG', 'GGGGG']","[124, 6, 1, 1]"
5,"['rales', 'orbit', 'diner', 'viper', 'fixer']","['YXXGX', 'XYXYX', 'XGXGG', 'XGXGG', 'GGGGG']","[87, 13, 4, 1, 1]"
4,"['rales', 'cyton', 'forgo', 'group']","['YXXXX', 'XXXYX', 'XYYYY', 'GGGGG']","[124, 8, 1, 1]"
3,"['rales', 'recut', 'rogue']","['GXXYX', 'GYXGX', 'GGGGG']","[17, 1, 1]"
4,"['rales', 'vault', 'daily', 'badly']","['XGYXX', 'XGXGX', 'YGXGG', 'GGGGG']","[20, 6, 2, 2]"
3,"['rales', 'track', 'smart']","['YYXXY', 'YYGXX', 'GGGGG']","[25, 3, 3]"
4,"['rales', 'notum', 'ditch', 'pithy']","['XXXXX', 'XXGXX', 'XGGXY', 'GGGGG']","[205, 9, 1, 1]"
4,"['rales', 'twiny', 'caddy', 'gaudy']","['XGXXX', 'XXXXG', 'XGYGG', 'GGGGG']","[85, 9, 1, 1]"
5,"['rales', 'tonic', 'child', 'chili', 'chill']","['XXYXX', 'XXXYY', 'GGGGX', 'GGGGY', 'GGGGG']","[91, 8, 2, 1, 1]"
4,"['rales', 'pioye', 'decor', 'heron']","['YXXYX', 'XXYXY', 'XGXGY', 'GGGGG']","[92, 7, 1, 1]"
4,"['rales', 'hiant', 'comma', 'vodka']","['XYXXX', 'XXYXX', 'XGXXG', 'GGGGG']","[61, 4, 1, 1]"
4,"['rales', 'orbit', 'diner', 'finer']","['YXXGX', 'XYXYX', 'XGGGG', 'GGGGG']","[87, 13, 2, 2]"
5,"['rales', 'shrew', 'scree', 'siren', 'surer']","['YXXGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[20, 4, 2, 1, 1]"
2,"['rales', 'radio']","['GGXXX', 'GGGGG']","[14, 14]"
3,"['rales', 'recut', 'rouge']","['GXXYX', 'GYXYX', 'GGGGG']","[17, 1, 1]"
3,"['rales', 'pioye', 'perch']","['YXXYX', 'GXXXY', 'GGGGG']","[92, 1, 1]"
3,"['rales', 'recut', 'retch']","['GXXYX', 'GGYXY', 'GGGGG']","[17, 1, 1]"
7,"['rales', 'pioye', 'drove', 'broke', 'crone', 'froze', 'wrote']","['YXXYX', 'XXGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[92, 10, 4, 3, 2, 1, 1]"
4,"['rales', 'tonic', 'block', 'clock']","['XXYXX', 'XYXXY', 'XGGGG', 'GGGGG']","[91, 4, 2, 2]"
4,"['rales', 'hello', 'bilge', 'tilde']","['XXGYX', 'XYGYX', 'XGGXG', 'GGGGG']","[17, 3, 1, 1]"
3,"['rales', 'stope', 'store']","['YXXYY', 'GGGXG', 'GGGGG']","[26, 1, 1]"
5,"['rales', 'pioye', 'probe', 'prone', 'prove']","['YXXYX', 'GXGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[92, 3, 2, 1, 1]"
3,"['rales', 'cyton', 'bring']","['YXXXX', 'XXXXY', 'GGGGG']","[124, 7, 7]"
3,"['rales', 'pulse', 'solve']","['XXGYY', 'XXGYG', 'GGGGG']","[3, 1, 1]"
3,"['rales', 'neath', 'cheat']","['XYXYX', 'XYYYY', 'GGGGG']","[59, 2, 2]"
5,"['rales', 'pioye', 'tribe', 'crime', 'grime']","['YXXYX', 'XYXXG', 'XGGXG', 'XGGGG', 'GGGGG']","[92, 12, 4, 1, 1]"
4,"['rales', 'toile', 'dwelt', 'exult']","['XXYYX', 'YXXGY', 'XXYGG', 'GGGGG']","[55, 3, 1, 1]"
3,"['rales', 'shrew', 'usher']","['YXXGY', 'YYYGX', 'GGGGG']","[20, 1, 1]"
4,"['rales', 'unite', 'beech', 'epoch']","['XXXYX', 'XXXXY', 'XYYGG', 'GGGGG']","[130, 9, 1, 1]"
4,"['rales', 'tronc', 'trait', 'triad']","['YYXXX', 'GGXXX', 'GGYYY', 'GGGGG']","[80, 3, 1, 1]"
3,"['rales', 'track', 'break']","['YYXYX', 'XGYXG', 'GGGGG']","[49, 3, 3]"
3,"['rales', 'rugby', 'rhino']","['GXXXX', 'GXXXX', 'GGGGG']","[15, 2, 2]"
3,"['rales', 'trial', 'viral']","['YYYXX', 'XYYGG', 'GGGGG']","[18, 1, 1]"
5,"['rales', 'notum', 'condo', 'conch', 'conic']","['XXXXX', 'YGXXX', 'GGGXY', 'GGGYX', 'GGGGG']","[205, 8, 2, 1, 1]"
3,"['rales', 'baste', 'masse']","['XGXYY', 'XGGXG', 'GGGGG']","[11, 1, 1]"
3,"['rales', 'skint', 'sonic']","['XXXXY', 'GXYYX', 'GGGGG']","[114, 1, 1]"
3,"['rales', 'acton', 'vital']","['XYYXX', 'YXGXX', 'GGGGG']","[67, 1, 1]"
3,"['rales', 'track', 'trace']","['YYXYX', 'GGGGX', 'GGGGG']","[49, 1, 1]"
3,"['rales', 'skint', 'using']","['XXXXY', 'YXGGX', 'GGGGG']","[114, 1, 1]"
4,"['rales', 'neath', 'beach', 'peach']","['XYXYX', 'XGGXG', 'XGGGG', 'GGGGG']","[59, 2, 1, 1]"
4,"['rales', 'hiant', 'chaff', 'champ']","['XYXXX', 'YXGXX', 'GGGXX', 'GGGGG']","[61, 4, 1, 1]"
3,"['rales', 'twiny', 'baton']","['XGXXX', 'YXXYX', 'GGGGG']","[85, 1, 1]"
3,"['rales', 'track', 'brake']","['YYXYX', 'XGGXY', 'GGGGG']","[49, 2, 2]"
4,"['rales', 'tonic', 'cluck', 'pluck']","['XXYXX', 'XXXXY', 'YGGGG', 'GGGGG']","[91, 4, 1, 1]"
5,"['rales', 'track', 'crane', 'crave', 'craze']","['YYXYX', 'XGGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[49, 3, 2, 1, 1]"
3,"['rales', 'pioye', 'gripe']","['YXXYX', 'YYXXG', 'GGGGG']","[92, 2, 2]"
4,"['rales', 'track', 'beard', 'weary']","['YYXYX', 'XYGXX', 'XGGGX', 'GGGGG']","[49, 5, 2, 2]"
4,"['rales', 'notum', 'dizzy', 'picky']","['XXXXX', 'XXXXX', 'XGXXG', 'GGGGG']","[205, 13, 4, 4]"
3,"['rales', 'neath', 'acute']","['XYXYX', 'XYYGX', 'GGGGG']","[59, 1, 1]"
4,"['rales', 'pioye', 'berry', 'ferry']","['YXXYX', 'XXXYY', 'XGGGG', 'GGGGG']","[92, 11, 2, 2]"
4,"['rales', 'shakt', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[35, 4, 1, 1]"
4,"['rales', 'mothy', 'carat', 'tapir']","['YGXXX', 'XXYXX', 'XGYYY', 'GGGGG']","[28, 2, 1, 1]"
3,"['rales', 'guild', 'troll']","['YXYXX', 'XXXGX', 'GGGGG']","[29, 2, 2]"
4,"['rales', 'notum', 'hunky', 'unify']","['XXXXX', 'YXXYX', 'XYYXG', 'GGGGG']","[205, 12, 1, 1]"
2,"['rales', 'rebus']","['GXXYG', 'GGGGG']","[1, 1]"
3,"['rales', 'skint', 'boost']","['XXXXY', 'YXXXG', 'GGGGG']","[114, 3, 3]"
3,"['rales', 'cross', 'truss']","['YXXXG', 'XGXGG', 'GGGGG']","[6, 1, 1]"
3,"['rales', 'point', 'siege']","['XXXYY', 'XXYXX', 'GGGGG']","[67, 4, 4]"
3,"['rales', 'orbit', 'tiger']","['YXXGX', 'XYXYY', 'GGGGG']","[87, 3, 3]"
3,"['rales', 'vault', 'banal']","['XGYXX', 'XGXYX', 'GGGGG']","[20, 5, 5]"
3,"['rales', 'plouk', 'slump']","['XXYXY', 'YGXYX', 'GGGGG']","[31, 1, 1]"
3,"['rales', 'tronc', 'crank']","['YYXXX', 'XGXGY', 'GGGGG']","[80, 1, 1]"
4,"['rales', 'pioye', 'forge', 'gorge']","['YXXYX', 'XXYXG', 'XGGGG', 'GGGGG']","[92, 7, 1, 1]"
5,"['rales', 'pioye', 'berry', 'entry', 'query']","['YXXYX', 'XXXYY', 'XYYGG', 'YXXGG', 'GGGGG']","[92, 11, 3, 1, 1]"
4,"['rales', 'cyton', 'bring', 'drink']","['YXXXX', 'XXXXY', 'XGGGX', 'GGGGG']","[124, 7, 1, 1]"
3,"['rales', 'mothy', 'favor']","['YGXXX', 'XYXXX', 'GGGGG']","[28, 4, 4]"
3,"['rales', 'annex', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[3, 1, 1]"
3,"['rales', 'twiny', 'tangy']","['XGXXX', 'GXXYG', 'GGGGG']","[85, 1, 1]"
4,"['rales', 'twiny', 'mania', 'panic']","['XGXXX', 'XXYYX', 'XGGGY', 'GGGGG']","[85, 4, 1, 1]"
2,"['rales', 'solar']","['YYGXY', 'GGGGG']","[1, 1]"
4,"['rales', 'stope', 'serve', 'shire']","['YXXYY', 'GXXXG', 'GYYXG', 'GGGGG']","[26, 3, 1, 1]"
4,"['rales', 'cyton', 'dowry', 'proxy']","['YXXXX', 'XYXYX', 'XYXYG', 'GGGGG']","[124, 5, 1, 1]"
4,"['rales', 'notum', 'joint', 'point']","['XXXXX', 'YGYXX', 'XGGGG', 'GGGGG']","[205, 4, 1, 1]"
4,"['rales', 'rugby', 'robin', 'robot']","['GXXXX', 'GXXYX', 'GGGXX', 'GGGGG']","[15, 2, 1, 1]"
4,"['rales', 'cyton', 'birch', 'prick']","['YXXXX', 'YXXXX', 'XYYGX', 'GGGGG']","[124, 3, 1, 1]"
5,"['rales', 'unite', 'binge', 'mince', 'wince']","['XXXYX', 'XYYXG', 'XGGXG', 'XGGGG', 'GGGGG']","[130, 7, 2, 1, 1]"
