steps,words,feedback,ncands
4,"['nares', 'poult', 'speck', 'spike']","['XXXYY', 'YXXXX', 'GGYXY', 'GGGGG']","[68, 3, 1, 1]"
4,"['nares', 'doilt', 'wimpy', 'mimic']","['XXXXX', 'XXYXX', 'XGGXX', 'GGGGG']","[219, 10, 1, 1]"
7,"['nares', 'tonic', 'bound', 'found', 'hound', 'mound', 'pound']","['YXXXX', 'XGYXX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[99, 8, 5, 4, 3, 2, 2]"
5,"['nares', 'culty', 'gamma', 'madam', 'maxim']","['XGXXX', 'XXXXX', 'XGYYY', 'GGXYG', 'GGGGG']","[71, 9, 2, 1, 1]"
4,"['nares', 'vodun', 'liken', 'linen']","['YXXGX', 'XXXXG', 'GGXGG', 'GGGGG']","[28, 3, 1, 1]"
3,"['nares', 'vodun', 'unmet']","['YXXGX', 'XXXYY', 'GGGGG']","[28, 1, 1]"
4,"['nares', 'poult', 'slice', 'flesh']","['XXXYY', 'XXXYX', 'YGXXY', 'GGGGG']","[68, 5, 1, 1]"
5,"['nares', 'doilt', 'pooch', 'boozy', 'booby']","['XXXXX', 'XGXXX', 'XGGXX', 'GGGXG', 'GGGGG']","[219, 15, 4, 1, 1]"
3,"['nares', 'lofty', 'forth']","['XXGXX', 'XGYGX', 'GGGGG']","[36, 1, 1]"
3,"['nares', 'burst', 'first']","['XXGXY', 'XXGGG', 'GGGGG']","[14, 2, 2]"
3,"['nares', 'slant', 'stand']","['YYXXY', 'GXGGY', 'GGGGG']","[15, 2, 2]"
4,"['nares', 'doilt', 'belle', 'belly']","['XXXYX', 'XXXGX', 'GGGGY', 'GGGGG']","[140, 7, 1, 1]"
4,"['nares', 'pluot', 'chord', 'ivory']","['XXYXX', 'XXXYX', 'XXGGX', 'GGGGG']","[93, 13, 1, 1]"
4,"['nares', 'poult', 'geese', 'seedy']","['XXXYY', 'XXXXX', 'XGGYY', 'GGGGG']","[68, 6, 1, 1]"
3,"['nares', 'toing', 'print']","['YXYXX', 'YXGGX', 'GGGGG']","[35, 1, 1]"
3,"['nares', 'learn', 'yearn']","['YYYYX', 'XGGGG', 'GGGGG']","[5, 1, 1]"
3,"['nares', 'grind', 'drain']","['YYYXX', 'XGYYY', 'GGGGG']","[21, 1, 1]"
4,"['nares', 'crout', 'pride', 'bribe']","['XXYYX', 'XGXXX', 'XGGXG', 'GGGGG']","[75, 8, 2, 2]"
5,"['nares', 'thiol', 'scout', 'spout', 'stout']","['XXXXY', 'YXXYX', 'GXGGG', 'GXGGG', 'GGGGG']","[115, 9, 2, 1, 1]"
3,"['nares', 'taken', 'panel']","['YGXGX', 'XGXGY', 'GGGGG']","[7, 1, 1]"
3,"['nares', 'brass', 'crass']","['XYYXG', 'XGGGG', 'GGGGG']","[3, 2, 2]"
4,"['nares', 'doilt', 'fleck', 'flume']","['XXXYX', 'XXXYX', 'GGYXX', 'GGGGG']","[140, 10, 1, 1]"
5,"['nares', 'clout', 'koala', 'aglow', 'offal']","['XYXXX', 'XYYXX', 'XYYYY', 'YXYYX', 'GGGGG']","[94, 8, 2, 1, 1]"
2,"['nares', 'agree']","['XYGGX', 'GGGGG']","[1, 1]"
3,"['nares', 'comby', 'error']","['XXGYX', 'XYXXX', 'GGGGG']","[24, 1, 1]"
4,"['nares', 'moist', 'shirk', 'swirl']","['XXYXY', 'XXGYX', 'GXGGX', 'GGGGG']","[30, 2, 1, 1]"
4,"['nares', 'bract', 'dread', 'argue']","['XYYYX', 'XGYXX', 'XGYYX', 'GGGGG']","[63, 5, 1, 1]"
3,"['nares', 'doilt', 'bleed']","['XXXGX', 'YXXYX', 'GGGGG']","[49, 2, 2]"
3,"['nares', 'dealt', 'delta']","['XYXYX', 'GGYYY', 'GGGGG']","[90, 1, 1]"
3,"['nares', 'doilt', 'flick']","['XXXXX', 'XXGYX', 'GGGGG']","[219, 5, 5]"
3,"['nares', 'doilt', 'totem']","['XXXGX', 'XGXXY', 'GGGGG']","[49, 1, 1]"
4,"['nares', 'doilt', 'mower', 'wooer']","['XXYGX', 'XGXXX', 'XGYGG', 'GGGGG']","[96, 15, 1, 1]"
3,"['nares', 'toing', 'front']","['YXYXX', 'YYXGX', 'GGGGG']","[35, 1, 1]"
4,"['nares', 'burst', 'scrub', 'shrub']","['XXGXY', 'YYGYX', 'GXGGG', 'GGGGG']","[14, 2, 1, 1]"
3,"['nares', 'party', 'parry']","['XGGXX', 'GGGXG', 'GGGGG']","[17, 1, 1]"
3,"['nares', 'doilt', 'biome']","['XXXYX', 'XYYXX', 'GGGGG']","[140, 1, 1]"
4,"['nares', 'cagey', 'label', 'lapel']","['XGXGX', 'XGXGX', 'GGXGG', 'GGGGG']","[13, 4, 1, 1]"
3,"['nares', 'smart', 'start']","['XYYXY', 'GXGGG', 'GGGGG']","[19, 1, 1]"
3,"['nares', 'doilt', 'greet']","['XXYGX', 'XXXXG', 'GGGGG']","[96, 1, 1]"
3,"['nares', 'diner', 'goner']","['YXYGX', 'XXGGG', 'GGGGG']","[15, 2, 2]"
4,"['nares', 'doilt', 'bowel', 'golem']","['XXXGX', 'XGXYX', 'XGXGY', 'GGGGG']","[49, 4, 1, 1]"
3,"['nares', 'thiol', 'lusty']","['XXXXY', 'YXXXY', 'GGGGG']","[115, 1, 1]"
4,"['nares', 'doilt', 'lobby', 'loopy']","['XXXXX', 'XGXYX', 'GGXXG', 'GGGGG']","[219, 4, 1, 1]"
3,"['nares', 'toing', 'round']","['YXYXX', 'XGXGX', 'GGGGG']","[35, 1, 1]"
3,"['nares', 'clout', 'audit']","['XYXXX', 'XXXYG', 'GGGGG']","[94, 1, 1]"
4,"['nares', 'tonic', 'blind', 'lying']","['YXXXX', 'XXYYX', 'XYGGX', 'GGGGG']","[99, 8, 1, 1]"
3,"['nares', 'culty', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[71, 9, 9]"
4,"['nares', 'pyoid', 'valor', 'labor']","['XGYXX', 'XXYXX', 'XGYGG', 'GGGGG']","[23, 6, 1, 1]"
3,"['nares', 'spiel', 'islet']","['XXXGY', 'YXYGY', 'GGGGG']","[18, 1, 1]"
4,"['nares', 'doilt', 'wimpy', 'civic']","['XXXXX', 'XXYXX', 'XGXXX', 'GGGGG']","[219, 10, 1, 1]"
3,"['nares', 'comby', 'forge']","['XXGYX', 'XGXXX', 'GGGGG']","[24, 4, 4]"
2,"['nares', 'corny']","['YXGXX', 'GGGGG']","[4, 4]"
3,"['nares', 'doilt', 'moult']","['XXXXX', 'XGXGG', 'GGGGG']","[219, 1, 1]"
3,"['nares', 'tulsi', 'basic']","['XGXXY', 'XXXYY', 'GGGGG']","[24, 1, 1]"
3,"['nares', 'tulsi', 'salad']","['XGXXY', 'XXGYX', 'GGGGG']","[24, 3, 3]"
4,"['nares', 'dealt', 'abate', 'agate']","['XYXYX', 'XYGXY', 'GXGGG', 'GGGGG']","[90, 3, 1, 1]"
4,"['nares', 'thiol', 'skiff', 'spicy']","['XXXXY', 'XXGXX', 'GXGXX', 'GGGGG']","[115, 4, 1, 1]"
3,"['nares', 'scrap', 'spray']","['XYGXY', 'GXGGY', 'GGGGG']","[6, 1, 1]"
4,"['nares', 'shalt', 'abuse', 'essay']","['XYXYY', 'YXYXX', 'YXXYY', 'GGGGG']","[42, 4, 1, 1]"
4,"['nares', 'pluot', 'chord', 'fjord']","['XXYXX', 'XXXYX', 'XXGGG', 'GGGGG']","[93, 13, 1, 1]"
3,"['nares', 'scent', 'spend']","['YXXYY', 'GXGGX', 'GGGGG']","[19, 1, 1]"
3,"['nares', 'dealt', 'kebab']","['XYXYX', 'XGYXX', 'GGGGG']","[90, 2, 2]"
4,"['nares', 'doilt', 'build', 'guild']","['XXXXX', 'YXGGX', 'XGGGG', 'GGGGG']","[219, 3, 1, 1]"
3,"['nares', 'clout', 'aback']","['XYXXX', 'YXXXX', 'GGGGG']","[94, 2, 2]"
3,"['nares', 'pluot', 'motor']","['XXYXX', 'XXXGY', 'GGGGG']","[93, 2, 2]"
3,"['nares', 'gland', 'alone']","['YYXYX', 'XGYGX', 'GGGGG']","[24, 1, 1]"
4,"['nares', 'culty', 'batch', 'hatch']","['XGXXX', 'YXXYX', 'XGGGG', 'GGGGG']","[71, 6, 4, 4]"
4,"['nares', 'doilt', 'buyer', 'hyper']","['XXYGX', 'XXXXX', 'XXYGG', 'GGGGG']","[96, 14, 1, 1]"
4,"['nares', 'doilt', 'butch', 'thumb']","['XXXXX', 'XXXXY', 'YYYXY', 'GGGGG']","[219, 5, 1, 1]"
4,"['nares', 'pluot', 'chord', 'dowry']","['XXYXX', 'XXXYX', 'XXYGY', 'GGGGG']","[93, 13, 1, 1]"
3,"['nares', 'doilt', 'ought']","['XXXXX', 'XYXXG', 'GGGGG']","[219, 1, 1]"
4,"['nares', 'doilt', 'fleck', 'belch']","['XXXYX', 'XXXYX', 'XYYGX', 'GGGGG']","[140, 10, 2, 2]"
3,"['nares', 'doilt', 'dutch']","['XXXXX', 'GXXXY', 'GGGGG']","[219, 1, 1]"
3,"['nares', 'doilt', 'pilot']","['XXXXX', 'XYYYG', 'GGGGG']","[219, 1, 1]"
3,"['nares', 'doilt', 'tweed']","['XXXGX', 'YXXXY', 'GGGGG']","[49, 1, 1]"
3,"['nares', 'doilt', 'comet']","['XXXGX', 'XGXXG', 'GGGGG']","[49, 2, 2]"
6,"['nares', 'tonic', 'daunt', 'gaunt', 'haunt', 'jaunt']","['YGXXX', 'YXYXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[37, 5, 4, 3, 2, 2]"
3,"['nares', 'gland', 'enema']","['YYXYX', 'XXYYX', 'GGGGG']","[24, 4, 4]"
4,"['nares', 'spiel', 'sheet', 'steed']","['XXXGY', 'GXXGX', 'GXGGY', 'GGGGG']","[18, 3, 1, 1]"
3,"['nares', 'amass', 'abyss']","['XYXXG', 'GXYGG', 'GGGGG']","[6, 1, 1]"
5,"['nares', 'pluot', 'broil', 'droll', 'growl']","['XXYXX', 'XYXYX', 'XGGXG', 'XGGYG', 'GGGGG']","[93, 3, 2, 1, 1]"
4,"['nares', 'tonic', 'blind', 'fling']","['YXXXX', 'XXYYX', 'XGGGX', 'GGGGG']","[99, 8, 1, 1]"
3,"['nares', 'vodun', 'dozen']","['YXXGX', 'XGYXG', 'GGGGG']","[28, 1, 1]"
4,"['nares', 'doilt', 'pooch', 'boozy']","['XXXXX', 'XGXXX', 'XGGXX', 'GGGGG']","[219, 15, 4, 4]"
5,"['nares', 'crout', 'prove', 'broke', 'erode']","['XXYYX', 'XGGXX', 'XGGXG', 'XGGXG', 'GGGGG']","[75, 8, 3, 2, 2]"
3,"['nares', 'lofty', 'world']","['XXGXX', 'YGXXX', 'GGGGG']","[36, 1, 1]"
4,"['nares', 'doilt', 'coupe', 'gouge']","['XXXYX', 'XGXXX', 'XGGXG', 'GGGGG']","[140, 4, 1, 1]"
4,"['nares', 'doilt', 'flick', 'click']","['XXXXX', 'XXGYX', 'XGGGG', 'GGGGG']","[219, 5, 1, 1]"
3,"['nares', 'droit', 'briar']","['XYYXX', 'XGXYX', 'GGGGG']","[71, 2, 2]"
3,"['nares', 'bract', 'great']","['XYYYX', 'XGYXG', 'GGGGG']","[63, 2, 2]"
3,"['nares', 'droit', 'altar']","['XYYXX', 'XYXXY', 'GGGGG']","[71, 2, 2]"
4,"['nares', 'doilt', 'clump', 'pulpy']","['XXXXX', 'XXXYX', 'XYYXY', 'GGGGG']","[219, 15, 1, 1]"
3,"['nares', 'pluot', 'blurt']","['XXYXX', 'XGGXG', 'GGGGG']","[93, 1, 1]"
4,"['nares', 'shalt', 'boast', 'coast']","['XYXXY', 'YXGXG', 'XGGGG', 'GGGGG']","[53, 3, 2, 2]"
4,"['nares', 'doilt', 'dummy', 'duchy']","['XXXXX', 'GXXXX', 'GGXXG', 'GGGGG']","[219, 3, 1, 1]"
3,"['nares', 'toing', 'groin']","['YXYXX', 'XYYYY', 'GGGGG']","[35, 1, 1]"
5,"['nares', 'doilt', 'river', 'fiber', 'fixer']","['XXYGX', 'XXYXX', 'YGXGG', 'GGXGG', 'GGGGG']","[96, 7, 3, 1, 1]"
4,"['nares', 'pluot', 'croup', 'group']","['XXYXX', 'YXYYX', 'XGGGG', 'GGGGG']","[93, 2, 1, 1]"
3,"['nares', 'crout', 'rogue']","['XXYYX', 'XYYGX', 'GGGGG']","[75, 1, 1]"
3,"['nares', 'culty', 'badly']","['XGXXX', 'XXYXG', 'GGGGG']","[71, 5, 5]"
2,"['nares', 'smart']","['XYYXY', 'GGGGG']","[19, 19]"
4,"['nares', 'doilt', 'witch', 'pithy']","['XXXXX', 'XXYXY', 'XGGXY', 'GGGGG']","[219, 10, 1, 1]"
3,"['nares', 'culty', 'gaudy']","['XGXXX', 'XYXXG', 'GGGGG']","[71, 1, 1]"
4,"['nares', 'doilt', 'chili', 'chill']","['XXXXX', 'XXGGX', 'GGGGY', 'GGGGG']","[219, 4, 1, 1]"
3,"['nares', 'borne', 'heron']","['YXGYX', 'XYGYY', 'GGGGG']","[3, 1, 1]"
4,"['nares', 'clout', 'dogma', 'vodka']","['XYXXX', 'XXYXX', 'YGXXG', 'GGGGG']","[94, 4, 1, 1]"
3,"['nares', 'diner', 'finer']","['YXYGX', 'XGGGG', 'GGGGG']","[15, 3, 3]"
4,"['nares', 'scree', 'shrew', 'surer']","['XXGGY', 'GXGGY', 'GXGGX', 'GGGGG']","[5, 2, 1, 1]"
3,"['nares', 'pyoid', 'radio']","['XGYXX', 'XXYGY', 'GGGGG']","[23, 1, 1]"
3,"['nares', 'crout', 'rouge']","['XXYYX', 'XYYYX', 'GGGGG']","[75, 1, 1]"
3,"['nares', 'comby', 'perch']","['XXGYX', 'YXXXX', 'GGGGG']","[24, 1, 1]"
3,"['nares', 'crout', 'retch']","['XXYYX', 'YYXXY', 'GGGGG']","[75, 1, 1]"
4,"['nares', 'crout', 'trope', 'wrote']","['XXYYX', 'XGGXY', 'YGGXG', 'GGGGG']","[75, 3, 1, 1]"
4,"['nares', 'doilt', 'block', 'clock']","['XXXXX', 'XYXYX', 'XGGGG', 'GGGGG']","[219, 6, 2, 2]"
3,"['nares', 'doilt', 'tilde']","['XXXYX', 'YXYYY', 'GGGGG']","[140, 1, 1]"
5,"['nares', 'shore', 'score', 'spore', 'store']","['XXYYY', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[14, 4, 3, 2, 2]"
3,"['nares', 'crout', 'prove']","['XXYYX', 'XGGXX', 'GGGGG']","[75, 8, 8]"
3,"['nares', 'toing', 'bring']","['YXYXX', 'XXGGG', 'GGGGG']","[35, 2, 2]"
4,"['nares', 'poult', 'loose', 'solve']","['XXXYY', 'XGXYX', 'YGYYG', 'GGGGG']","[68, 2, 1, 1]"
3,"['nares', 'dealt', 'cheat']","['XYXYX', 'XYYXG', 'GGGGG']","[90, 2, 2]"
5,"['nares', 'crout', 'pride', 'bribe', 'grime']","['XXYYX', 'XGXXX', 'XGGXG', 'XGGXG', 'GGGGG']","[75, 8, 2, 1, 1]"
3,"['nares', 'doilt', 'exult']","['XXXYX', 'XXXGG', 'GGGGG']","[140, 1, 1]"
4,"['nares', 'sower', 'ester', 'usher']","['XXYGY', 'YXXGG', 'YGXGG', 'GGGGG']","[16, 4, 1, 1]"
4,"['nares', 'doilt', 'choke', 'epoch']","['XXXYX', 'XYXXX', 'YYGXY', 'GGGGG']","[140, 5, 1, 1]"
3,"['nares', 'droit', 'triad']","['XYYXX', 'YGXYY', 'GGGGG']","[71, 1, 1]"
4,"['nares', 'bract', 'bread', 'break']","['XYYYX', 'GGYXX', 'GGGGX', 'GGGGG']","[63, 2, 1, 1]"
3,"['nares', 'toing', 'rhino']","['YXYXX', 'XYGGX', 'GGGGG']","[35, 1, 1]"
4,"['nares', 'moral', 'rural', 'viral']","['XYGXX', 'XXGGG', 'YXGGG', 'GGGGG']","[12, 2, 1, 1]"
3,"['nares', 'tonic', 'conic']","['YXXXX', 'XGGGG', 'GGGGG']","[99, 2, 2]"
4,"['nares', 'pause', 'false', 'masse']","['XGXYY', 'XGXGG', 'XGXGG', 'GGGGG']","[14, 2, 1, 1]"
3,"['nares', 'ingot', 'sonic']","['YXXXY', 'YYXYX', 'GGGGG']","[35, 1, 1]"
4,"['nares', 'clout', 'aptly', 'vital']","['XYXXX', 'XYXXY', 'YXGYX', 'GGGGG']","[94, 3, 1, 1]"
3,"['nares', 'bract', 'trace']","['XYYYX', 'XGGGY', 'GGGGG']","[63, 1, 1]"
4,"['nares', 'ingot', 'sling', 'using']","['YXXXY', 'YYYXX', 'YXGGG', 'GGGGG']","[35, 4, 1, 1]"
4,"['nares', 'dealt', 'beach', 'peach']","['XYXYX', 'XGGXX', 'XGGGG', 'GGGGG']","[90, 6, 1, 1]"
4,"['nares', 'clout', 'chaff', 'champ']","['XYXXX', 'GXXXX', 'GGGXX', 'GGGGG']","[94, 2, 1, 1]"
3,"['nares', 'tonic', 'baton']","['YGXXX', 'YYYXX', 'GGGGG']","[37, 1, 1]"
3,"['nares', 'bract', 'brake']","['XYYYX', 'GGGXX', 'GGGGG']","[63, 2, 2]"
4,"['nares', 'doilt', 'clump', 'pluck']","['XXXXX', 'XXXYX', 'YGGXY', 'GGGGG']","[219, 15, 1, 1]"
4,"['nares', 'bract', 'crave', 'craze']","['XYYYX', 'XGGYX', 'GGGXG', 'GGGGG']","[63, 2, 1, 1]"
4,"['nares', 'crout', 'pride', 'gripe']","['XXYYX', 'XGXXX', 'YGGXG', 'GGGGG']","[75, 8, 1, 1]"
5,"['nares', 'bract', 'realm', 'heard', 'weary']","['XYYYX', 'XYGXX', 'YGGXX', 'XGGGX', 'GGGGG']","[63, 9, 2, 1, 1]"
4,"['nares', 'doilt', 'wimpy', 'picky']","['XXXXX', 'XXYXX', 'XGXYG', 'GGGGG']","[219, 10, 2, 2]"
3,"['nares', 'dealt', 'acute']","['XYXYX', 'XYYXY', 'GGGGG']","[90, 3, 3]"
4,"['nares', 'comby', 'jerky', 'ferry']","['XXGYX', 'XXXXG', 'XGGXG', 'GGGGG']","[24, 3, 1, 1]"
4,"['nares', 'shalt', 'abuse', 'aside']","['XYXYY', 'YXYXX', 'GXXYG', 'GGGGG']","[42, 4, 1, 1]"
3,"['nares', 'pyoid', 'tapir']","['XGYXX', 'YXXGX', 'GGGGG']","[23, 1, 1]"
3,"['nares', 'pluot', 'troll']","['XXYXX', 'XYXYY', 'GGGGG']","[93, 1, 1]"
4,"['nares', 'tonic', 'blind', 'unify']","['YXXXX', 'XXYYX', 'XXGYX', 'GGGGG']","[99, 8, 1, 1]"
3,"['nares', 'cress', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
4,"['nares', 'thiol', 'scout', 'boost']","['XXXXY', 'YXXYX', 'YXGXG', 'GGGGG']","[115, 9, 1, 1]"
3,"['nares', 'cross', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
4,"['nares', 'poult', 'geese', 'siege']","['XXXYY', 'XXXXX', 'YYGYG', 'GGGGG']","[68, 6, 1, 1]"
3,"['nares', 'doilt', 'tiger']","['XXYGX', 'XXYXY', 'GGGGG']","[96, 2, 2]"
4,"['nares', 'tonic', 'manly', 'banal']","['YGXXX', 'XXGXX', 'XGGYX', 'GGGGG']","[37, 8, 1, 1]"
4,"['nares', 'thiol', 'skulk', 'slump']","['XXXXY', 'XXXXY', 'GXGYX', 'GGGGG']","[115, 5, 1, 1]"
3,"['nares', 'grind', 'crank']","['YYYXX', 'XGXGX', 'GGGGG']","[21, 3, 3]"
4,"['nares', 'comby', 'forge', 'gorge']","['XXGYX', 'XGXXX', 'XGGGG', 'GGGGG']","[24, 4, 1, 1]"
3,"['nares', 'crout', 'query']","['XXYYX', 'XYXYX', 'GGGGG']","[75, 1, 1]"
4,"['nares', 'toing', 'brink', 'drink']","['YXYXX', 'XXGGX', 'XGGGG', 'GGGGG']","[35, 3, 1, 1]"
4,"['nares', 'pyoid', 'valor', 'favor']","['XGYXX', 'XXYXX', 'YGXGG', 'GGGGG']","[23, 6, 1, 1]"
2,"['nares', 'abbey']","['XYXGX', 'GGGGG']","[3, 3]"
3,"['nares', 'tonic', 'tangy']","['YGXXX', 'GXGXX', 'GGGGG']","[37, 1, 1]"
4,"['nares', 'tonic', 'manic', 'panic']","['YGXXX', 'XXGGG', 'XGGGG', 'GGGGG']","[37, 2, 1, 1]"
3,"['nares', 'smart', 'solar']","['XYYXY', 'GXYYX', 'GGGGG']","[19, 2, 2]"
3,"['nares', 'shore', 'shire']","['XXYYY', 'GGXGG', 'GGGGG']","[14, 1, 1]"
4,"['nares', 'pluot', 'primo', 'proxy']","['XXYXX', 'GXXYX', 'GGXXY', 'GGGGG']","[93, 2, 1, 1]"
4,"['nares', 'tonic', 'joint', 'point']","['YXXXX', 'YGYYX', 'XGGGG', 'GGGGG']","[99, 2, 1, 1]"
3,"['nares', 'pluot', 'robot']","['XXYXX', 'XXXGG', 'GGGGG']","[93, 1, 1]"
3,"['nares', 'pluot', 'prick']","['XXYXX', 'GXXXX', 'GGGGG']","[93, 2, 2]"
4,"['nares', 'ligne', 'mince', 'wince']","['YXXYX', 'XGXYG', 'XGGGG', 'GGGGG']","[55, 2, 1, 1]"
4,"['nares', 'pluot', 'chirp', 'crimp']","['XXYXX', 'YXXXX', 'GXGYG', 'GGGGG']","[93, 2, 1, 1]"
4,"['nares', 'tonic', 'blond', 'knoll']","['YXXXX', 'XYYXX', 'XYGYX', 'GGGGG']","[99, 6, 1, 1]"
4,"['nares', 'smart', 'solar', 'sugar']","['XYYXY', 'GXYYX', 'GXXGG', 'GGGGG']","[19, 2, 1, 1]"
4,"['nares', 'clout', 'aback', 'whack']","['XYXXX', 'YXXXX', 'YXGGG', 'GGGGG']","[94, 2, 1, 1]"
3,"['nares', 'tonic', 'mount']","['YXXXX', 'YGYXX', 'GGGGG']","[99, 1, 1]"
