steps,words,feedback,ncands
4,"['raile', 'trend', 'anger', 'yearn']","['YYXXY', 'XYYYX', 'YYXYY', 'GGGGG']","[32, 2, 1, 1]"
3,"['raile', 'braid', 'drain']","['YYYXX', 'XGGGY', 'GGGGG']","[14, 1, 1]"
4,"['raile', 'tripe', 'bride', 'bribe']","['YXGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[19, 7, 2, 2]"
6,"['raile', 'dusty', 'shunt', 'scout', 'spout', 'stout']","['XXXXX', 'XYYYX', 'GXYXG', 'GXGGG', 'GXGGG', 'GGGGG']","[173, 13, 3, 2, 1, 1]"
3,"['raile', 'bagel', 'panel']","['XGXYY', 'XGXGG', 'GGGGG']","[11, 6, 6]"
4,"['raile', 'scorn', 'crash', 'crass']","['YYXXX', 'YYXYX', 'GGGGX', 'GGGGG']","[91, 2, 1, 1]"
3,"['raile', 'mongs', 'flume']","['XXXYG', 'YXXXX', 'GGGGG']","[23, 2, 2]"
5,"['raile', 'clons', 'loamy', 'aglow', 'offal']","['XYXYX', 'XYYXX', 'YYYXX', 'YXYYX', 'GGGGG']","[64, 8, 2, 1, 1]"
3,"['raile', 'gucks', 'agree']","['YYXXG', 'YXXXX', 'GGGGG']","[30, 1, 1]"
3,"['raile', 'dotes', 'error']","['YXXXY', 'XYXYX', 'GGGGG']","[112, 2, 2]"
2,"['raile', 'swirl']","['YXGYX', 'GGGGG']","[4, 4]"
3,"['raile', 'gucks', 'argue']","['YYXXG', 'YYXXX', 'GGGGG']","[30, 1, 1]"
3,"['raile', 'botel', 'bleed']","['XXXYY', 'GXXGY', 'GGGGG']","[49, 2, 2]"
4,"['raile', 'tepal', 'leant', 'delta']","['XYXYY', 'YGXYY', 'YGYXY', 'GGGGG']","[32, 3, 1, 1]"
3,"['raile', 'cling', 'flick']","['XXGYX', 'YGGXX', 'GGGGG']","[19, 2, 2]"
4,"['raile', 'seton', 'octet', 'totem']","['XXXXY', 'XYGYX', 'YXGGY', 'GGGGG']","[104, 2, 1, 1]"
4,"['raile', 'dotes', 'cower', 'wooer']","['YXXXY', 'XGXGX', 'XGYGG', 'GGGGG']","[112, 14, 1, 1]"
3,"['raile', 'donut', 'front']","['YXXXX', 'XYYXG', 'GGGGG']","[119, 2, 2]"
4,"['raile', 'donut', 'scrub', 'shrub']","['YXXXX', 'XXXGX', 'GXGGG', 'GGGGG']","[119, 5, 1, 1]"
4,"['raile', 'compt', 'parka', 'parry']","['YGXXX', 'XXXYX', 'GGGXY', 'GGGGG']","[26, 2, 1, 1]"
3,"['raile', 'pingo', 'biome']","['XXYXG', 'XGXXY', 'GGGGG']","[23, 2, 2]"
4,"['raile', 'bagel', 'panel', 'lapel']","['XGXYY', 'XGXGG', 'YGXGG', 'GGGGG']","[11, 6, 1, 1]"
5,"['raile', 'scorn', 'shark', 'smart', 'start']","['YYXXX', 'GXXGX', 'GXGGX', 'GXGGG', 'GGGGG']","[91, 8, 3, 1, 1]"
4,"['raile', 'dotes', 'beret', 'greet']","['YXXXY', 'XXYGX', 'XYYGG', 'GGGGG']","[112, 7, 1, 1]"
8,"['raile', 'dotes', 'cower', 'homer', 'joker', 'boxer', 'foyer', 'goner']","['YXXXY', 'XGXGX', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[112, 14, 8, 5, 3, 2, 1, 1]"
3,"['raile', 'botel', 'golem']","['XXXYY', 'XGXGY', 'GGGGG']","[49, 1, 1]"
3,"['raile', 'clons', 'lusty']","['XXXYX', 'XYXXY', 'GGGGG']","[66, 2, 2]"
4,"['raile', 'clons', 'ghoul', 'loopy']","['XXXYX', 'XYGXX', 'XXGXY', 'GGGGG']","[66, 2, 1, 1]"
3,"['raile', 'ruddy', 'round']","['GXXXX', 'GYYYX', 'GGGGG']","[12, 1, 1]"
4,"['raile', 'stand', 'admit', 'audit']","['XYYXX', 'XYYXY', 'GYXGG', 'GGGGG']","[25, 2, 1, 1]"
3,"['raile', 'cling', 'lying']","['XXGYX', 'XYGGG', 'GGGGG']","[19, 1, 1]"
3,"['raile', 'nutsy', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[85, 10, 10]"
2,"['raile', 'labor']","['YGXYX', 'GGGGG']","[4, 4]"
3,"['raile', 'inlet', 'islet']","['XXYYY', 'GXGGG', 'GGGGG']","[11, 1, 1]"
3,"['raile', 'synth', 'civic']","['XXYXX', 'XXXXX', 'GGGGG']","[98, 8, 8]"
3,"['raile', 'sport', 'forge']","['YXXXG', 'XXYYX', 'GGGGG']","[58, 5, 5]"
3,"['raile', 'donut', 'corny']","['YXXXX', 'XGYXX', 'GGGGG']","[119, 3, 3]"
4,"['raile', 'wolds', 'coyly', 'moult']","['XXXGX', 'XGYXX', 'XGXGX', 'GGGGG']","[26, 4, 1, 1]"
3,"['raile', 'cabin', 'basic']","['XGYXX', 'YGYGX', 'GGGGG']","[16, 1, 1]"
3,"['raile', 'scran', 'salad']","['XGXYX', 'GXXGX', 'GGGGG']","[22, 1, 1]"
4,"['raile', 'stock', 'abate', 'agate']","['XYXXG', 'XYXXX', 'GXGGG', 'GGGGG']","[43, 2, 1, 1]"
4,"['raile', 'towns', 'skiff', 'spicy']","['XXGXX', 'XXXXY', 'GXGXX', 'GGGGG']","[54, 4, 1, 1]"
3,"['raile', 'scorn', 'spray']","['YYXXX', 'GXXYX', 'GGGGG']","[91, 5, 5]"
4,"['raile', 'tends', 'askew', 'essay']","['XYXXY', 'XYXXY', 'YGXYX', 'GGGGG']","[50, 3, 1, 1]"
4,"['raile', 'donut', 'crowd', 'fjord']","['YXXXX', 'YYXXX', 'XYGXG', 'GGGGG']","[119, 6, 1, 1]"
3,"['raile', 'seton', 'spend']","['XXXXY', 'GYXXY', 'GGGGG']","[104, 1, 1]"
4,"['raile', 'tends', 'beach', 'kebab']","['XYXXY', 'XGXXX', 'YGYXX', 'GGGGG']","[50, 5, 1, 1]"
4,"['raile', 'quill', 'build', 'guild']","['XXGGX', 'XGGGY', 'XGGGG', 'GGGGG']","[16, 4, 1, 1]"
4,"['raile', 'thans', 'quack', 'aback']","['XYXXX', 'XXGXX', 'XXGGG', 'GGGGG']","[76, 4, 1, 1]"
4,"['raile', 'donut', 'forth', 'motor']","['YXXXX', 'XGXXY', 'XGYYX', 'GGGGG']","[119, 6, 1, 1]"
4,"['raile', 'plate', 'algae', 'alone']","['XYXYG', 'XGYXG', 'GGXYG', 'GGGGG']","[17, 2, 1, 1]"
5,"['raile', 'nutsy', 'batch', 'catch', 'hatch']","['XGXXX', 'XXGXX', 'XGGGG', 'YGGGG', 'GGGGG']","[85, 6, 5, 4, 4]"
4,"['raile', 'dotes', 'preen', 'hyper']","['YXXXY', 'XXXGX', 'YYYGX', 'GGGGG']","[112, 17, 2, 2]"
4,"['raile', 'dusty', 'count', 'thumb']","['XXXXX', 'XYXYX', 'XXGXY', 'GGGGG']","[173, 7, 2, 2]"
3,"['raile', 'donut', 'dowry']","['YXXXX', 'GGXXX', 'GGGGG']","[119, 1, 1]"
4,"['raile', 'dusty', 'butch', 'ought']","['XXXXX', 'XGXYX', 'XGYXY', 'GGGGG']","[173, 4, 1, 1]"
4,"['raile', 'botel', 'blend', 'belch']","['XXXYY', 'GXXYY', 'GYYXX', 'GGGGG']","[49, 3, 1, 1]"
3,"['raile', 'dusty', 'dutch']","['XXXXX', 'GGXYX', 'GGGGG']","[173, 1, 1]"
3,"['raile', 'gouty', 'pilot']","['XXYYX', 'XYXYX', 'GGGGG']","[27, 1, 1]"
4,"['raile', 'seton', 'theft', 'tweed']","['XXXXY', 'XYYXX', 'GXGXY', 'GGGGG']","[104, 6, 1, 1]"
3,"['raile', 'seton', 'comet']","['XXXXY', 'XYYYX', 'GGGGG']","[104, 2, 2]"
6,"['raile', 'nutsy', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'YYYXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 6, 5, 4, 3, 3]"
3,"['raile', 'tends', 'enema']","['XYXXY', 'XYYXX', 'GGGGG']","[50, 3, 3]"
4,"['raile', 'seton', 'swept', 'steed']","['XXXXY', 'GYYXX', 'GXGXY', 'GGGGG']","[104, 5, 1, 1]"
3,"['raile', 'thans', 'abyss']","['XYXXX', 'XXYXG', 'GGGGG']","[76, 1, 1]"
4,"['raile', 'color', 'glory', 'growl']","['YXXYX', 'XYYYY', 'GYGYX', 'GGGGG']","[12, 3, 1, 1]"
3,"['raile', 'cling', 'fling']","['XXGYX', 'XGGGG', 'GGGGG']","[19, 2, 2]"
5,"['raile', 'seton', 'woken', 'coven', 'dozen']","['XXXXY', 'XYXYG', 'XGXGG', 'XGXGG', 'GGGGG']","[104, 5, 2, 1, 1]"
4,"['raile', 'dusty', 'booby', 'boozy']","['XXXXX', 'XXXXG', 'GGGYG', 'GGGGG']","[173, 11, 1, 1]"
4,"['raile', 'sport', 'drone', 'erode']","['YXXXG', 'XXGYX', 'YGGXG', 'GGGGG']","[58, 7, 1, 1]"
3,"['raile', 'burly', 'world']","['YXXGX', 'XXGGX', 'GGGGG']","[9, 1, 1]"
4,"['raile', 'snout', 'coupe', 'gouge']","['XXXXG', 'XXYYX', 'XGGXG', 'GGGGG']","[65, 2, 1, 1]"
3,"['raile', 'cling', 'click']","['XXGYX', 'GGGXX', 'GGGGG']","[19, 3, 3]"
2,"['raile', 'briar']","['YYGXX', 'GGGGG']","[3, 3]"
3,"['raile', 'trend', 'great']","['YYXXY', 'YGGXX', 'GGGGG']","[32, 1, 1]"
3,"['raile', 'alarm', 'altar']","['YYXYX', 'GGYYX', 'GGGGG']","[16, 1, 1]"
4,"['raile', 'clons', 'bulky', 'pulpy']","['XXXYX', 'XYXXX', 'XGGXG', 'GGGGG']","[66, 4, 1, 1]"
4,"['raile', 'color', 'blurb', 'blurt']","['YXXYX', 'XXYXY', 'GGGGY', 'GGGGG']","[12, 3, 1, 1]"
3,"['raile', 'thans', 'coast']","['XYXXX', 'YXGXY', 'GGGGG']","[76, 5, 5]"
4,"['raile', 'dusty', 'dummy', 'duchy']","['XXXXX', 'GGXXG', 'GGXXG', 'GGGGG']","[173, 3, 1, 1]"
3,"['raile', 'chogs', 'groin']","['YXYXX', 'XXGYX', 'GGGGG']","[24, 1, 1]"
4,"['raile', 'finds', 'fiber', 'fixer']","['YXYXY', 'GGXXX', 'GGXGG', 'GGGGG']","[25, 3, 1, 1]"
4,"['raile', 'donut', 'croup', 'group']","['YXXXX', 'XYXGX', 'XGGGG', 'GGGGG']","[119, 4, 1, 1]"
3,"['raile', 'reuse', 'rogue']","['GXXXG', 'GYYXG', 'GGGGG']","[8, 2, 2]"
3,"['raile', 'dally', 'badly']","['XGXGX', 'YGYGG', 'GGGGG']","[11, 3, 3]"
4,"['raile', 'scorn', 'shark', 'smart']","['YYXXX', 'GXXGX', 'GXGGX', 'GGGGG']","[91, 8, 3, 3]"
4,"['raile', 'synth', 'itchy', 'pithy']","['XXYXX', 'XYXYY', 'YYXGG', 'GGGGG']","[98, 2, 1, 1]"
3,"['raile', 'nutsy', 'gaudy']","['XGXXX', 'XYXXG', 'GGGGG']","[85, 1, 1]"
4,"['raile', 'quill', 'skill', 'chill']","['XXGGX', 'XXGGG', 'XXGGG', 'GGGGG']","[16, 5, 1, 1]"
4,"['raile', 'dotes', 'error', 'heron']","['YXXXY', 'XYXYX', 'YYGGY', 'GGGGG']","[112, 2, 1, 1]"
4,"['raile', 'thans', 'comma', 'vodka']","['XYXXX', 'XXYXX', 'XGXXG', 'GGGGG']","[76, 4, 1, 1]"
3,"['raile', 'finds', 'finer']","['YXYXY', 'GGGXX', 'GGGGG']","[25, 1, 1]"
4,"['raile', 'dotes', 'shrew', 'surer']","['YXXXY', 'XXXGY', 'GXGGX', 'GGGGG']","[112, 9, 1, 1]"
4,"['raile', 'rabid', 'radii', 'radio']","['GGYXX', 'GGXGY', 'GGGGY', 'GGGGG']","[6, 2, 1, 1]"
3,"['raile', 'reuse', 'rouge']","['GXXXG', 'GYGXG', 'GGGGG']","[8, 2, 2]"
4,"['raile', 'dotes', 'merry', 'perch']","['YXXXY', 'XXXYX', 'XGGYX', 'GGGGG']","[112, 11, 1, 1]"
4,"['raile', 'ruder', 'retro', 'retch']","['GXXXY', 'GXXYY', 'GGGYX', 'GGGGG']","[17, 3, 1, 1]"
4,"['raile', 'sport', 'trove', 'wrote']","['YXXXG', 'XXGYY', 'YGGXG', 'GGGGG']","[58, 2, 1, 1]"
4,"['raile', 'clons', 'clout', 'clock']","['XXXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[66, 4, 1, 1]"
3,"['raile', 'bilge', 'tilde']","['XXYYG', 'XGGXG', 'GGGGG']","[5, 1, 1]"
3,"['raile', 'sport', 'store']","['YXXXG', 'GXGGY', 'GGGGG']","[58, 1, 1]"
5,"['raile', 'sport', 'probe', 'prone', 'prove']","['YXXXG', 'XYGYX', 'GGGXG', 'GGGXG', 'GGGGG']","[58, 4, 2, 1, 1]"
3,"['raile', 'knosp', 'bring']","['YXGXX', 'XYXXX', 'GGGGG']","[30, 4, 4]"
4,"['raile', 'mongs', 'loose', 'solve']","['XXXYG', 'XGXXY', 'YGYYG', 'GGGGG']","[23, 3, 1, 1]"
3,"['raile', 'tends', 'cheat']","['XYXXY', 'YYXXX', 'GGGGG']","[50, 3, 3]"
5,"['raile', 'tripe', 'bride', 'crime', 'grime']","['YXGXG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[19, 7, 3, 1, 1]"
4,"['raile', 'whelp', 'belly', 'exult']","['XXXGY', 'XXYGX', 'XYYGX', 'GGGGG']","[18, 4, 1, 1]"
4,"['raile', 'dotes', 'shrew', 'usher']","['YXXXY', 'XXXGY', 'YYYGX', 'GGGGG']","[112, 9, 1, 1]"
3,"['raile', 'seton', 'epoch']","['XXXXY', 'XYXYX', 'GGGGG']","[104, 6, 6]"
3,"['raile', 'briar', 'triad']","['YYGXX', 'XGGGY', 'GGGGG']","[3, 1, 1]"
3,"['raile', 'trend', 'break']","['YYXXY', 'XGGXX', 'GGGGG']","[32, 5, 5]"
2,"['raile', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
3,"['raile', 'flair', 'viral']","['YYYYX', 'XYYYY', 'GGGGG']","[5, 1, 1]"
4,"['raile', 'synth', 'bingo', 'conic']","['XXYXX', 'XXGXX', 'XYGXY', 'GGGGG']","[98, 6, 2, 2]"
4,"['raile', 'chubs', 'paste', 'masse']","['XGXXG', 'XXXXY', 'XGGXG', 'GGGGG']","[25, 4, 1, 1]"
3,"['raile', 'synth', 'sonic']","['XXYXX', 'GXGXX', 'GGGGG']","[98, 1, 1]"
3,"['raile', 'anvil', 'vital']","['XYYYX', 'YXYYG', 'GGGGG']","[15, 1, 1]"
5,"['raile', 'gucks', 'crane', 'brace', 'trace']","['YYXXG', 'XXYXX', 'YGGXG', 'XGGGG', 'GGGGG']","[30, 6, 2, 1, 1]"
4,"['raile', 'towns', 'shiny', 'using']","['XXGXX', 'XXXGY', 'YXGGX', 'GGGGG']","[54, 4, 1, 1]"
4,"['raile', 'tends', 'beach', 'peach']","['XYXXY', 'XGXXX', 'XGGGG', 'GGGGG']","[50, 5, 1, 1]"
4,"['raile', 'thans', 'chaff', 'champ']","['XYXXX', 'XGGXX', 'GGGXX', 'GGGGG']","[76, 3, 1, 1]"
3,"['raile', 'nutsy', 'baton']","['XGXXX', 'YXGXX', 'GGGGG']","[85, 1, 1]"
3,"['raile', 'gucks', 'brake']","['YYXXG', 'XXXGX', 'GGGGG']","[30, 2, 2]"
3,"['raile', 'clons', 'pluck']","['XXXYX', 'YGXXX', 'GGGGG']","[66, 1, 1]"
6,"['raile', 'gucks', 'crane', 'crate', 'crave', 'craze']","['YYXXG', 'XXYXX', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[30, 6, 3, 2, 1, 1]"
3,"['raile', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[19, 1, 1]"
4,"['raile', 'trend', 'amber', 'weary']","['YYXXY', 'XYYXX', 'YXXYY', 'GGGGG']","[32, 3, 1, 1]"
4,"['raile', 'synth', 'dizzy', 'picky']","['XXYXX', 'XYXXX', 'XGXXG', 'GGGGG']","[98, 8, 4, 4]"
3,"['raile', 'stock', 'acute']","['XYXXG', 'XYXYX', 'GGGGG']","[43, 1, 1]"
5,"['raile', 'dotes', 'merry', 'berry', 'ferry']","['YXXXY', 'XXXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[112, 11, 2, 1, 1]"
3,"['raile', 'abide', 'aside']","['XYGXG', 'GXGGG', 'GGGGG']","[3, 1, 1]"
3,"['raile', 'nadir', 'tapir']","['YGYXX', 'XGXGG', 'GGGGG']","[2, 1, 1]"
4,"['raile', 'burly', 'droll', 'troll']","['YXXGX', 'XXYGX', 'XGGGG', 'GGGGG']","[9, 2, 1, 1]"
3,"['raile', 'towns', 'unify']","['XXGXX', 'XXXYX', 'GGGGG']","[54, 1, 1]"
4,"['raile', 'ruder', 'rebut', 'rebus']","['GXXXY', 'GYXYY', 'GGGGX', 'GGGGG']","[17, 4, 1, 1]"
4,"['raile', 'dusty', 'shoot', 'boost']","['XXXXX', 'XXYYX', 'YXGYG', 'GGGGG']","[173, 6, 1, 1]"
5,"['raile', 'donut', 'truck', 'trump', 'truss']","['YXXXX', 'XXXYY', 'GGGXX', 'GGGXX', 'GGGGG']","[119, 4, 3, 2, 2]"
4,"['raile', 'pingo', 'midge', 'siege']","['XXYXG', 'XGXGX', 'XGXGG', 'GGGGG']","[23, 2, 1, 1]"
4,"['raile', 'finds', 'giver', 'tiger']","['YXYXY', 'XGXXX', 'YGXGG', 'GGGGG']","[25, 5, 1, 1]"
4,"['raile', 'scran', 'natal', 'banal']","['XGXYX', 'XXXGY', 'YGXGG', 'GGGGG']","[22, 3, 1, 1]"
3,"['raile', 'clons', 'slump']","['XXXYX', 'XGXXY', 'GGGGG']","[66, 5, 5]"
3,"['raile', 'scorn', 'crank']","['YYXXX', 'XYXYY', 'GGGGG']","[91, 1, 1]"
4,"['raile', 'sport', 'forge', 'gorge']","['YXXXG', 'XXYYX', 'XGGGG', 'GGGGG']","[58, 5, 1, 1]"
5,"['raile', 'dotes', 'merry', 'every', 'query']","['YXXXY', 'XXXYX', 'XYYGG', 'YXGGG', 'GGGGG']","[112, 11, 2, 1, 1]"
4,"['raile', 'knosp', 'brink', 'drink']","['YXGXX', 'YYXXX', 'XGGGG', 'GGGGG']","[30, 2, 1, 1]"
3,"['raile', 'compt', 'favor']","['YGXXX', 'XYXXX', 'GGGGG']","[26, 3, 3]"
4,"['raile', 'tends', 'cheap', 'abbey']","['XYXXY', 'XYXXX', 'XXYYX', 'GGGGG']","[50, 3, 1, 1]"
3,"['raile', 'nutsy', 'tangy']","['XGXXX', 'YXYXG', 'GGGGG']","[85, 2, 2]"
4,"['raile', 'cabin', 'manic', 'panic']","['XGYXX', 'YGXGY', 'XGGGG', 'GGGGG']","[16, 2, 1, 1]"
4,"['raile', 'alarm', 'polar', 'solar']","['YYXYX', 'YYYYX', 'XGGGG', 'GGGGG']","[16, 4, 1, 1]"
3,"['raile', 'tripe', 'shire']","['YXGXG', 'XYGXG', 'GGGGG']","[19, 1, 1]"
5,"['raile', 'donut', 'brook', 'cross', 'proxy']","['YXXXX', 'XYXXX', 'XGGYX', 'XGGXX', 'GGGGG']","[119, 10, 3, 1, 1]"
4,"['raile', 'towns', 'joint', 'point']","['XXGXX', 'YGXGX', 'XGGGG', 'GGGGG']","[54, 2, 1, 1]"
3,"['raile', 'ruddy', 'robot']","['GXXXX', 'GXXXX', 'GGGGG']","[12, 3, 3]"
3,"['raile', 'knosp', 'prick']","['YXGXX', 'YXXXY', 'GGGGG']","[30, 1, 1]"
5,"['raile', 'pingo', 'mince', 'since', 'wince']","['XXYXG', 'XGGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[23, 3, 2, 1, 1]"
