steps,words,feedback,ncands
4,"['raile', 'shunt', 'spice', 'spike']","['XXGXG', 'GXXXX', 'GGGXG', 'GGGGG']","[29, 3, 1, 1]"
5,"['raile', 'ponts', 'biddy', 'civic', 'mimic']","['XXYXX', 'XXXXX', 'XGXXX', 'YGXGG', 'GGGGG']","[98, 10, 2, 1, 1]"
5,"['raile', 'month', 'bound', 'found', 'pound']","['XXXXX', 'XGYXX', 'XGGGG', 'XGGGG', 'GGGGG']","[173, 7, 4, 3, 3]"
4,"['raile', 'cabin', 'mafia', 'maxim']","['XGYXX', 'XGXGX', 'GGXGY', 'GGGGG']","[16, 4, 1, 1]"
4,"['raile', 'inlet', 'liken', 'linen']","['XXYYY', 'YYYGX', 'GGXGG', 'GGGGG']","[11, 2, 1, 1]"
4,"['raile', 'seton', 'event', 'unmet']","['XXXXY', 'XYYXY', 'YXYYG', 'GGGGG']","[104, 2, 1, 1]"
4,"['raile', 'bowet', 'fleck', 'flesh']","['XXXYY', 'XXXYX', 'GGGXX', 'GGGGG']","[49, 5, 1, 1]"
4,"['raile', 'month', 'goody', 'booby']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGGG']","[173, 14, 3, 3]"
3,"['raile', 'count', 'forth']","['YXXXX', 'XGXXY', 'GGGGG']","[119, 5, 5]"
3,"['raile', 'ghost', 'first']","['YXYXX', 'XXXGG', 'GGGGG']","[24, 1, 1]"
3,"['raile', 'shunt', 'stand']","['XYXXX', 'GXXGY', 'GGGGG']","[76, 2, 2]"
3,"['raile', 'swell', 'belly']","['XXXGY', 'XXYGY', 'GGGGG']","[18, 5, 5]"
4,"['raile', 'ghost', 'irony', 'ivory']","['YXYXX', 'XXGXX', 'GYGXG', 'GGGGG']","[24, 2, 1, 1]"
3,"['raile', 'seton', 'seedy']","['XXXXY', 'GGXXX', 'GGGGG']","[104, 1, 1]"
3,"['raile', 'knosp', 'print']","['YXGXX', 'XYXXY', 'GGGGG']","[30, 1, 1]"
4,"['raile', 'besat', 'weary', 'yearn']","['YYXXY', 'XGXYX', 'XGGGY', 'GGGGG']","[32, 3, 1, 1]"
4,"['raile', 'train', 'brain', 'drain']","['YYYXX', 'XGGGG', 'XGGGG', 'GGGGG']","[14, 3, 2, 2]"
4,"['raile', 'tripe', 'bride', 'bribe']","['YXGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[19, 7, 2, 2]"
5,"['raile', 'month', 'stood', 'stock', 'stout']","['XXXXX', 'XYXYX', 'GGGYX', 'GGGXX', 'GGGGG']","[173, 8, 2, 1, 1]"
4,"['raile', 'gavel', 'lapel', 'panel']","['XGXYY', 'XGXGG', 'YGYGG', 'GGGGG']","[11, 6, 1, 1]"
4,"['raile', 'crost', 'crash', 'crass']","['YYXXX', 'GGXGX', 'GGGGX', 'GGGGG']","[91, 2, 1, 1]"
4,"['raile', 'doups', 'fluke', 'flume']","['XXXYG', 'XXGXX', 'GGGXG', 'GGGGG']","[23, 3, 2, 2]"
4,"['raile', 'confs', 'afoul', 'offal']","['XYXYX', 'XYXYX', 'YGYXG', 'GGGGG']","[64, 4, 1, 1]"
3,"['raile', 'crags', 'agree']","['YYXXG', 'XYYYX', 'GGGGG']","[30, 1, 1]"
3,"['raile', 'dotes', 'error']","['YXXXY', 'XYXYX', 'GGGGG']","[112, 2, 2]"
2,"['raile', 'swirl']","['YXGYX', 'GGGGG']","[4, 4]"
3,"['raile', 'crags', 'argue']","['YYXXG', 'XGYYX', 'GGGGG']","[30, 1, 1]"
4,"['raile', 'bowet', 'bevel', 'bleed']","['XXXYY', 'GXXGX', 'GYXGY', 'GGGGG']","[49, 4, 2, 2]"
3,"['raile', 'bepat', 'delta']","['XYXYY', 'XGXYY', 'GGGGG']","[32, 1, 1]"
4,"['raile', 'slink', 'click', 'flick']","['XXGYX', 'XGGXG', 'YGGGG', 'GGGGG']","[19, 2, 1, 1]"
4,"['raile', 'seton', 'octet', 'totem']","['XXXXY', 'XYGYX', 'YXGGY', 'GGGGG']","[104, 2, 1, 1]"
4,"['raile', 'dotes', 'mower', 'wooer']","['YXXXY', 'XGXGX', 'XGYGG', 'GGGGG']","[112, 14, 1, 1]"
3,"['raile', 'count', 'front']","['YXXXX', 'XYXGG', 'GGGGG']","[119, 1, 1]"
4,"['raile', 'count', 'furry', 'shrub']","['YXXXX', 'XXYXX', 'XYGYX', 'GGGGG']","[119, 6, 2, 2]"
4,"['raile', 'typos', 'harpy', 'parry']","['YGXXX', 'XYYXX', 'XGGYG', 'GGGGG']","[26, 2, 1, 1]"
3,"['raile', 'mungs', 'biome']","['XXYXG', 'YXXXX', 'GGGGG']","[23, 1, 1]"
3,"['raile', 'gavel', 'lapel']","['XGXYY', 'XGXGG', 'GGGGG']","[11, 6, 6]"
4,"['raile', 'crost', 'smart', 'start']","['YYXXX', 'XYXYG', 'GXGGG', 'GGGGG']","[91, 2, 1, 1]"
4,"['raile', 'dotes', 'beret', 'greet']","['YXXXY', 'XXYGX', 'XYYGG', 'GGGGG']","[112, 7, 1, 1]"
8,"['raile', 'dotes', 'mower', 'cover', 'joker', 'boxer', 'foyer', 'goner']","['YXXXY', 'XGXGX', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[112, 14, 8, 5, 3, 2, 1, 1]"
4,"['raile', 'bowet', 'hovel', 'golem']","['XXXYY', 'XGXGX', 'XGXGY', 'GGGGG']","[49, 4, 1, 1]"
3,"['raile', 'copsy', 'lusty']","['XXXYX', 'XXXYG', 'GGGGG']","[66, 2, 2]"
3,"['raile', 'copsy', 'loopy']","['XXXYX', 'XGYXG', 'GGGGG']","[66, 1, 1]"
3,"['raile', 'ruddy', 'round']","['GXXXX', 'GYYYX', 'GGGGG']","[12, 1, 1]"
4,"['raile', 'stand', 'admit', 'audit']","['XYYXX', 'XYYXY', 'GYXGG', 'GGGGG']","[25, 2, 1, 1]"
3,"['raile', 'slink', 'lying']","['XXGYX', 'XYGGX', 'GGGGG']","[19, 1, 1]"
3,"['raile', 'cyton', 'gamma']","['XGXXX', 'XXXXX', 'GGGGG']","[85, 5, 5]"
2,"['raile', 'labor']","['YGXYX', 'GGGGG']","[4, 4]"
3,"['raile', 'inlet', 'islet']","['XXYYY', 'GXGGG', 'GGGGG']","[11, 1, 1]"
4,"['raile', 'ponts', 'biddy', 'civic']","['XXYXX', 'XXXXX', 'XGXXX', 'GGGGG']","[98, 10, 2, 2]"
3,"['raile', 'ponts', 'forge']","['YXXXG', 'XGXXX', 'GGGGG']","[58, 4, 4]"
3,"['raile', 'count', 'corny']","['YXXXX', 'GGXGX', 'GGGGG']","[119, 1, 1]"
3,"['raile', 'goldy', 'moult']","['XXXGX', 'XGYXX', 'GGGGG']","[26, 1, 1]"
3,"['raile', 'cabin', 'basic']","['XGYXX', 'YGYGX', 'GGGGG']","[16, 1, 1]"
3,"['raile', 'synth', 'salad']","['XGXYX', 'GXXXX', 'GGGGG']","[22, 3, 3]"
4,"['raile', 'shakt', 'abate', 'agate']","['XYXXG', 'XXGXY', 'GXGGG', 'GGGGG']","[43, 3, 1, 1]"
3,"['raile', 'stony', 'spicy']","['XXGXX', 'GXXXG', 'GGGGG']","[54, 2, 2]"
4,"['raile', 'crost', 'sharp', 'spray']","['YYXXX', 'XYXYX', 'GXYYY', 'GGGGG']","[91, 7, 1, 1]"
4,"['raile', 'scent', 'askew', 'essay']","['XYXXY', 'YXYXX', 'YGXYX', 'GGGGG']","[50, 2, 1, 1]"
4,"['raile', 'count', 'droop', 'fjord']","['YXXXX', 'XYXXX', 'YYGYX', 'GGGGG']","[119, 12, 2, 2]"
3,"['raile', 'seton', 'spend']","['XXXXY', 'GYXXY', 'GGGGG']","[104, 1, 1]"
4,"['raile', 'scent', 'beady', 'kebab']","['XYXXY', 'XXYXX', 'YGYXX', 'GGGGG']","[50, 5, 1, 1]"
4,"['raile', 'still', 'build', 'guild']","['XXGGX', 'XXGGY', 'XGGGG', 'GGGGG']","[16, 5, 1, 1]"
4,"['raile', 'shunt', 'comma', 'aback']","['XYXXX', 'XXXXX', 'YXXXY', 'GGGGG']","[76, 6, 1, 1]"
4,"['raile', 'count', 'forth', 'motor']","['YXXXX', 'XGXXY', 'XGYYX', 'GGGGG']","[119, 5, 1, 1]"
4,"['raile', 'plate', 'algae', 'alone']","['XYXYG', 'XGYXG', 'GGXYG', 'GGGGG']","[17, 2, 1, 1]"
4,"['raile', 'cyton', 'batch', 'hatch']","['XGXXX', 'YXGXX', 'XGGGG', 'GGGGG']","[85, 5, 4, 4]"
4,"['raile', 'dotes', 'preen', 'hyper']","['YXXXY', 'XXXGX', 'YYYGX', 'GGGGG']","[112, 17, 2, 2]"
3,"['raile', 'month', 'thumb']","['XXXXX', 'YXXYY', 'GGGGG']","[173, 2, 2]"
3,"['raile', 'count', 'dowry']","['YXXXX', 'XGXXX', 'GGGGG']","[119, 6, 6]"
3,"['raile', 'month', 'ought']","['XXXXX', 'XYXYY', 'GGGGG']","[173, 4, 4]"
4,"['raile', 'bowet', 'blend', 'belch']","['XXXYY', 'GXXYX', 'GYYXX', 'GGGGG']","[49, 3, 1, 1]"
4,"['raile', 'month', 'butch', 'dutch']","['XXXXX', 'XXXYG', 'XGGGG', 'GGGGG']","[173, 3, 2, 2]"
3,"['raile', 'pulmo', 'pilot']","['XXYYX', 'GXGXY', 'GGGGG']","[27, 1, 1]"
4,"['raile', 'seton', 'theft', 'tweed']","['XXXXY', 'XYYXX', 'GXGXY', 'GGGGG']","[104, 6, 1, 1]"
3,"['raile', 'seton', 'comet']","['XXXXY', 'XYYYX', 'GGGGG']","[104, 2, 2]"
6,"['raile', 'cyton', 'daunt', 'gaunt', 'haunt', 'jaunt']","['XGXXX', 'XXYXY', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 6, 5, 4, 3, 3]"
3,"['raile', 'scent', 'enema']","['XYXXY', 'XXGYX', 'GGGGG']","[50, 2, 2]"
4,"['raile', 'seton', 'swept', 'steed']","['XXXXY', 'GYYXX', 'GXGXY', 'GGGGG']","[104, 5, 1, 1]"
3,"['raile', 'shunt', 'abyss']","['XYXXX', 'YXXXX', 'GGGGG']","[76, 3, 3]"
3,"['raile', 'floor', 'growl']","['YXXYX', 'XYGYY', 'GGGGG']","[12, 2, 2]"
3,"['raile', 'slink', 'fling']","['XXGYX', 'XGGGX', 'GGGGG']","[19, 5, 5]"
4,"['raile', 'seton', 'woven', 'dozen']","['XXXXY', 'XYXYG', 'XGXGG', 'GGGGG']","[104, 5, 1, 1]"
5,"['raile', 'month', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXX', 'XGGXG', 'GGGYG', 'GGGGG']","[173, 14, 3, 1, 1]"
4,"['raile', 'ponts', 'drove', 'erode']","['YXXXG', 'XYXXX', 'YGGXG', 'GGGGG']","[58, 7, 1, 1]"
2,"['raile', 'world']","['YXXGX', 'GGGGG']","[9, 9]"
4,"['raile', 'stoun', 'coupe', 'gouge']","['XXXXG', 'XXYYX', 'XGGXG', 'GGGGG']","[65, 2, 1, 1]"
3,"['raile', 'slink', 'click']","['XXGYX', 'XGGXG', 'GGGGG']","[19, 2, 2]"
2,"['raile', 'briar']","['YYGXX', 'GGGGG']","[3, 3]"
3,"['raile', 'besat', 'great']","['YYXXY', 'XYXGG', 'GGGGG']","[32, 2, 2]"
3,"['raile', 'moral', 'altar']","['YYXYX', 'XXYGY', 'GGGGG']","[16, 2, 2]"
4,"['raile', 'copsy', 'lumpy', 'pulpy']","['XXXYX', 'XXYXG', 'YGXGG', 'GGGGG']","[66, 2, 1, 1]"
4,"['raile', 'floor', 'blurb', 'blurt']","['YXXYX', 'XGXXY', 'GGGGY', 'GGGGG']","[12, 3, 1, 1]"
4,"['raile', 'shunt', 'ascot', 'coast']","['XYXXX', 'YXXXG', 'YYYYG', 'GGGGG']","[76, 4, 1, 1]"
4,"['raile', 'month', 'bushy', 'duchy']","['XXXXX', 'XXXXY', 'XGXGG', 'GGGGG']","[173, 7, 1, 1]"
3,"['raile', 'ghost', 'groin']","['YXYXX', 'GXGXX', 'GGGGG']","[24, 1, 1]"
4,"['raile', 'finds', 'fiber', 'fixer']","['YXYXY', 'GGXXX', 'GGXGG', 'GGGGG']","[25, 3, 1, 1]"
4,"['raile', 'count', 'furor', 'group']","['YXXXX', 'XYYXX', 'XYYYY', 'GGGGG']","[119, 5, 2, 2]"
3,"['raile', 'reuse', 'rogue']","['GXXXG', 'GYYXG', 'GGGGG']","[8, 2, 2]"
3,"['raile', 'madly', 'badly']","['XGXGX', 'XGGGG', 'GGGGG']","[11, 2, 2]"
3,"['raile', 'crost', 'smart']","['YYXXX', 'XYXYG', 'GGGGG']","[91, 2, 2]"
4,"['raile', 'ponts', 'pitch', 'pithy']","['XXYXX', 'GXXYX', 'GGGXY', 'GGGGG']","[98, 2, 1, 1]"
4,"['raile', 'cyton', 'gassy', 'gaudy']","['XGXXX', 'XYXXX', 'GGXXG', 'GGGGG']","[85, 14, 2, 2]"
3,"['raile', 'still', 'chill']","['XXGGX', 'XXGGG', 'GGGGG']","[16, 2, 2]"
4,"['raile', 'dotes', 'error', 'heron']","['YXXXY', 'XYXYX', 'YYGGY', 'GGGGG']","[112, 2, 1, 1]"
4,"['raile', 'shunt', 'comma', 'vodka']","['XYXXX', 'XXXXX', 'XGXXG', 'GGGGG']","[76, 6, 1, 1]"
3,"['raile', 'finds', 'finer']","['YXYXY', 'GGGXX', 'GGGGG']","[25, 1, 1]"
4,"['raile', 'dotes', 'shrew', 'surer']","['YXXXY', 'XXXGY', 'GXGGX', 'GGGGG']","[112, 9, 1, 1]"
4,"['raile', 'rabid', 'radii', 'radio']","['GGYXX', 'GGXGY', 'GGGGY', 'GGGGG']","[6, 2, 1, 1]"
3,"['raile', 'reuse', 'rouge']","['GXXXG', 'GYGXG', 'GGGGG']","[8, 2, 2]"
4,"['raile', 'dotes', 'merry', 'perch']","['YXXXY', 'XXXYX', 'XGGYX', 'GGGGG']","[112, 11, 1, 1]"
3,"['raile', 'recut', 'retch']","['GXXXY', 'GGYXY', 'GGGGG']","[17, 1, 1]"
3,"['raile', 'ponts', 'wrote']","['YXXXG', 'XYXGX', 'GGGGG']","[58, 1, 1]"
4,"['raile', 'copsy', 'clout', 'clock']","['XXXYX', 'GYXXX', 'GGGXX', 'GGGGG']","[66, 5, 2, 2]"
3,"['raile', 'bilge', 'tilde']","['XXYYG', 'XGGXG', 'GGGGG']","[5, 1, 1]"
3,"['raile', 'ponts', 'store']","['YXXXG', 'XYXYY', 'GGGGG']","[58, 1, 1]"
4,"['raile', 'ponts', 'probe', 'prove']","['YXXXG', 'GYXXX', 'GGGXG', 'GGGGG']","[58, 2, 1, 1]"
3,"['raile', 'knosp', 'bring']","['YXGXX', 'XYXXX', 'GGGGG']","[30, 4, 4]"
4,"['raile', 'doups', 'loose', 'solve']","['XXXYG', 'XGXXY', 'YGYYG', 'GGGGG']","[23, 2, 1, 1]"
3,"['raile', 'scent', 'cheat']","['XYXXY', 'XYGXG', 'GGGGG']","[50, 1, 1]"
5,"['raile', 'tripe', 'bride', 'crime', 'grime']","['YXGXG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[19, 7, 3, 1, 1]"
4,"['raile', 'swell', 'belly', 'exult']","['XXXGY', 'XXYGY', 'XYYGX', 'GGGGG']","[18, 5, 1, 1]"
4,"['raile', 'dotes', 'shrew', 'usher']","['YXXXY', 'XXXGY', 'YYYGX', 'GGGGG']","[112, 9, 1, 1]"
3,"['raile', 'seton', 'epoch']","['XXXXY', 'XYXYX', 'GGGGG']","[104, 6, 6]"
3,"['raile', 'briar', 'triad']","['YYGXX', 'XGGGY', 'GGGGG']","[3, 1, 1]"
4,"['raile', 'besat', 'bread', 'break']","['YYXXY', 'GYXGX', 'GGGGX', 'GGGGG']","[32, 2, 1, 1]"
2,"['raile', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
3,"['raile', 'flair', 'viral']","['YYYYX', 'XYYYY', 'GGGGG']","[5, 1, 1]"
3,"['raile', 'ponts', 'conic']","['XXYXX', 'XGGXX', 'GGGGG']","[98, 2, 2]"
4,"['raile', 'chugs', 'baste', 'masse']","['XGXXG', 'XXXXY', 'XGGXG', 'GGGGG']","[25, 5, 1, 1]"
3,"['raile', 'ponts', 'sonic']","['XXYXX', 'XGGXY', 'GGGGG']","[98, 1, 1]"
3,"['raile', 'anvil', 'vital']","['XYYYX', 'YXYYG', 'GGGGG']","[15, 1, 1]"
4,"['raile', 'crags', 'brace', 'trace']","['YYXXG', 'YGGXX', 'XGGGG', 'GGGGG']","[30, 2, 1, 1]"
3,"['raile', 'stony', 'using']","['XXGXX', 'YXXGX', 'GGGGG']","[54, 1, 1]"
4,"['raile', 'scent', 'beach', 'peach']","['XYXXY', 'XYYXX', 'XGGGG', 'GGGGG']","[50, 4, 1, 1]"
4,"['raile', 'shunt', 'chaff', 'champ']","['XYXXX', 'XGXXX', 'GGGXX', 'GGGGG']","[76, 3, 1, 1]"
3,"['raile', 'cyton', 'baton']","['XGXXX', 'XXGGG', 'GGGGG']","[85, 1, 1]"
4,"['raile', 'crags', 'drake', 'brake']","['YYXXG', 'XGGXX', 'XGGGG', 'GGGGG']","[30, 6, 1, 1]"
3,"['raile', 'copsy', 'pluck']","['XXXYX', 'YXYXX', 'GGGGG']","[66, 1, 1]"
6,"['raile', 'crags', 'crane', 'crate', 'crave', 'craze']","['YYXXG', 'GGGXX', 'GGGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[30, 4, 3, 2, 1, 1]"
3,"['raile', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[19, 1, 1]"
3,"['raile', 'besat', 'weary']","['YYXXY', 'XGXYX', 'GGGGG']","[32, 3, 3]"
3,"['raile', 'ponts', 'picky']","['XXYXX', 'GXXXX', 'GGGGG']","[98, 3, 3]"
3,"['raile', 'shakt', 'acute']","['XYXXG', 'XXYXY', 'GGGGG']","[43, 2, 2]"
5,"['raile', 'dotes', 'merry', 'berry', 'ferry']","['YXXXY', 'XXXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[112, 11, 2, 1, 1]"
3,"['raile', 'abide', 'aside']","['XYGXG', 'GXGGG', 'GGGGG']","[3, 1, 1]"
3,"['raile', 'nadir', 'tapir']","['YGYXX', 'XGXGG', 'GGGGG']","[2, 1, 1]"
3,"['raile', 'world', 'troll']","['YXXGX', 'XYYGX', 'GGGGG']","[9, 1, 1]"
3,"['raile', 'stony', 'unify']","['XXGXX', 'XXXYG', 'GGGGG']","[54, 1, 1]"
3,"['raile', 'recut', 'rebus']","['GXXXY', 'GGXGX', 'GGGGG']","[17, 2, 2]"
3,"['raile', 'month', 'boost']","['XXXXX', 'XGXYX', 'GGGGG']","[173, 4, 4]"
4,"['raile', 'count', 'trump', 'truss']","['YXXXX', 'XXGXY', 'GGGXX', 'GGGGG']","[119, 3, 2, 2]"
3,"['raile', 'mungs', 'siege']","['XXYXG', 'XXXGY', 'GGGGG']","[23, 1, 1]"
4,"['raile', 'finds', 'giver', 'tiger']","['YXYXY', 'XGXXX', 'YGXGG', 'GGGGG']","[25, 5, 1, 1]"
3,"['raile', 'synth', 'banal']","['XGXYX', 'XXGXX', 'GGGGG']","[22, 2, 2]"
3,"['raile', 'copsy', 'slump']","['XXXYX', 'XXYYX', 'GGGGG']","[66, 1, 1]"
4,"['raile', 'crost', 'crack', 'crank']","['YYXXX', 'GGXXX', 'GGGYG', 'GGGGG']","[91, 4, 1, 1]"
4,"['raile', 'ponts', 'forge', 'gorge']","['YXXXG', 'XGXXX', 'XGGGG', 'GGGGG']","[58, 4, 1, 1]"
5,"['raile', 'dotes', 'merry', 'every', 'query']","['YXXXY', 'XXXYX', 'XYYGG', 'YXGGG', 'GGGGG']","[112, 11, 2, 1, 1]"
4,"['raile', 'knosp', 'brink', 'drink']","['YXGXX', 'YYXXX', 'XGGGG', 'GGGGG']","[30, 2, 1, 1]"
4,"['raile', 'typos', 'major', 'favor']","['YGXXX', 'XXXGX', 'XGXGG', 'GGGGG']","[26, 4, 1, 1]"
4,"['raile', 'scent', 'beady', 'abbey']","['XYXXY', 'XXYXX', 'YYYXG', 'GGGGG']","[50, 5, 1, 1]"
3,"['raile', 'cyton', 'tangy']","['XGXXX', 'XYYXY', 'GGGGG']","[85, 3, 3]"
4,"['raile', 'cabin', 'manic', 'panic']","['XGYXX', 'YGXGY', 'XGGGG', 'GGGGG']","[16, 2, 1, 1]"
4,"['raile', 'moral', 'polar', 'solar']","['YYXYX', 'XGYGY', 'XGGGG', 'GGGGG']","[16, 2, 1, 1]"
3,"['raile', 'tripe', 'shire']","['YXGXG', 'XYGXG', 'GGGGG']","[19, 1, 1]"
4,"['raile', 'count', 'droop', 'proxy']","['YXXXX', 'XYXXX', 'XGGYY', 'GGGGG']","[119, 12, 1, 1]"
4,"['raile', 'stony', 'joint', 'point']","['XXGXX', 'XYYGX', 'XGGGG', 'GGGGG']","[54, 2, 1, 1]"
3,"['raile', 'ruddy', 'robot']","['GXXXX', 'GXXXX', 'GGGGG']","[12, 3, 3]"
3,"['raile', 'knosp', 'prick']","['YXGXX', 'YXXXY', 'GGGGG']","[30, 1, 1]"
3,"['raile', 'mungs', 'wince']","['XXYXG', 'XXGXX', 'GGGGG']","[23, 1, 1]"
4,"['raile', 'knosp', 'chirp', 'crimp']","['YXGXX', 'XXXXG', 'GXGYG', 'GGGGG']","[30, 2, 1, 1]"
3,"['raile', 'goldy', 'knoll']","['XXXGX', 'XYYXX', 'GGGGG']","[26, 1, 1]"
4,"['raile', 'crost', 'sharp', 'sugar']","['YYXXX', 'XYXYX', 'GXYYX', 'GGGGG']","[91, 7, 1, 1]"
4,"['raile', 'shunt', 'chaff', 'whack']","['XYXXX', 'XGXXX', 'YGGXX', 'GGGGG']","[76, 3, 1, 1]"
