,steps,words,feedback,ncands
43,4,"['arles', 'rearm', 'rehab', 'repay']","['YYXYX', 'GGYYX', 'GGXGX', 'GGGGG']","[25, 4, 2, 2]"
44,4,"['arles', 'ponty', 'hitch', 'digit']","['XXXXX', 'XXXYX', 'XGYXX', 'GGGGG']","[205, 16, 2, 2]"
45,5,"['arles', 'grace', 'crane', 'craze', 'crate']","['YGXYX', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[30, 4, 3, 2, 2]"
46,6,"['arles', 'chill', 'cloud', 'clump', 'clung', 'cluck']","['XXYXX', 'GXXYY', 'GGXYX', 'GGGXX', 'GGGXX', 'GGGGG']","[91, 7, 3, 2, 1, 1]"
47,4,"['arles', 'sense', 'spoke', 'spike']","['XXXYY', 'GYXYG', 'GGXGG', 'GGGGG']","[67, 14, 1, 1]"
48,5,"['arles', 'ponty', 'which', 'civic', 'mimic']","['XXXXX', 'XXXXX', 'XXYYX', 'YGXGG', 'GGGGG']","[205, 10, 3, 1, 1]"
49,3,"['arles', 'ponty', 'pound']","['XXXXX', 'GGYXX', 'GGGGG']","[205, 1, 1]"
50,4,"['arles', 'mania', 'magic', 'maxim']","['YXXXX', 'GGXGY', 'GGXGX', 'GGGGG']","[119, 2, 1, 1]"
51,3,"['arles', 'level', 'linen']","['XXYGX', 'GYXGY', 'GGGGG']","[30, 3, 3]"
52,3,"['arles', 'tenet', 'unmet']","['XXXGX', 'YYYGG', 'GGGGG']","[44, 1, 1]"
53,3,"['arles', 'smell', 'flesh']","['XXYYY', 'YXGYY', 'GGGGG']","[19, 1, 1]"
54,4,"['arles', 'ponty', 'goody', 'booby']","['XXXXX', 'XGXXG', 'XGGXG', 'GGGGG']","[205, 14, 3, 3]"
55,5,"['arles', 'rotor', 'north', 'worth', 'forth']","['XYXXX', 'YGYYY', 'XGGGG', 'XGGGG', 'GGGGG']","[74, 6, 2, 1, 1]"
56,3,"['arles', 'sorry', 'first']","['XYXXY', 'YXGYX', 'GGGGG']","[35, 2, 2]"
57,4,"['arles', 'sassy', 'stank', 'stand']","['YXXXY', 'GYYYX', 'GGGGX', 'GGGGG']","[62, 24, 1, 1]"
58,3,"['arles', 'belle', 'belly']","['XXGYX', 'GGGGY', 'GGGGG']","[17, 1, 1]"
59,3,"['arles', 'rotor', 'ivory']","['XYXXX', 'YYXYY', 'GGGGG']","[74, 6, 6]"
60,4,"['arles', 'sense', 'setup', 'seedy']","['XXXYY', 'GGXYY', 'GGXXX', 'GGGGG']","[67, 2, 1, 1]"
61,3,"['arles', 'cronk', 'print']","['XGXXX', 'XGXGX', 'GGGGG']","[65, 8, 8]"
62,6,"['arles', 'rearm', 'heart', 'beard', 'weary', 'yearn']","['YYXYX', 'YGGGX', 'XGGGX', 'XGGGX', 'XGGGY', 'GGGGG']","[25, 6, 3, 2, 1, 1]"
63,5,"['arles', 'train', 'brain', 'grain', 'drain']","['YGXXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[40, 3, 2, 1, 1]"
64,7,"['arles', 'erode', 'trite', 'prize', 'crime', 'urine', 'bribe']","['XGXYX', 'YGXXG', 'XGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[45, 19, 9, 5, 3, 1, 1]"
65,5,"['arles', 'sissy', 'stoop', 'stock', 'stout']","['XXXXY', 'GXYYX', 'GGGYX', 'GGGXX', 'GGGGG']","[114, 38, 2, 1, 1]"
66,3,"['arles', 'label', 'panel']","['YXYGX', 'YGXGG', 'GGGGG']","[9, 5, 5]"
67,4,"['arles', 'grass', 'brass', 'crass']","['YGXXG', 'XGGGG', 'XGGGG', 'GGGGG']","[3, 2, 1, 1]"
68,5,"['arles', 'belle', 'elude', 'flute', 'flume']","['XXYYX', 'XYYYG', 'YGGXG', 'GGGXG', 'GGGGG']","[55, 17, 4, 2, 2]"
69,4,"['arles', 'canal', 'total', 'offal']","['YXYXX', 'XYXGG', 'XYXGG', 'GGGGG']","[68, 8, 1, 1]"
70,3,"['arles', 'after', 'agree']","['GYXGX', 'GXXGY', 'GGGGG']","[5, 1, 1]"
71,3,"['arles', 'erode', 'error']","['XGXYX', 'GGYXY', 'GGGGG']","[45, 1, 1]"
72,2,"['arles', 'swirl']","['XYYXY', 'GGGGG']","[3, 3]"
73,3,"['arles', 'arena', 'argue']","['GGXYX', 'GGYXY', 'GGGGG']","[2, 1, 1]"
74,4,"['arles', 'level', 'fleet', 'bleed']","['XXYGX', 'YYXGY', 'XGGGX', 'GGGGG']","[30, 6, 2, 2]"
75,3,"['arles', 'value', 'delta']","['YXGYX', 'XYGXY', 'GGGGG']","[7, 4, 4]"
76,3,"['arles', 'chill', 'flick']","['XXYXX', 'YXGYY', 'GGGGG']","[91, 1, 1]"
77,5,"['arles', 'tenet', 'thief', 'tweed', 'totem']","['XXXGX', 'GYXGY', 'GXXGX', 'GXYGX', 'GGGGG']","[44, 3, 2, 1, 1]"
78,4,"['arles', 'refer', 'corer', 'wooer']","['XYXGX', 'YYXGG', 'XGYGG', 'GGGGG']","[78, 47, 12, 12]"
79,3,"['arles', 'cronk', 'front']","['XGXXX', 'XGGGX', 'GGGGG']","[65, 5, 5]"
80,4,"['arles', 'sorry', 'strip', 'shrub']","['XYXXY', 'GXGYX', 'GXGXX', 'GGGGG']","[35, 7, 4, 4]"
81,5,"['arles', 'carry', 'harry', 'marry', 'parry']","['YYXXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[65, 3, 2, 1, 1]"
82,5,"['arles', 'eerie', 'niece', 'midge', 'biome']","['XXXYX', 'YYXYG', 'XGYXG', 'YGXXG', 'GGGGG']","[130, 28, 5, 1, 1]"
83,3,"['arles', 'label', 'lapel']","['YXYGX', 'GGXGG', 'GGGGG']","[9, 1, 1]"
84,2,"['arles', 'start']","['YYXXY', 'GGGGG']","[25, 25]"
85,4,"['arles', 'creed', 'green', 'greet']","['XGXGX', 'XGGGX', 'GGGGX', 'GGGGG']","[22, 4, 1, 1]"
86,9,"['arles', 'refer', 'corer', 'wooer', 'boxer', 'poker', 'homer', 'voter', 'goner']","['XYXGX', 'YYXGG', 'XGYGG', 'XGYGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[78, 47, 12, 8, 7, 5, 2, 1, 1]"
87,4,"['arles', 'inlet', 'melee', 'golem']","['XXGGX', 'XXGGX', 'YYGGY', 'GGGGG']","[4, 2, 1, 1]"
88,3,"['arles', 'slush', 'lusty']","['XXYXY', 'YYYYX', 'GGGGG']","[31, 1, 1]"
89,4,"['arles', 'chill', 'flood', 'loopy']","['XXYXX', 'XXXYY', 'XYGYX', 'GGGGG']","[91, 20, 1, 1]"
90,3,"['arles', 'rotor', 'round']","['XYXXX', 'GGXYY', 'GGGGG']","[74, 6, 6]"
91,3,"['arles', 'await', 'audit']","['GXXXX', 'GXYGG', 'GGGGG']","[27, 2, 2]"
92,4,"['arles', 'chill', 'blind', 'lying']","['XXYXX', 'XXGYY', 'XYGGX', 'GGGGG']","[91, 8, 1, 1]"
93,3,"['arles', 'mania', 'gamma']","['YXXXX', 'YGXXG', 'GGGGG']","[119, 1, 1]"
94,3,"['arles', 'rural', 'labor']","['YYYXX', 'YXYYY', 'GGGGG']","[14, 3, 3]"
95,2,"['arles', 'islet']","['XXGGY', 'GGGGG']","[1, 1]"
96,4,"['arles', 'ponty', 'which', 'civic']","['XXXXX', 'XXXXX', 'XXYYX', 'GGGGG']","[205, 10, 3, 3]"
97,4,"['arles', 'eerie', 'force', 'forge']","['XYXYX', 'YYGXG', 'GGGXG', 'GGGGG']","[64, 8, 2, 2]"
98,5,"['arles', 'rotor', 'worry', 'horny', 'corny']","['XYXXX', 'YGXYY', 'XGGYG', 'XGGGG', 'GGGGG']","[74, 11, 2, 1, 1]"
99,4,"['arles', 'chill', 'would', 'moult']","['XXYXX', 'XXXGY', 'XGGGX', 'GGGGG']","[91, 7, 1, 1]"
100,4,"['arles', 'sassy', 'basin', 'basic']","['YXXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[62, 4, 1, 1]"
101,5,"['arles', 'sally', 'salon', 'salsa', 'salad']","['YXGXY', 'GGGYX', 'GGGXX', 'GGGYY', 'GGGGG']","[8, 4, 2, 1, 1]"
102,3,"['arles', 'abate', 'agate']","['GXXYX', 'GXGGG', 'GGGGG']","[19, 1, 1]"
103,4,"['arles', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[114, 4, 2, 2]"
104,5,"['arles', 'start', 'sugar', 'scrap', 'spray']","['YYXXY', 'GXYYX', 'GXXGY', 'GXGGY', 'GGGGG']","[25, 6, 3, 1, 1]"
105,3,"['arles', 'state', 'essay']","['YXXYY', 'YXYXY', 'GGGGG']","[42, 1, 1]"
106,4,"['arles', 'rotor', 'ivory', 'fjord']","['XYXXX', 'YYXYY', 'XXGGX', 'GGGGG']","[74, 6, 2, 2]"
107,4,"['arles', 'sense', 'spent', 'spend']","['XXXYY', 'GYYYY', 'GGGGX', 'GGGGG']","[67, 4, 1, 1]"
108,4,"['arles', 'heave', 'began', 'kebab']","['YXXYX', 'XGYXY', 'YGXGX', 'GGGGG']","[56, 7, 1, 1]"
109,4,"['arles', 'chill', 'built', 'guild']","['XXYXX', 'XXGGY', 'XGGGX', 'GGGGG']","[91, 5, 1, 1]"
110,3,"['arles', 'await', 'aback']","['GXXXX', 'GXGXX', 'GGGGG']","[27, 1, 1]"
111,3,"['arles', 'rotor', 'motor']","['XYXXX', 'YGGGG', 'GGGGG']","[74, 1, 1]"
112,2,"['arles', 'alone']","['GXYYX', 'GGGGG']","[10, 10]"
113,6,"['arles', 'mania', 'catty', 'watch', 'patch', 'hatch']","['YXXXX', 'XGXXY', 'YGGYX', 'XGGGG', 'XGGGG', 'GGGGG']","[119, 31, 4, 3, 2, 2]"
114,6,"['arles', 'refer', 'corer', 'riper', 'upper', 'hyper']","['XYXGX', 'YYXGG', 'XXYGG', 'YXGGG', 'XYGGG', 'GGGGG']","[78, 47, 22, 2, 1, 1]"
115,4,"['arles', 'ponty', 'hitch', 'thumb']","['XXXXX', 'XXXYX', 'YXYXY', 'GGGGG']","[205, 16, 1, 1]"
116,4,"['arles', 'rotor', 'worry', 'dowry']","['XYXXX', 'YGXYY', 'YGYGG', 'GGGGG']","[74, 11, 1, 1]"
117,3,"['arles', 'ponty', 'ought']","['XXXXX', 'XYXYX', 'GGGGG']","[205, 5, 5]"
118,4,"['arles', 'belle', 'below', 'belch']","['XXGYX', 'GGGYY', 'GGGXX', 'GGGGG']","[17, 2, 1, 1]"
119,4,"['arles', 'ponty', 'hitch', 'dutch']","['XXXXX', 'XXXYX', 'YXGGG', 'GGGGG']","[205, 16, 2, 2]"
120,3,"['arles', 'filly', 'pilot']","['XXGXX', 'XGGYX', 'GGGGG']","[30, 1, 1]"
121,4,"['arles', 'tenet', 'thief', 'tweed']","['XXXGX', 'GYXGY', 'GXXGX', 'GGGGG']","[44, 3, 2, 2]"
122,4,"['arles', 'tenet', 'quiet', 'comet']","['XXXGX', 'YYXGG', 'XXXGG', 'GGGGG']","[44, 5, 3, 3]"
123,7,"['arles', 'mania', 'taunt', 'haunt', 'gaunt', 'daunt', 'jaunt']","['YXXXX', 'XGYXY', 'YGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[119, 11, 5, 4, 3, 2, 2]"
124,4,"['arles', 'heave', 'ocean', 'enema']","['YXXYX', 'XYYXY', 'XXGYY', 'GGGGG']","[56, 5, 1, 1]"
125,4,"['arles', 'sheet', 'steep', 'steed']","['XXXGY', 'GXGGY', 'GGGGX', 'GGGGG']","[19, 2, 1, 1]"
126,2,"['arles', 'abyss']","['GXXXG', 'GGGGG']","[3, 3]"
127,3,"['arles', 'droll', 'growl']","['XGYXX', 'XGGYG', 'GGGGG']","[13, 3, 3]"
128,5,"['arles', 'chill', 'blind', 'flint', 'fling']","['XXYXX', 'XXGYY', 'XGGGX', 'GGGGX', 'GGGGG']","[91, 8, 3, 1, 1]"
129,4,"['arles', 'tenet', 'woven', 'dozen']","['XXXGX', 'XYYGX', 'XGXGG', 'GGGGG']","[44, 14, 1, 1]"
130,5,"['arles', 'ponty', 'goody', 'booby', 'boozy']","['XXXXX', 'XGXXG', 'XGGXG', 'GGGYG', 'GGGGG']","[205, 14, 3, 1, 1]"
131,2,"['arles', 'erode']","['XGXYX', 'GGGGG']","[45, 45]"
132,3,"['arles', 'lorry', 'world']","['XYYXX', 'YGGYX', 'GGGGG']","[16, 1, 1]"
133,5,"['arles', 'eerie', 'queue', 'coupe', 'gouge']","['XXXYX', 'YYXXG', 'XYYYG', 'XGGXG', 'GGGGG']","[130, 23, 3, 1, 1]"
134,5,"['arles', 'chill', 'cliff', 'climb', 'click']","['XXYXX', 'GXGYY', 'GGGXX', 'GGGXX', 'GGGGG']","[91, 5, 4, 3, 3]"
135,4,"['arles', 'train', 'friar', 'briar']","['YGXXX', 'XGYYX', 'XGGGG', 'GGGGG']","[40, 2, 1, 1]"
136,3,"['arles', 'grace', 'great']","['YGXYX', 'GGYXY', 'GGGGG']","[30, 1, 1]"
137,2,"['arles', 'altar']","['GYYXX', 'GGGGG']","[2, 2]"
138,4,"['arles', 'filly', 'bulky', 'pulpy']","['XXGXX', 'XXGYG', 'XGGXG', 'GGGGG']","[30, 3, 1, 1]"
139,4,"['arles', 'lorry', 'flirt', 'blurt']","['XYYXX', 'YXYGX', 'XGXGG', 'GGGGG']","[16, 5, 1, 1]"
140,3,"['arles', 'sassy', 'coast']","['YXXXY', 'YYYGX', 'GGGGG']","[62, 7, 7]"
141,4,"['arles', 'ponty', 'muddy', 'duchy']","['XXXXX', 'XXXXG', 'XGYYG', 'GGGGG']","[205, 15, 1, 1]"
142,4,"['arles', 'cronk', 'brown', 'groin']","['XGXXX', 'XGGYX', 'XGGXG', 'GGGGG']","[65, 5, 1, 1]"
143,5,"['arles', 'refer', 'fiber', 'finer', 'fixer']","['XYXGX', 'YYYGG', 'GGXGG', 'GGXGG', 'GGGGG']","[78, 4, 2, 1, 1]"
144,4,"['arles', 'cronk', 'troop', 'group']","['XGXXX', 'XGGXX', 'XGGYG', 'GGGGG']","[65, 14, 1, 1]"
145,5,"['arles', 'eerie', 'where', 'route', 'rogue']","['XYXYX', 'YYYXG', 'XXYYG', 'GGYXG', 'GGGGG']","[64, 8, 3, 1, 1]"
146,4,"['arles', 'canal', 'daily', 'badly']","['YXYXX', 'XGXYY', 'YGXGG', 'GGGGG']","[68, 8, 2, 2]"
147,3,"['arles', 'start', 'smart']","['YYXXY', 'GYGGG', 'GGGGG']","[25, 1, 1]"
148,3,"['arles', 'ponty', 'pithy']","['XXXXX', 'GXXYG', 'GGGGG']","[205, 1, 1]"
149,7,"['arles', 'mania', 'catty', 'happy', 'daddy', 'bawdy', 'gaudy']","['YXXXX', 'XGXXY', 'XGXXG', 'XGXXG', 'YGYGG', 'XGXGG', 'GGGGG']","[119, 31, 8, 6, 2, 1, 1]"
150,2,"['arles', 'chill']","['XXYXX', 'GGGGG']","[91, 91]"
151,4,"['arles', 'eerie', 'berry', 'heron']","['XYXYX', 'YGGXY', 'XGGYX', 'GGGGG']","[64, 12, 3, 3]"
152,5,"['arles', 'mania', 'quota', 'cocoa', 'vodka']","['YXXXX', 'XYXXG', 'XXYXG', 'XGXYG', 'GGGGG']","[119, 4, 2, 1, 1]"
153,4,"['arles', 'refer', 'fiber', 'finer']","['XYXGX', 'YYYGG', 'GGXGG', 'GGGGG']","[78, 4, 2, 2]"
154,2,"['arles', 'surer']","['XYXGY', 'GGGGG']","[23, 23]"
155,4,"['arles', 'carry', 'radar', 'radio']","['YYXXX', 'XGYYX', 'GGGYY', 'GGGGG']","[65, 15, 2, 2]"
156,5,"['arles', 'eerie', 'where', 'route', 'rouge']","['XYXYX', 'YYYXG', 'XXYYG', 'GGGXG', 'GGGGG']","[64, 8, 3, 1, 1]"
157,5,"['arles', 'eerie', 'berry', 'heron', 'perch']","['XYXYX', 'YGGXY', 'XGGYX', 'YGGXX', 'GGGGG']","[64, 12, 3, 1, 1]"
158,4,"['arles', 'eerie', 'recur', 'retch']","['XYXYX', 'YGYXY', 'GGYXY', 'GGGGG']","[64, 13, 1, 1]"
159,4,"['arles', 'erode', 'prove', 'wrote']","['XGXYX', 'YGGXG', 'XGGXG', 'GGGGG']","[45, 11, 4, 4]"
160,4,"['arles', 'chill', 'cloud', 'clock']","['XXYXX', 'GXXYY', 'GGGXX', 'GGGGG']","[91, 7, 2, 2]"
161,3,"['arles', 'belle', 'tilde']","['XXGYX', 'XYGYG', 'GGGGG']","[17, 1, 1]"
162,4,"['arles', 'sense', 'score', 'store']","['XYXYY', 'GYXYG', 'GXGGG', 'GGGGG']","[26, 8, 4, 4]"
163,3,"['arles', 'erode', 'prove']","['XGXYX', 'YGGXG', 'GGGGG']","[45, 11, 11]"
164,4,"['arles', 'cronk', 'print', 'bring']","['XGXXX', 'XGXGX', 'XGGGX', 'GGGGG']","[65, 8, 4, 4]"
165,3,"['arles', 'welsh', 'solve']","['XXGYY', 'XYGYX', 'GGGGG']","[3, 1, 1]"
166,4,"['arles', 'heave', 'wheat', 'cheat']","['YXXYX', 'YYYXY', 'XGGGG', 'GGGGG']","[56, 4, 1, 1]"
167,6,"['arles', 'erode', 'trite', 'prize', 'crime', 'grime']","['XGXYX', 'YGXXG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[45, 19, 9, 5, 1, 1]"
168,4,"['arles', 'belle', 'field', 'exult']","['XXYYX', 'XYYGY', 'XXYGX', 'GGGGG']","[55, 9, 1, 1]"
169,3,"['arles', 'surer', 'usher']","['XYXGY', 'YYYGG', 'GGGGG']","[23, 1, 1]"
170,4,"['arles', 'eerie', 'event', 'epoch']","['XXXYX', 'GYXXY', 'GXYXX', 'GGGGG']","[130, 10, 2, 2]"
171,3,"['arles', 'train', 'triad']","['YGXXX', 'GGYYX', 'GGGGG']","[40, 1, 1]"
172,3,"['arles', 'grace', 'break']","['YGXYX', 'XGYXY', 'GGGGG']","[30, 8, 8]"
173,3,"['arles', 'rotor', 'rhino']","['XYXXX', 'GYXYY', 'GGGGG']","[74, 1, 1]"
174,4,"['arles', 'rural', 'moral', 'viral']","['YYYXX', 'YXGGG', 'XXGGG', 'GGGGG']","[14, 3, 1, 1]"
175,4,"['arles', 'ponty', 'ionic', 'conic']","['XXXXX', 'XGGXX', 'YGGGG', 'GGGGG']","[205, 5, 1, 1]"
176,4,"['arles', 'state', 'cause', 'masse']","['YXXYY', 'YXYXG', 'XGXGG', 'GGGGG']","[42, 3, 1, 1]"
177,4,"['arles', 'sissy', 'stint', 'sonic']","['XXXXY', 'GYYYX', 'GXYYX', 'GGGGG']","[114, 17, 1, 1]"
178,4,"['arles', 'canal', 'total', 'vital']","['YXYXX', 'XYXGG', 'YXGGG', 'GGGGG']","[68, 8, 1, 1]"
179,3,"['arles', 'grace', 'trace']","['YGXYX', 'XGGGG', 'GGGGG']","[30, 2, 2]"
180,3,"['arles', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[114, 1, 1]"
181,5,"['arles', 'heave', 'death', 'beach', 'peach']","['YXXYX', 'YGGXY', 'XGGXG', 'XGGGG', 'GGGGG']","[56, 4, 2, 1, 1]"
182,3,"['arles', 'mania', 'champ']","['YXXXX', 'YYXXY', 'GGGGG']","[119, 2, 2]"
183,4,"['arles', 'mania', 'taunt', 'baton']","['YXXXX', 'XGYXY', 'YGXYY', 'GGGGG']","[119, 11, 1, 1]"
184,6,"['arles', 'grace', 'trade', 'frame', 'brave', 'brake']","['YGXYX', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[30, 7, 3, 2, 1, 1]"
185,4,"['arles', 'chill', 'block', 'pluck']","['XXYXX', 'YXXYY', 'XGXGG', 'GGGGG']","[91, 4, 1, 1]"
186,4,"['arles', 'grace', 'crane', 'craze']","['YGXYX', 'XGGYG', 'GGGXG', 'GGGGG']","[30, 4, 3, 3]"
187,5,"['arles', 'erode', 'trite', 'prize', 'gripe']","['XGXYX', 'YGXXG', 'XGGXG', 'YGGXG', 'GGGGG']","[45, 19, 9, 1, 1]"
188,5,"['arles', 'rearm', 'heart', 'beard', 'weary']","['YYXYX', 'YGGGX', 'XGGGX', 'XGGGX', 'GGGGG']","[25, 6, 3, 2, 2]"
189,5,"['arles', 'ponty', 'pygmy', 'puppy', 'picky']","['XXXXX', 'GXXXG', 'GYXXG', 'GXYYG', 'GGGGG']","[205, 6, 3, 1, 1]"
190,3,"['arles', 'abate', 'acute']","['GXXYX', 'GXYGG', 'GGGGG']","[19, 1, 1]"
191,4,"['arles', 'eerie', 'berry', 'ferry']","['XYXYX', 'YGGXY', 'XGGGG', 'GGGGG']","[64, 12, 2, 2]"
192,3,"['arles', 'abuse', 'aside']","['GXXYY', 'GXXYG', 'GGGGG']","[4, 1, 1]"
193,5,"['arles', 'carry', 'radar', 'major', 'tapir']","['YYXXX', 'XGYYX', 'YGXYG', 'XGXXG', 'GGGGG']","[65, 15, 5, 1, 1]"
194,3,"['arles', 'droll', 'troll']","['XGYXX', 'XGGGG', 'GGGGG']","[13, 1, 1]"
195,3,"['arles', 'ponty', 'unify']","['XXXXX', 'XXYXG', 'GGGGG']","[205, 2, 2]"
196,2,"['arles', 'rebus']","['XYXYG', 'GGGGG']","[1, 1]"
197,4,"['arles', 'sissy', 'ghost', 'boost']","['XXXXY', 'YXYGX', 'XXGGG', 'GGGGG']","[114, 3, 1, 1]"
198,3,"['arles', 'cross', 'truss']","['XGXXG', 'XGXGG', 'GGGGG']","[4, 1, 1]"
199,4,"['arles', 'sense', 'spoke', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[67, 14, 4, 4]"
