,steps,words,feedback,ncands
36,6,"['tores', 'level', 'emcee', 'annex', 'unwed', 'unfed']","['XXXGX', 'XYXGX', 'YXXGY', 'XGYGX', 'GGXGG', 'GGGGG']","[55, 20, 11, 3, 1, 1]"
37,4,"['tores', 'melee', 'plead', 'whelp']","['XXXYX', 'XYYYY', 'YYGXX', 'GGGGG']","[196, 16, 1, 1]"
38,5,"['tores', 'trait', 'track', 'tramp', 'trawl']","['GXYXX', 'GGGXY', 'GGGXX', 'GGGXX', 'GGGGG']","[19, 3, 2, 1, 1]"
39,4,"['tores', 'afoot', 'pinto', 'outdo']","['YYXXX', 'XXYYY', 'XXXYG', 'GGGGG']","[31, 6, 2, 2]"
40,4,"['tores', 'elope', 'above', 'adobe']","['XYXYX', 'YXGXG', 'GYGXG', 'GGGGG']","[45, 10, 1, 1]"
41,4,"['tores', 'briar', 'crank', 'crazy']","['XXYXX', 'XGXYY', 'GGGXX', 'GGGGG']","[97, 17, 3, 3]"
42,4,"['tores', 'loser', 'sober', 'sower']","['XGYGY', 'XGYGG', 'GGXGG', 'GGGGG']","[4, 2, 1, 1]"
43,4,"['tores', 'rearm', 'relay', 'repay']","['XXYYX', 'GGYYX', 'GGXGG', 'GGGGG']","[93, 8, 1, 1]"
44,4,"['tores', 'tatty', 'light', 'digit']","['YXXXX', 'YXYYX', 'XGGXG', 'GGGGG']","[87, 17, 1, 1]"
45,3,"['tores', 'erect', 'crate']","['YXYYX', 'YGYYY', 'GGGGG']","[23, 1, 1]"
46,4,"['tores', 'canny', 'click', 'cluck']","['XXXXX', 'GXXXX', 'GGXGG', 'GGGGG']","[246, 14, 1, 1]"
47,5,"['tores', 'sense', 'shave', 'siege', 'spike']","['XXXYY', 'GYXYG', 'GXXXG', 'GYYXG', 'GGGGG']","[72, 21, 7, 6, 6]"
48,4,"['tores', 'canny', 'which', 'mimic']","['XXXXX', 'YXXXX', 'XXYYX', 'GGGGG']","[246, 9, 3, 3]"
49,7,"['tores', 'wooly', 'couch', 'found', 'bound', 'mound', 'pound']","['XGXXX', 'XGYXX', 'XGGXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[79, 27, 4, 3, 2, 1, 1]"
50,4,"['tores', 'canny', 'mamma', 'maxim']","['XXXXX', 'XGXXX', 'GGYYY', 'GGGGG']","[246, 11, 2, 2]"
51,4,"['tores', 'level', 'laden', 'linen']","['XXXGX', 'GYXGY', 'GXXGG', 'GGGGG']","[55, 4, 3, 3]"
52,4,"['tores', 'fleet', 'quiet', 'unmet']","['YXXGX', 'XXYGG', 'XYXGG', 'GGGGG']","[13, 5, 1, 1]"
53,3,"['tores', 'sense', 'flesh']","['XXXYY', 'YYXGY', 'GGGGG']","[72, 1, 1]"
54,5,"['tores', 'wooly', 'moody', 'goofy', 'booby']","['XGXXX', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[79, 5, 3, 2, 2]"
55,4,"['tores', 'north', 'worth', 'forth']","['YGGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[5, 2, 1, 1]"
56,2,"['tores', 'first']","['YXGXY', 'GGGGG']","[7, 7]"
57,3,"['tores', 'stint', 'stand']","['YXXXY', 'GGXGY', 'GGGGG']","[58, 4, 4]"
58,4,"['tores', 'melee', 'delay', 'belly']","['XXXYX', 'XGGYY', 'XGGXG', 'GGGGG']","[196, 7, 2, 2]"
59,4,"['tores', 'brood', 'choir', 'ivory']","['XYYXX', 'XYGYX', 'XXGYY', 'GGGGG']","[74, 7, 1, 1]"
60,4,"['tores', 'sense', 'sepia', 'seedy']","['XXXYY', 'GGXYY', 'GGXXX', 'GGGGG']","[72, 2, 1, 1]"
61,3,"['tores', 'trait', 'print']","['YXYXX', 'YGXYG', 'GGGGG']","[21, 2, 2]"
62,6,"['tores', 'rearm', 'heard', 'pearl', 'weary', 'yearn']","['XXYYX', 'YGGGX', 'XGGGX', 'XGGGX', 'XGGGY', 'GGGGG']","[93, 6, 4, 2, 1, 1]"
63,4,"['tores', 'briar', 'grain', 'drain']","['XXYXX', 'XGYYY', 'XGGGG', 'GGGGG']","[97, 4, 1, 1]"
64,5,"['tores', 'rearm', 'pride', 'urine', 'bribe']","['XXYYX', 'YYXYX', 'XGGXG', 'XGGXG', 'GGGGG']","[93, 14, 3, 1, 1]"
65,2,"['tores', 'stout']","['YYXXY', 'GGGGG']","[17, 17]"
66,4,"['tores', 'level', 'expel', 'panel']","['XXXGX', 'YYXGG', 'YXYGG', 'GGGGG']","[55, 11, 1, 1]"
67,4,"['tores', 'grass', 'brass', 'crass']","['XXYXG', 'XGGGG', 'XGGGG', 'GGGGG']","[3, 2, 1, 1]"
68,4,"['tores', 'melee', 'flame', 'flume']","['XXXYX', 'YYYYG', 'GGXGG', 'GGGGG']","[196, 6, 1, 1]"
69,3,"['tores', 'aloof', 'offal']","['XYXXX', 'YYYYY', 'GGGGG']","[66, 1, 1]"
70,2,"['tores', 'agree']","['XXGGX', 'GGGGG']","[6, 6]"
71,2,"['tores', 'error']","['XYGYX', 'GGGGG']","[2, 2]"
72,3,"['tores', 'shark', 'swirl']","['XXYXY', 'GXXGX', 'GGGGG']","[26, 3, 3]"
73,4,"['tores', 'rearm', 'arena', 'argue']","['XXYYX', 'YYYYX', 'GGYXY', 'GGGGG']","[93, 9, 1, 1]"
74,4,"['tores', 'level', 'alien', 'bleed']","['XXXGX', 'YYXGY', 'XGXGX', 'GGGGG']","[55, 7, 3, 3]"
75,3,"['tores', 'elate', 'delta']","['YXXYX', 'YYYGY', 'GGGGG']","[69, 1, 1]"
76,5,"['tores', 'canny', 'which', 'quick', 'flick']","['XXXXX', 'YXXXX', 'XXGGX', 'XXGGG', 'GGGGG']","[246, 9, 2, 1, 1]"
77,3,"['tores', 'token', 'totem']","['GGXGX', 'GGXGX', 'GGGGG']","[3, 2, 2]"
78,3,"['tores', 'rower', 'wooer']","['XGYGX', 'YGYGG', 'GGGGG']","[19, 1, 1]"
79,3,"['tores', 'actor', 'front']","['YYYXX', 'XXYYY', 'GGGGG']","[10, 6, 6]"
80,3,"['tores', 'scrum', 'shrub']","['XXGXY', 'GXGGX', 'GGGGG']","[12, 3, 3]"
81,5,"['tores', 'carry', 'harry', 'marry', 'parry']","['XXGXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[29, 3, 2, 1, 1]"
82,4,"['tores', 'elope', 'above', 'biome']","['XYXYX', 'YXGXG', 'XYGXG', 'GGGGG']","[45, 10, 1, 1]"
83,4,"['tores', 'level', 'label', 'lapel']","['XXXGX', 'GYXGG', 'GGXGG', 'GGGGG']","[55, 3, 1, 1]"
84,2,"['tores', 'start']","['YXYXY', 'GGGGG']","[12, 12]"
85,3,"['tores', 'eater', 'greet']","['YXYGX', 'YXYGY', 'GGGGG']","[15, 2, 2]"
86,8,"['tores', 'rower', 'cover', 'boxer', 'poker', 'homer', 'foyer', 'goner']","['XGYGX', 'YGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[19, 10, 6, 5, 3, 2, 1, 1]"
87,4,"['tores', 'woven', 'model', 'golem']","['XGXGX', 'XGXGX', 'YGXGY', 'GGGGG']","[19, 5, 1, 1]"
88,5,"['tores', 'stint', 'dusty', 'gusty', 'lusty']","['YXXXY', 'YYXXY', 'XGGGG', 'XGGGG', 'GGGGG']","[58, 8, 3, 2, 2]"
89,3,"['tores', 'wooly', 'loopy']","['XGXXX', 'XGGYG', 'GGGGG']","[79, 1, 1]"
90,3,"['tores', 'donor', 'round']","['XGYXX', 'YGYYY', 'GGGGG']","[19, 1, 1]"
91,4,"['tores', 'tatty', 'plant', 'audit']","['YXXXX', 'YYYYX', 'XXYXG', 'GGGGG']","[87, 9, 2, 2]"
92,3,"['tores', 'canny', 'lying']","['XXXXX', 'XXYGY', 'GGGGG']","[246, 3, 3]"
93,4,"['tores', 'canny', 'mamma', 'gamma']","['XXXXX', 'XGXXX', 'YGGGG', 'GGGGG']","[246, 11, 1, 1]"
94,3,"['tores', 'brood', 'labor']","['XYYXX', 'YYYGX', 'GGGGG']","[74, 2, 2]"
95,3,"['tores', 'sleet', 'islet']","['YXXGY', 'YYYGG', 'GGGGG']","[11, 1, 1]"
96,4,"['tores', 'canny', 'click', 'civic']","['XXXXX', 'GXXXX', 'GXYYX', 'GGGGG']","[246, 14, 2, 2]"
97,3,"['tores', 'force', 'forge']","['XGGYX', 'GGGXG', 'GGGGG']","[5, 1, 1]"
98,5,"['tores', 'worry', 'foray', 'horny', 'corny']","['XGGXX', 'XGGYG', 'XGGXG', 'XGGGG', 'GGGGG']","[15, 3, 2, 1, 1]"
99,4,"['tores', 'motto', 'mount', 'moult']","['YGXXX', 'GGYYY', 'GGGXG', 'GGGGG']","[21, 2, 1, 1]"
100,4,"['tores', 'sassy', 'basin', 'basic']","['XXXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[120, 5, 2, 2]"
101,3,"['tores', 'sassy', 'salad']","['XXXXY', 'GGYYX', 'GGGGG']","[120, 2, 2]"
102,3,"['tores', 'elate', 'agate']","['YXXYX', 'YXGGG', 'GGGGG']","[69, 2, 2]"
103,5,"['tores', 'sassy', 'slyly', 'sunny', 'spicy']","['XXXXY', 'GXYYG', 'GXYXG', 'GXXXG', 'GGGGG']","[120, 12, 5, 2, 2]"
104,3,"['tores', 'scrum', 'spray']","['XXGXY', 'GXGXX', 'GGGGG']","[12, 2, 2]"
105,3,"['tores', 'sense', 'essay']","['XXXYY', 'YYXYY', 'GGGGG']","[72, 1, 1]"
106,3,"['tores', 'brood', 'fjord']","['XYYXX', 'XYGYG', 'GGGGG']","[74, 2, 2]"
107,3,"['tores', 'sense', 'spend']","['XXXYY', 'GYYYY', 'GGGGG']","[72, 2, 2]"
108,4,"['tores', 'melee', 'beech', 'kebab']","['XXXYX', 'XGXYY', 'YGYXX', 'GGGGG']","[196, 26, 2, 2]"
109,5,"['tores', 'canny', 'fluid', 'build', 'guild']","['XXXXX', 'XXXXX', 'XYYYG', 'XGGGG', 'GGGGG']","[246, 17, 2, 1, 1]"
110,4,"['tores', 'canny', 'black', 'aback']","['XXXXX', 'YYXXX', 'YXGGG', 'GGGGG']","[246, 7, 1, 1]"
111,3,"['tores', 'court', 'motor']","['YGYXX', 'XGXYY', 'GGGGG']","[4, 2, 2]"
112,3,"['tores', 'elope', 'alone']","['XYXYX', 'YGGXG', 'GGGGG']","[45, 6, 6]"
113,7,"['tores', 'tatty', 'match', 'watch', 'patch', 'catch', 'hatch']","['YXXXX', 'YGGYX', 'XGGGG', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[87, 10, 6, 5, 4, 3, 3]"
114,7,"['tores', 'freer', 'rarer', 'rider', 'leper', 'upper', 'hyper']","['XXYGX', 'XYYGG', 'YXYGG', 'YXXGG', 'XYGGG', 'XYGGG', 'GGGGG']","[94, 52, 28, 11, 2, 1, 1]"
115,3,"['tores', 'taint', 'thumb']","['GXXXX', 'GXXXY', 'GGGGG']","[28, 2, 2]"
116,3,"['tores', 'donor', 'dowry']","['XGYXX', 'GGXYY', 'GGGGG']","[19, 1, 1]"
117,3,"['tores', 'afoot', 'ought']","['YYXXX', 'XXYYG', 'GGGGG']","[31, 1, 1]"
118,5,"['tores', 'melee', 'delay', 'welch', 'belch']","['XXXYX', 'XGGYY', 'XGGXX', 'XGGGG', 'GGGGG']","[196, 7, 3, 1, 1]"
119,4,"['tores', 'tatty', 'until', 'dutch']","['YXXXX', 'YXGYX', 'YXGXX', 'GGGGG']","[87, 8, 3, 3]"
120,3,"['tores', 'afoot', 'pilot']","['YYXXX', 'XXYGG', 'GGGGG']","[31, 5, 5]"
121,4,"['tores', 'taken', 'thief', 'tweed']","['GXXGX', 'GXXGX', 'GXXGX', 'GGGGG']","[6, 4, 3, 3]"
122,3,"['tores', 'hotel', 'comet']","['YGXGX', 'XGYGX', 'GGGGG']","[4, 2, 2]"
123,6,"['tores', 'tatty', 'gaunt', 'haunt', 'daunt', 'jaunt']","['YXXXX', 'YGYYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[87, 12, 4, 3, 2, 2]"
124,4,"['tores', 'melee', 'enemy', 'enema']","['XXXYX', 'YYXYY', 'GGGGX', 'GGGGG']","[196, 3, 1, 1]"
125,4,"['tores', 'sleet', 'steep', 'steed']","['YXXGY', 'GXGGY', 'GGGGX', 'GGGGG']","[11, 2, 1, 1]"
126,3,"['tores', 'amass', 'abyss']","['XXXXG', 'GXYGG', 'GGGGG']","[12, 1, 1]"
127,4,"['tores', 'brood', 'grown', 'growl']","['XYYXX', 'XGGYX', 'GGGGX', 'GGGGG']","[74, 18, 1, 1]"
128,4,"['tores', 'canny', 'blind', 'fling']","['XXXXX', 'XXYGX', 'XGGGX', 'GGGGG']","[246, 6, 1, 1]"
129,3,"['tores', 'woven', 'dozen']","['XGXGX', 'XGXGG', 'GGGGG']","[19, 1, 1]"
130,6,"['tores', 'wooly', 'moody', 'goofy', 'booby', 'boozy']","['XGXXX', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGYG', 'GGGGG']","[79, 5, 3, 2, 1, 1]"
131,2,"['tores', 'erode']","['XYYYX', 'GGGGG']","[17, 17]"
132,3,"['tores', 'worry', 'world']","['XGGXX', 'GGGYX', 'GGGGG']","[15, 1, 1]"
133,5,"['tores', 'movie', 'noble', 'dodge', 'gouge']","['XGXYX', 'XGXXG', 'XGXXG', 'XGXGG', 'GGGGG']","[10, 7, 3, 1, 1]"
134,3,"['tores', 'canny', 'click']","['XXXXX', 'GXXXX', 'GGGGG']","[246, 14, 14]"
135,2,"['tores', 'briar']","['XXYXX', 'GGGGG']","[97, 97]"
136,3,"['tores', 'erect', 'great']","['YXYYX', 'YGGXG', 'GGGGG']","[23, 1, 1]"
137,4,"['tores', 'trait', 'ultra', 'altar']","['YXYXX', 'YYYXY', 'XGGYY', 'GGGGG']","[21, 3, 1, 1]"
138,5,"['tores', 'canny', 'dully', 'bulky', 'pulpy']","['XXXXX', 'XXXXG', 'XGGYG', 'XGGXG', 'GGGGG']","[246, 38, 2, 1, 1]"
139,3,"['tores', 'trait', 'blurt']","['YXYXX', 'YYXXG', 'GGGGG']","[21, 1, 1]"
140,3,"['tores', 'boost', 'coast']","['YGXXY', 'XGYGG', 'GGGGG']","[12, 6, 6]"
141,3,"['tores', 'canny', 'duchy']","['XXXXX', 'YXXXG', 'GGGGG']","[246, 6, 6]"
142,4,"['tores', 'brood', 'grown', 'groin']","['XYYXX', 'XGGYX', 'GGGXG', 'GGGGG']","[74, 18, 2, 2]"
143,6,"['tores', 'freer', 'fever', 'fiber', 'finer', 'fixer']","['XXYGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[94, 8, 6, 3, 2, 2]"
144,4,"['tores', 'brood', 'grown', 'group']","['XYYXX', 'XGGYX', 'GGGXX', 'GGGGG']","[74, 18, 1, 1]"
145,3,"['tores', 'rouge', 'rogue']","['XGYYX', 'GGYYG', 'GGGGG']","[2, 1, 1]"
146,5,"['tores', 'canny', 'gayly', 'daily', 'badly']","['XXXXX', 'XGXXG', 'XGYGG', 'YGXGG', 'GGGGG']","[246, 16, 4, 2, 2]"
147,3,"['tores', 'start', 'smart']","['YXYXY', 'GYGGG', 'GGGGG']","[12, 1, 1]"
148,3,"['tores', 'tatty', 'pithy']","['YXXXX', 'YXGYG', 'GGGGG']","[87, 1, 1]"
149,4,"['tores', 'canny', 'gayly', 'gaudy']","['XXXXX', 'XGXXG', 'GGYXG', 'GGGGG']","[246, 16, 2, 2]"
150,6,"['tores', 'canny', 'click', 'child', 'chili', 'chill']","['XXXXX', 'GXXXX', 'GYGYX', 'GGGGX', 'GGGGY', 'GGGGG']","[246, 14, 3, 2, 1, 1]"
151,3,"['tores', 'error', 'heron']","['XYGYX', 'YYGGY', 'GGGGG']","[2, 1, 1]"
152,5,"['tores', 'wooly', 'couch', 'going', 'vodka']","['XGXXX', 'XGYXX', 'XGXXX', 'XGXXX', 'GGGGG']","[79, 27, 7, 1, 1]"
153,5,"['tores', 'freer', 'fever', 'fiber', 'finer']","['XXYGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGGGG']","[94, 8, 6, 3, 3]"
154,5,"['tores', 'screw', 'spree', 'siren', 'surer']","['XXGGY', 'GXGGX', 'GXGGY', 'GXGGX', 'GGGGG']","[6, 3, 2, 1, 1]"
155,3,"['tores', 'brood', 'radio']","['XYYXX', 'XYYYY', 'GGGGG']","[74, 2, 2]"
156,2,"['tores', 'rouge']","['XGYYX', 'GGGGG']","[2, 2]"
157,4,"['tores', 'eerie', 'ferry', 'perch']","['XXGYX', 'YGGXY', 'XGGYX', 'GGGGG']","[25, 11, 2, 2]"
158,3,"['tores', 'erect', 'retch']","['YXYYX', 'YYYGY', 'GGGGG']","[23, 1, 1]"
159,2,"['tores', 'wrote']","['YYYYX', 'GGGGG']","[4, 4]"
160,4,"['tores', 'aloof', 'block', 'clock']","['XYXXX', 'XGGYX', 'XGGGG', 'GGGGG']","[66, 6, 1, 1]"
161,4,"['tores', 'teeth', 'title', 'tilde']","['GXXYX', 'GYYYX', 'GGYYG', 'GGGGG']","[17, 6, 1, 1]"
162,2,"['tores', 'store']","['YYYYY', 'GGGGG']","[1, 1]"
163,5,"['tores', 'erode', 'broke', 'grove', 'prove']","['XYYYX', 'YGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[17, 8, 6, 1, 1]"
164,4,"['tores', 'briar', 'brick', 'bring']","['XXYXX', 'GGGXY', 'GGGXX', 'GGGGG']","[97, 4, 2, 2]"
165,3,"['tores', 'loose', 'solve']","['XGXYY', 'YGYYG', 'GGGGG']","[13, 1, 1]"
166,5,"['tores', 'elate', 'agent', 'wheat', 'cheat']","['YXXYX', 'YXYYY', 'YXGXG', 'XGGGG', 'GGGGG']","[69, 5, 2, 1, 1]"
167,5,"['tores', 'rearm', 'prime', 'crime', 'grime']","['XXYYX', 'YYXYY', 'XGGGG', 'XGGGG', 'GGGGG']","[93, 4, 2, 1, 1]"
168,3,"['tores', 'elate', 'exult']","['YXXYX', 'GYXYY', 'GGGGG']","[69, 1, 1]"
169,3,"['tores', 'sneer', 'usher']","['XXYGY', 'YXYGG', 'GGGGG']","[13, 4, 4]"
170,3,"['tores', 'elope', 'epoch']","['XYXYX', 'GXGYY', 'GGGGG']","[45, 2, 2]"
171,4,"['tores', 'trait', 'trial', 'triad']","['GXYXX', 'GGYYY', 'GGGGX', 'GGGGG']","[19, 2, 1, 1]"
172,4,"['tores', 'rearm', 'arena', 'break']","['XXYYX', 'YYYYX', 'YGGXY', 'GGGGG']","[93, 9, 6, 6]"
173,4,"['tores', 'brood', 'occur', 'rhino']","['XYYXX', 'XYYYX', 'YXXXY', 'GGGGG']","[74, 5, 1, 1]"
174,4,"['tores', 'carry', 'rural', 'viral']","['XXGXX', 'XYGYX', 'YXGGG', 'GGGGG']","[29, 3, 1, 1]"
175,5,"['tores', 'wooly', 'couch', 'comic', 'conic']","['XGXXX', 'XGYXX', 'GGXYX', 'GGXGG', 'GGGGG']","[79, 27, 5, 1, 1]"
176,5,"['tores', 'sense', 'pause', 'false', 'masse']","['XXXYY', 'YYXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[72, 12, 2, 1, 1]"
177,3,"['tores', 'sound', 'sonic']","['XGXXY', 'GGXYX', 'GGGGG']","[10, 1, 1]"
178,3,"['tores', 'tatty', 'vital']","['YXXXX', 'YYGYX', 'GGGGG']","[87, 3, 3]"
179,4,"['tores', 'trite', 'trade', 'trace']","['GXYYX', 'GGXYG', 'GGGXG', 'GGGGG']","[13, 3, 1, 1]"
180,3,"['tores', 'sassy', 'using']","['XXXXY', 'YXYYX', 'GGGGG']","[120, 1, 1]"
181,4,"['tores', 'melee', 'beech', 'peach']","['XXXYX', 'XGXYY', 'XGYGG', 'GGGGG']","[196, 26, 2, 2]"
182,4,"['tores', 'canny', 'claim', 'champ']","['XXXXX', 'GYXXX', 'GXGXY', 'GGGGG']","[246, 6, 1, 1]"
183,3,"['tores', 'afoot', 'baton']","['YYXXX', 'YXYGY', 'GGGGG']","[31, 1, 1]"
184,5,"['tores', 'rearm', 'grave', 'drake', 'brake']","['XXYYX', 'YYGYX', 'XGGXG', 'XGGGG', 'GGGGG']","[93, 13, 6, 1, 1]"
185,4,"['tores', 'canny', 'which', 'pluck']","['XXXXX', 'YXXXX', 'XXXGX', 'GGGGG']","[246, 9, 1, 1]"
186,6,"['tores', 'rearm', 'grave', 'drake', 'crane', 'craze']","['XXYYX', 'YYGYX', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[93, 13, 6, 3, 1, 1]"
187,4,"['tores', 'rearm', 'pride', 'gripe']","['XXYYX', 'YYXYX', 'YGGXG', 'GGGGG']","[93, 14, 1, 1]"
188,5,"['tores', 'rearm', 'heard', 'pearl', 'weary']","['XXYYX', 'YGGGX', 'XGGGX', 'XGGGX', 'GGGGG']","[93, 6, 4, 2, 2]"
189,4,"['tores', 'canny', 'duchy', 'picky']","['XXXXX', 'YXXXG', 'XXGXG', 'GGGGG']","[246, 6, 1, 1]"
190,3,"['tores', 'elate', 'acute']","['YXXYX', 'YXYGG', 'GGGGG']","[69, 2, 2]"
191,3,"['tores', 'eerie', 'ferry']","['XXGYX', 'YGGXY', 'GGGGG']","[25, 11, 11]"
192,4,"['tores', 'sense', 'issue', 'aside']","['XXXYY', 'YYXYG', 'YGYXG', 'GGGGG']","[72, 4, 1, 1]"
193,3,"['tores', 'trait', 'tapir']","['GXYXX', 'GYYGY', 'GGGGG']","[19, 1, 1]"
194,4,"['tores', 'trout', 'troop', 'troll']","['GYYXX', 'GGGXY', 'GGGYX', 'GGGGG']","[6, 2, 1, 1]"
195,3,"['tores', 'canny', 'unify']","['XXXXX', 'XXYYG', 'GGGGG']","[246, 1, 1]"
196,3,"['tores', 'press', 'rebus']","['XXYYG', 'XYYYG', 'GGGGG']","[4, 1, 1]"
197,2,"['tores', 'boost']","['YGXXY', 'GGGGG']","[12, 12]"
198,2,"['tores', 'truss']","['GXYXG', 'GGGGG']","[1, 1]"
199,4,"['tores', 'sense', 'shave', 'siege']","['XXXYY', 'GYXYG', 'GXXXG', 'GGGGG']","[72, 21, 7, 7]"
200,3,"['tores', 'tried', 'tiger']","['GXYGX', 'GYYGX', 'GGGGG']","[8, 2, 2]"
