,steps,words,feedback,ncands
80,3,"['rates', 'sorry', 'shrub']","['YXXXY', 'GXGYX', 'GGGGG']","[26, 5, 5]"
81,5,"['rates', 'marry', 'harry', 'carry', 'parry']","['YGXXX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[26, 3, 2, 1, 1]"
82,5,"['rates', 'eerie', 'niece', 'bible', 'biome']","['XXXYX', 'YYXYG', 'XGYXG', 'GGYXG', 'GGGGG']","[147, 29, 6, 1, 1]"
83,2,"['rates', 'lapel']","['XGXGX', 'GGGGG']","[15, 15]"
84,2,"['rates', 'start']","['YYYXY', 'GGGGG']","[8, 8]"
85,3,"['rates', 'truer', 'greet']","['YXYGX', 'YGXGY', 'GGGGG']","[13, 1, 1]"
86,8,"['rates', 'freer', 'rover', 'wooer', 'boxer', 'poker', 'homer', 'goner']","['YXXGX', 'XYYGG', 'YGXGG', 'XGYGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[83, 47, 11, 6, 5, 3, 2, 2]"
87,4,"['rates', 'level', 'bleed', 'golem']","['XXXGX', 'YYXGY', 'XYYGX', 'GGGGG']","[56, 6, 1, 1]"
88,5,"['rates', 'stout', 'dusty', 'gusty', 'lusty']","['XXYXY', 'YYXYY', 'XGGGG', 'XGGGG', 'GGGGG']","[57, 4, 3, 2, 2]"
89,4,"['rates', 'doily', 'lobby', 'loopy']","['XXXXX', 'XGXYG', 'GGXXG', 'GGGGG']","[227, 2, 1, 1]"
90,3,"['rates', 'roomy', 'round']","['GXXXX', 'GGYXX', 'GGGGG']","[12, 3, 3]"
91,3,"['rates', 'adapt', 'audit']","['XYYXX', 'GYYXG', 'GGGGG']","[33, 1, 1]"
92,3,"['rates', 'doily', 'lying']","['XXXXX', 'XXGYY', 'GGGGG']","[227, 1, 1]"
93,3,"['rates', 'manly', 'gamma']","['XGXXX', 'YGXXX', 'GGGGG']","[66, 1, 1]"
94,3,"['rates', 'marry', 'labor']","['YGXXX', 'XGYYX', 'GGGGG']","[26, 5, 5]"
95,3,"['rates', 'sleet', 'islet']","['XXYGY', 'YYYGG', 'GGGGG']","[11, 1, 1]"
96,4,"['rates', 'doily', 'cinch', 'civic']","['XXXXX', 'XXYXX', 'GGXYX', 'GGGGG']","[227, 12, 1, 1]"
97,4,"['rates', 'eerie', 'force', 'forge']","['YXXYX', 'YYGXG', 'GGGXG', 'GGGGG']","[71, 7, 1, 1]"
98,5,"['rates', 'error', 'worry', 'horny', 'corny']","['YXXXX', 'XYGYY', 'XGGYG', 'XGGGG', 'GGGGG']","[108, 11, 2, 1, 1]"
99,4,"['rates', 'tight', 'mount', 'moult']","['XXYXX', 'YXXXG', 'GGGXG', 'GGGGG']","[75, 9, 1, 1]"
100,4,"['rates', 'sassy', 'basin', 'basic']","['XGXXY', 'YGGYX', 'GGGGX', 'GGGGG']","[24, 6, 2, 2]"
101,4,"['rates', 'sassy', 'salon', 'salad']","['XGXXY', 'GGYYX', 'GGGXX', 'GGGGG']","[24, 4, 1, 1]"
102,4,"['rates', 'elate', 'ovate', 'agate']","['XYYYX', 'YXGGG', 'XXGGG', 'GGGGG']","[30, 3, 2, 2]"
103,4,"['rates', 'sissy', 'spiny', 'spicy']","['XXXXY', 'GYYYG', 'GGGXG', 'GGGGG']","[94, 5, 2, 2]"
104,3,"['rates', 'sharp', 'spray']","['YYXXY', 'GXYYY', 'GGGGG']","[18, 1, 1]"
105,3,"['rates', 'shale', 'essay']","['XYXYY', 'YXYXY', 'GGGGG']","[28, 1, 1]"
106,4,"['rates', 'error', 'ivory', 'fjord']","['YXXXX', 'XYYYY', 'XXGGX', 'GGGGG']","[108, 9, 2, 2]"
107,3,"['rates', 'sense', 'spend']","['XXXYY', 'GYYYY', 'GGGGG']","[61, 1, 1]"
108,4,"['rates', 'leave', 'began', 'kebab']","['XYXYX', 'XGYXY', 'YGXGX', 'GGGGG']","[81, 6, 1, 1]"
109,5,"['rates', 'doily', 'child', 'build', 'guild']","['XXXXX', 'YXGGX', 'XXGGG', 'XGGGG', 'GGGGG']","[227, 3, 2, 1, 1]"
110,4,"['rates', 'allay', 'again', 'aback']","['XYXXX', 'GXXYX', 'GXGXX', 'GGGGG']","[98, 12, 1, 1]"
111,2,"['rates', 'motor']","['YXGXX', 'GGGGG']","[3, 3]"
112,3,"['rates', 'leave', 'alone']","['XYXYX', 'YYYXG', 'GGGGG']","[81, 9, 9]"
113,3,"['rates', 'tatty', 'hatch']","['XGGXX', 'YGGYX', 'GGGGG']","[17, 12, 12]"
114,6,"['rates', 'freer', 'rover', 'rider', 'upper', 'hyper']","['YXXGX', 'XYYGG', 'YXXGG', 'YXXGG', 'XYGGG', 'GGGGG']","[83, 47, 23, 10, 2, 2]"
115,4,"['rates', 'tight', 'touch', 'thumb']","['XXYXX', 'GXXYY', 'GXGXY', 'GGGGG']","[75, 4, 2, 2]"
116,4,"['rates', 'error', 'ivory', 'dowry']","['YXXXX', 'XYYYY', 'XXYGG', 'GGGGG']","[108, 9, 1, 1]"
117,3,"['rates', 'tight', 'ought']","['XXYXX', 'YXGGG', 'GGGGG']","[75, 1, 1]"
118,5,"['rates', 'eerie', 'belly', 'below', 'belch']","['XXXYX', 'YGXXY', 'GGGYX', 'GGGXX', 'GGGGG']","[147, 27, 2, 1, 1]"
119,3,"['rates', 'ditty', 'dutch']","['XXGXX', 'GXGYX', 'GGGGG']","[24, 1, 1]"
120,3,"['rates', 'tight', 'pilot']","['XXYXX', 'YGXXG', 'GGGGG']","[75, 3, 3]"
121,3,"['rates', 'tweet', 'tweed']","['XXYGX', 'GGGGY', 'GGGGG']","[16, 1, 1]"
122,4,"['rates', 'tweet', 'inlet', 'comet']","['XXYGX', 'YXYGG', 'XXXGG', 'GGGGG']","[16, 8, 4, 4]"
123,6,"['rates', 'taunt', 'haunt', 'gaunt', 'daunt', 'jaunt']","['XGYXX', 'YGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[28, 5, 4, 3, 2, 2]"
124,5,"['rates', 'leave', 'ocean', 'amend', 'enema']","['XYXYX', 'XYYXY', 'XXGYY', 'YYGYX', 'GGGGG']","[81, 8, 3, 1, 1]"
125,4,"['rates', 'sleet', 'steep', 'steed']","['XXYGY', 'GXGGY', 'GGGGX', 'GGGGG']","[11, 2, 1, 1]"
126,3,"['rates', 'class', 'abyss']","['XYXXG', 'XXYGG', 'GGGGG']","[6, 2, 2]"
127,4,"['rates', 'error', 'crown', 'growl']","['YXXXX', 'XGYYY', 'XGGGX', 'GGGGG']","[108, 23, 2, 2]"
128,4,"['rates', 'doily', 'cliff', 'fling']","['XXXXX', 'XXGYX', 'XGGYY', 'GGGGG']","[227, 9, 1, 1]"
129,4,"['rates', 'level', 'money', 'dozen']","['XXXGX', 'XYXGX', 'XGYGX', 'GGGGG']","[56, 23, 2, 2]"
130,4,"['rates', 'doily', 'bobby', 'boozy']","['XXXXX', 'XGXXG', 'GGYYG', 'GGGGG']","[227, 9, 1, 1]"
131,3,"['rates', 'eerie', 'erode']","['YXXYX', 'GYYXG', 'GGGGG']","[71, 1, 1]"
132,4,"['rates', 'error', 'worry', 'world']","['YXXXX', 'XYGYY', 'GGGYX', 'GGGGG']","[108, 11, 1, 1]"
133,3,"['rates', 'eerie', 'gouge']","['XXXYX', 'YYXXG', 'GGGGG']","[147, 35, 35]"
134,5,"['rates', 'doily', 'cliff', 'climb', 'click']","['XXXXX', 'XXGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[227, 9, 4, 3, 3]"
135,5,"['rates', 'array', 'urban', 'broad', 'briar']","['YYXXX', 'YGYGX', 'XGYGX', 'GGXGX', 'GGGGG']","[77, 7, 2, 1, 1]"
136,3,"['rates', 'treat', 'great']","['YYYYX', 'YGGGG', 'GGGGG']","[13, 1, 1]"
137,3,"['rates', 'actor', 'altar']","['YYGXX', 'GXGXG', 'GGGGG']","[3, 1, 1]"
138,4,"['rates', 'doily', 'lucky', 'pulpy']","['XXXXX', 'XXXYG', 'YGXXG', 'GGGGG']","[227, 4, 1, 1]"
139,4,"['rates', 'truth', 'court', 'blurt']","['YXYXX', 'YYGYX', 'XXGGG', 'GGGGG']","[43, 2, 1, 1]"
140,3,"['rates', 'start', 'coast']","['XYYXY', 'YYGXG', 'GGGGG']","[24, 4, 4]"
141,3,"['rates', 'doily', 'duchy']","['XXXXX', 'GXXXG', 'GGGGG']","[227, 3, 3]"
142,4,"['rates', 'error', 'crown', 'groin']","['YXXXX', 'XGYYY', 'XGGXG', 'GGGGG']","[108, 23, 1, 1]"
143,6,"['rates', 'freer', 'fever', 'fiber', 'finer', 'fixer']","['YXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[83, 9, 7, 3, 2, 2]"
144,4,"['rates', 'error', 'crown', 'group']","['YXXXX', 'XGYYY', 'XGGXX', 'GGGGG']","[108, 23, 5, 5]"
145,3,"['rates', 'revue', 'rogue']","['GXXYX', 'GYXGG', 'GGGGG']","[12, 1, 1]"
146,4,"['rates', 'manly', 'daily', 'badly']","['XGXXX', 'XGXGG', 'YGXGG', 'GGGGG']","[66, 5, 1, 1]"
147,3,"['rates', 'start', 'smart']","['YYYXY', 'GYGGG', 'GGGGG']","[8, 1, 1]"
148,3,"['rates', 'ditty', 'pithy']","['XXGXX', 'XGGYG', 'GGGGG']","[24, 1, 1]"
149,5,"['rates', 'manly', 'daddy', 'bawdy', 'gaudy']","['XGXXX', 'XGXXG', 'YGYGG', 'XGXGG', 'GGGGG']","[66, 11, 2, 1, 1]"
150,4,"['rates', 'doily', 'chili', 'chill']","['XXXXX', 'XXGGX', 'GGGGY', 'GGGGG']","[227, 3, 1, 1]"
151,4,"['rates', 'eerie', 'derby', 'heron']","['YXXYX', 'YGGXY', 'XGGXX', 'GGGGG']","[71, 10, 2, 2]"
152,4,"['rates', 'allay', 'coach', 'vodka']","['XYXXX', 'YXXYX', 'XGYXX', 'GGGGG']","[98, 18, 2, 2]"
153,5,"['rates', 'freer', 'fever', 'fiber', 'finer']","['YXXGX', 'GYYGG', 'GYXGG', 'GGXGG', 'GGGGG']","[83, 9, 7, 3, 3]"
154,2,"['rates', 'surer']","['YXXGY', 'GGGGG']","[19, 19]"
155,3,"['rates', 'radar', 'radio']","['GGXXX', 'GGGYY', 'GGGGG']","[14, 2, 2]"
156,3,"['rates', 'revue', 'rouge']","['GXXYX', 'GYXYG', 'GGGGG']","[12, 1, 1]"
157,5,"['rates', 'eerie', 'derby', 'heron', 'perch']","['YXXYX', 'YGGXY', 'XGGXX', 'YGGXX', 'GGGGG']","[71, 10, 2, 1, 1]"
158,3,"['rates', 'retro', 'retch']","['GXGYX', 'GGGYX', 'GGGGG']","[3, 1, 1]"
159,3,"['rates', 'trite', 'wrote']","['YXYYX', 'YGXGG', 'GGGGG']","[23, 2, 2]"
160,4,"['rates', 'doily', 'block', 'clock']","['XXXXX', 'XYXYX', 'XGGGG', 'GGGGG']","[227, 9, 2, 2]"
161,4,"['rates', 'teeth', 'twice', 'tilde']","['XXYYX', 'GYYYX', 'GXYXG', 'GGGGG']","[43, 4, 1, 1]"
162,2,"['rates', 'store']","['YXYYY', 'GGGGG']","[5, 5]"
163,4,"['rates', 'eerie', 'prone', 'prove']","['YXXYX', 'YYYXG', 'GGGXG', 'GGGGG']","[71, 18, 2, 2]"
164,4,"['rates', 'error', 'drink', 'bring']","['YXXXX', 'XGYXY', 'XGGGX', 'GGGGG']","[108, 24, 3, 3]"
165,4,"['rates', 'sense', 'slice', 'solve']","['XXXYY', 'GYXYG', 'GYXXG', 'GGGGG']","[61, 14, 1, 1]"
166,5,"['rates', 'elate', 'agent', 'wheat', 'cheat']","['XYYYX', 'YXYYY', 'YXGXG', 'XGGGG', 'GGGGG']","[30, 6, 2, 1, 1]"
167,5,"['rates', 'eerie', 'prime', 'crime', 'grime']","['YXXYX', 'YYYYG', 'XGGGG', 'XGGGG', 'GGGGG']","[71, 13, 2, 1, 1]"
168,4,"['rates', 'teeth', 'edict', 'exult']","['XXYYX', 'YYYYX', 'GXXXG', 'GGGGG']","[43, 5, 1, 1]"
169,3,"['rates', 'surer', 'usher']","['YXXGY', 'YYYGG', 'GGGGG']","[19, 1, 1]"
170,4,"['rates', 'eerie', 'enemy', 'epoch']","['XXXYX', 'GYXXY', 'GXYXX', 'GGGGG']","[147, 9, 2, 2]"
171,4,"['rates', 'trait', 'trial', 'triad']","['YYYXX', 'GGYYY', 'GGGGX', 'GGGGG']","[20, 2, 1, 1]"
172,4,"['rates', 'erase', 'arena', 'break']","['YYXYX', 'YGYXY', 'YGGXY', 'GGGGG']","[43, 9, 8, 8]"
173,3,"['rates', 'roomy', 'rhino']","['GXXXX', 'GYYXX', 'GGGGG']","[12, 2, 2]"
174,4,"['rates', 'array', 'moral', 'viral']","['YYXXX', 'YYGGX', 'XXGGG', 'GGGGG']","[77, 5, 1, 1]"
175,4,"['rates', 'doily', 'comic', 'conic']","['XXXXX', 'XGYXX', 'GGXGG', 'GGGGG']","[227, 3, 1, 1]"
176,4,"['rates', 'cause', 'false', 'masse']","['XGXYY', 'XGXGG', 'XGXGG', 'GGGGG']","[7, 3, 1, 1]"
177,4,"['rates', 'sissy', 'skill', 'sonic']","['XXXXY', 'GYYYX', 'GXYXX', 'GGGGG']","[94, 16, 2, 2]"
178,3,"['rates', 'total', 'vital']","['XYGXX', 'YXGGG', 'GGGGG']","[7, 1, 1]"
179,4,"['rates', 'treat', 'trade', 'trace']","['YYYYX', 'GGYYY', 'GGGXG', 'GGGGG']","[13, 2, 1, 1]"
180,3,"['rates', 'sissy', 'using']","['XXXXY', 'YYYYX', 'GGGGG']","[94, 1, 1]"
181,4,"['rates', 'leave', 'beach', 'peach']","['XYXYX', 'XGGXY', 'XGGGG', 'GGGGG']","[81, 4, 1, 1]"
182,5,"['rates', 'allay', 'coach', 'chain', 'champ']","['XYXXX', 'YXXYX', 'GXGYY', 'GGGXX', 'GGGGG']","[98, 18, 3, 2, 2]"
183,5,"['rates', 'tatty', 'hatch', 'fatal', 'baton']","['XGGXX', 'YGGYX', 'XGGXX', 'XGGYX', 'GGGGG']","[17, 12, 5, 3, 3]"
184,6,"['rates', 'erase', 'grave', 'frame', 'drake', 'brake']","['YYXYX', 'YGGXG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[43, 14, 7, 6, 1, 1]"
185,4,"['rates', 'doily', 'cluck', 'pluck']","['XXXXX', 'XXXYX', 'YGGGG', 'GGGGG']","[227, 14, 1, 1]"
186,7,"['rates', 'erase', 'grave', 'frame', 'drake', 'crane', 'craze']","['YYXYX', 'YGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[43, 14, 7, 6, 3, 1, 1]"
187,4,"['rates', 'eerie', 'prime', 'gripe']","['YXXYX', 'YYYYG', 'YGGXG', 'GGGGG']","[71, 13, 1, 1]"
188,5,"['rates', 'erase', 'heard', 'pearl', 'weary']","['YYXYX', 'YYGXY', 'XGGGX', 'XGGGX', 'GGGGG']","[43, 6, 4, 2, 2]"
189,4,"['rates', 'doily', 'pinky', 'picky']","['XXXXX', 'XXYXG', 'GGXGG', 'GGGGG']","[227, 9, 1, 1]"
190,3,"['rates', 'elate', 'acute']","['XYYYX', 'YXYGG', 'GGGGG']","[30, 1, 1]"
191,4,"['rates', 'eerie', 'derby', 'ferry']","['YXXYX', 'YGGXY', 'XGGXG', 'GGGGG']","[71, 10, 5, 5]"
192,4,"['rates', 'shale', 'abuse', 'aside']","['XYXYY', 'YXYXG', 'GXXYG', 'GGGGG']","[28, 3, 1, 1]"
193,3,"['rates', 'party', 'tapir']","['YGYXX', 'YGYYX', 'GGGGG']","[6, 1, 1]"
194,4,"['rates', 'truth', 'troop', 'troll']","['YXYXX', 'GGXYX', 'GGGYX', 'GGGGG']","[43, 3, 1, 1]"
195,4,"['rates', 'doily', 'juicy', 'unify']","['XXXXX', 'XXGXG', 'XYGXG', 'GGGGG']","[227, 3, 1, 1]"
196,2,"['rates', 'rebus']","['GXXYG', 'GGGGG']","[1, 1]"
197,4,"['rates', 'stout', 'ghost', 'boost']","['XXYXY', 'YYGXG', 'XXGGG', 'GGGGG']","[57, 2, 1, 1]"
198,2,"['rates', 'truss']","['YXYXG', 'GGGGG']","[2, 2]"
199,4,"['rates', 'sense', 'slice', 'siege']","['XXXYY', 'GYXYG', 'GXYXG', 'GGGGG']","[61, 14, 2, 2]"
200,4,"['rates', 'truer', 'tower', 'tiger']","['YXYGX', 'GYXGG', 'GXXGG', 'GGGGG']","[13, 3, 2, 2]"
201,4,"['rates', 'manly', 'canal', 'banal']","['XGXXX', 'XGGYX', 'XGGGG', 'GGGGG']","[66, 2, 1, 1]"
