,steps,words,feedback,ncands
32,4,"['soare', 'tenet', 'beech', 'helix']","['XXXXY', 'XGXYX', 'XGYXY', 'GGGGG']","[120, 15, 1, 1]"
33,4,"['soare', 'arbor', 'organ', 'croak']","['XYYYX', 'YGXYY', 'YGXGX', 'GGGGG']","[27, 3, 1, 1]"
34,3,"['soare', 'stash', 'staff']","['GXGXX', 'GGGYX', 'GGGGG']","[41, 9, 9]"
35,6,"['soare', 'rarer', 'rarer', 'eater', 'gayer', 'paper']","['XXYYY', 'YGYGG', 'YGYGG', 'YGXGG', 'XGXGG', 'GGGGG']","[61, 24, 24, 15, 8, 8]"
36,5,"['soare', 'tenet', 'kneed', 'unwed', 'unfed']","['XXXXY', 'XYYGX', 'XGYGG', 'GGXGG', 'GGGGG']","[120, 12, 2, 1, 1]"
37,5,"['soare', 'tenet', 'field', 'quell', 'whelp']","['XXXXY', 'XYXYX', 'XXGGX', 'XXGGY', 'GGGGG']","[120, 11, 2, 1, 1]"
38,5,"['soare', 'train', 'track', 'tramp', 'trawl']","['XXGYX', 'GGGXX', 'GGGXX', 'GGGXX', 'GGGGG']","[40, 4, 2, 1, 1]"
39,4,"['soare', 'blood', 'dingo', 'outdo']","['XYXXX', 'XXYYY', 'YXXXG', 'GGGGG']","[56, 3, 1, 1]"
40,3,"['soare', 'above', 'adobe']","['XYYXG', 'GYGXG', 'GGGGG']","[8, 1, 1]"
41,4,"['soare', 'train', 'crawl', 'crazy']","['XXGYX', 'XGGXX', 'GGGXX', 'GGGGG']","[40, 11, 3, 3]"
42,3,"['soare', 'sober', 'sower']","['GGXYY', 'GGXGG', 'GGGGG']","[2, 1, 1]"
43,4,"['soare', 'rarer', 'relay', 'repay']","['XXYYY', 'GYYYY', 'GGXGG', 'GGGGG']","[61, 7, 1, 1]"
44,4,"['soare', 'hilly', 'civic', 'digit']","['XXXXX', 'XGXXX', 'XGXGX', 'GGGGG']","[183, 6, 3, 3]"
45,5,"['soare', 'grace', 'crane', 'craze', 'crate']","['XXGYG', 'XGGYG', 'GGGXG', 'GGGXG', 'GGGGG']","[19, 4, 3, 2, 2]"
46,4,"['soare', 'hilly', 'plunk', 'cluck']","['XXXXX', 'XXYYX', 'XGGXG', 'GGGGG']","[183, 12, 1, 1]"
47,4,"['soare', 'seize', 'spine', 'spike']","['GXXXG', 'GYGXG', 'GGGXG', 'GGGGG']","[23, 14, 3, 3]"
48,4,"['soare', 'hilly', 'civic', 'mimic']","['XXXXX', 'XGXXX', 'YGXGG', 'GGGGG']","[183, 6, 1, 1]"
49,6,"['soare', 'booty', 'couch', 'found', 'mound', 'pound']","['XGXXX', 'XGYXX', 'XGGXX', 'XGGGG', 'XGGGG', 'GGGGG']","[87, 24, 5, 3, 2, 2]"
50,5,"['soare', 'canal', 'tatty', 'gamma', 'maxim']","['XXYXX', 'XGXYX', 'XGXXX', 'XGYYY', 'GGGGG']","[138, 26, 7, 1, 1]"
51,3,"['soare', 'tenet', 'linen']","['XXXXY', 'XYGGX', 'GGGGG']","[120, 2, 2]"
52,4,"['soare', 'tenet', 'inlet', 'unmet']","['XXXXY', 'YYYGG', 'XGXGG', 'GGGGG']","[120, 2, 1, 1]"
53,4,"['soare', 'beset', 'chess', 'flesh']","['YXXXY', 'XYYYX', 'XYGGY', 'GGGGG']","[19, 3, 1, 1]"
54,3,"['soare', 'booty', 'booby']","['XGXXX', 'GGGXG', 'GGGGG']","[87, 2, 2]"
55,5,"['soare', 'rotor', 'north', 'worth', 'forth']","['XGXYX', 'YGYYY', 'XGGGG', 'XGGGG', 'GGGGG']","[26, 5, 2, 1, 1]"
56,3,"['soare', 'truss', 'first']","['YXXYX', 'YYXGY', 'GGGGG']","[16, 1, 1]"
57,4,"['soare', 'stash', 'staff', 'stand']","['GXGXX', 'GGGYX', 'GGGXX', 'GGGGG']","[41, 9, 8, 8]"
58,4,"['soare', 'tenet', 'beech', 'belly']","['XXXXY', 'XGXYX', 'GGYXX', 'GGGGG']","[120, 15, 1, 1]"
59,2,"['soare', 'ivory']","['XYXGX', 'GGGGG']","[8, 8]"
60,4,"['soare', 'sheet', 'spell', 'seedy']","['GXXXY', 'GXGYX', 'GXGXX', 'GGGGG']","[35, 6, 1, 1]"
61,3,"['soare', 'briny', 'print']","['XXXYX', 'XGGGX', 'GGGGG']","[57, 4, 4]"
62,6,"['soare', 'heart', 'pearl', 'beard', 'weary', 'yearn']","['XXGGY', 'XGGGX', 'XGGGX', 'XGGGX', 'XGGGY', 'GGGGG']","[9, 6, 4, 3, 1, 1]"
63,5,"['soare', 'train', 'brain', 'grain', 'drain']","['XXGYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[40, 3, 2, 1, 1]"
64,5,"['soare', 'prime', 'drive', 'tribe', 'bribe']","['XXXYG', 'XGGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[39, 9, 7, 1, 1]"
65,5,"['soare', 'stoop', 'stock', 'stony', 'stout']","['GYXXX', 'GGGYX', 'GGGXX', 'GGGXX', 'GGGGG']","[37, 4, 2, 1, 1]"
66,3,"['soare', 'legal', 'panel']","['XXYXY', 'YYXYG', 'GGGGG']","[68, 4, 4]"
67,4,"['soare', 'grass', 'brass', 'crass']","['YXGYX', 'XGGGG', 'XGGGG', 'GGGGG']","[7, 2, 1, 1]"
68,4,"['soare', 'melee', 'plume', 'flume']","['XXXXG', 'YYYYG', 'XGGGG', 'GGGGG']","[79, 2, 1, 1]"
69,3,"['soare', 'aloof', 'offal']","['XYYXX', 'YYYYY', 'GGGGG']","[44, 1, 1]"
70,3,"['soare', 'large', 'agree']","['XXYYG', 'XYGYG', 'GGGGG']","[7, 1, 1]"
71,3,"['soare', 'order', 'error']","['XYXYY', 'YGXYG', 'GGGGG']","[13, 1, 1]"
72,3,"['soare', 'shirt', 'swirl']","['GXXGX', 'GXGGX', 'GGGGG']","[8, 2, 2]"
73,3,"['soare', 'large', 'argue']","['XXYYG', 'XYYYG', 'GGGGG']","[7, 1, 1]"
74,3,"['soare', 'tenet', 'bleed']","['XXXXY', 'XYXGX', 'GGGGG']","[120, 15, 15]"
75,3,"['soare', 'legal', 'delta']","['XXYXY', 'YGXYY', 'GGGGG']","[68, 2, 2]"
76,4,"['soare', 'hilly', 'clink', 'flick']","['XXXXX', 'XYYYX', 'YGGXG', 'GGGGG']","[183, 17, 1, 1]"
77,4,"['soare', 'novel', 'comet', 'totem']","['XGXXY', 'XGXGX', 'XGYGY', 'GGGGG']","[26, 5, 1, 1]"
78,3,"['soare', 'rower', 'wooer']","['XGXYY', 'YGYGG', 'GGGGG']","[22, 1, 1]"
79,3,"['soare', 'troop', 'front']","['XYXYX', 'YGGYX', 'GGGGG']","[59, 5, 5]"
80,3,"['soare', 'strip', 'shrub']","['GXXYX', 'GXGXX', 'GGGGG']","[9, 5, 5]"
81,5,"['soare', 'harry', 'carry', 'marry', 'parry']","['XXYGX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[11, 3, 2, 1, 1]"
82,6,"['soare', 'ozone', 'elope', 'quote', 'diode', 'biome']","['XYXXG', 'YXGXG', 'YXGXG', 'XXGXG', 'XGGXG', 'GGGGG']","[20, 11, 4, 3, 1, 1]"
83,4,"['soare', 'legal', 'label', 'lapel']","['XXYXY', 'GYXYG', 'GGXGG', 'GGGGG']","[68, 2, 1, 1]"
84,3,"['soare', 'shark', 'start']","['GXGGX', 'GXGGX', 'GGGGG']","[11, 6, 6]"
85,5,"['soare', 'refer', 'creed', 'green', 'greet']","['XXXYY', 'YYXGY', 'XGGGX', 'GGGGX', 'GGGGG']","[117, 16, 3, 1, 1]"
86,9,"['soare', 'rower', 'corer', 'boxer', 'poker', 'lover', 'homer', 'foyer', 'goner']","['XGXYY', 'YGXGG', 'XGYGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[22, 12, 10, 9, 7, 3, 2, 1, 1]"
87,3,"['soare', 'novel', 'golem']","['XGXXY', 'XGXGY', 'GGGGG']","[26, 1, 1]"
88,5,"['soare', 'hussy', 'dusty', 'gusty', 'lusty']","['YXXXX', 'XGGYG', 'XGGGG', 'XGGGG', 'GGGGG']","[33, 6, 3, 2, 2]"
89,5,"['soare', 'booty', 'woody', 'goofy', 'loopy']","['XGXXX', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGGG']","[87, 7, 2, 1, 1]"
90,3,"['soare', 'rotor', 'round']","['XGXYX', 'GGXYY', 'GGGGG']","[26, 6, 6]"
91,4,"['soare', 'canal', 'pizza', 'audit']","['XXYXX', 'XYXYX', 'XYXXY', 'GGGGG']","[138, 7, 4, 4]"
92,3,"['soare', 'hilly', 'lying']","['XXXXX', 'XYYYY', 'GGGGG']","[183, 1, 1]"
93,4,"['soare', 'canal', 'tatty', 'gamma']","['XXYXX', 'XGXYX', 'XGXXX', 'GGGGG']","[138, 26, 7, 7]"
94,3,"['soare', 'arbor', 'labor']","['XYYYX', 'YYGGG', 'GGGGG']","[27, 1, 1]"
95,3,"['soare', 'beset', 'islet']","['YXXXY', 'XYYGG', 'GGGGG']","[19, 1, 1]"
96,3,"['soare', 'hilly', 'civic']","['XXXXX', 'XGXXX', 'GGGGG']","[183, 6, 6]"
97,4,"['soare', 'route', 'force', 'forge']","['XGXYG', 'YGXXG', 'GGGXG', 'GGGGG']","[9, 5, 1, 1]"
98,6,"['soare', 'rotor', 'world', 'forum', 'porch', 'corny']","['XGXYX', 'YGXYY', 'XGGXX', 'XGGXX', 'XGGYX', 'GGGGG']","[26, 8, 6, 3, 1, 1]"
99,4,"['soare', 'booty', 'mount', 'moult']","['XGXXX', 'XGYYX', 'GGGXG', 'GGGGG']","[87, 15, 1, 1]"
100,5,"['soare', 'sassy', 'basis', 'basin', 'basic']","['YXYXX', 'YGGYX', 'GGGGY', 'GGGGX', 'GGGGG']","[23, 7, 3, 2, 2]"
101,4,"['soare', 'sassy', 'saint', 'salad']","['GXYXX', 'GGYYX', 'GGXXX', 'GGGGG']","[19, 4, 1, 1]"
102,3,"['soare', 'elate', 'agate']","['XXGXG', 'YXGGG', 'GGGGG']","[28, 2, 2]"
103,4,"['soare', 'stink', 'spill', 'spicy']","['GXXXX', 'GXGXX', 'GGGXX', 'GGGGG']","[63, 5, 1, 1]"
104,4,"['soare', 'sugar', 'scrap', 'spray']","['GXYYX', 'GXXGY', 'GXGGY', 'GGGGG']","[8, 6, 1, 1]"
105,3,"['soare', 'asset', 'essay']","['YXYXY', 'YGGYX', 'GGGGG']","[5, 1, 1]"
106,3,"['soare', 'ivory', 'fjord']","['XYXGX', 'XXGGX', 'GGGGG']","[8, 3, 3]"
107,4,"['soare', 'sheet', 'spell', 'spend']","['GXXXY', 'GXGYX', 'GGGXX', 'GGGGG']","[35, 6, 2, 2]"
108,4,"['soare', 'legal', 'decay', 'kebab']","['XXYXY', 'XGXGX', 'XGXGX', 'GGGGG']","[68, 3, 1, 1]"
109,4,"['soare', 'hilly', 'built', 'guild']","['XXXXX', 'XYYGX', 'XGGGX', 'GGGGG']","[183, 6, 2, 2]"
110,5,"['soare', 'clank', 'quack', 'whack', 'aback']","['XXGXX', 'YXGXG', 'XXGGG', 'XXGGG', 'GGGGG']","[40, 3, 2, 1, 1]"
111,3,"['soare', 'rotor', 'motor']","['XGXYX', 'YGGGG', 'GGGGG']","[26, 1, 1]"
112,3,"['soare', 'above', 'alone']","['XYYXG', 'GXGXG', 'GGGGG']","[8, 4, 4]"
113,6,"['soare', 'canal', 'match', 'watch', 'patch', 'hatch']","['XXYXX', 'YGXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[138, 10, 4, 3, 2, 2]"
114,7,"['soare', 'refer', 'rider', 'queer', 'enter', 'cyber', 'hyper']","['XXXYY', 'YYXGG', 'YXXGG', 'XXYGG', 'YXXGG', 'XGXGG', 'GGGGG']","[117, 38, 15, 5, 2, 1, 1]"
115,4,"['soare', 'hilly', 'dutch', 'thumb']","['XXXXX', 'YXXXX', 'XYYXY', 'GGGGG']","[183, 10, 2, 2]"
116,4,"['soare', 'court', 'worry', 'dowry']","['XGXGX', 'XGXGX', 'YGYGG', 'GGGGG']","[6, 3, 1, 1]"
117,4,"['soare', 'blood', 'owing', 'ought']","['XYXXX', 'XXYYX', 'GXXXY', 'GGGGG']","[56, 8, 2, 2]"
118,4,"['soare', 'tenet', 'beech', 'belch']","['XXXXY', 'XGXYX', 'GGYGG', 'GGGGG']","[120, 15, 1, 1]"
119,3,"['soare', 'hilly', 'dutch']","['XXXXX', 'YXXXX', 'GGGGG']","[183, 10, 10]"
120,3,"['soare', 'blood', 'pilot']","['XYXXX', 'XYYGX', 'GGGGG']","[56, 3, 3]"
121,4,"['soare', 'tenet', 'thief', 'tweed']","['XXXXY', 'GYXGY', 'GXXGX', 'GGGGG']","[120, 2, 1, 1]"
122,3,"['soare', 'novel', 'comet']","['XGXXY', 'XGXGX', 'GGGGG']","[26, 5, 5]"
123,7,"['soare', 'canal', 'taunt', 'haunt', 'gaunt', 'daunt', 'jaunt']","['XXYXX', 'XGYYX', 'YGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[138, 11, 5, 4, 3, 2, 2]"
124,4,"['soare', 'legal', 'eaten', 'enema']","['XXYXY', 'XYXYX', 'GYXYY', 'GGGGG']","[68, 15, 1, 1]"
125,5,"['soare', 'sheet', 'steel', 'steep', 'steed']","['GXXXY', 'GXGGY', 'GGGGX', 'GGGGX', 'GGGGG']","[35, 3, 2, 1, 1]"
126,3,"['soare', 'sassy', 'abyss']","['YXYXX', 'YYYGY', 'GGGGG']","[23, 1, 1]"
127,4,"['soare', 'troop', 'crown', 'growl']","['XYXYX', 'XGGYX', 'XGGGX', 'GGGGG']","[59, 16, 1, 1]"
128,6,"['soare', 'hilly', 'clink', 'blind', 'flint', 'fling']","['XXXXX', 'XYYYX', 'XGGGX', 'XGGGX', 'GGGGX', 'GGGGG']","[183, 17, 4, 3, 1, 1]"
129,4,"['soare', 'novel', 'women', 'dozen']","['XGXXY', 'YGXGX', 'XGXGG', 'GGGGG']","[26, 7, 2, 2]"
130,4,"['soare', 'booty', 'booby', 'boozy']","['XGXXX', 'GGGXG', 'GGGYG', 'GGGGG']","[87, 2, 1, 1]"
131,6,"['soare', 'prove', 'wrote', 'broke', 'drone', 'erode']","['XYXYG', 'XGGXG', 'XGGXG', 'XGGXG', 'YGGXG', 'GGGGG']","[14, 6, 5, 4, 1, 1]"
132,3,"['soare', 'rotor', 'world']","['XGXYX', 'YGXYY', 'GGGGG']","[26, 8, 8]"
133,5,"['soare', 'movie', 'noble', 'dodge', 'gouge']","['XGXXG', 'XGXXG', 'XGXXG', 'XGXGG', 'GGGGG']","[10, 7, 3, 1, 1]"
134,4,"['soare', 'hilly', 'clink', 'click']","['XXXXX', 'XYYYX', 'GGGXG', 'GGGGG']","[183, 17, 1, 1]"
135,6,"['soare', 'radar', 'lunar', 'vicar', 'friar', 'briar']","['XXYYX', 'YYXGG', 'XXXGG', 'XYXGG', 'XGGGG', 'GGGGG']","[42, 6, 4, 2, 1, 1]"
136,4,"['soare', 'rarer', 'break', 'great']","['XXYYY', 'YYYYY', 'XGGGX', 'GGGGG']","[61, 12, 6, 6]"
137,4,"['soare', 'radar', 'lunar', 'altar']","['XXYYX', 'YYXGG', 'YXXGG', 'GGGGG']","[42, 6, 1, 1]"
138,4,"['soare', 'hilly', 'bulky', 'pulpy']","['XXXXX', 'XXGYG', 'XGGXG', 'GGGGG']","[183, 2, 1, 1]"
139,4,"['soare', 'curry', 'blurb', 'blurt']","['XXXGX', 'XYYGX', 'GGGGY', 'GGGGG']","[13, 2, 1, 1]"
140,2,"['soare', 'coast']","['YGGXX', 'GGGGG']","[3, 3]"
141,3,"['soare', 'hilly', 'duchy']","['XXXXX', 'YXXXG', 'GGGGG']","[183, 1, 1]"
142,4,"['soare', 'troop', 'crown', 'groin']","['XYXYX', 'XGGYX', 'XGGXG', 'GGGGG']","[59, 16, 1, 1]"
143,5,"['soare', 'refer', 'fiber', 'finer', 'fixer']","['XXXYY', 'YYYGG', 'GGXGG', 'GGXGG', 'GGGGG']","[117, 7, 3, 2, 2]"
144,3,"['soare', 'troop', 'group']","['XYXYX', 'XGGYG', 'GGGGG']","[59, 2, 2]"
145,3,"['soare', 'route', 'rogue']","['XGXYG', 'GGYXG', 'GGGGG']","[9, 1, 1]"
146,4,"['soare', 'canal', 'dally', 'badly']","['XXYXX', 'XGXYY', 'YGYGG', 'GGGGG']","[138, 13, 2, 2]"
147,4,"['soare', 'shark', 'start', 'smart']","['GXGGX', 'GXGGX', 'GYGGG', 'GGGGG']","[11, 6, 1, 1]"
148,3,"['soare', 'hilly', 'pithy']","['XXXXX', 'YGXXG', 'GGGGG']","[183, 1, 1]"
149,7,"['soare', 'canal', 'tatty', 'happy', 'daddy', 'bawdy', 'gaudy']","['XXYXX', 'XGXYX', 'XGXXG', 'XGXXG', 'YGYGG', 'XGXGG', 'GGGGG']","[138, 26, 9, 7, 2, 1, 1]"
150,5,"['soare', 'hilly', 'child', 'chili', 'chill']","['XXXXX', 'YYYGX', 'GGGGX', 'GGGGY', 'GGGGG']","[183, 3, 2, 1, 1]"
151,3,"['soare', 'order', 'heron']","['XYXYY', 'YYXYY', 'GGGGG']","[13, 1, 1]"
152,4,"['soare', 'local', 'tonga', 'vodka']","['XGYXX', 'XGXYX', 'XGXXG', 'GGGGG']","[21, 3, 1, 1]"
153,4,"['soare', 'refer', 'fiber', 'finer']","['XXXYY', 'YYYGG', 'GGXGG', 'GGGGG']","[117, 7, 3, 3]"
154,2,"['soare', 'surer']","['GXXYY', 'GGGGG']","[13, 13]"
155,3,"['soare', 'arbor', 'radio']","['XYYYX', 'YYXYY', 'GGGGG']","[27, 3, 3]"
156,3,"['soare', 'route', 'rouge']","['XGXYG', 'GGGXG', 'GGGGG']","[9, 1, 1]"
157,5,"['soare', 'refer', 'derby', 'merit', 'perch']","['XXXYY', 'YGXYY', 'XGGXX', 'XGGXX', 'GGGGG']","[117, 9, 3, 1, 1]"
158,6,"['soare', 'refer', 'reign', 'reply', 'recut', 'retch']","['XXXYY', 'GGXYY', 'GGXXX', 'GGXXX', 'GGYXY', 'GGGGG']","[117, 9, 5, 3, 1, 1]"
159,3,"['soare', 'prove', 'wrote']","['XYXYG', 'XGGXG', 'GGGGG']","[14, 6, 6]"
160,3,"['soare', 'blood', 'clock']","['XYXXX', 'XGGYX', 'GGGGG']","[56, 7, 7]"
161,4,"['soare', 'melee', 'bulge', 'tilde']","['XXXXG', 'XYGYG', 'XXGXG', 'GGGGG']","[79, 4, 1, 1]"
162,3,"['soare', 'score', 'store']","['GYXGG', 'GXGGG', 'GGGGG']","[6, 5, 5]"
163,2,"['soare', 'prove']","['XYXYG', 'GGGGG']","[14, 14]"
164,3,"['soare', 'briny', 'bring']","['XXXYX', 'GGGGX', 'GGGGG']","[57, 2, 2]"
165,2,"['soare', 'solve']","['GGXXG', 'GGGGG']","[1, 1]"
166,5,"['soare', 'legal', 'ahead', 'wheat', 'cheat']","['XXYXY', 'XYXGX', 'YGGGX', 'XGGGG', 'GGGGG']","[68, 6, 3, 1, 1]"
167,4,"['soare', 'prime', 'crime', 'grime']","['XXXYG', 'XGGGG', 'XGGGG', 'GGGGG']","[39, 2, 1, 1]"
168,5,"['soare', 'tenet', 'eight', 'elect', 'exult']","['XXXXY', 'YYXYG', 'GXXXG', 'GYYXG', 'GGGGG']","[120, 8, 3, 1, 1]"
169,4,"['soare', 'riser', 'ester', 'usher']","['YXXYY', 'YXYGG', 'YGXGG', 'GGGGG']","[15, 2, 1, 1]"
170,4,"['soare', 'melon', 'video', 'epoch']","['XYXXY', 'XYXYX', 'XXXYY', 'GGGGG']","[25, 4, 2, 2]"
171,3,"['soare', 'radar', 'triad']","['XXYYX', 'YYYGY', 'GGGGG']","[42, 1, 1]"
172,3,"['soare', 'rarer', 'break']","['XXYYY', 'YYYYY', 'GGGGG']","[61, 12, 12]"
173,4,"['soare', 'troop', 'occur', 'rhino']","['XYXYX', 'XYYYX', 'YXXXY', 'GGGGG']","[59, 3, 1, 1]"
174,4,"['soare', 'radar', 'urban', 'viral']","['XXYYX', 'YYXGY', 'XYXGX', 'GGGGG']","[42, 5, 1, 1]"
175,5,"['soare', 'booty', 'couch', 'comic', 'conic']","['XGXXX', 'XGYXX', 'GGXYX', 'GGXGG', 'GGGGG']","[87, 24, 4, 1, 1]"
176,2,"['soare', 'masse']","['YXYXG', 'GGGGG']","[15, 15]"
177,4,"['soare', 'south', 'solid', 'sonic']","['GGXXX', 'GGXXX', 'GGXGX', 'GGGGG']","[7, 3, 1, 1]"
178,3,"['soare', 'canal', 'vital']","['XXYXX', 'XYXGG', 'GGGGG']","[138, 5, 5]"
179,3,"['soare', 'grace', 'trace']","['XXGYG', 'XGGGG', 'GGGGG']","[19, 2, 2]"
180,3,"['soare', 'hussy', 'using']","['YXXXX', 'XYYYX', 'GGGGG']","[33, 3, 3]"
181,5,"['soare', 'leach', 'beach', 'teach', 'peach']","['XXGXY', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[21, 3, 2, 1, 1]"
182,3,"['soare', 'clank', 'champ']","['XXGXX', 'GXGXX', 'GGGGG']","[40, 2, 2]"
183,5,"['soare', 'aloof', 'canon', 'wagon', 'baton']","['XYYXX', 'YXYGX', 'XGYGG', 'XGXGG', 'GGGGG']","[44, 7, 2, 1, 1]"
184,6,"['soare', 'grace', 'trade', 'frame', 'brave', 'brake']","['XXGYG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[19, 7, 3, 2, 1, 1]"
185,4,"['soare', 'hilly', 'plunk', 'pluck']","['XXXXX', 'XXYYX', 'GGGXG', 'GGGGG']","[183, 12, 1, 1]"
186,4,"['soare', 'grace', 'crane', 'craze']","['XXGYG', 'XGGYG', 'GGGXG', 'GGGGG']","[19, 4, 3, 3]"
187,4,"['soare', 'prime', 'tripe', 'gripe']","['XXXYG', 'YGGXG', 'XGGGG', 'GGGGG']","[39, 2, 1, 1]"
188,5,"['soare', 'heart', 'pearl', 'beard', 'weary']","['XXGGY', 'XGGGX', 'XGGGX', 'XGGGX', 'GGGGG']","[9, 6, 4, 3, 3]"
189,5,"['soare', 'hilly', 'ditty', 'pinky', 'picky']","['XXXXX', 'XGXXG', 'XGXXG', 'GGXGG', 'GGGGG']","[183, 19, 8, 1, 1]"
190,4,"['soare', 'eagle', 'anime', 'acute']","['XXYXG', 'YYXXG', 'GXXXG', 'GGGGG']","[40, 3, 1, 1]"
191,3,"['soare', 'leery', 'ferry']","['XXXGY', 'XGYGG', 'GGGGG']","[14, 5, 5]"
192,3,"['soare', 'masse', 'aside']","['YXYXG', 'XYYYG', 'GGGGG']","[15, 1, 1]"
193,3,"['soare', 'radar', 'tapir']","['XXYYX', 'YGXYG', 'GGGGG']","[42, 1, 1]"
194,4,"['soare', 'troop', 'trout', 'troll']","['XYXYX', 'GGGYX', 'GGGXY', 'GGGGG']","[59, 2, 1, 1]"
195,4,"['soare', 'hilly', 'unity', 'unify']","['XXXXX', 'XYXXG', 'GGGXG', 'GGGGG']","[183, 3, 1, 1]"
196,3,"['soare', 'riser', 'rebus']","['YXXYY', 'GXYYY', 'GGGGG']","[15, 1, 1]"
197,2,"['soare', 'boost']","['YGXXX', 'GGGGG']","[15, 15]"
