,steps,words,feedback,ncands
105,4,"['raile', 'ahead', 'began', 'essay']","['XYXXY', 'YXYGX', 'XYXGX', 'GGGGG']","[50, 6, 1, 1]"
106,4,"['raile', 'error', 'short', 'fjord']","['YXXXX', 'XYYYY', 'XXGGX', 'GGGGG']","[119, 18, 1, 1]"
107,4,"['raile', 'tenet', 'enemy', 'spend']","['XXXXY', 'XYYYX', 'YYGXX', 'GGGGG']","[104, 6, 1, 1]"
108,4,"['raile', 'ahead', 'began', 'kebab']","['XYXXY', 'YXYGX', 'YGXGX', 'GGGGG']","[50, 6, 1, 1]"
109,5,"['raile', 'still', 'child', 'build', 'guild']","['XXGGX', 'XXGGY', 'XXGGG', 'XGGGG', 'GGGGG']","[16, 5, 2, 1, 1]"
110,4,"['raile', 'amass', 'adapt', 'aback']","['XYXXX', 'GXGXX', 'GXGXX', 'GGGGG']","[76, 2, 1, 1]"
111,4,"['raile', 'error', 'honor', 'motor']","['YXXXX', 'XYYGG', 'XGXGG', 'GGGGG']","[119, 6, 1, 1]"
112,3,"['raile', 'elate', 'alone']","['XYXYG', 'YGYXG', 'GGGGG']","[17, 2, 2]"
113,7,"['raile', 'tatty', 'match', 'watch', 'patch', 'catch', 'hatch']","['XGXXX', 'YGGYX', 'XGGGG', 'XGGGG', 'XGGGG', 'YGGGG', 'GGGGG']","[85, 8, 5, 4, 3, 2, 2]"
114,7,"['raile', 'freer', 'rower', 'surer', 'never', 'cyber', 'hyper']","['YXXXY', 'XYYGG', 'YXXGG', 'XXYGG', 'XYXGG', 'XGXGG', 'GGGGG']","[112, 45, 20, 8, 4, 1, 1]"
115,4,"['raile', 'sooty', 'dutch', 'thumb']","['XXXXX', 'XXXYX', 'XYYXY', 'GGGGG']","[173, 6, 2, 2]"
116,4,"['raile', 'error', 'short', 'dowry']","['YXXXX', 'XYYYY', 'XXYGX', 'GGGGG']","[119, 18, 3, 3]"
117,3,"['raile', 'sooty', 'ought']","['XXXXX', 'XYYYX', 'GGGGG']","[173, 3, 3]"
118,4,"['raile', 'level', 'below', 'belch']","['XXXYY', 'YGXYY', 'GGGXX', 'GGGGG']","[49, 6, 1, 1]"
119,3,"['raile', 'sooty', 'dutch']","['XXXXX', 'XXXYX', 'GGGGG']","[173, 6, 6]"
120,3,"['raile', 'limit', 'pilot']","['XXYYX', 'YGXYG', 'GGGGG']","[27, 1, 1]"
121,3,"['raile', 'tenet', 'tweed']","['XXXXY', 'GYXGY', 'GGGGG']","[104, 2, 2]"
122,4,"['raile', 'tenet', 'sweet', 'comet']","['XXXXY', 'YYXGG', 'XXYGG', 'GGGGG']","[104, 7, 4, 4]"
123,6,"['raile', 'tatty', 'haunt', 'gaunt', 'daunt', 'jaunt']","['XGXXX', 'YGYYX', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[85, 7, 4, 3, 2, 2]"
124,4,"['raile', 'ahead', 'omega', 'enema']","['XYXXY', 'YXGYX', 'XYGXG', 'GGGGG']","[50, 2, 1, 1]"
125,4,"['raile', 'tenet', 'steep', 'steed']","['XXXXY', 'YYXGY', 'GGGGX', 'GGGGG']","[104, 2, 1, 1]"
126,3,"['raile', 'amass', 'abyss']","['XYXXX', 'GXYGG', 'GGGGG']","[76, 1, 1]"
127,3,"['raile', 'floor', 'growl']","['YXXYX', 'XYGYY', 'GGGGG']","[12, 2, 2]"
128,5,"['raile', 'clink', 'blind', 'flint', 'fling']","['XXGYX', 'XGGGX', 'XGGGX', 'GGGGX', 'GGGGG']","[19, 5, 4, 1, 1]"
129,4,"['raile', 'tenet', 'woven', 'dozen']","['XXXXY', 'XYYGX', 'XGXGG', 'GGGGG']","[104, 12, 1, 1]"
130,6,"['raile', 'sooty', 'woody', 'goofy', 'booby', 'boozy']","['XXXXX', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGYG', 'GGGGG']","[173, 7, 3, 2, 1, 1]"
131,2,"['raile', 'erode']","['YXXXG', 'GGGGG']","[58, 58]"
132,2,"['raile', 'world']","['YXXGX', 'GGGGG']","[9, 9]"
133,4,"['raile', 'geese', 'gnome', 'gouge']","['XXXXG', 'GYYXG', 'GXYXG', 'GGGGG']","[65, 2, 1, 1]"
134,3,"['raile', 'clink', 'click']","['XXGYX', 'GGGXG', 'GGGGG']","[19, 1, 1]"
135,3,"['raile', 'friar', 'briar']","['YYGXX', 'XGGGG', 'GGGGG']","[3, 1, 1]"
136,3,"['raile', 'tread', 'great']","['YYXXY', 'YGGGX', 'GGGGG']","[32, 1, 1]"
137,4,"['raile', 'moral', 'lunar', 'altar']","['YYXYX', 'XXYGY', 'YXXGG', 'GGGGG']","[16, 2, 1, 1]"
138,4,"['raile', 'sloop', 'lymph', 'pulpy']","['XXXYX', 'XYXXY', 'YYXGX', 'GGGGG']","[66, 3, 1, 1]"
139,4,"['raile', 'floor', 'blurb', 'blurt']","['YXXYX', 'XGXXY', 'GGGGY', 'GGGGG']","[12, 3, 1, 1]"
140,3,"['raile', 'amass', 'coast']","['XYXXX', 'YXGGY', 'GGGGG']","[76, 7, 7]"
141,5,"['raile', 'sooty', 'mummy', 'funny', 'duchy']","['XXXXX', 'XXXXG', 'XGXXG', 'XGXXG', 'GGGGG']","[173, 20, 12, 6, 6]"
142,4,"['raile', 'error', 'orbit', 'groin']","['YXYXX', 'XGYYY', 'YGXGX', 'GGGGG']","[24, 4, 1, 1]"
143,5,"['raile', 'riser', 'finer', 'fiber', 'fixer']","['YXYXY', 'YGXGG', 'GGXGG', 'GGXGG', 'GGGGG']","[25, 14, 2, 1, 1]"
144,4,"['raile', 'error', 'crown', 'group']","['YXXXX', 'XGYYY', 'XGGXX', 'GGGGG']","[119, 25, 10, 10]"
145,3,"['raile', 'route', 'rogue']","['GXXXG', 'GGYXG', 'GGGGG']","[8, 1, 1]"
146,3,"['raile', 'dally', 'badly']","['XGXGX', 'YGYGG', 'GGGGG']","[11, 3, 3]"
147,5,"['raile', 'array', 'shard', 'start', 'smart']","['YYXXX', 'YYYYX', 'GXGGX', 'GYGGG', 'GGGGG']","[91, 21, 6, 1, 1]"
148,4,"['raile', 'digit', 'witty', 'pithy']","['XXYXX', 'XGXYY', 'XGGYG', 'GGGGG']","[98, 15, 1, 1]"
149,6,"['raile', 'tatty', 'sandy', 'paddy', 'bawdy', 'gaudy']","['XGXXX', 'XGXXG', 'XGXGG', 'XGYGG', 'XGXGG', 'GGGGG']","[85, 28, 5, 2, 1, 1]"
150,3,"['raile', 'still', 'chill']","['XXGGX', 'XXGGG', 'GGGGG']","[16, 2, 2]"
151,5,"['raile', 'freer', 'merry', 'berth', 'heron']","['YXXXY', 'XYYYY', 'XGGYX', 'XGGXY', 'GGGGG']","[112, 15, 4, 1, 1]"
152,4,"['raile', 'amass', 'today', 'vodka']","['XYXXX', 'YXYXX', 'XGGYX', 'GGGGG']","[76, 8, 1, 1]"
153,3,"['raile', 'riser', 'finer']","['YXYXY', 'YGXGG', 'GGGGG']","[25, 14, 14]"
154,4,"['raile', 'freer', 'rower', 'surer']","['YXXXY', 'XYYGG', 'YXXGG', 'GGGGG']","[112, 45, 20, 20]"
155,2,"['raile', 'radio']","['GGYXX', 'GGGGG']","[6, 6]"
156,3,"['raile', 'route', 'rouge']","['GXXXG', 'GGGXG', 'GGGGG']","[8, 2, 2]"
157,5,"['raile', 'freer', 'merry', 'berth', 'perch']","['YXXXY', 'XYYYY', 'XGGYX', 'XGGXG', 'GGGGG']","[112, 15, 4, 1, 1]"
158,4,"['raile', 'refer', 'retro', 'retch']","['GXXXY', 'GGXYY', 'GGGYX', 'GGGGG']","[17, 8, 1, 1]"
159,4,"['raile', 'erode', 'prove', 'wrote']","['YXXXG', 'YGGXG', 'XGGXG', 'GGGGG']","[58, 12, 4, 4]"
160,3,"['raile', 'sloop', 'clock']","['XXXYX', 'XGGYX', 'GGGGG']","[66, 11, 11]"
161,3,"['raile', 'liege', 'tilde']","['XXYYG', 'YGYXG', 'GGGGG']","[5, 1, 1]"
162,4,"['raile', 'erode', 'score', 'store']","['YXXXG', 'YYGXG', 'GXGGG', 'GGGGG']","[58, 7, 5, 5]"
163,3,"['raile', 'erode', 'prove']","['YXXXG', 'YGGXG', 'GGGGG']","[58, 12, 12]"
164,3,"['raile', 'prink', 'bring']","['YXGXX', 'XGGGX', 'GGGGG']","[30, 4, 4]"
165,4,"['raile', 'elope', 'lodge', 'solve']","['XXXYG', 'YYYXG', 'YGXXG', 'GGGGG']","[23, 3, 1, 1]"
166,4,"['raile', 'ahead', 'wheat', 'cheat']","['XYXXY', 'YGGGX', 'XGGGG', 'GGGGG']","[50, 3, 1, 1]"
167,4,"['raile', 'tripe', 'crime', 'grime']","['YXGXG', 'XGGXG', 'XGGGG', 'GGGGG']","[19, 7, 1, 1]"
168,4,"['raile', 'swell', 'cello', 'exult']","['XXXGY', 'XXYGY', 'XYYGX', 'GGGGG']","[18, 5, 1, 1]"
169,5,"['raile', 'freer', 'rower', 'surer', 'usher']","['YXXXY', 'XYYGG', 'YXXGG', 'YYYGG', 'GGGGG']","[112, 45, 20, 1, 1]"
170,4,"['raile', 'tenet', 'chess', 'epoch']","['XXXXY', 'XYXYX', 'YYYXX', 'GGGGG']","[104, 7, 1, 1]"
171,3,"['raile', 'friar', 'triad']","['YYGXX', 'XGGGY', 'GGGGG']","[3, 1, 1]"
172,3,"['raile', 'tread', 'break']","['YYXXY', 'XGGGX', 'GGGGG']","[32, 5, 5]"
173,2,"['raile', 'rhino']","['GXGXX', 'GGGGG']","[1, 1]"
174,3,"['raile', 'trail', 'viral']","['YYYYX', 'XYYYG', 'GGGGG']","[5, 1, 1]"
175,3,"['raile', 'digit', 'conic']","['XXYXX', 'XYXGX', 'GGGGG']","[98, 11, 11]"
176,3,"['raile', 'saute', 'masse']","['XGXXG', 'YGXXG', 'GGGGG']","[25, 1, 1]"
177,4,"['raile', 'digit', 'conic', 'sonic']","['XXYXX', 'XYXGX', 'YGGGG', 'GGGGG']","[98, 11, 2, 2]"
178,3,"['raile', 'flail', 'vital']","['XYYYX', 'XYYYG', 'GGGGG']","[15, 2, 2]"
179,4,"['raile', 'erase', 'grace', 'trace']","['YYXXG', 'YGGXG', 'XGGGG', 'GGGGG']","[30, 18, 2, 2]"
180,3,"['raile', 'stint', 'using']","['XXGXX', 'YXGGX', 'GGGGG']","[54, 1, 1]"
181,5,"['raile', 'ahead', 'beach', 'teach', 'peach']","['XYXXY', 'YYYYX', 'XGGGG', 'XGGGG', 'GGGGG']","[50, 5, 2, 1, 1]"
182,3,"['raile', 'amass', 'champ']","['XYXXX', 'YYGXX', 'GGGGG']","[76, 2, 2]"
183,4,"['raile', 'tatty', 'match', 'baton']","['XGXXX', 'YGGYX', 'XGGXX', 'GGGGG']","[85, 8, 1, 1]"
184,7,"['raile', 'erase', 'grace', 'trade', 'frame', 'brave', 'brake']","['YYXXG', 'YGGXG', 'XGGXG', 'XGGXG', 'XGGXG', 'GGGXG', 'GGGGG']","[30, 18, 6, 3, 2, 1, 1]"
185,4,"['raile', 'sloop', 'plumb', 'pluck']","['XXXYX', 'XGXXY', 'GGGXX', 'GGGGG']","[66, 4, 2, 2]"
186,5,"['raile', 'erase', 'grace', 'crane', 'craze']","['YYXXG', 'YGGXG', 'XGGYG', 'GGGXG', 'GGGGG']","[30, 18, 4, 3, 3]"
187,3,"['raile', 'tripe', 'gripe']","['YXGXG', 'XGGGG', 'GGGGG']","[19, 1, 1]"
188,4,"['raile', 'tread', 'amber', 'weary']","['YYXXY', 'XYYYX', 'YXXYY', 'GGGGG']","[32, 5, 2, 2]"
189,4,"['raile', 'digit', 'pinky', 'picky']","['XXYXX', 'XGXYX', 'GGXGG', 'GGGGG']","[98, 21, 1, 1]"
190,3,"['raile', 'abase', 'acute']","['XYXXG', 'GXYXG', 'GGGGG']","[43, 4, 4]"
191,3,"['raile', 'freer', 'ferry']","['YXXXY', 'GYYYY', 'GGGGG']","[112, 1, 1]"
192,3,"['raile', 'anime', 'aside']","['XYGXG', 'GXGXG', 'GGGGG']","[3, 2, 2]"
193,3,"['raile', 'nadir', 'tapir']","['YGYXX', 'XGXGG', 'GGGGG']","[2, 1, 1]"
194,3,"['raile', 'world', 'troll']","['YXXGX', 'XYYGX', 'GGGGG']","[9, 1, 1]"
195,4,"['raile', 'stint', 'union', 'unify']","['XXGXX', 'XXGYX', 'GGGXY', 'GGGGG']","[54, 3, 1, 1]"
196,6,"['raile', 'refer', 'retro', 'reedy', 'rerun', 'rebus']","['GXXXY', 'GGXYY', 'GGXYX', 'GGYXX', 'GGYGX', 'GGGGG']","[17, 8, 3, 2, 1, 1]"
197,3,"['raile', 'sooty', 'boost']","['XXXXX', 'YGGYX', 'GGGGG']","[173, 1, 1]"
198,4,"['raile', 'error', 'trust', 'truss']","['YXXXX', 'XGYXY', 'GGGGY', 'GGGGG']","[119, 18, 1, 1]"
199,3,"['raile', 'niece', 'siege']","['XXYXG', 'XGGXG', 'GGGGG']","[23, 2, 2]"
