,steps,words,feedback,ncands
20,4,"['dares', 'noria', 'valor', 'major']","['XGYXX', 'XYYXY', 'XGXGG', 'GGGGG']","[22, 8, 3, 3]"
21,3,"['dares', 'delta', 'death']","['GYXYX', 'GGXGY', 'GGGGG']","[6, 1, 1]"
22,4,"['dares', 'snore', 'wrest', 'fresh']","['XXYYY', 'YXXYY', 'XGGGX', 'GGGGG']","[18, 3, 1, 1]"
23,3,"['dares', 'trois', 'crust']","['XXYXY', 'YGXXY', 'GGGGG']","[34, 1, 1]"
24,4,"['dares', 'toils', 'sloth', 'stool']","['XXXXY', 'YYXYY', 'GYGYX', 'GGGGG']","[141, 2, 1, 1]"
25,4,"['dares', 'oculi', 'flock', 'colon']","['XXXXX', 'YYXYX', 'XYYYX', 'GGGGG']","[257, 6, 1, 1]"
26,4,"['dares', 'least', 'phase', 'abase']","['XYXYY', 'XYGGX', 'XXGGG', 'GGGGG']","[40, 3, 1, 1]"
27,3,"['dares', 'party', 'marry']","['XGGXX', 'XGGXG', 'GGGGG']","[16, 3, 3]"
28,3,"['dares', 'trace', 'react']","['XYYYX', 'YYGGY', 'GGGGG']","[54, 1, 1]"
29,3,"['dares', 'canty', 'batty']","['XGXXX', 'XGXGG', 'GGGGG']","[94, 4, 4]"
30,2,"['dares', 'pride']","['YXYYX', 'GGGGG']","[10, 10]"
31,3,"['dares', 'locus', 'floss']","['XXXXG', 'YYXXG', 'GGGGG']","[11, 2, 2]"
32,4,"['dares', 'intel', 'bilge', 'helix']","['XXXYX', 'YXXYY', 'XYGXY', 'GGGGG']","[151, 9, 1, 1]"
33,3,"['dares', 'actor', 'croak']","['XYYXX', 'YYXYY', 'GGGGG']","[71, 3, 3]"
34,6,"['dares', 'halts', 'coast', 'stank', 'stamp', 'staff']","['XYXXY', 'XYXYY', 'XXGYY', 'GGGXX', 'GGGXX', 'GGGGG']","[63, 12, 4, 2, 1, 1]"
35,5,"['dares', 'great', 'paler', 'payer', 'paper']","['XGYGX', 'XYYYX', 'GGXGG', 'GGXGG', 'GGGGG']","[27, 13, 2, 1, 1]"
36,3,"['dares', 'olden', 'unfed']","['YXXGX', 'XXYGY', 'GGGGG']","[14, 3, 3]"
37,4,"['dares', 'intel', 'coble', 'whelp']","['XXXYX', 'XXXYY', 'XXXGY', 'GGGGG']","[151, 27, 2, 2]"
38,4,"['dares', 'actor', 'trial', 'trawl']","['XYYXX', 'YXYXY', 'GGXYG', 'GGGGG']","[71, 11, 1, 1]"
39,3,"['dares', 'doily', 'outdo']","['YXXXX', 'YYXXX', 'GGGGG']","[46, 1, 1]"
40,3,"['dares', 'blade', 'adobe']","['YYXYX', 'YXYYG', 'GGGGG']","[19, 1, 1]"
41,4,"['dares', 'actor', 'wrack', 'crazy']","['XYYXX', 'YYXXY', 'XGGYX', 'GGGGG']","[71, 7, 2, 2]"
42,3,"['dares', 'wiser', 'sower']","['XXYGY', 'YXYGG', 'GGGGG']","[18, 2, 2]"
43,4,"['dares', 'trace', 'relay', 'repay']","['XYYYX', 'XYYXY', 'GGXGG', 'GGGGG']","[54, 9, 1, 1]"
44,3,"['dares', 'hyoid', 'digit']","['GXXXX', 'XXXGY', 'GGGGG']","[23, 1, 1]"
45,3,"['dares', 'trace', 'crate']","['XYYYX', 'YGGYG', 'GGGGG']","[54, 1, 1]"
46,4,"['dares', 'oculi', 'pluck', 'cluck']","['XXXXX', 'XYGYX', 'XGGGG', 'GGGGG']","[257, 4, 1, 1]"
47,4,"['dares', 'toise', 'spine', 'spike']","['XXXYY', 'XXGYG', 'GGGXG', 'GGGGG']","[84, 10, 2, 2]"
48,5,"['dares', 'oculi', 'winch', 'picky', 'mimic']","['XXXXX', 'XYXXY', 'XGXYX', 'XGYXX', 'GGGGG']","[257, 15, 3, 2, 2]"
49,3,"['dares', 'doily', 'pound']","['YXXXX', 'YGXXX', 'GGGGG']","[46, 7, 7]"
50,3,"['dares', 'canty', 'maxim']","['XGXXX', 'XGXXX', 'GGGGG']","[94, 9, 9]"
51,3,"['dares', 'lento', 'linen']","['XXXGX', 'GYGXX', 'GGGGG']","[59, 1, 1]"
52,3,"['dares', 'lento', 'unmet']","['XXXGX', 'XYYYX', 'GGGGG']","[59, 1, 1]"
53,3,"['dares', 'toise', 'flesh']","['XXXYY', 'XXXGY', 'GGGGG']","[84, 2, 2]"
54,6,"['dares', 'oculi', 'phony', 'boozy', 'booty', 'booby']","['XXXXX', 'YXXXX', 'XXGXG', 'GGGXG', 'GGGXG', 'GGGGG']","[257, 19, 5, 2, 1, 1]"
55,3,"['dares', 'routh', 'forth']","['XXGXX', 'YGXGG', 'GGGGG']","[37, 3, 3]"
56,3,"['dares', 'burst', 'first']","['XXGXY', 'XXGGG', 'GGGGG']","[14, 2, 2]"
57,2,"['dares', 'stand']","['YYXXY', 'GGGGG']","[5, 5]"
58,4,"['dares', 'intel', 'coble', 'belly']","['XXXYX', 'XXXYY', 'XXYGY', 'GGGGG']","[151, 27, 1, 1]"
59,3,"['dares', 'intro', 'ivory']","['XXYXX', 'GXXGY', 'GGGGG']","[101, 1, 1]"
60,3,"['dares', 'snide', 'seedy']","['YXXYY', 'GXXGY', 'GGGGG']","[4, 1, 1]"
61,3,"['dares', 'intro', 'print']","['XXYXX', 'YYYYX', 'GGGGG']","[101, 1, 1]"
62,4,"['dares', 'trace', 'realm', 'yearn']","['XYYYX', 'XYGXY', 'YGGXX', 'GGGGG']","[54, 6, 2, 2]"
63,3,"['dares', 'drawn', 'drain']","['GYYXX', 'GGGXG', 'GGGGG']","[8, 1, 1]"
64,5,"['dares', 'citer', 'gripe', 'brine', 'bribe']","['XXYYX', 'XYXYY', 'XGGXG', 'GGGXG', 'GGGGG']","[71, 8, 3, 1, 1]"
65,7,"['dares', 'toils', 'spout', 'snout', 'shout', 'scout', 'stout']","['XXXXY', 'YYXXY', 'GXGGG', 'GXGGG', 'GXGGG', 'GXGGG', 'GGGGG']","[141, 12, 4, 3, 2, 1, 1]"
66,3,"['dares', 'navel', 'panel']","['XGXGX', 'YGXGG', 'GGGGG']","[19, 1, 1]"
67,2,"['dares', 'crass']","['XYYXG', 'GGGGG']","[3, 3]"
68,4,"['dares', 'intel', 'coble', 'flume']","['XXXYX', 'XXXYY', 'XXXYG', 'GGGGG']","[151, 27, 3, 3]"
69,4,"['dares', 'aloin', 'octal', 'offal']","['XYXXX', 'YYYXX', 'GXXGG', 'GGGGG']","[118, 11, 1, 1]"
70,2,"['dares', 'agree']","['XYGGX', 'GGGGG']","[1, 1]"
71,4,"['dares', 'onery', 'forge', 'error']","['XXGYX', 'YXYYX', 'XYGXY', 'GGGGG']","[25, 5, 1, 1]"
72,4,"['dares', 'trois', 'risky', 'swirl']","['XXYXY', 'XYXYY', 'YYYXX', 'GGGGG']","[34, 4, 1, 1]"
73,3,"['dares', 'trace', 'argue']","['XYYYX', 'XGYXG', 'GGGGG']","[54, 1, 1]"
74,5,"['dares', 'olden', 'clued', 'plied', 'bleed']","['YXXGX', 'XGYGX', 'XGXGG', 'XGXGG', 'GGGGG']","[14, 3, 2, 1, 1]"
75,2,"['dares', 'delta']","['GYXYX', 'GGGGG']","[6, 6]"
76,3,"['dares', 'oculi', 'flick']","['XXXXX', 'XYXYY', 'GGGGG']","[257, 7, 7]"
77,4,"['dares', 'lento', 'comet', 'totem']","['XXXGX', 'XYXYY', 'XGYGY', 'GGGGG']","[59, 4, 1, 1]"
78,4,"['dares', 'oriel', 'mower', 'wooer']","['XXYGX', 'YYXGX', 'XGYGG', 'GGGGG']","[87, 18, 1, 1]"
79,3,"['dares', 'intro', 'front']","['XXYXX', 'XYYYY', 'GGGGG']","[101, 1, 1]"
80,3,"['dares', 'burst', 'shrub']","['XXGXY', 'YYGYX', 'GGGGG']","[14, 2, 2]"
81,3,"['dares', 'party', 'parry']","['XGGXX', 'GGGXG', 'GGGGG']","[16, 1, 1]"
82,4,"['dares', 'intel', 'voice', 'biome']","['XXXYX', 'YXXYX', 'XYYXG', 'GGGGG']","[151, 10, 1, 1]"
83,6,"['dares', 'navel', 'bagel', 'hazel', 'camel', 'lapel']","['XGXGX', 'XGXGG', 'XGXGG', 'XGXGG', 'XGXGG', 'GGGGG']","[19, 5, 3, 2, 1, 1]"
84,4,"['dares', 'tahrs', 'smart', 'start']","['XYYXY', 'YYXGY', 'GXGGG', 'GGGGG']","[21, 3, 1, 1]"
85,3,"['dares', 'oriel', 'greet']","['XXYGX', 'XGXGX', 'GGGGG']","[87, 7, 7]"
86,5,"['dares', 'oriel', 'mower', 'cover', 'goner']","['XXYGX', 'YYXGX', 'XGXGG', 'XGXGG', 'GGGGG']","[87, 18, 10, 6, 6]"
87,4,"['dares', 'lento', 'vowel', 'golem']","['XXXGX', 'YYXXY', 'XGXGY', 'GGGGG']","[59, 4, 1, 1]"
88,3,"['dares', 'toils', 'lusty']","['XXXXY', 'YXXYY', 'GGGGG']","[141, 1, 1]"
89,4,"['dares', 'oculi', 'blown', 'loopy']","['XXXXX', 'YXXYX', 'XYGXX', 'GGGGG']","[257, 9, 1, 1]"
90,2,"['dares', 'round']","['YXYXX', 'GGGGG']","[14, 14]"
91,3,"['dares', 'tidal', 'audit']","['YYXXX', 'YYGYX', 'GGGGG']","[19, 1, 1]"
92,4,"['dares', 'oculi', 'glint', 'lying']","['XXXXX', 'XXXYY', 'YYGGX', 'GGGGG']","[257, 14, 1, 1]"
93,4,"['dares', 'canty', 'maxim', 'gamma']","['XGXXX', 'XGXXX', 'YGXXY', 'GGGGG']","[94, 9, 1, 1]"
94,4,"['dares', 'noria', 'valor', 'labor']","['XGYXX', 'XYYXY', 'XGYGG', 'GGGGG']","[22, 8, 1, 1]"
95,2,"['dares', 'islet']","['XXXGY', 'GGGGG']","[20, 20]"
96,6,"['dares', 'oculi', 'winch', 'picky', 'mimic', 'civic']","['XXXXX', 'XYXXY', 'XGXYX', 'XGYXX', 'XGXGG', 'GGGGG']","[257, 15, 3, 2, 1, 1]"
97,3,"['dares', 'onery', 'forge']","['XXGYX', 'YXYYX', 'GGGGG']","[25, 5, 5]"
98,3,"['dares', 'routh', 'corny']","['XXGXX', 'YGXXX', 'GGGGG']","[37, 5, 5]"
99,3,"['dares', 'oculi', 'moult']","['XXXXX', 'YXGGX', 'GGGGG']","[257, 1, 1]"
100,4,"['dares', 'slaty', 'basin', 'basic']","['XGXXY', 'YXYXX', 'GGGGX', 'GGGGG']","[30, 3, 1, 1]"
101,3,"['dares', 'sadly', 'salad']","['YGXXY', 'GGYYX', 'GGGGG']","[3, 1, 1]"
102,7,"['dares', 'laten', 'cheat', 'meaty', 'ovate', 'abate', 'agate']","['XYXYX', 'XYYYX', 'XXYYY', 'XYGGX', 'XXGGG', 'GXGGG', 'GGGGG']","[89, 13, 4, 3, 2, 1, 1]"
103,4,"['dares', 'toils', 'spiny', 'spicy']","['XXXXY', 'XXGXY', 'GGGXG', 'GGGGG']","[141, 12, 2, 2]"
104,3,"['dares', 'strap', 'spray']","['XYGXY', 'GXGGY', 'GGGGG']","[6, 1, 1]"
105,4,"['dares', 'least', 'sneak', 'essay']","['XYXYY', 'XYYYX', 'YXYGX', 'GGGGG']","[40, 3, 1, 1]"
106,4,"['dares', 'round', 'chord', 'fjord']","['YXYXX', 'YYXXG', 'XXGGG', 'GGGGG']","[14, 4, 1, 1]"
107,3,"['dares', 'snide', 'spend']","['YXXYY', 'GYXYY', 'GGGGG']","[4, 1, 1]"
108,4,"['dares', 'laten', 'cheap', 'kebab']","['XYXYX', 'XYXYX', 'XXYGX', 'GGGGG']","[89, 18, 1, 1]"
109,3,"['dares', 'doily', 'guild']","['YXXXX', 'YXGGX', 'GGGGG']","[46, 3, 3]"
110,3,"['dares', 'aloin', 'aback']","['XYXXX', 'GXXXX', 'GGGGG']","[118, 1, 1]"
111,3,"['dares', 'intro', 'motor']","['XXYXX', 'XXGYY', 'GGGGG']","[101, 3, 3]"
112,4,"['dares', 'laten', 'plane', 'alone']","['XYXYX', 'YYXYY', 'XGYGG', 'GGGGG']","[89, 5, 1, 1]"
113,8,"['dares', 'canty', 'watch', 'latch', 'patch', 'batch', 'match', 'hatch']","['XGXXX', 'YGXYX', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'XGGGG', 'GGGGG']","[94, 7, 5, 4, 3, 2, 1, 1]"
114,5,"['dares', 'oriel', 'tuber', 'fewer', 'hyper']","['XXYGX', 'XYXGX', 'XXXGG', 'XYXGG', 'GGGGG']","[87, 19, 7, 2, 2]"
115,3,"['dares', 'oculi', 'thumb']","['XXXXX', 'XXGXX', 'GGGGG']","[257, 2, 2]"
116,3,"['dares', 'droit', 'dowry']","['GXYXX', 'GYYXX', 'GGGGG']","[13, 2, 2]"
117,3,"['dares', 'oculi', 'ought']","['XXXXX', 'GXYXX', 'GGGGG']","[257, 2, 2]"
118,4,"['dares', 'intel', 'coble', 'belch']","['XXXYX', 'XXXYY', 'YXYYY', 'GGGGG']","[151, 27, 1, 1]"
119,3,"['dares', 'hyoid', 'dutch']","['GXXXX', 'YXXXY', 'GGGGG']","[23, 1, 1]"
120,4,"['dares', 'oculi', 'lingo', 'pilot']","['XXXXX', 'YXXYY', 'YGXXY', 'GGGGG']","[257, 6, 1, 1]"
121,3,"['dares', 'olden', 'tweed']","['YXXGX', 'XXYGX', 'GGGGG']","[14, 2, 2]"
122,3,"['dares', 'lento', 'comet']","['XXXGX', 'XYXYY', 'GGGGG']","[59, 4, 4]"
123,3,"['dares', 'canty', 'jaunt']","['XGXXX', 'XGYYX', 'GGGGG']","[94, 11, 11]"
124,4,"['dares', 'laten', 'anime', 'enema']","['XYXYX', 'XYXYY', 'YGXGY', 'GGGGG']","[89, 5, 1, 1]"
125,3,"['dares', 'spied', 'steed']","['YXXGY', 'GXXGG', 'GGGGG']","[5, 1, 1]"
126,3,"['dares', 'class', 'abyss']","['XYXXG', 'XXYGG', 'GGGGG']","[6, 2, 2]"
127,5,"['dares', 'intro', 'mucro', 'prowl', 'growl']","['XXYXX', 'XXXYY', 'XXXYY', 'XGGGG', 'GGGGG']","[101, 21, 6, 1, 1]"
128,4,"['dares', 'oculi', 'glint', 'fling']","['XXXXX', 'XXXYY', 'YGGGX', 'GGGGG']","[257, 14, 1, 1]"
129,3,"['dares', 'dopey', 'dozen']","['GXXGX', 'GGXGX', 'GGGGG']","[5, 2, 2]"
130,4,"['dares', 'oculi', 'phony', 'boozy']","['XXXXX', 'YXXXX', 'XXGXG', 'GGGGG']","[257, 19, 5, 5]"
131,4,"['dares', 'pride', 'crude', 'erode']","['YXYYX', 'XGXGG', 'XGXGG', 'GGGGG']","[10, 2, 1, 1]"
132,2,"['dares', 'world']","['YXGXX', 'GGGGG']","[3, 3]"
133,4,"['dares', 'intel', 'gecko', 'gouge']","['XXXYX', 'XXXYX', 'GYXXY', 'GGGGG']","[151, 16, 1, 1]"
134,4,"['dares', 'oculi', 'flick', 'click']","['XXXXX', 'XYXYY', 'XGGGG', 'GGGGG']","[257, 7, 1, 1]"
135,4,"['dares', 'actor', 'flair', 'briar']","['XYYXX', 'YXXXG', 'XXYYG', 'GGGGG']","[71, 4, 1, 1]"
136,3,"['dares', 'trace', 'great']","['XYYYX', 'YGYXY', 'GGGGG']","[54, 1, 1]"
137,3,"['dares', 'actor', 'altar']","['XYYXX', 'GXGXG', 'GGGGG']","[71, 1, 1]"
138,4,"['dares', 'oculi', 'lumpy', 'pulpy']","['XXXXX', 'XXYYX', 'YGXGG', 'GGGGG']","[257, 3, 1, 1]"
139,3,"['dares', 'intro', 'blurt']","['XXYXX', 'XXYGX', 'GGGGG']","[101, 1, 1]"
140,3,"['dares', 'halts', 'coast']","['XYXXY', 'XYXYY', 'GGGGG']","[63, 12, 12]"
141,3,"['dares', 'hyoid', 'duchy']","['GXXXX', 'YYXXY', 'GGGGG']","[23, 1, 1]"
142,3,"['dares', 'intro', 'groin']","['XXYXX', 'YYXYY', 'GGGGG']","[101, 3, 3]"
143,5,"['dares', 'oriel', 'ripen', 'tiger', 'fixer']","['XXYGX', 'XYYGX', 'YGXGX', 'XGXGG', 'GGGGG']","[87, 17, 5, 2, 2]"
144,4,"['dares', 'intro', 'mucro', 'group']","['XXYXX', 'XXXYY', 'XYXYY', 'GGGGG']","[101, 21, 3, 3]"
145,4,"['dares', 'citer', 'grope', 'rogue']","['XXYYX', 'XXXYY', 'YYYXG', 'GGGGG']","[71, 19, 2, 2]"
146,2,"['dares', 'badly']","['YGXXX', 'GGGGG']","[11, 11]"
147,3,"['dares', 'tahrs', 'smart']","['XYYXY', 'YYXGY', 'GGGGG']","[21, 3, 3]"
148,4,"['dares', 'oculi', 'tying', 'pithy']","['XXXXX', 'XXXXY', 'YYYXX', 'GGGGG']","[257, 30, 5, 5]"
149,4,"['dares', 'badly', 'handy', 'gaudy']","['YGXXX', 'XGYXG', 'XGXGG', 'GGGGG']","[11, 3, 1, 1]"
150,3,"['dares', 'oculi', 'chill']","['XXXXX', 'XYXGY', 'GGGGG']","[257, 1, 1]"
151,3,"['dares', 'onery', 'heron']","['XXGYX', 'YYYYX', 'GGGGG']","[25, 2, 2]"
152,3,"['dares', 'tidal', 'vodka']","['YYXXX', 'XXGYX', 'GGGGG']","[19, 1, 1]"
153,4,"['dares', 'oriel', 'ripen', 'finer']","['XXYGX', 'XYYGX', 'YGXGY', 'GGGGG']","[87, 17, 3, 3]"
154,4,"['dares', 'screw', 'siren', 'surer']","['XXGGY', 'GXGGX', 'GXGGX', 'GGGGG']","[6, 3, 2, 2]"
155,3,"['dares', 'nadir', 'radio']","['YGYXX', 'XGGGY', 'GGGGG']","[7, 2, 2]"
156,5,"['dares', 'citer', 'grope', 'rogue', 'rouge']","['XXYYX', 'XXXYY', 'YYYXG', 'GGYYG', 'GGGGG']","[71, 19, 2, 1, 1]"
157,4,"['dares', 'onery', 'purge', 'perch']","['XXGYX', 'XXYYX', 'GXGXY', 'GGGGG']","[25, 10, 2, 2]"
158,3,"['dares', 'citer', 'retch']","['XXYYX', 'YXGYY', 'GGGGG']","[71, 1, 1]"
159,4,"['dares', 'citer', 'route', 'wrote']","['XXYYX', 'XXYYY', 'YYXGG', 'GGGGG']","[71, 10, 1, 1]"
160,5,"['dares', 'oculi', 'flock', 'block', 'clock']","['XXXXX', 'YYXYX', 'XGGGG', 'XGGGG', 'GGGGG']","[257, 6, 2, 1, 1]"
161,3,"['dares', 'gelid', 'tilde']","['YXXYX', 'XYGYY', 'GGGGG']","[32, 1, 1]"
162,3,"['dares', 'snore', 'store']","['XXYYY', 'GXGGG', 'GGGGG']","[18, 5, 5]"
163,4,"['dares', 'citer', 'grope', 'prove']","['XXYYX', 'XXXYY', 'XGGYG', 'GGGGG']","[71, 19, 3, 3]"
164,3,"['dares', 'intro', 'bring']","['XXYXX', 'YYXYX', 'GGGGG']","[101, 4, 4]"
165,3,"['dares', 'toise', 'solve']","['XXXYY', 'XGXYG', 'GGGGG']","[84, 1, 1]"
166,3,"['dares', 'laten', 'cheat']","['XYXYX', 'XYYYX', 'GGGGG']","[89, 13, 13]"
167,4,"['dares', 'citer', 'gripe', 'grime']","['XXYYX', 'XYXYY', 'GGGXG', 'GGGGG']","[71, 8, 1, 1]"
168,4,"['dares', 'intel', 'flute', 'exult']","['XXXYX', 'XXYYY', 'XYGYY', 'GGGGG']","[151, 6, 1, 1]"
169,3,"['dares', 'wiser', 'usher']","['XXYGY', 'XXYGG', 'GGGGG']","[18, 8, 8]"
170,4,"['dares', 'intel', 'gecko', 'epoch']","['XXXYX', 'XXXYX', 'XYYXY', 'GGGGG']","[151, 16, 2, 2]"
171,3,"['dares', 'broad', 'triad']","['YYYXX', 'XGXGG', 'GGGGG']","[13, 1, 1]"
172,3,"['dares', 'trace', 'break']","['XYYYX', 'XGYXY', 'GGGGG']","[54, 4, 4]"
173,3,"['dares', 'intro', 'rhino']","['XXYXX', 'YYXYG', 'GGGGG']","[101, 1, 1]"
174,4,"['dares', 'coral', 'mural', 'viral']","['XYGXX', 'XXGGG', 'XXGGG', 'GGGGG']","[12, 3, 1, 1]"
175,4,"['dares', 'oculi', 'tonic', 'conic']","['XXXXX', 'YYXXY', 'XGGGG', 'GGGGG']","[257, 6, 2, 2]"
176,4,"['dares', 'saute', 'lapse', 'masse']","['XGXYY', 'YGXXG', 'XGXGG', 'GGGGG']","[14, 3, 1, 1]"
177,3,"['dares', 'toils', 'sonic']","['XXXXY', 'XGYXY', 'GGGGG']","[141, 1, 1]"
178,3,"['dares', 'aloin', 'vital']","['XYXXX', 'YYXYX', 'GGGGG']","[118, 3, 3]"
179,2,"['dares', 'trace']","['XYYYX', 'GGGGG']","[54, 54]"
180,4,"['dares', 'toils', 'spiny', 'using']","['XXXXY', 'XXGXY', 'YXGGX', 'GGGGG']","[141, 12, 1, 1]"
181,4,"['dares', 'laten', 'cheap', 'peach']","['XYXYX', 'XYXYX', 'YYYYY', 'GGGGG']","[89, 18, 1, 1]"
182,4,"['dares', 'aloin', 'whack', 'champ']","['XYXXX', 'YXXXX', 'XGGYX', 'GGGGG']","[118, 5, 2, 2]"
183,5,"['dares', 'canty', 'jaunt', 'talon', 'baton']","['XGXXX', 'XGYYX', 'XGXYY', 'YGXGG', 'GGGGG']","[94, 11, 3, 1, 1]"
184,4,"['dares', 'trace', 'grave', 'brake']","['XYYYX', 'XGGXG', 'XGGXG', 'GGGGG']","[54, 6, 2, 2]"
185,3,"['dares', 'oculi', 'pluck']","['XXXXX', 'XYGYX', 'GGGGG']","[257, 4, 4]"
186,3,"['dares', 'trace', 'craze']","['XYYYX', 'XGGYG', 'GGGGG']","[54, 3, 3]"
187,3,"['dares', 'citer', 'gripe']","['XXYYX', 'XYXYY', 'GGGGG']","[71, 8, 8]"
188,5,"['dares', 'trace', 'realm', 'yearn', 'weary']","['XYYYX', 'XYGXY', 'YGGXX', 'YGGGX', 'GGGGG']","[54, 6, 2, 1, 1]"
189,4,"['dares', 'oculi', 'winch', 'picky']","['XXXXX', 'XYXXY', 'XGXYX', 'GGGGG']","[257, 15, 3, 3]"
190,4,"['dares', 'laten', 'cheat', 'acute']","['XYXYX', 'XYYYX', 'YXYYY', 'GGGGG']","[89, 13, 1, 1]"
191,3,"['dares', 'onery', 'ferry']","['XXGYX', 'XXYGG', 'GGGGG']","[25, 3, 3]"
192,2,"['dares', 'aside']","['YYXYY', 'GGGGG']","[5, 5]"
193,3,"['dares', 'noria', 'tapir']","['XGYXX', 'XXYGY', 'GGGGG']","[22, 1, 1]"
194,5,"['dares', 'intro', 'grout', 'froth', 'troll']","['XXYXX', 'XXYYY', 'XGGXY', 'XGGYX', 'GGGGG']","[101, 8, 4, 2, 2]"
195,4,"['dares', 'oculi', 'input', 'unify']","['XXXXX', 'XXYXY', 'YGXYX', 'GGGGG']","[257, 5, 1, 1]"
196,2,"['dares', 'rebus']","['XXYYG', 'GGGGG']","[3, 3]"
197,4,"['dares', 'toils', 'south', 'boost']","['XXXXY', 'YGXXY', 'YGXYX', 'GGGGG']","[141, 5, 1, 1]"
198,3,"['dares', 'cross', 'truss']","['XXYXG', 'XGXGG', 'GGGGG']","[3, 1, 1]"
199,4,"['dares', 'toise', 'singe', 'siege']","['XXXYY', 'XXYYG', 'GGXGG', 'GGGGG']","[84, 5, 1, 1]"
200,4,"['dares', 'oriel', 'ripen', 'tiger']","['XXYGX', 'XYYGX', 'YGXGX', 'GGGGG']","[87, 17, 5, 5]"
201,4,"['dares', 'canty', 'mango', 'banal']","['XGXXX', 'XGGXX', 'XGGXX', 'GGGGG']","[94, 5, 1, 1]"
202,4,"['dares', 'toils', 'plush', 'slump']","['XXXXY', 'XXXYY', 'YGGYX', 'GGGGG']","[141, 8, 1, 1]"
203,4,"['dares', 'actor', 'wrack', 'crank']","['XYYXX', 'YYXXY', 'XGGYG', 'GGGGG']","[71, 7, 1, 1]"
204,4,"['dares', 'onery', 'forge', 'gorge']","['XXGYX', 'YXYYX', 'XGGGG', 'GGGGG']","[25, 5, 1, 1]"
205,4,"['dares', 'citer', 'grope', 'query']","['XXYYX', 'XXXYY', 'XYXXY', 'GGGGG']","[71, 19, 3, 3]"
206,3,"['dares', 'droit', 'drink']","['GXYXX', 'GGXYX', 'GGGGG']","[13, 2, 2]"
207,4,"['dares', 'noria', 'valor', 'favor']","['XGYXX', 'XYYXY', 'YGXGG', 'GGGGG']","[22, 8, 1, 1]"
208,3,"['dares', 'alien', 'abbey']","['XYXGX', 'GXXGX', 'GGGGG']","[6, 1, 1]"
209,3,"['dares', 'canty', 'tangy']","['XGXXX', 'XGGYG', 'GGGGG']","[94, 1, 1]"
210,3,"['dares', 'canty', 'panic']","['XGXXX', 'YGGXX', 'GGGGG']","[94, 2, 2]"
211,4,"['dares', 'tahrs', 'arson', 'solar']","['XYYXY', 'XYXYY', 'YYYYX', 'GGGGG']","[21, 5, 1, 1]"
212,3,"['dares', 'snore', 'shire']","['XXYYY', 'GXXGG', 'GGGGG']","[18, 2, 2]"
